"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"6700","6776","2","200.00","0",".00","5","250.00","0",".00","7","450.00",".00",".00",".00","5690.29","5690.29",".00",".00",".00",".00",".00","","{C75746B1-047F-990B-C928-8280E8C975D3}"
"6714","6791","27","22932.93","2","4936.92","0",".00","0",".00","29","27869.85",".00","4936.92",".00","19933.10","24870.02",".00",".00",".00",".00",".00","","{206DCBF7-F529-7443-D317-6CED68DAE813}"
"6717","6794","2","533.45","0",".00","4","236.80","0",".00","6","770.25",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{3B630F83-979A-C25E-04FE-505926BE481F}"
"6718","6795","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{76A7A7A3-C245-019A-E593-D75AAF734EF8}"
"6736","6816","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{10F502F0-4495-8D96-B731-4BC0A59ABCC8}"
"6746","6829","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{653E9129-27F4-E064-DD81-C9149734752A}"
"6761","6845","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","229.83","229.83","40000.00",".00","40000.00",".00","40000.00","","{C1BEBF77-D54A-A6CD-59B0-9610D5B160B8}"
"6762","6846","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","70.00","70.00","40000.00",".00","40000.00",".00","40000.00","","{EA929B9F-AB7D-E0DE-2152-899BE2BA62A1}"
"6763","6847","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","35.00","35.00","40000.00",".00","40000.00",".00","40000.00","","{74A99179-9A3E-A955-391E-C591B7E91ECF}"
"6775","6859","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{FCA50041-249E-CCED-0CF8-D33FE2438126}"
"6779","6863","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{D478153C-1CCC-D2F5-6078-D976E8D2F300}"
"6788","6873","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{AF68940D-9BB7-6B70-0F02-DCA0E7592357}"
"6790","6874","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{2A0F5558-6B2C-F68F-0CEA-3E172D9A51A3}"
"6822","6909","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","361.36","361.36",".00",".00",".00",".00",".00","","{7C93C027-CDCB-207E-3696-F5D4DC492E9F}"
"6835","6922","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","3500.00",".00","3500.00",".00","3500.00","","{C05B02FE-DE27-10F6-9FCC-DE3183B8E5E9}"
"6843","6930","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","18000.00",".00","18000.00",".00","18000.00","","{CE6C1D6D-D815-2028-BE33-6219DD3959A9}"
"6855","6942","3","717.50","4","8331.00","5","425.00","0",".00","12","9473.50",".00","8331.00",".00","30862.26","39193.26",".00",".00",".00",".00",".00","","{6565A92A-2D02-1337-213C-ABABF9B1B626}"
"6863","6952","26","12400.00","2","601.67","1",".00","0",".00","29","13001.67","3520.99","601.67",".00","27467.26","28068.93","8500.00",".00","8500.00",".00","8500.00","","{D782E5B1-5DB8-DB2F-DBE1-F632A4175CCF}"
"6882","6974","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","66.88","66.88","2860.00",".00","2860.00",".00","2860.00","","{EA522F67-76AF-6021-D21B-D984A6FCDDA2}"
"6883","6979","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","12623.70","12623.70",".00",".00",".00",".00",".00","","{5F6560FC-2E02-AFB5-0A9B-4C74E92C85B4}"
"6886","6983","4","4200.00","0",".00","24","1545.00","0",".00","28","5745.00",".00",".00",".00","1219.15","1219.15",".00",".00",".00",".00",".00","","{55B966C3-AFF7-D135-26EE-B34C9FF97E67}"
"6892","6991","6","9450.00","1","120.68","1","100.00","0",".00","8","9670.68",".00","120.68",".00","8486.11","8606.79",".00",".00",".00",".00",".00","","{FD72EEF9-9A74-1ABD-5D5A-08FDE09A8930}"
"6898","6997","11","9300.00","0",".00","53","3675.00","0",".00","64","12975.00",".00",".00",".00","15364.59","15364.59","10000.00",".00","10000.00","10000.00",".00","","{5F5D826B-D861-230D-5F08-80F464E7CB36}"
"6899","7002","10","8250.00","17","37299.04","1","100.00","0",".00","28","45649.04",".00","37299.04",".00",".00","37299.04",".00",".00",".00",".00",".00","","{BCF35E51-D7C3-FCAF-2983-AB2C4DF22619}"
"6919","7026","188","69635.00","0",".00","110","4442.25","2","53.01","300","74130.26",".00",".00","53.01","59891.69","59944.70",".00",".00",".00",".00",".00","","{366898E2-687B-652F-854F-6B639775EDC9}"
"6922","7029","1","1000.00","0",".00","0",".00","0",".00","1","1000.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{F7E10F60-D18B-F756-5E07-51A6FB1B9550}"
"6923","7041","10","8250.00","17","39799.04","1","100.00","0",".00","28","48149.04",".00","39799.04",".00",".00","39799.04",".00",".00",".00",".00",".00","","{BCF35E51-D7C3-FCAF-2983-AB2C4DF22619}"
"6934","7059","1","9857.53","0",".00","0",".00","0",".00","1","9857.53",".00",".00",".00","1739.92","1739.92","2018.68",".00","2018.68","9805.95","-7787.27","","{C12D99B4-FA3B-BF68-9E4A-63EE4A8A60D0}"
