"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"42389","47602","108","20484.00","10","1361.31","96","6139.00","1","52.00","215","28036.31",".00","1361.31","52.00","75386.47","76799.78",".00","4000.00","4000.00",".00","4000.00","","{98B4C8E0-31B9-E545-84AF-4983CE02147C}"
"42427","47655","1","250.00","0",".00","7","355.00","0",".00","8","605.00",".00",".00",".00","3991.45","3991.45","13322.80","29.00","13351.80","292.00","13059.80","","{D62E2B7C-FAA3-ECA0-A2F6-85C37462E920}"
"42431","47659","5","270643.00","1","100000.00","2","100.00","0",".00","8","370743.00","6282.11","100000.00",".00","281464.36","381464.36",".00",".00",".00",".00",".00","","{03FDF310-CA78-307D-9478-A370F321589A}"
"42432","47660","0",".00","1","40.00","1","100.00","2","118.00","4","258.00",".00","40.00","118.00","1593.93","1751.93","6500.00","1000.00","7500.00",".00","7500.00","","{B5058636-2322-8984-539B-84FEA7A003D5}"
"42462","47691","108","20484.00","10","1361.31","96","6139.00","1","52.00","215","28036.31",".00","1361.31","52.00","75444.61","76857.92",".00","4000.00","4000.00",".00","4000.00","","{98B4C8E0-31B9-E545-84AF-4983CE02147C}"
"42476","47708","78","196217.00","3","4223.26","1","100.00","0",".00","82","200540.26","100.00","4223.26",".00","56462.53","60685.79",".00",".00",".00",".00",".00","","{9D5FF7EF-C8A1-00DB-0C12-8BEC686F9497}"
"42477","47709","99","185750.00","2","596.96","0",".00","0",".00","101","186346.96",".00","596.96",".00","38414.12","39011.08",".00",".00",".00",".00",".00","","{17E90191-E356-B3AA-8EBF-3F1661DDF816}"
"42493","47728","104","220250.00","1","3050.00","32","1750.00","0",".00","137","225050.00",".00","3050.00",".00","80573.94","83623.94",".00",".00",".00",".00",".00","","{5E6C7FD8-AE94-1132-F1C7-4086AA8DB9FA}"
"42496","47731","118","252525.00","3","2345.51","2","175.00","0",".00","123","255045.51",".00","2345.51",".00","177876.87","180222.38",".00",".00",".00",".00",".00","","{0413121A-217B-AFF2-1124-11DE3C8EA0EF}"
"42501","47737","93","241950.00","2","2220.00","3","230.00","0",".00","98","244400.00",".00","2220.00",".00","113339.51","115559.51",".00",".00",".00",".00",".00","","{02576975-5830-5978-FDC6-44569A5ED71B}"
"42506","47743","1","200.00","0",".00","0",".00","0",".00","1","200.00",".00",".00",".00","1036.96","1036.96",".00",".00",".00",".00",".00","","{702777F4-9786-E629-8AB7-90F49C356FC2}"
"42517","47756","0",".00","0",".00","1","100.00","0",".00","1","100.00",".00",".00",".00","572.58","572.58","500.00",".00","500.00",".00","500.00","","{C6ADA395-C232-E2EB-DDDB-9DBB8DA898D5}"
"42520","47759","11","3410.00","0",".00","0",".00","0",".00","11","3410.00",".00",".00",".00","239.89","239.89","3410.00",".00","3410.00","3410.00",".00","","{E1FBA1F3-086D-EAF5-35FD-AD68215B3AD0}"
"42538","47779","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","202.00","202.00",".00",".00",".00",".00",".00","","{37F79DB9-BB1A-7FF2-6DB6-7639360AAD3A}"
"42552","47797","27","10400.00","3","304.91","73","4876.00","0",".00","103","15580.91",".00","304.91",".00","3946.19","4251.10",".00","1421.05","1421.05",".00","1421.05","","{AC0C7AE6-1DBC-BDF9-DA78-D672FE89A73D}"
"42554","47799","11","3410.00","0",".00","0",".00","0",".00","11","3410.00",".00",".00",".00","239.89","239.89","3410.00",".00","3410.00","3410.00",".00","","{E1FBA1F3-086D-EAF5-35FD-AD68215B3AD0}"
"42558","47804","22","7675.00","1","5500.00","72","4482.00","0",".00","95","17657.00","352.80","5500.00",".00","12708.77","18208.77","1421.05",".00","1421.05",".00","1421.05","","{4843306C-57D5-DF21-7C62-51EE7CEA5827}"
"42563","47809","21","7225.00","2","3609.64","51","3390.00","0",".00","74","14224.64",".00","3609.64",".00","4777.66","8387.30","1421.05",".00","1421.05",".00","1421.05","","{15263B14-716A-DFD3-4F62-AAA7A3736A8D}"
"42567","47813","31","12975.00","2","6437.80","75","4795.00","0",".00","108","24207.80",".00","6437.80",".00","13250.29","19688.09","1421.05",".00","1421.05",".00","1421.05","","{989D77B3-EE09-2C3D-A3BD-61961D3A278F}"
"42569","47815","12","4185.00","0",".00","31","1990.89","0",".00","43","6175.89",".00",".00",".00","10045.33","10045.33","1421.05",".00","1421.05",".00","1421.05","","{1A79B0CF-97C3-0FF1-D094-0DA49EA3F7FD}"
"42570","47816","13","4285.00","0",".00","31","1990.89","0",".00","44","6275.89",".00",".00",".00","10045.33","10045.33","1421.05",".00","1421.05",".00","1421.05","","{1A79B0CF-97C3-0FF1-D094-0DA49EA3F7FD}"
"42572","47818","24","14225.00","1","65.72","40","2433.00","0",".00","65","16723.72",".00","65.72",".00","4777.61","4843.33","1421.05",".00","1421.05",".00","1421.05","","{C93A5A84-0646-B1F0-D390-7605931EF497}"
"42574","47820","14","9412.50","8","3447.14","36","1889.00","0",".00","58","14748.64",".00","3447.14",".00","35205.31","38652.45","1421.05",".00","1421.05",".00","1421.05","","{39C6CCE5-A71C-BE1E-DE98-41F9BA07CD9D}"
"42576","47822","27","10400.00","3","304.91","3","300.00","0",".00","33","11004.91",".00","304.91",".00","3946.19","4251.10",".00",".00",".00",".00",".00","","{AC0C7AE6-1DBC-BDF9-DA78-D672FE89A73D}"
"42578","47824","27","10400.00","3","304.91","73","4876.00","0",".00","103","15580.91",".00","304.91",".00","3946.19","4251.10",".00",".00",".00",".00",".00","","{AC0C7AE6-1DBC-BDF9-DA78-D672FE89A73D}"
"42579","47825","21","7625.00","1","5500.00","72","4482.00","0",".00","94","17607.00","352.80","5500.00",".00","12708.77","18208.77",".00",".00",".00",".00",".00","","{4843306C-57D5-DF21-7C62-51EE7CEA5827}"
"42580","47826","21","7225.00","2","3609.64","51","3390.00","0",".00","74","14224.64",".00","3609.64",".00","4777.66","8387.30",".00",".00",".00",".00",".00","","{15263B14-716A-DFD3-4F62-AAA7A3736A8D}"
"42581","47827","21","7225.00","2","3609.64","51","3390.00","0",".00","74","14224.64",".00","3609.64",".00","4777.66","8387.30",".00",".00",".00",".00",".00","","{15263B14-716A-DFD3-4F62-AAA7A3736A8D}"
