"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"66963","74417","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{E812905C-7F03-E0E0-4AC7-D2EC19572B59}"
"137494","153426","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","332.28","332.28",".00",".00",".00",".00",".00","","{EDE0D59E-24A7-FACD-526C-E453994A6729}"
"138984","154935","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","41.88",".00","41.88","21.88","20.00","","{DBD5C0ED-CD53-9A83-102B-EA0B5E183529}"
"139208","155171","1","500.00","0",".00","0",".00","0",".00","1","500.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{5DA3D224-A32A-ED5E-98F1-AF63C6B7F9B6}"
"139212","155176","1","500.00","0",".00","0",".00","0",".00","1","500.00",".00",".00",".00","500.00","500.00",".00",".00",".00",".00",".00","","{365B288C-09EC-E94A-FFAE-F982F6B9EEFD}"
"139215","155179","4","550.00","0",".00","23","1315.00","0",".00","27","1865.00",".00",".00",".00","4676.04","4676.04","1342.94",".00","1342.94",".00","1342.94","","{2CD1EC24-2FD5-4E29-1FA8-0DFCCCD481E2}"
"139220","155184","2","50.00","0",".00","7","175.00","0",".00","9","225.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{CF6E11D4-2286-9960-DB56-F381F14A0B8E}"
"139221","155185","7","2005.00","0",".00","9","195.00","0",".00","16","2200.00",".00",".00",".00","53.74","53.74",".00",".00",".00",".00",".00","","{EF30D38B-D4D4-99FB-4B86-3A9447507456}"
"139222","155186","0",".00","0",".00","1","20.00","0",".00","1","20.00",".00",".00",".00",".79",".79",".00",".00",".00",".00",".00","","{ECC45BE7-E2FF-EC87-302F-EFAF038D2442}"
"139223","155187","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{45FAFF5F-7FAB-EC07-D46F-0468689BEE2C}"
"139226","155190","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{B23500AC-2CD8-2AC6-03B7-CC2BE9D93590}"
"139227","155191","125","44171.50","9","128312.59","1048","16482.00","0",".00","1182","188966.09",".00","128312.59",".00","76927.89","205240.48",".00",".00",".00",".00",".00","","{319059A8-88FF-83D9-C710-A0D043944809}"
"139228","155194","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{82727935-4415-0DF5-DA94-0A34F73C5BA9}"
"139229","155195","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{A37C3A75-A319-9FE3-F44C-CA8633C18D74}"
"139230","155196","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{704B4EF4-4503-3BEF-8716-0C5680FC6F95}"
"139231","155197","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{9C62B586-15C1-CB7B-EA50-29BC4B17E42C}"
"139232","155198","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{8C69383A-F5E6-988E-E7E6-F822471D04F1}"
"139233","155199","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{D65BC87B-D3D2-9706-38AE-2247D7ED6C68}"
"139234","155200","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{D65BC87B-D3D2-9706-38AE-2247D7ED6C68}"
"139240","155206","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","78.32","78.32",".00",".00",".00",".00",".00","","{83D58F5F-565C-877D-77D3-AC72D38465BA}"
"139244","155210","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","567.68","567.68",".00",".00",".00",".00",".00","","{64E0F388-DC0E-B38D-9F60-94BF7A83B788}"
"139250","155216","30","11340.00","4","3499.52","51","3454.00","0",".00","85","18293.52","58.64","3499.52",".00","1514.61","5014.13",".00",".00",".00",".00",".00","","{A3926325-D353-35CF-5804-6DABE8AA7BB4}"
"139251","155217","21","131509.44","0",".00","48","3226.00","0",".00","69","134735.44","11.67",".00",".00","9774.36","9774.36",".00",".00",".00",".00",".00","","{16955CDD-0482-D2DB-0D8D-AF2233CFF32F}"
"139253","155219","22","64125.00","3","5859.65","33","2705.00","0",".00","58","72689.65",".00","5859.65",".00","94020.02","99879.67","50000.00",".00","50000.00",".00","50000.00","","{B205BF2A-B5F0-C2DD-8ACD-0218927E45F4}"
"139254","155220","125","44171.50","10","128933.21","1048","16482.00","0",".00","1183","189586.71",".00","128933.21",".00","76927.89","205861.10",".00",".00",".00",".00",".00","","{319059A8-88FF-83D9-C710-A0D043944809}"
"139257","155223","45","20200.00","0",".00","121","6475.00","0",".00","166","26675.00",".00",".00",".00","26205.88","26205.88",".00",".00",".00",".00",".00","","{5A916F49-0A8E-6DF2-96A4-6D2C90FD1764}"
"139261","155227","1","1000.00","0",".00","0",".00","0",".00","1","1000.00",".01",".00",".00","1000.01","1000.01",".00",".00",".00",".00",".00","","{8DE68BBA-F248-E620-4884-681580C251D0}"
"139262","155229","45","20200.00","0",".00","121","6475.00","0",".00","166","26675.00",".00",".00",".00","26205.88","26205.88",".00",".00",".00",".00",".00","","{5A916F49-0A8E-6DF2-96A4-6D2C90FD1764}"
"139264","155232","52","28075.00","2","1000.00","33","2255.00","0",".00","87","31330.00",".00","1000.00",".00","15107.92","16107.92",".00",".00",".00",".00",".00","","{6DF46B77-861F-7F88-3271-62A3D511144D}"
"139277","155251","1","250.00","0",".00","1","25.00","0",".00","2","275.00",".00",".00",".00","4647.79","4647.79",".00",".00",".00",".00",".00","","{685A1935-2722-8327-88D3-F3B85D4A5AC1}"
"139286","155263","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","33.40","33.40",".00",".00",".00",".00",".00","","{8ECAA2F6-55CF-5510-018D-63225B5EC56C}"
"139290","155267","1","104.13","0",".00","0",".00","0",".00","1","104.13",".00",".00",".00",".00",".00","745.71",".00","745.71",".00","745.71","","{A54F31F3-B7CE-9805-0433-ACB5BBAAF5D7}"
"139291","155268","15","12950.00","1","5884.46","23","1535.00","0",".00","39","20369.46",".00","5884.46",".00","7850.14","13734.60",".00",".00",".00",".00",".00","","{9A984F94-2A47-A5C0-95B6-E3012D18B35C}"
"139294","155271","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{93172766-7BD0-4CFC-26D1-FB8714DA36D8}"
"139297","155275","1","150.00","1","375.00","0",".00","0",".00","2","525.00",".00","375.00",".00",".00","375.00",".00","1328.37","1328.37",".00","1328.37","","{DE74893B-D3CE-4E5E-8361-6BC123515C5E}"
"139298","155278","1","150.00","1","375.00","0",".00","0",".00","2","525.00",".00","375.00",".00","2326.91","2701.91",".00","2326.91","2326.91",".00","2326.91","","{DE74893B-D3CE-4E5E-8361-6BC123515C5E}"
"139300","155280","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{0964DAA8-2484-3507-A9A3-D713B4EEC925}"
"139309","155289","1","500.00","0",".00","2","130.00","0",".00","3","630.00",".00",".00",".00","10992.00","10992.00","3500.00","3000.00","6500.00",".00","6500.00","","{86E2B480-5AFB-EF22-780E-00E594FC1078}"
"139311","155291","0",".00","0",".00","0",".00","0",".00","0",".00","33.40",".00",".00","446.80","446.80",".00",".00",".00",".00",".00","","{2D1EA775-29F7-DE00-CD5C-7ED353D6D6AD}"
"139317","155297","33","56403.00","2","498.00","6","524.00","0",".00","41","57425.00",".00","498.00",".00","5223.15","5721.15",".00",".00",".00",".00",".00","","{1D07F5C5-D5C2-1570-5048-DC33E3E82B84}"
"139326","155307","11","4280.00","0",".00","17","918.00","0",".00","28","5198.00",".00",".00",".00","10391.08","10391.08",".00","10677.04","10677.04",".00","10677.04","","{DB949ACB-5959-B4C1-D68E-33A7054A5279}"
"139339","155320","29","26715.83","1","19277.18","19","1250.00","0",".00","49","47243.01",".00","19277.18",".00","56126.55","75403.73","10677.04","26000.00","36677.04",".00","36677.04","","{48EB5B04-7701-CB24-E7BC-635D425E5A44}"
"139340","155323","19","13176.00","0",".00","1","87.50","0",".00","20","13263.50",".00",".00",".00","16765.44","16765.44",".00",".00",".00",".00",".00","","{8713247F-A015-EE60-E5F0-460FFBF16140}"
"139342","155326","95","71650.00","0",".00","47","3690.00","0",".00","142","75340.00",".00",".00",".00","11648.71","11648.71",".00",".00",".00",".00",".00","","{A0C07423-541A-FD52-1EC9-8EF5D58BC997}"
"139343","155327","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{63FF8600-5665-49B6-FA43-E174D3434EA4}"
"139344","155328","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{E86F3AB8-8DEA-AFDE-5230-A0D2EFBEB165}"
"139350","155334","2","350.00","1","200.00","1","50.00","0",".00","4","600.00",".00","200.00",".00","743.14","943.14",".00",".00",".00",".00",".00","","{26CF31DB-F1A4-2345-1401-9B8BEF2D8465}"
"139351","155336","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","1674.30","1674.30",".00",".00",".00",".00",".00","","{0589031E-63A7-C228-D5F8-D8A47CE8B548}"
"139352","155337","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","1674.30","1674.30",".00",".00",".00",".00",".00","","{0589031E-63A7-C228-D5F8-D8A47CE8B548}"
"139354","155339","258","12431.76","0",".00","104","499.74","0",".00","362","12931.50","712.50",".00",".00","84704.53","84704.53",".00",".00",".00",".00",".00","","{E81208F4-3410-D704-3401-5621C3E82326}"
"139355","155340","16","3661.49","0",".00","62","5535.10","0",".00","78","9196.59",".00",".00",".00","9989.80","9989.80",".00",".00",".00",".00",".00","","{E1C58E27-5D0A-F584-40B6-4E540979AB38}"
"139356","155341","36","29816.83","1","19277.18","49","2764.00","0",".00","86","51858.01",".00","19277.18",".00","56890.22","76167.40","10677.04","30187.88","40864.92",".00","40864.92","","{48EB5B04-7701-CB24-E7BC-635D425E5A44}"
"139358","155343","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1520.00",".00","1520.00",".00","1520.00","","{8B74F70F-54D4-02EF-E6C1-8862A9BB9A8F}"
"139360","155345","6","2500.00","8","5429.50","277","13885.74","8","535.00","299","22350.24","21.72","5429.50","535.00","12767.67","18732.17",".00",".00",".00",".00",".00","","{481379F2-6CA0-B997-2B41-E816A87129CD}"
"139362","155347","0",".00","0",".00","1",".95","0",".00","1",".95",".00",".00",".00","583.48","583.48",".00",".00",".00",".00",".00","","{82FE6EC2-E082-D2C1-45B1-45D76A42950F}"
"139367","155354","4","393.79","0",".00","13","961.42","0",".00","17","1355.21",".00",".00",".00","1046.90","1046.90",".00",".00",".00",".00",".00","","{9239374F-AFB2-4FC5-57A7-99FD41D6BAB7}"
"139369","155356","0",".00","0",".00","1",".93","0",".00","1",".93",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{D276D9B4-02FC-CCAB-A876-E26BFFA70DDA}"
