"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"13735","14234","41","34940.00","0",".00","3","300.00","0",".00","44","35240.00","115.01",".00",".00","32489.21","32489.21",".00",".00",".00",".00",".00","","{8EC40900-8BCF-3215-8AB6-2E57430C8FD6}"
"13737","14239","1","50.00","0",".00","0",".00","0",".00","1","50.00",".00",".00",".00","254.45","254.45","4000.00",".00","4000.00",".00","4000.00","","{5A19D556-C1A6-3DCA-806F-F09E86EDDC3F}"
"13738","14240","1","600.00","0",".00","4","200.00","0",".00","5","800.00",".00",".00",".00","604.78","604.78","4000.00",".00","4000.00",".00","4000.00","","{E493CCF4-5FC5-50A0-1E07-D5DC558B2D04}"
"13740","14242","0",".00","0",".00","1","50.00","0",".00","1","50.00",".00",".00",".00","240.00","240.00","4000.00",".00","4000.00",".00","4000.00","","{E52554B7-EDAE-A8D0-AD1D-32566CC2F2F6}"
"13742","14244","1","250.00","0",".00","12","311.00","0",".00","13","561.00","55.00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{08790A2A-A822-D1DA-143F-D17822453CF6}"
"13747","14249","13","5050.00","0",".00","214","10953.50","0",".00","227","16003.50","1165.75",".00",".00","23.00","23.00",".00",".00",".00",".00",".00","","{1B506819-BB64-8AB1-75E9-0E52A77956DC}"
"13750","14252","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","52700.00",".00","52700.00",".00","52700.00","","{D8D5534F-34D0-765B-754F-5998036FC3DC}"
"13753","14255","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","52700.00",".00","52700.00",".00","52700.00","","{BB6B7F76-A5AC-C0A8-BBA2-7374A54E9F0D}"
"13754","14256","0",".00","0",".00","10","560.00","0",".00","10","560.00",".00",".00",".00","18311.59","18311.59",".00",".00",".00",".00",".00","","{04CD8E1A-628C-9707-CD45-DB0AB961F2D9}"
"13758","14260","1","250.00","0",".00","15","311.00","0",".00","16","561.00","55.00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{08790A2A-A822-D1DA-143F-D17822453CF6}"
"13759","14261","13","5050.00","0",".00","215","10953.50","0",".00","228","16003.50","1165.75",".00",".00","23.00","23.00",".00",".00",".00",".00",".00","","{1B506819-BB64-8AB1-75E9-0E52A77956DC}"
"13760","14262","0",".00","0",".00","10","560.00","0",".00","10","560.00",".00",".00",".00","18311.59","18311.59",".00",".00",".00",".00",".00","","{04CD8E1A-628C-9707-CD45-DB0AB961F2D9}"
"13761","14263","0",".00","0",".00","3","140.00","0",".00","3","140.00","320.00",".00",".00","1320.00","1320.00",".00",".00",".00",".00",".00","","{5651165F-DA62-2531-7A4D-C36DEC113F4F}"
"13765","14267","1","4000.00","0",".00","0",".00","0",".00","1","4000.00",".00",".00",".00","48.86","48.86","4000.00",".00","4000.00","4000.00",".00","","{046EC52C-EFDE-4C28-A4DC-B49C35036FBB}"
"13766","14268","218","73788.10","0",".00","102","722.54","0",".00","320","74510.64","5960.44",".00",".00","128974.19","128974.19",".00",".00",".00",".00",".00","","{FDE094C0-F97B-C34C-2EDE-5229375AE870}"
"13768","14270","92","52300.00","5","3927.10","21","1450.00","0",".00","118","57677.10","95.00","3927.10",".00","26350.23","30277.33","41522.93","90.00","41612.93","3000.00","38612.93","","{1DC1E994-158B-816E-886E-0DF8DD8F5EAD}"
