"Committee Code","Committee Name","Report Year","Report Due Date","Report Code","Report Start Date","Report Ending Date","Fling Source Type","Filing Type","Amended Count","Date Received","Filing Status","Election Year","Officer Position","Last Name","First Name","Middle Name","Office Code","Office Sub Code","Party","SCHED_ID","Begin Cash Bal","Receips Line4 G","Receipts Line5 G","Receipts Line10 G","Tot Expend Funds","Exp Line8 G","Exp Line12 G","Surplus XFerred","Tot Surplus I","End Cash Bal","Tot Receipts To Date","Total Exp To Date","Debt Outstanding","Bal Start Cycle","Tot Receipts Line24 Last Rep","Tot Receipts Elec Cycle","Tot Funds Available","Total Disb Last Rep","Total Disb Elec Cycle","Ending Balance"
"CC980095","Committee to Re-Elect Dickinson","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","E","F","","01/09/2001","T","1999","CandOfficer","Dickinson","V.","Earl","HOD","056","Virginia Democratic Party","H","37604.89","30605.95","160.74","0.00","68371.58","14316.43","0.00","0.00","0.00","54055.15","137916.00","84420.89","0.00","","","","","","",""
"CC980097","Re-elect Senator Mary Margaret Whipple","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","D","R","","01/16/2001","T","1999","CandOfficer","Whipple","Mary","Margaret","SEN","031","Virginia Democratic Party","H","6003.79","6000.00","164.22","0.00","12168.01","4000.00","0.00","0.00","0.00","8168.01","76033.06","52205.56","0.00","","","","","","",""
"CC980100","Friends of Morgan Griffith","2001","09/17/2001","SEPN17_01","07/01/2001","08/31/2001","E","R","","09/17/2001","T","2000","CandOfficer","Griffith","H","Morgan","HOD","008","Virginia Republican Party","H","15420.60","48640.50","352.80","0.00","64413.90","29036.60","0.00","0.00","0.00","35377.30","92568.93","57981.10","400.00","","","","","","",""
"CC980101","Watts for Delegate","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","E","F","","02/21/2001","T","2001","CandOfficer","Watts","Vivian","E","HOD","039","Virginia Democratic Party","H","19326.52","2550.00","0.00","0.00","21876.52","3000.00","0.00","18876.52","0.00","0.00","87669.31","88017.11","0.00","","","","","","",""
"CC980103","Chichester for Senate","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","E","A","","03/29/2001","T","2003","CandOfficer","Chichester","John","H.","SEN","028","Virginia Republican Party","H","182197.98","15107.00","2223.32","0.00","199528.30","874.98","0.00","0.00","0.00","198653.32","236868.92","50745.78","0.00","","","","","","",""
"CC980108","Friends of Fred Quayle","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","D","R","","01/16/2001","T","1999","CandOfficer","Quayle","Frederick","M","SEN","013","Virginia Republican Party","H","588.49","4631.13","0.00","300.00","5519.62","2379.34","0.00","0.00","0.00","3140.28","240566.09","237785.81","0.00","","","","","","",""
"CC980109","Marshall for Delegate","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","D","F","","04/13/2001","T","1999","CandOfficer","Marshall","Robert","G","HOD","013","Virginia Republican Party","H","44775.67","11910.00","1271.42","0.00","57957.09","5112.52","0.00","52844.57","0.00","0.00","101149.62","103789.59","0.00","","","","","","",""
"CC980115","Re-elect Flora Crittenden - House of Delegates","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","E","R","","02/21/2001","T","1999","CandOfficer","Crittenden","Flora","D","HOD","095","Virginia Democratic Party","H","2072.79","3155.00","0.00","0.00","5227.79","4435.14","0.00","0.00","0.00","792.65","14212.21","13419.56","0.00","","","","","","",""
"CC980118","Ingram for Delegate","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","D","R","","01/16/2001","T","1999","CandOfficer","Ingram","Riley","Edward","HOD","062","Virginia Republican Party","H","15251.36","20332.50","919.92","0.00","36503.78","18834.71","0.00","0.00","0.00","17669.07","57091.36","39518.02","0.00","","","","","","",""
"CC980125","Re-elect Rust  for Delegate","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","E","F","","01/17/2001","T","1999","CandOfficer","Rust","John","H","HOD","037","Virginia Republican Party","H","3841.26","41529.00","0.00","0.00","45370.26","17756.83","0.00","27613.43","0.00","0.00","251161.86","244307.13","0.00","","","","","","",""
"CC980127","Friends of Roger McClure","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","E","R","","01/18/2001","T","1999","CandOfficer","McClure","Roger","J","HOD","067","Virginia Republican Party","H","27275.07","7554.00","0.00","0.00","34829.07","8263.65","0.00","0.00","0.00","26565.42","117035.69","91078.00","0.00","","","","","","",""
"CC980127","Friends of Roger McClure","2001","07/16/2001","JUL16_01","01/01/2001","06/30/2001","E","R","","09/06/2001","T","1999","CandOfficer","McClure","Roger","J","HOD","067","Virginia Republican Party","H","26950.42","0.00","0.00","0.00","26950.42","2500.00","0.00","0.00","0.00","24450.42","117035.69","93578.00","0.00","","","","","","",""
"CC980127","Friends of Roger McClure","2001","01/15/2002","JAN15_02","07/01/2001","12/31/2001","E","R","","02/06/2002","T","1999","CandOfficer","McClure","Roger","J","HOD","067","Virginia Republican Party","H","24450.42","0.00","0.00","0.00","24450.42","10540.00","0.00","0.00","0.00","13910.42","117035.69","104118.00","0.00","","","","","","",""
"CC980130","Re-Elect Johnny S. Joannou Campaign","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","D","F","","02/21/2001","T","1999","CandOfficer","Joannou","Johnny","S.","HOD","079","Virginia Democratic Party","H","1829.11","7794.00","75.00","400.00","10098.11","7355.71","400.00","2306.66","2306.66","-2270.92","34519.00","37142.72","0.00","","","","","","",""
"CC980131","Friends of Jo Ann Davis","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","E","R","","04/05/2001","T","1999","CandOfficer","Davis","Jo Ann","S","HOD","096","Virginia Republican Party","H","1521.16","103.56","0.00","0.00","1624.72","1359.95","0.00","0.00","0.00","264.77","79555.04","79290.27","0.00","","","","","","",""
"CC980132","Byrne for Senate","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","D","R","","01/16/2001","T","1999","CandOfficer","Byrne","Leslie","","SEN","034","Virginia Democratic Party","H","15704.64","11900.00","98.63","0.00","27703.27","2999.47","0.00","0.00","0.00","24703.80","363676.10","354405.28","12000.00","","","","","","",""
"CC980137","Friends of Senator Edd Houck","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","E","R","","01/09/2001","T","1999","CandOfficer","Houck","R","Edward","SEN","017","Virginia Democratic Party","H","14364.71","4075.00","35.08","0.00","18474.79","4213.59","0.00","0.00","0.00","14261.20","19724.79","9493.43","0.00","","","","","","",""
"CC980137","Friends of Senator Edd Houck","2001","01/15/2002","JAN15_02","07/01/2001","12/31/2001","E","R","","01/17/2002","T","1999","CandOfficer","Houck","R","Edward","SEN","017","Virginia Democratic Party","H","11186.59","6450.00","8.05","0.00","17644.64","4118.23","0.00","0.00","0.00","13526.41","12501.19","13374.57","0.00","","","","","","",""
"CC980137","Friends of Senator Edd Houck","2001","07/16/2001","JUL16_01","01/01/2001","06/30/2001","E","R","","01/14/2003","T","1999","CandOfficer","Houck","R","Edward","SEN","017","Virginia Democratic Party","H","14261.20","1942.75","25.39","0.00","16229.34","5042.75","0.00","0.00","0.00","11186.59","6043.14","9256.34","0.00","","","","","","",""
"CC980140","Friends of Harvey Morgan","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","E","F","","01/17/2001","T","1999","CandOfficer","Morgan","Harvey","","HOD","098","Virginia Republican Party","H","23674.52","27490.00","25.00","0.00","51189.52","15638.40","0.00","35551.12","0.00","0.00","96283.57","96711.37","0.00","","","","","","",""
"CC980140","Friends of Harvey Morgan","2001","09/17/2001","SEPN17_01","07/01/2001","08/31/2001","E","R","","09/17/2001","T","1999","CandOfficer","Morgan","Harvey","","HOD","098","Virginia Republican Party","H","32592.07","5420.00","352.80","0.00","38364.87","8748.97","0.00","0.00","0.00","29615.90","59941.29","30325.39","0.00","","","","","","",""
"CC980153","Friends of Ted Bennett Committee for Re-election","2001","01/15/2002","JAN15_02","07/01/2001","12/31/2001","E","F","","07/18/2002","T","1999","CandOfficer","Bennett","William","W.","HOD","060","Virginia Democratic Party","H","4731.91","950.00","0.00","0.00","5681.91","4832.07","0.00","0.00","0.00","849.84","6894.47","6044.63","0.00","","","","","","",""
"CC980156","Friends of Frank Ruff","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","E","F","","01/09/2001","T","1999","CandOfficer","Ruff","Frank","M.","HOD","061","Virginia Republican Party","H","5223.02","0.00","0.00","0.00","5223.02","5009.69","0.00","213.33","0.00","0.00","182455.17","182867.97","0.00","","","","","","",""
"CC980158","Friends of Eric Cantor","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","E","F","","02/21/2001","T","1999","CandOfficer","Cantor","Eric","","HOD","073","Virginia Republican Party","H","39979.85","0.00","250.00","0.00","40229.85","3109.00","0.00","0.00","37120.85","0.00","234211.13","234663.93","0.00","","","","","","",""
"CC980161","J. Michael Sharman for Delegate","2001","07/16/2001","JULN16_01","05/31/2001","06/30/2001","E","R","","10/11/2002","T","1999","CandOfficer","Sharman","J.","Michael","HOD","030","Virginia Republican Party","H","372.88","0.00","0.00","0.00","372.88","48.00","0.00","0.00","0.00","324.88","51021.78","50754.83","0.00","","","","","","",""
"CC980162","Jackie Stump for House of Delegates","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","E","F","","02/21/2001","T","1999","CandOfficer","Stump","Jackie","","HOD","003","Virginia Democratic Party","H","3078.33","1450.00","0.00","0.00","4528.33","2159.54","0.00","2368.79","0.00","0.00","21878.22","20319.58","0.00","","","","","","",""
"CC980164","Amundson for Delegate","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","E","R","","04/05/2001","T","1999","CandOfficer","Amundson","Kristen","J.","HOD","044","Virginia Democratic Party","H","2413.57","8879.00","0.00","0.00","11292.57","11463.91","0.00","0.00","0.00","-171.34","319300.89","322885.26","0.00","","","","","","",""
"CC980173","Citizens for Jim Scott","2001","01/15/2002","JANN15_02","11/30/2001","12/31/2001","E","F","","07/18/2002","T","1999","CandOfficer","Scott","James","M.","HOD","053","Virginia Democratic Party","H","4968.57","775.00","1100.00","0.00","6843.57","1806.69","0.00","0.00","0.00","5036.88","160801.48","155764.60","0.00","","","","","","",""
"CC980180","Hawkins for Senate","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","E","R","","02/21/2001","T","1999","CandOfficer","Hawkins","Charles","R.","SEN","019","Virginia Republican Party","H","36256.48","3150.00","516.02","0.00","39922.50","7993.50","0.00","0.00","0.00","31929.00","73143.60","44249.98","0.00","","","","","","",""
"CC980192","Ward Armstrong for House of Delegates","2001","07/16/2001","JUL16_01","01/01/2001","06/30/2001","E","F","","08/07/2001","T","1999","CandOfficer","Armstrong","Ward","","HOD","011","Virginia Democratic Party","H","18483.13","0.00","0.00","0.00","18483.13","2320.52","0.00","0.00","0.00","16162.61","42920.39","24750.28","0.00","","","","","","",""
"CC980192","Ward Armstrong for House of Delegates","2001","10/15/2001","OCTN15_01","09/01/2001","09/30/2001","E","A","","10/17/2001","T","1999","CandOfficer","Armstrong","Ward","","HOD","011","Virginia Democratic Party","H","47731.44","31662.57","270.00","0.00","79664.01","24690.24","0.00","0.00","0.00","54973.77","86731.64","31757.87","0.00","","","","","","",""
"CC980192","Ward Armstrong for House of Delegates","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","E","R","","06/28/2002","L","1999","CandOfficer","Armstrong","Ward","","HOD","011","Virginia Democratic Party","H","26156.50","6300.00","3.25","0.00","32459.75","9322.98","0.00","0.00","0.00","23136.77","43037.94","19901.17","0.00","","","","","","",""
"CC980192","Ward Armstrong for House of Delegates","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","E","R","","06/28/2002","T","1999","CandOfficer","Armstrong","Ward","","HOD","011","Virginia Democratic Party","H","26213.25","6300.00","0.00","0.00","32513.25","9295.66","0.00","0.00","0.00","23217.59","42785.39","19843.25","0.00","","","","","","",""
"CC980192","Ward Armstrong for House of Delegates","2001","01/16/2001","JANN16_01","12/01/2000","12/31/2000","E","R","","08/22/2003","T","1999","CandOfficer","Armstrong","Ward","","HOD","011","Virginia Democratic Party","H","26213.25","6300.00","0.00","0.00","32513.25","9295.66","0.00","0.00","0.00","23217.59","42785.39","19843.25","0.00","","","","","","",""
"CC980195","Tom Bolvin For Delegate","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","D","R","","01/16/2001","T","1999","CandOfficer","Bolvin","Tom","","HOD","043","Virginia Republican Party","H","5936.75","16750.00","0.00","0.00","22686.75","14057.43","0.00","0.00","0.00","8629.32","31500.00","23496.43","0.00","","","","","","",""
"CC980203","Edwards for Virginia Senate","2001","01/15/2002","JAN15_02","07/01/2001","12/31/2001","E","R","","01/15/2002","T","2003","CandOfficer","Edwards","John","Saul","SEN","021","Virginia Democratic Party","H","9927.89","8950.00","90.09","0.00","18967.98","11117.36","0.00","0.00","0.00","7850.62","467608.16","500222.22","0.00","","","","","","",""
"CC980212","Re-Elect Panny Rhodes","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","E","R","","02/21/2001","T","1999","CandOfficer","Rhodes","Anne","G","HOD","068","Virginia Republican Party","H","4725.32","18608.00","0.00","7500.00","30833.32","1528.84","0.00","0.00","0.00","29304.48","263859.81","269019.50","15000.00","","","","","","",""
"CC980214","Spruill-House of Delegates","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","D","F","","01/04/2001","T","1999","CandOfficer","Spruill","Lionell","","HOD","077","Virginia Democratic Party","H","1639.96","6647.00","0.00","0.00","8286.96","7223.24","0.00","0.00","0.00","1063.72","98875.05","99878.98","0.00","","","","","","",""
"CC980234","Moran for Delegate","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","E","F","","01/18/2001","T","1999","CandOfficer","Moran","Brian","J.","HOD","046","Virginia Democratic Party","H","2006.48","1700.00","5771.58","0.00","9478.06","7366.35","0.00","2111.71","0.00","0.00","57507.06","56109.10","0.00","","","","","","",""
"CC980238","Friends of Dick Black","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","E","R","","09/19/2001","T","1999","CandOfficer","Black","Richard","","HOD","032","Virginia Republican Party","H","70955.41","24207.87","33.91","0.00","95197.19","18311.19","0.00","0.00","0.00","76886.00","248898.44","172346.97","0.00","","","","","","",""
"CC980238","Friends of Dick Black","2001","07/16/2001","JULN16_01","05/31/2001","06/30/2001","E","F","","09/19/2001","T","1999","CandOfficer","Black","Richard","","HOD","032","Virginia Republican Party","H","87458.60","1400.00","54.56","0.00","88913.16","5694.26","0.00","83218.90","0.00","0.00","297082.54","297417.07","0.00","","","","","","",""
"CC980238","Friends of Dick Black","2001","04/16/2001","APRN16_01","01/01/2001","03/31/2001","E","R","","09/19/2001","T","1999","CandOfficer","Black","Richard","","HOD","032","Virginia Republican Party","H","78886.00","35270.84","6.31","5000.00","111232.56","23807.16","0.00","0.00","0.00","93355.99","264933.81","177842.94","5000.00","","","","","","",""
"CC980238","Friends of Dick Black","2001","06/04/2001","JUNN04_01","04/01/2001","05/30/2001","E","R","","09/19/2001","T","1999","CandOfficer","Black","Richard","","HOD","032","Virginia Republican Party","H","93355.99","0.00","0.00","0.00","93355.99","0.00","0.00","0.00","0.00","93355.99","289175.59","196154.13","0.00","","","","","","",""
"CC980239","Friends of Phil Larrabee","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","D","F","","02/21/2001","T","1999","CandOfficer","Larrabee","Phillip","","HOD","091","Virginia Republican Party","H","6121.18","10440.00","0.00","0.00","16561.18","13319.80","0.00","3034.92","0.00","206.46","362646.52","363455.59","0.00","","","","","","",""
"CC980240","Re-elect C Richard Cranwell","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","E","R","","01/18/2001","T","1999","CandOfficer","Cranwell","C","Richard","HOD","014","Virginia Democratic Party","H","5132.26","42600.00","0.00","0.00","47732.26","16079.90","0.00","0.00","0.00","31652.36","626707.26","625861.66","0.00","","","","","","",""
"CC980240","Re-elect C Richard Cranwell","2001","06/04/2001","JUNN04_01","04/01/2001","05/30/2001","E","R","","01/23/2002","T","1999","CandOfficer","Cranwell","C","Richard","HOD","014","Virginia Democratic Party","H","31652.36","218841.95","0.00","0.00","250494.31","47104.60","30000.00","0.00","0.00","173389.71","845549.21","702966.26","0.00","","","","","","",""
"CC980244","Re-elect Kevin G. Miller","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","E","R","","01/09/2001","T","1999","CandOfficer","Miller","Kevin","G.","SEN","026","Virginia Republican Party","H","7113.51","1702.38","0.00","0.00","8815.89","2100.00","0.00","0.00","0.00","6715.89","22353.91","16190.25","0.00","","","","","","",""
"CC980244","Re-elect Kevin G. Miller","2001","01/15/2002","JAN15_02","07/01/2001","12/31/2001","E","R","","01/17/2002","T","1999","CandOfficer","Miller","Kevin","G.","SEN","026","Virginia Republican Party","H","3815.89","2600.00","0.00","0.00","6415.89","1500.00","0.00","0.00","0.00","4915.89","28769.80","20590.25","0.00","","","","","","",""
"CC980246","Friends Of Tommy Norment","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","D","F","","08/07/2001","T","1999","CandOfficer","Norment","Thomas","K","SEN","003","Virginia Republican Party","H","92442.67","7500.00","454.88","0.00","100397.55","43333.33","0.00","0.00","0.00","57064.22","397844.65","347682.23","0.00","","","","","","",""
"CC980251","Friends of Jane Maddux","2001","01/15/2002","JAN15_02","07/01/2001","12/31/2001","D","F","0","01/15/2002","T","2007","CandOfficer","Maddux","Jane","","SEN","025","Virginia Democratic Party","H","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CC980253","Friends Of Ken Stolle","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","E","R","","02/21/2001","T","1999","CandOfficer","Stolle","Kenneth","W","SEN","008","Virginia Republican Party","H","46289.82","6675.37","0.00","0.00","52965.19","8888.28","0.00","0.00","0.00","44076.91","142700.80","103672.50","0.00","","","","","","",""
"CC980255","Friends of Jane Woods","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","D","F","","01/16/2001","T","1999","CandOfficer","Woods","Jane","H","SEN","034","Virginia Republican Party","H","221.51","1600.00","0.00","0.00","1821.51","976.49","0.00","0.00","0.00","845.02","86917.49","95318.97","11500.00","","","","","","",""
"CC980262","Friends of Steve Newman","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","E","R","","01/11/2001","T","1999","CandOfficer","Newman","Stephen","D.","SEN","023","Virginia Republican Party","H","17289.73","16700.00","0.00","0.00","33989.73","8490.34","0.00","0.00","0.00","25499.39","250156.68","226070.64","0.00","","","","","","",""
"CC980262","Friends of Steve Newman","2001","01/15/2002","JAN15_02","07/01/2001","12/31/2001","E","R","","07/18/2002","T","1999","CandOfficer","Newman","Stephen","D.","SEN","023","Virginia Republican Party","H","24084.50","13502.00","0.00","0.00","37586.50","4958.35","0.00","0.00","0.00","32628.15","264658.68","233443.88","0.00","","","","","","",""
"CC980264","Committee to Re-Elect Jay Katzen","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","D","R","","01/16/2001","T","1999","CandOfficer","Katzen","Jay","","HOD","031","Virginia Republican Party","H","1453.38","0.00","8.64","0.00","1462.02","29.41","0.00","0.00","0.00","1432.61","196725.15","195313.65","1427.78","","","","","","",""
"CC980264","Committee to Re-Elect Jay Katzen","2001","07/16/2001","JUL16_01","01/01/2001","06/30/2001","D","R","","07/16/2001","T","1999","CandOfficer","Katzen","Jay","","HOD","031","Virginia Republican Party","H","1407.53","1427.78","1.84","0.00","2837.15","12.27","1427.78","1397.10","0.00","0.00","198162.92","200848.75","0.00","","","","","","",""
"CC980264","Committee to Re-Elect Jay Katzen","2001","01/15/2002","JAN15_02","07/01/2001","12/31/2001","E","F","","07/18/2002","T","1999","CandOfficer","Katzen","Jay","","HOD","031","Virginia Republican Party","H","1407.53","1427.78","1.84","0.00","2837.15","12.27","1427.78","1397.10","0.00","0.00","198162.92","200848.75","0.00","","","","","","",""
"CC980269","Attorney Jerrauld C. Jones for House of Delegates","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","E","F","","02/21/2001","T","1999","CandOfficer","Jones","Jerrauld","C.","HOD","089","Virginia Democratic Party","H","11534.87","13365.00","24.68","0.00","24924.55","19697.47","0.00","5227.08","0.00","0.00","80588.75","81020.50","0.00","","","","","","",""
"CC980305","Citizens for Janet Howell","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","D","R","","01/16/2001","T","2005","CandOfficer","Howell","Janet","D","SEN","032","Virginia Democratic Party","H","15593.86","53540.80","79.42","0.00","69214.08","6457.13","0.00","0.00","0.00","62756.95","330699.40","270175.46","0.00","","","","","","",""
"CC980308","Committee to Re-Elect Clifton Woodrum","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","E","R","","01/10/2001","T","1999","CandOfficer","Woodrum","Clifton","A.","HOD","016","Virginia Democratic Party","H","11065.67","10200.00","27.46","0.00","21293.13","9486.13","0.00","0.00","0.00","11807.00","95398.20","83834.42","0.00","","","","","","",""
"CC980308","Committee to Re-Elect Clifton Woodrum","2001","04/16/2001","APRN16_01","01/01/2001","03/31/2001","E","F","","05/25/2001","T","1999","CandOfficer","Woodrum","Clifton","A.","HOD","016","Virginia Democratic Party","H","11807.00","1350.00","15.51","0.00","13172.51","759.00","0.00","12413.51","0.00","0.00","107829.38","84593.82","0.00","","","","","","",""
"CC980309","Metry for Delegate","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","E","R","","02/21/2001","T","1999","CandOfficer","Metry","Robert","A","HOD","047","Virginia Republican Party","H","1400.65","0.00","0.00","0.00","1400.65","441.00","0.00","0.00","0.00","959.65","8681.99","7972.34","0.00","","","","","","",""
"CC980317","Allen L Louderback for Delegate","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","E","F","","01/09/2001","T","1999","CandOfficer","Louderback","Allen","L","HOD","015","Virginia Republican Party","H","27768.14","8324.00","0.00","0.00","36092.14","5429.78","0.00","30662.36","0.00","0.00","57355.52","57355.52","0.00","","","","","","",""
"CC980319","Friends of Jay Obrien","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","D","F","","01/27/2001","T","1999","CandOfficer","Obrien","James","K","HOD","040","Virginia Republican Party","H","13519.95","13440.00","239.86","0.00","27199.81","13732.67","0.00","0.00","0.00","13467.14","154003.08","105533.70","0.00","","","","","","",""
"CC980331","Friends of Russ Potts","2001","01/15/2002","JAN15_02","07/01/2001","12/31/2001","E","R","","01/17/2002","T","1999","Campaign Treasurer","Potts","H","Russell","SEN","027","Virginia Republican Party","H","3084.67","31575.00","0.00","0.00","34659.67","33378.37","0.00","0.00","0.00","1281.30","439070.03","437908.25","0.00","","","","","","",""
"CC980332","Saslaw For  State Senate","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","E","R","","02/21/2001","T","1999","CandOfficer","Saslaw","Richard","L","SEN","035","Virginia Democratic Party","H","15552.26","93160.00","0.00","0.00","108712.26","23033.54","0.00","0.00","0.00","85678.72","411997.63","328327.40","0.00","","","","","","",""
"CC980339","Committee to Re-Elect Mitchell Van Yahres","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","E","R","","01/09/2001","T","1999","CandOfficer","Van Yahres","Mitchell","","HOD","057","Virginia Democratic Party","H","7668.00","2335.00","0.00","0.00","10003.00","5746.74","0.00","0.00","0.00","4256.26","41298.33","41308.37","0.00","","","","","","",""
