"Committee Code","Committee Name","Report Year","Report Due Date","Report Code","Report Start Date","Report Ending Date","Fling Source Type","Filing Type","Amended Count","Date Received","Filing Status","Election Year","Officer Position","Last Name","First Name","Middle Name","SCHED_ID","Begin Cash Bal","Receips Line4 G","Receipts Line5 G","Receipts Line10 G","Tot Expend Funds","Exp Line8 G","Exp Line12 G","Surplus XFerred","Tot Surplus I","End Cash Bal","Tot Receipts To Date","Total Exp To Date","Debt Outstanding","Bal Start Cycle","Tot Receipts Line24 Last Rep","Tot Receipts Elec Cycle","Tot Funds Available","Total Disb Last Rep","Total Disb Elec Cycle","Ending Balance"
"91-125","HBAV Home Builders Association of Virginia","2003","02/24/2003","FEBP24_03","01/01/2003","02/21/2003","E","R","","02/27/2003","T","0","Treasurer","Toalson","Michael","","H","85463.73","10290.00","0.00","0.00","95753.73","5744.44","0.00","0.00","0.00","90009.29","10290.00","5744.44","0.00","","","","","","",""
"91-125","HBAV Home Builders Association of Virginia","2003","05/27/2003","MAYP27_03","04/26/2003","05/21/2003","E","A","","08/12/2003","T","0","Treasurer","Toalson","Michael","","H","125548.78","26730.00","0.00","0.00","152278.78","7877.38","0.00","0.00","0.00","144401.40","98707.50","39769.83","0.00","","","","","","",""
"91-125","HBAV Home Builders Association of Virginia","2003","04/28/2003","APRP28_03","02/22/2003","04/25/2003","E","R","","08/13/2003","T","0","Treasurer","Toalson","Michael","","H","90009.29","61687.50","0.00","0.00","151696.79","26148.01","0.00","0.00","0.00","125548.78","71977.50","31892.45","0.00","","","","","","",""
"91-125","HBAV Home Builders Association of Virginia","2003","01/15/2004","JANP15_04","10/23/2003","12/31/2003","E","R","","01/16/2004","L","0","Treasurer","Toalson","Michael","","H","81633.01","14805.00","0.00","0.00","96438.01","20705.32","0.00","0.00","0.00","75732.69","142122.50","151853.54","0.00","","","","","","",""
"91-138","Home Builders Association of Richmond Builders PAC","2003","02/24/2003","FEBP24_03","01/01/2003","02/21/2003","E","R","","03/31/2003","L","0","Treas","Sprigg","Susan","R","H","111213.61","2220.00","82.86","0.00","113516.47","0.00","0.00","0.00","0.00","113516.47","265592.96","176923.53","0.00","","","","","","",""
"91-138","Home Builders Association of Richmond Builders PAC","2003","05/27/2003","MAYP27_03","04/26/2003","05/21/2003","E","R","","05/29/2003","L","0","Treas","Sprigg","Susan","R","H","114829.53","1800.00","38.00","0.00","116667.53","0.00","0.00","0.00","0.00","116667.53","268794.02","176973.53","0.00","","","","","","",""
"91-138","Home Builders Association of Richmond Builders PAC","2003","07/15/2003","JULP15_03","05/22/2003","06/30/2003","E","A","","08/12/2003","T","0","Treas","Sprigg","Susan","R","H","110425.85","1080.00","40.56","0.00","111546.41","50.00","0.00","0.00","0.00","111496.41","341714.70","230218.29","0.00","","","","","","",""
"91-138","Home Builders Association of Richmond Builders PAC","2003","04/28/2003","APRP28_03","02/22/2003","04/25/2003","E","R","","08/13/2003","L","0","Treas","Sprigg","Susan","R","H","113516.47","1320.00","43.06","0.00","114879.53","50.00","0.00","0.00","0.00","114829.53","266956.02","176973.53","0.00","","","","","","",""
"91-138","Home Builders Association of Richmond Builders PAC","2003","10/27/2003","OCTP27_03","05/22/2003","10/22/2003","E","R","","10/29/2003","T","0","Treas","Sprigg","Susan","R","H","111496.41","3510.00","111.13","0.00","115117.54","57575.72","0.00","0.00","0.00","57541.82","345335.83","287794.01","0.00","","","","","","",""
"91-141","The Greater Washington Board of Trade  Virginia PAC","2003","01/15/2004","JANP15_04","10/23/2003","12/31/2003","E","R","","04/22/2004","T","0","Treasurer","Thomas","Alexander","","H","7885.61","0.00","0.00","0.00","7885.61","1912.40","0.00","0.00","0.00","5973.21","27900.00","26235.59","0.00","","","","","","",""
"91-141","The Greater Washington Board of Trade  Virginia PAC","2003","01/15/2004","JANP15_04","10/23/2003","12/31/2003","E","R","","04/22/2004","T","0","Cust of Books","Grow","Bob","","H","7885.61","0.00","0.00","0.00","7885.61","1912.40","0.00","0.00","0.00","5973.21","27900.00","26235.59","0.00","","","","","","",""
"91-147","PAC of The Tidewater Builders Association","2003","02/24/2003","FEBP24_03","01/01/2003","02/21/2003","E","R","","02/24/2003","T","0","Treasurer","Latham","Randy","","H","46064.27","0.00","2074.70","0.00","48138.97","13.54","0.00","0.00","0.00","48125.43","2074.70","1073.71","0.00","","","","","","",""
"91-147","PAC of The Tidewater Builders Association","2003","04/28/2003","APRP28_03","02/22/2003","04/25/2003","E","R","","04/29/2003","T","0","Treasurer","Latham","Randy","","H","48125.43","6775.00","0.00","0.00","54900.43","8922.00","0.00","0.00","0.00","45978.43","533735.42","513964.50","0.00","","","","","","",""
"91-147","PAC of The Tidewater Builders Association","2003","05/27/2003","MAYP27_03","04/26/2003","05/21/2003","E","R","","05/29/2003","T","0","Treasurer","Latham","Randy","","H","45978.43","0.00","250.00","0.00","46228.43","762.68","0.00","0.00","0.00","45465.75","533985.42","505805.18","0.00","","","","","","",""
"91-147","PAC of The Tidewater Builders Association","2003","07/15/2003","JULN15_03","05/29/2003","06/30/2003","E","R","","07/14/2003","T","0","Treasurer","Latham","Randy","","H","45465.75","10766.24","0.00","0.00","56231.99","1273.39","0.00","0.00","0.00","54958.60","555517.90","508351.96","0.00","","","","","","",""
"91-147","PAC of The Tidewater Builders Association","2003","10/27/2003","OCTP27_03","05/22/2003","10/22/2003","E","R","","10/28/2003","T","0","Treasurer","Latham","Randy","","H","54958.60","0.00","0.00","0.00","54958.60","9978.79","0.00","0.00","0.00","44979.81","544751.66","527036.15","0.00","","","","","","",""
"91-147","PAC of The Tidewater Builders Association","2003","01/15/2004","JANP15_04","10/23/2003","12/31/2003","E","R","","01/15/2004","T","0","Treasurer","Latham","Randy","","H","44979.81","6300.00","196.19","0.00","51476.00","2210.93","0.00","0.00","0.00","49265.07","551247.85","519268.29","0.00","","","","","","",""
"91-150","Virginia Society of Professional Engineers PAC","2003","02/24/2003","FEBP24_03","01/01/2003","02/21/2003","E","R","","02/24/2003","T","0","Exec Director","Dicks","Leigh","","H","19037.41","2712.50","2.54","0.00","21752.45","0.00","0.00","0.00","0.00","21752.45","2715.04","0.00","0.00","","","","","","",""
"91-150","Virginia Society of Professional Engineers PAC","2003","04/28/2003","APRP28_03","02/22/2003","04/25/2003","E","R","","04/29/2003","T","0","Exec Director","Dicks","Leigh","","H","21752.45","834.00","8.83","0.00","22595.28","0.00","0.00","0.00","0.00","22595.28","3557.87","0.00","0.00","","","","","","",""
"91-150","Virginia Society of Professional Engineers PAC","2003","05/27/2003","MAYP27_03","04/26/2003","05/21/2003","E","R","","05/29/2003","T","0","Exec Director","Dicks","Leigh","","H","22595.28","230.00","3.34","0.00","22828.62","0.00","0.00","0.00","0.00","22828.62","3791.21","0.00","0.00","","","","","","",""
"91-150","Virginia Society of Professional Engineers PAC","2003","07/15/2003","JULP15_03","05/22/2003","06/30/2003","E","R","","07/07/2003","T","0","Exec Director","Dicks","Leigh","","H","22828.62","260.00","3.48","0.00","23092.10","0.00","0.00","0.00","0.00","23092.10","4054.69","0.00","0.00","","","","","","",""
"91-150","Virginia Society of Professional Engineers PAC","2003","10/27/2003","OCTP27_03","05/22/2003","10/22/2003","E","R","","10/28/2003","T","0","Exec Director","Dicks","Leigh","","H","23092.10","650.00","8.23","0.00","23750.33","9500.00","0.00","0.00","0.00","14250.33","4712.92","9500.00","0.00","","","","","","",""
"91-150","Virginia Society of Professional Engineers PAC","2003","01/15/2004","JANP15_04","10/23/2003","12/31/2003","E","R","","01/06/2004","T","0","Exec Director","Dicks","Leigh","","H","14250.33","1027.50","3.84","0.00","15281.67","217.34","0.00","0.00","0.00","15064.33","5744.26","9717.34","0.00","","","","","","",""
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2003","02/24/2003","FEBP24_03","01/01/2003","02/21/2003","E","R","","02/24/2003","T","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","H","-3104.00","850.00","1.70","0.00","-2252.30","0.00","0.00","0.00","0.00","-2252.30","851.70","0.00","0.00","","","","","","",""
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2003","04/28/2003","APRP28_03","02/22/2003","04/25/2003","E","R","","04/29/2003","T","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","H","-2252.30","5050.00","1.09","0.00","2798.79","3000.00","0.00","0.00","0.00","-201.21","5902.79","3000.00","0.00","","","","","","",""
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2003","05/27/2003","MAYP27_03","04/26/2003","05/21/2003","E","R","","05/29/2003","T","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","H","-201.21","1800.00","0.73","0.00","1599.52","4350.00","0.00","0.00","0.00","-2750.48","7502.31","7350.00","0.00","","","","","","",""
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2003","07/15/2003","JUL15_03","01/01/2003","06/30/2003","E","R","","07/07/2003","T","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","H","-2750.48","2045.00","0.00","0.00","-705.48","500.00","0.00","0.00","0.00","-1205.48","6796.83","7850.00","0.00","","","","","","",""
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2003","10/27/2003","OCTP27_03","05/22/2003","10/22/2003","E","R","","10/28/2003","T","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","H","-1205.48","650.00","1.22","0.00","-554.26","4000.00","0.00","0.00","0.00","-4554.26","6242.57","11850.00","0.00","","","","","","",""
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2003","01/15/2004","JANP15_04","10/23/2003","12/31/2003","E","R","","01/09/2004","T","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","H","-4554.26","0.00","0.44","0.00","-4553.82","1733.00","0.00","0.00","0.00","-6286.82","1688.75","13583.00","0.00","","","","","","",""
"91-174","Scott County Education Association PAC","2003","04/28/2003","APRP28_03","02/22/2003","04/25/2003","E","R","","04/29/2003","T","0","Treas","Taylor","Alison Cantrell","","H","975.98","0.00","0.00","0.00","975.98","134.50","0.00","0.00","0.00","841.48","0.00","134.50","0.00","","","","","","",""
"91-174","Scott County Education Association PAC","2003","05/27/2003","MAYP27_03","04/26/2003","05/21/2003","E","R","","05/29/2003","T","0","Treas","Taylor","Alison Cantrell","","H","841.48","0.00","0.00","0.00","841.48","0.00","0.00","0.00","0.00","841.48","0.00","134.50","0.00","","","","","","",""
"91-174","Scott County Education Association PAC","2003","07/15/2003","JULP15_03","05/22/2003","06/30/2003","E","R","","08/12/2003","T","0","Treas","Taylor","Alison Cantrell","","H","841.48","0.00","443.00","0.00","1284.48","787.81","0.00","0.00","0.00","496.67","443.00","1575.52","0.00","","","","","","",""
"91-174","Scott County Education Association PAC","2003","01/15/2004","JANP15_04","10/23/2003","12/31/2003","E","R","","01/21/2004","L","0","Treas","Taylor","Alison Cantrell","","H","496.67","0.00","0.00","0.00","496.67","0.00","0.00","0.00","0.00","496.67","0.00","0.00","0.00","","","","","","",""
"91-183","Nurses Political  Action Committee","2003","10/27/2003","OCTP27_03","05/22/2003","10/22/2003","E","R","","10/28/2003","T","0","Treasurer","Bruflat","Carola","","H","12855.50","1728.00","0.00","0.00","14583.50","14410.76","0.00","0.00","0.00","172.74","8664.12","21135.25","0.00","","","","","","",""
"91-183","Nurses Political  Action Committee","2003","01/15/2004","JANP15_04","10/23/2003","12/31/2003","E","R","","01/15/2004","T","0","Treasurer","Bruflat","Carola","","H","172.74","9968.60","0.00","0.00","10141.34","2054.94","0.00","0.00","0.00","8086.40","18632.72","23190.19","0.00","","","","","","",""
"91-190","McGuireWoods LLP","2003","02/24/2003","FEBP24_03","01/01/2003","02/21/2003","E","R","","02/27/2003","T","0","Treas","Horton","Stephen","","H","5950.00","47050.00","0.00","0.00","53000.00","40605.36","0.00","0.00","0.00","12394.64","47050.00","40605.36","0.00","","","","","","",""
"91-190","McGuireWoods LLP","2003","05/27/2003","MAYP27_03","04/26/2003","05/21/2003","E","R","","05/29/2003","T","0","Treas","Horton","Stephen","","H","20000.00","10480.40","0.00","0.00","30480.40","19480.40","0.00","0.00","0.00","11000.00","84725.76","79675.76","0.00","","","","","","",""
"91-190","McGuireWoods LLP","2003","07/15/2003","JULP15_03","05/22/2003","06/30/2003","E","R","","07/16/2003","T","0","Treas","Horton","Stephen","","H","11000.00","30064.11","0.00","0.00","41064.11","21314.11","0.00","0.00","0.00","19750.00","114789.87","100989.87","0.00","","","","","","",""
"91-190","McGuireWoods LLP","2003","04/28/2003","APRP28_03","02/22/2003","04/25/2003","E","R","","08/13/2003","T","0","Treas","Horton","Stephen","","H","12394.64","27195.36","0.00","0.00","39590.00","19590.00","0.00","0.00","0.00","20000.00","74245.36","60195.36","0.00","","","","","","",""
"91-190","McGuireWoods LLP","2003","10/27/2003","OCTP27_03","05/22/2003","10/22/2003","E","R","","10/28/2003","T","0","Treas","Horton","Stephen","","H","19750.00","8908.87","0.00","0.00","28658.87","11978.29","0.00","0.00","0.00","16680.58","123698.74","112968.16","0.00","","","","","","",""
"91-190","McGuireWoods LLP","2003","01/15/2004","JANP15_04","10/23/2003","12/31/2003","E","R","","01/06/2004","T","0","Treas","Horton","Stephen","","H","19750.00","19228.29","450.00","0.00","39428.29","39188.31","0.00","0.00","0.00","239.98","134468.16","140178.18","0.00","","","","","","",""
"91-191","Eye PAC - VA Ophthalmology","2003","02/24/2003","FEBP24_03","01/01/2003","02/21/2003","E","R","","02/24/2003","T","0","Treasurer","Whitehead","D","C","H","22179.53","11000.00","0.00","0.00","33179.53","400.00","0.00","0.00","0.00","32779.53","11000.00","400.00","0.00","","","","","","",""
"91-191","Eye PAC - VA Ophthalmology","2003","04/28/2003","APRP28_03","02/22/2003","04/25/2003","E","R","","04/29/2003","T","0","Treasurer","Whitehead","D","C","H","32779.53","750.00","0.00","0.00","33529.53","4750.00","0.00","0.00","0.00","28779.53","11750.00","5150.00","0.00","","","","","","",""
"91-191","Eye PAC - VA Ophthalmology","2003","05/27/2003","MAYP27_03","04/26/2003","05/21/2003","E","R","","05/29/2003","T","0","Treasurer","Whitehead","D","C","H","28779.53","0.00","0.00","0.00","28779.53","4127.85","0.00","0.00","0.00","24651.68","11750.00","9277.85","0.00","","","","","","",""
"91-191","Eye PAC - VA Ophthalmology","2003","07/15/2003","JULP15_03","05/22/2003","06/30/2003","E","R","","07/16/2003","T","0","Treasurer","Whitehead","D","C","H","24651.68","1250.00","0.00","0.00","25901.68","5549.18","0.00","0.00","0.00","20352.50","13000.00","14827.03","0.00","","","","","","",""
"91-191","Eye PAC - VA Ophthalmology","2003","01/15/2004","JAN15_04","07/01/2003","12/31/2003","E","R","","01/15/2004","T","0","Treasurer","Whitehead","D","C","H","19102.50","4400.00","0.00","0.00","23502.50","6750.00","0.00","0.00","0.00","16752.50","17400.00","22827.03","0.00","","","","","","",""
"91-198","Virginia Beer Wholesalers Association PAC","2003","04/28/2003","APRP28_03","02/22/2003","04/25/2003","E","R","","04/29/2003","T","0","Treasurer","Gravatt","Shelley","","H","84733.15","15709.08","7.23","0.00","100449.46","6092.00","0.00","0.00","0.00","94357.46","36530.81","7342.00","0.00","","","","","","",""
"91-198","Virginia Beer Wholesalers Association PAC","2003","05/27/2003","MAYP27_03","04/26/2003","05/21/2003","E","R","","05/29/2003","T","0","Treasurer","Gravatt","Shelley","","H","94357.46","13648.26","3.91","0.00","108009.63","10029.81","0.00","0.00","0.00","97979.82","50182.98","17371.81","0.00","","","","","","",""
"91-198","Virginia Beer Wholesalers Association PAC","2003","07/15/2003","JULP15_03","05/22/2003","06/30/2003","E","R","","07/10/2003","T","0","Treasurer","Gravatt","Shelley","","H","97979.82","0.00","7.89","0.00","97987.71","7500.00","0.00","0.00","0.00","90487.71","50190.87","24871.81","0.00","","","","","","",""
"91-198","Virginia Beer Wholesalers Association PAC","2003","02/24/2003","FEBP24_03","01/01/2003","02/21/2003","E","A","","08/13/2003","T","0","Treasurer","Gravatt","Shelley","","H","65168.65","20811.41","3.09","0.00","85983.15","1250.00","0.00","0.00","0.00","84733.15","20814.50","1250.00","0.00","","","","","","",""
"91-198","Virginia Beer Wholesalers Association PAC","2003","10/27/2003","OCTP27_03","05/22/2003","10/22/2003","E","R","","10/28/2003","T","0","Treasurer","Gravatt","Shelley","","H","90487.71","45464.57","1001.79","0.00","136954.07","105537.75","0.00","0.00","0.00","31416.32","96657.23","130409.56","0.00","","","","","","",""
"91-198","Virginia Beer Wholesalers Association PAC","2003","01/15/2004","JANP15_04","10/23/2003","12/31/2003","E","R","","01/15/2004","T","0","Treasurer","Gravatt","Shelley","","H","31416.32","8432.92","39875.28","0.00","79724.52","14348.03","0.00","0.00","0.00","65376.49","144965.43","144757.59","0.00","","","","","","",""
"91-200","Virginia Dental PAC","2003","02/24/2003","FEBP24_03","01/01/2003","02/21/2003","E","R","","02/27/2003","T","0","Treasurer","Dickinson","Terry","","H","336529.49","130724.00","51.47","0.00","467304.96","2968.71","0.00","0.00","0.00","464336.25","130775.47","2968.71","0.00","","","","","","",""
"91-200","Virginia Dental PAC","2003","04/28/2003","APRP28_03","02/22/2003","04/25/2003","E","R","","04/29/2003","T","0","Treasurer","Dickinson","Terry","","H","464336.25","51381.00","117.22","0.00","515834.47","33705.67","0.00","0.00","0.00","482128.80","189873.69","36674.38","0.00","","","","","","",""
"91-200","Virginia Dental PAC","2003","05/27/2003","MAYP27_03","04/26/2003","05/21/2003","E","R","","05/29/2003","T","0","Treasurer","Dickinson","Terry","","H","480503.80","43865.00","66.37","0.00","524435.17","31778.96","0.00","0.00","0.00","492656.21","224580.06","68453.34","0.00","","","","","","",""
"91-200","Virginia Dental PAC","2003","07/15/2003","JULP15_03","05/22/2003","06/30/2003","E","R","","07/16/2003","T","0","Treasurer","Dickinson","Terry","","H","492656.21","0.00","133.81","0.00","492790.02","968.31","0.00","0.00","0.00","491821.71","224713.87","69421.65","0.00","","","","","","",""
"91-200","Virginia Dental PAC","2003","10/27/2003","OCTP27_03","05/22/2003","10/22/2003","E","R","","10/28/2003","T","0","Treasurer","Dickinson","Terry","","H","491821.71","14708.00","123.52","0.00","506653.23","242527.42","0.00","0.00","0.00","264125.81","239545.39","311949.07","0.00","","","","","","",""
"91-200","Virginia Dental PAC","2003","01/15/2004","JANP15_04","10/23/2003","12/31/2003","E","R","","01/15/2004","T","0","Treasurer","Dickinson","Terry","","H","264125.81","200.00","76.12","0.00","264401.93","4905.63","0.00","0.00","0.00","259496.30","239821.51","316854.70","0.00","","","","","","",""
"91-201","Virginia Health Care Association PAC","2003","02/24/2003","FEBP24_03","01/01/2003","02/21/2003","E","R","","02/27/2003","T","0","Treasurer","Bailey","Mary","L","H","68151.94","4175.00","0.00","0.00","72326.94","1000.00","0.00","0.00","0.00","71326.94","4175.00","1000.00","0.00","","","","","","",""
"91-201","Virginia Health Care Association PAC","2003","04/28/2003","APRP28_03","02/22/2003","04/25/2003","E","R","","04/29/2003","T","0","Treasurer","Bailey","Mary","L","H","71326.94","8650.00","0.00","0.00","79976.94","27750.00","0.00","0.00","0.00","52226.94","12825.00","28750.00","0.00","","","","","","",""
"91-201","Virginia Health Care Association PAC","2003","05/27/2003","MAYP27_03","04/26/2003","05/21/2003","E","R","","05/29/2003","T","0","Treasurer","Bailey","Mary","L","H","52226.94","5400.00","0.00","0.00","57626.94","11358.67","0.00","0.00","0.00","46268.27","18225.00","40108.67","0.00","","","","","","",""
"91-201","Virginia Health Care Association PAC","2003","07/15/2003","JULP15_03","05/22/2003","06/30/2003","E","R","","07/10/2003","T","0","Treasurer","Bailey","Mary","L","H","46268.27","12730.00","0.00","0.00","58998.27","13047.80","0.00","0.00","0.00","45950.47","30955.00","53156.47","0.00","","","","","","",""
"91-201","Virginia Health Care Association PAC","2003","10/27/2003","OCTP27_03","05/22/2003","10/22/2003","E","R","","10/28/2003","T","0","Treasurer","Bailey","Mary","L","H","45950.47","43221.46","0.00","0.00","89171.93","50110.53","0.00","0.00","0.00","39061.40","74176.46","103267.00","0.00","","","","","","",""
"91-201","Virginia Health Care Association PAC","2003","01/15/2004","JANP15_04","10/23/2003","12/31/2003","E","R","","01/15/2004","T","0","Treasurer","Bailey","Mary","L","H","39061.40","2550.00","0.00","0.00","41611.40","3500.00","0.00","0.00","0.00","38111.40","76726.46","106767.00","0.00","","","","","","",""
"91-202","Virginia Hospital Association PAC","2003","02/24/2003","FEBP24_03","01/01/2003","02/21/2003","E","R","","02/24/2003","T","0","Asst Secretary","Webb","Katharine","","H","106670.64","3565.00","0.00","0.00","110235.64","1174.89","0.00","0.00","0.00","109060.75","1831072.66","1722011.91","0.00","","","","","","",""
"91-202","Virginia Hospital Association PAC","2003","04/28/2003","APRP28_03","02/22/2003","04/25/2003","E","R","","04/29/2003","T","0","Asst Secretary","Webb","Katharine","","H","109060.75","52302.00","0.00","0.00","161362.75","42504.39","0.00","0.00","0.00","118858.36","1883374.66","1764516.30","0.00","","","","","","",""
"91-202","Virginia Hospital Association PAC","2003","05/27/2003","MAYP27_03","04/26/2003","05/21/2003","E","R","","05/29/2003","T","0","Asst Secretary","Webb","Katharine","","H","118858.36","26845.00","0.00","0.00","145703.36","40824.59","0.00","0.00","0.00","104878.77","1910219.66","1805340.89","0.00","","","","","","",""
"91-202","Virginia Hospital Association PAC","2003","07/15/2003","JULP15_03","05/22/2003","06/30/2003","E","R","","07/14/2003","T","0","Asst Secretary","Webb","Katharine","","H","104878.77","31699.00","1181.30","0.00","137759.07","26658.20","0.00","0.00","0.00","111100.87","1943099.96","1831999.09","0.00","","","","","","",""
"91-202","Virginia Hospital Association PAC","2003","10/27/2003","OCTP27_03","05/22/2003","10/22/2003","E","R","","10/28/2003","T","0","Asst Secretary","Webb","Katharine","","H","111100.87","74868.00","250.00","0.00","186218.87","111971.37","0.00","0.00","0.00","74247.50","2018217.96","1943970.46","0.00","","","","","","",""
"91-202","Virginia Hospital Association PAC","2003","01/15/2004","JANP15_04","10/23/2003","12/31/2003","E","R","","01/15/2004","T","0","Asst Secretary","Webb","Katharine","","H","74247.50","21765.00","0.00","0.00","96012.50","40597.19","0.00","0.00","0.00","55415.31","2039982.96","1984567.65","0.00","","","","","","",""
"91-207","Virginia Society of Anesthesiologists PAC","2003","07/15/2003","JULP15_03","05/22/2003","06/30/2003","E","R","","07/16/2003","T","0","Treasurer","Ball","Brian","R","H","99987.09","12850.00","111.51","0.00","112948.60","14918.33","0.00","0.00","0.00","98030.27","32261.13","30753.61","0.00","","","","","","",""
"91-207","Virginia Society of Anesthesiologists PAC","2003","10/27/2003","OCTP27_03","05/22/2003","10/22/2003","E","R","","10/29/2003","T","0","Treasurer","Ball","Brian","R","H","98030.27","105.00","87.54","0.00","98222.81","7828.90","0.00","0.00","0.00","90393.91","32453.67","38582.51","0.00","","","","","","",""
"91-207","Virginia Society of Anesthesiologists PAC","2003","01/15/2004","JANP15_04","10/23/2003","12/31/2003","E","R","","01/12/2004","T","0","Treasurer","Ball","Brian","R","H","90393.91","9580.00","82.06","0.00","100055.97","9419.68","0.00","0.00","0.00","90636.29","42115.73","48002.19","0.00","","","","","","",""
"91-209","Virginia AFL-CIO","2003","02/24/2003","FEBP24_03","01/01/2003","02/21/2003","E","R","","02/24/2003","T","0","Treasurer","Davenport","Carlton","","H","56041.47","20001.00","2.11","0.00","76044.58","6000.00","0.00","0.00","0.00","70044.58","20003.11","6000.00","0.00","","","","","","",""
"91-209","Virginia AFL-CIO","2003","04/28/2003","APRP28_03","02/22/2003","04/25/2003","E","R","","04/29/2003","T","0","Treasurer","Davenport","Carlton","","H","70044.58","21334.40","-2.64","0.00","91376.34","20400.00","0.00","0.00","0.00","70976.34","41334.87","26400.00","0.00","","","","","","",""
