"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"134346","150138","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","1836.59","1836.59",".00",".00",".00",".00",".00","","{E2CC7CA6-6FF0-F5AB-B5E5-0F8CA371E450}"
"134538","150361","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","6600.61","6600.61",".00",".00",".00",".00",".00","","{E642D6F3-183B-AF3F-EA7C-79C9E0CFC23F}"
"134707","150540","3","2200.00","0",".00","3","244.99","0",".00","6","2444.99",".00",".00",".00","86.00","86.00",".00",".00",".00",".00",".00","","{FD84F452-4D99-945D-15BE-32ECDE6DD5D6}"
"134708","150541","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","300.00","300.00",".00",".00",".00",".00",".00","","{71D11719-97C6-8B14-D3CE-2F0E9352EF69}"
"134709","150542","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","2229.98","2229.98",".00","2259.98","2259.98",".00","2259.98","","{F7CAAA58-542D-EEA4-FB26-68C35E92FDC5}"
"134710","150543","0",".00","0",".00","2","50.00","0",".00","2","50.00",".00",".00",".00","200.00","200.00",".00",".00",".00",".00",".00","","{0336E598-C1F7-3DBF-2A95-0533C0EA4EC8}"
"134711","150544","4","5450.00","8","6190.47","3","75.00","0",".00","15","11715.47",".00","6190.47",".00","1420.09","7610.56",".00",".00",".00",".00",".00","","{91865711-BD0E-BE0B-4208-6F109E8F90D1}"
"134712","150545","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","2850.00","2850.00",".00",".00",".00",".00",".00","","{D14D8B29-E81C-0135-E6B3-D96C33B18E31}"
"134713","150547","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{93AC70BD-16B2-F22D-6B2F-02412DF34C3C}"
"134715","150548","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1293.35",".00","1293.35",".00","1293.35","","{D64F4E7D-3DD2-EF63-0C86-15E3B3A4955E}"
"134716","150549","2","2570.00","0",".00","1","50.00","0",".00","3","2620.00",".00",".00",".00","4684.79","4684.79",".00",".00",".00",".00",".00","","{216BF863-9677-25A8-F3DB-80CF1DC17F8C}"
"134717","150550","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","16500.00",".00","16500.00",".00","16500.00","","{5BD6A665-2E7D-48D4-72F4-04599FE8E39D}"
"134718","150551","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{8B590AEE-F317-6FDB-3815-4534BE83BCF2}"
"134720","150553","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{BC912D89-ECA5-8EDE-EF4A-DD8EDB3B25A4}"
"134721","150554","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","50.00","50.00",".00",".00",".00",".00",".00","","{880A600F-AC29-683F-8242-3CCFF9411FEE}"
"134724","150557","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","200.00","200.00","4010.00",".00","4010.00",".00","4010.00","","{84338BFC-C542-6DCB-9612-7649F02BE5C1}"
"134725","150558","0",".00","2","95.50","0",".00","0",".00","2","95.50",".00","95.50",".00",".00","95.50",".00",".00",".00",".00",".00","","{EC455C52-CC19-6A70-E9B1-A42E0A370AE9}"
"134726","150559","0",".00","1","39.99","0",".00","0",".00","1","39.99",".00","39.99",".00",".00","39.99","100.00","30.00","130.00",".00","130.00","","{DCF4CD09-E999-437C-EDE6-617A1A9646DB}"
"134727","150560","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","8818.53",".00","8818.53",".00","8818.53","","{9AFAA2CA-F905-54A6-DC5E-0624422CBB7C}"
"134728","150561","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{29DE2D4D-9E6A-7DA7-DF5A-E212C48FFDA7}"
"134729","150562","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{91AC55F2-1914-22E7-FC6C-FB6093A8E29A}"
"134731","150564","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{3CBCD4FA-D96A-D5A2-5D05-18A560906243}"
"134735","150568","84","13273.15","0",".00","36","2138.48","0",".00","120","15411.63","18.02",".00",".00","15052.24","15052.24",".00",".00",".00",".00",".00","","{5113D0EF-CAE3-8E1F-36CC-9403D8610BF8}"
"134736","150569","0",".00","5","143.00","3","15.00","0",".00","8","158.00",".00","143.00",".00",".60","143.60",".00",".00",".00",".00",".00","","{09BD2E6E-4898-BCAF-EE36-02AF78AE9628}"
"134737","150570","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{7DE8F595-9055-6F6F-77D9-40B8AF861BB6}"
"134740","150573","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{DCCE3598-C5B2-66E9-3017-A5A7FF9526E2}"
"134742","150575","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","600.00",".00","600.00",".00","600.00","","{9FFF74FE-A794-E0F2-EDEB-BFC4D2CABD6B}"
"134743","150576","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","10.00","10.00",".00",".00",".00",".00",".00","","{E0D919E7-AA0A-E936-A8FE-C1EE79F5E3A9}"
"134744","150577","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","21942.52",".00","21942.52",".00","21942.52","","{AD6DA295-30CC-7B73-1F7E-D38D70D8CAFF}"
"134745","150578","4","40.00","0",".00","3","25.00","0",".00","7","65.00",".00",".00",".00","2024.25","2024.25",".00",".00",".00",".00",".00","","{B4FB7775-3170-806B-2870-36F181F9F590}"
"134746","150579","19","3471.00","1","10000.00","25","1347.00","1","40.00","46","14858.00",".00","10000.00","40.00","60830.26","70870.26",".00",".00",".00",".00",".00","","{D9EBA657-09AD-4F72-42A9-5697560AB3BF}"
"134750","150583","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{826D34B7-53D6-51EB-F439-C81C1EC19C28}"
"134751","150584","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{0822292C-0302-9F19-D2DA-30804970D4D3}"
"134753","150586","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","285.85",".00","285.85",".00","285.85","","{1AC1C193-63A6-48D4-A568-D2354473419B}"
"134754","150587","0",".00","0",".00","9","795.00","0",".00","9","795.00",".00",".00",".00","2126.44","2126.44",".00","5500.00","5500.00",".00","5500.00","","{9BFF0519-944E-B6F4-2C4C-0C5F6B33AF72}"
"134756","150589","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","5500.00",".00","5500.00","2500.00","3000.00","","{7E49ABD7-756E-DE9A-7EBE-4549CDE6E902}"
"134757","150590","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","50.00",".00","50.00",".00","50.00","","{05526487-7C41-4633-6507-736D6D38887F}"
"134760","150593","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","2226.11",".00","2226.11",".00","2226.11","","{E259B23F-B889-2A8B-9F38-D6E68E940FE1}"
"134762","150595","0",".00","0",".00","1","50.00","0",".00","1","50.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{B087DD48-D75F-1679-7F89-7B565815F3CE}"
"134768","150601","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","500.00",".00","500.00",".00","500.00","","{50E47291-2DD3-3295-01EF-2848A8387470}"
"134769","150602","2","750.00","0",".00","0",".00","0",".00","2","750.00",".00",".00",".00","1087.35","1087.35",".00",".00",".00",".00",".00","","{1AA22A50-B631-C10F-0981-F69A61AAF4B2}"
"134772","150605","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","5647.76","5647.76",".00",".00",".00",".00",".00","","{1D94AF4B-ADE3-D97E-7C78-927B91C4BAE7}"
"134773","150606","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{764705D7-D13A-B1D2-52EB-0E1E4E360746}"
"134774","150607","365","289220.06","12","141680.94","3231","58694.49","0",".00","3608","489595.49",".00","141680.94",".00","256624.18","398305.12",".00",".00",".00",".00",".00","","{3B272085-F6D4-51FB-3711-204FD53B1A14}"
"134776","150609","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{51257280-2D57-D130-571A-6CF88CD9A478}"
"134779","150612","4","41.06","0",".00","6","207.92","0",".00","10","248.98",".00",".00",".00","126.78","126.78",".00",".00",".00",".00",".00","","{1293D9D5-454D-F21B-AB39-18B1B1712EF5}"
"134780","150613","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{9F54CF1F-6705-61CE-5B4D-55FE3F3B5C9E}"
"134781","150614","0",".00","2","100.00","0",".00","1","45.00","3","145.00",".00","100.00","45.00","295.02","440.02","30000.00",".00","30000.00",".00","30000.00","","{91EE7C9C-5158-ED38-C864-960DA21B54F0}"
"134782","150615","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","40000.00",".00","40000.00",".00","40000.00","","{80F54F24-F1AD-4482-573C-B69AD1EB7790}"
"134787","150620","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{88DCB329-E8B8-2D6B-1376-444699B5662E}"
"134790","150623","0",".00","0",".00","1","90.00","0",".00","1","90.00",".00",".00",".00",".00",".00","163.25",".00","163.25",".00","163.25","","{08B17045-7787-B860-D975-585ACF51962B}"
"134791","150624","1","2000.00","0",".00","0",".00","0",".00","1","2000.00",".00",".00",".00","1500.00","1500.00",".00",".00",".00",".00",".00","","{B94CF3C7-DAF4-AA80-3CEB-20C9023EC003}"
"134795","150629","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","45000.00",".00","45000.00",".00","45000.00","","{14F5401A-99CF-1489-A75B-887D5A6BC931}"
"134796","150628","0",".00","0",".00","0",".00","0",".00","0",".00",".15",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{9D0AAC75-163A-10BC-8BC4-E2B24732B9D8}"
"134798","150631","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","271.28","271.28",".00",".00",".00",".00",".00","","{1BA1B97A-8517-79A9-E476-41269EE1E2B5}"
"134802","150635","1","1000.00","0",".00","0",".00","0",".00","1","1000.00",".00",".00",".00","68.00","68.00",".00",".00",".00",".00",".00","","{705747E8-0E5E-B404-DF54-E5E5B74BB752}"
"134805","150638","0",".00","0",".00","0",".00","3","107.71","3","107.71",".00",".00","107.71",".00","107.71",".00",".00",".00",".00",".00","","{325097A1-CD25-04F4-9C36-88EC825F2251}"
"134806","150639","37","16950.00","1","550.00","4","300.00","0",".00","42","17800.00",".00","550.00",".00","6633.19","7183.19",".00",".00",".00",".00",".00","","{8A2901DB-B681-6C28-A3AB-B645CE14F994}"
"134807","150640","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{C29E54C5-C21C-ED82-76C5-82ECD2F3A026}"
"134808","150641","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{C06126EA-73CB-5EB6-0FAF-0E8255CD61CA}"
"134810","150643","0",".00","0",".00","1","20.00","0",".00","1","20.00",".00",".00",".00","815.80","815.80",".00",".00",".00",".00",".00","","{3A7957F7-FDCE-B67A-C5EF-0A2B012F3B4A}"
"134811","150644","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{5C9F728B-E53E-6AC0-9A4E-B56F39E2DD76}"
"134812","150645","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","3505.00","3505.00",".00",".00",".00",".00",".00","","{60133D39-4918-8CEF-446D-49AF07156882}"
"134814","150647","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{42611E51-6070-C255-7C98-C48A45974223}"
"134815","150648","66","26490.00","2","2500.00","19","1750.00","0",".00","87","30740.00",".00","2500.00",".00","10342.88","12842.88","1000.00",".00","1000.00",".00","1000.00","","{C5C9F766-69B9-90A3-28D9-5A5A258CB7B5}"
"134816","150649","0",".00","0",".00","81000","31503.91","0",".00","81000","31503.91",".00",".00",".00","1500.00","1500.00",".00",".00",".00",".00",".00","","{85771123-EB7C-5384-263E-82FAEB839C2A}"
"134817","150650","0",".00","0",".00","1","100.00","0",".00","1","100.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{545B94ED-FECC-6C25-FB52-B1FF3F1D72EC}"
"134818","150652","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{1F4C48ED-DC76-D55D-56BE-379CD4815AA2}"
"134819","150651","1","300.00","0",".00","0",".00","0",".00","1","300.00",".00",".00",".00","230.00","230.00",".00",".00",".00",".00",".00","","{571221CC-9E80-8470-897A-F253A362BB38}"
"134820","150653","3","1579.87","0",".00","3","154.56","0",".00","6","1734.43",".00",".00",".00","6099.07","6099.07",".00",".00",".00",".00",".00","","{3960BE0D-411B-A127-47C0-D5E62750B2FE}"
"134821","150654","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{1F618592-8C73-A12A-FF9C-2B257E034F63}"
"134822","150655","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{5A8F494D-C276-F81E-D46D-53E13EFF35F8}"
"134823","150656","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","4500.00",".00","4500.00",".00","4500.00","","{839F1990-5335-07C3-BCB3-87E7AF5CEA1B}"
"134824","150657","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","500.00","500.00",".00",".00",".00",".00",".00","","{9A6A5EB3-DB99-A52B-EBD9-760C5DA1703D}"
"134825","150658","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","100.00",".00","100.00",".00","100.00","","{97D28EE7-2530-48C6-3BA9-FFDEBA6EFFC8}"
"134826","150659","4","2830.00","0",".00","0",".00","0",".00","4","2830.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{DCFA61B1-1146-843A-22F6-C74D8C78236C}"
"134828","150661","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{0BBD261D-6F29-6593-05BF-FD93E7886272}"
"134833","150666","0",".00","0",".00","0",".00","0",".00","0",".00","9.95",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{D298842C-4C77-FB00-BA30-CA471297A239}"
"134834","150667","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","17850.00",".00","17850.00",".00","17850.00","","{4BC6B88F-E510-4AA4-E5BE-300926BE9DC6}"
"134835","150668","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","18606.32",".00","18606.32",".00","18606.32","","{1CEFAD26-ED0A-ED9A-48DF-C4AB1FF794B7}"
"134836","150669","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","16500.00","16500.00",".00",".00",".00",".00",".00","","{58C260AA-247A-CCA8-5D01-5F377963B793}"
"134838","150671","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{2D3E9E27-6724-4F44-7338-4496175F2789}"
"134839","150672","163","109000.00","2","5000.00","60","3520.00","0",".00","225","117520.00",".00","5000.00",".00","47617.96","52617.96",".00",".00",".00",".00",".00","","{03F9D979-9D88-60E5-4D63-85C42E24400B}"
"134840","150673","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{3AF55988-752D-F9D6-FD86-2725647B1842}"
"134842","150676","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{DE2901AF-444C-21E3-259F-EA7C8704DE61}"
"134844","150677","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","3070.00","3070.00",".00",".00",".00",".00",".00","","{D49F7116-5632-2507-A6D6-122569393668}"
