"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"81459","88855","5043.10",".00",".00",".00",".00","5043.10",".00",".00",".00",".00","5043.10","25956.90","5043.10",".00",".00",".00","5043.10",".00",".00",".00","5043.10","","{1A857052-5C70-CF14-805C-B2C005C077B9}"
"81460","88857","6399.77","12000.00",".00",".00","12000.00","18399.77","4603.16","6436.18",".00","11039.34","7360.43",".00","1426.25","51423.27","12000.00","63423.27","64849.52","46449.75","11039.34","57489.09","7360.43","","{537EF833-7638-9B4A-6EAB-53350F0899A1}"
"81466","88862","402.39","1000.00",".00",".00","1000.00","1402.39","1355.05",".00",".00","1355.05","47.34","919.00","100.00","11800.00","1000.00","12800.00","12900.00","11397.61","1355.05","12752.66","147.34","","{AC5A9151-7F75-4414-AE88-97D9DF9366D5}"
"81467","88863",".00","19760.00",".00",".00","19760.00","19760.00","1355.00",".00",".00","1355.00","18405.00",".00",".00",".00","19760.00","19760.00","19760.00",".00","1355.00","1355.00","18405.00","","{E45280A8-35B2-5F89-6FC3-BCD2C74F3FD3}"
"81470","88866","283.36","15.00",".00",".00","15.00","298.36","298.36",".00",".00","298.36",".00",".00",".00","44879.54","15.00","44894.54","44894.54","44596.18","298.36","44894.54",".00","","{61D648DA-598F-79DD-4492-4A7861F9E4F5}"
"81471","88867","4828.00","24744.46",".00",".00","24744.46","29572.46","12243.49",".00",".00","12243.49","17328.97","5000.00",".00","8940.00","24744.46","33684.46","33684.46","4112.00","12243.49","16355.49","17328.97","","{058F697E-67F7-2F64-B37C-BF56BF08CB05}"
"81479","88878","663.20","2000.00",".01",".00","2000.01","2663.21","973.66","618.39",".00","1592.05","1071.16",".00",".00","2698.45","2000.01","4698.46","4698.46","2035.25","1592.05","3627.30","1071.16","","{B1229579-C2BF-02E8-126B-A5F4B0C6E9AA}"
"81480","88879","884.40","400.00",".00","473.85","873.85","1758.25","945.05","150.00",".00","1095.05","663.20","618.39",".00","1824.60","873.85","2698.45","2698.45","940.20","1095.05","2035.25","663.20","","{0E34011E-C7E7-5889-BAB2-867CE24E51F9}"
"81482","88881","135.91","750.00",".00","294.54","1044.54","1180.45","296.05",".00",".00","296.05","884.40","294.54",".00","780.06","1044.54","1824.60","1824.60","644.15","296.05","940.20","884.40","","{3262821C-2A08-E26D-7714-016EA3A8D7BF}"
"81484","88883","56.65","500.00",".00",".00","500.00","556.65","420.74",".00",".00","420.74","135.91",".00",".00","280.06","500.00","780.06","780.06","223.41","420.74","644.15","135.91","","{6DDD1756-1453-D848-932A-308E65B90D46}"
"81488","88888","54359.65","2922.50",".00",".00","2922.50","57282.15","4513.29",".00",".00","4513.29","52768.86","10457.51",".00","115640.57","2922.50","118563.07","118563.07","61280.92","4513.29","65794.21","52768.86","","{CC664BC4-ED05-89D4-9946-D8CB4B9C50DA}"
"81490","88890","3801.38",".00",".00",".00",".00","3801.38","2025.25",".00",".00","2025.25","1776.13",".00","59.61","6145.22",".00","6145.22","6204.83","2403.45","2025.25","4428.70","1776.13","","{A7740745-4B44-00E2-C886-6CC3F3EE756E}"
"81492","88892","46668.92","8704.54",".00",".00","8704.54","55373.46","2233.38",".00",".00","2233.38","53140.08","10457.51",".00","95802.03","8704.54","104506.57","104506.57","49133.11","2233.38","51366.49","53140.08","","{B141E919-16C0-0868-8B48-D39267AB1EF1}"
"81494","88894","53140.08","9910.00",".00",".00","9910.00","63050.08","7197.35",".00",".00","7197.35","55852.73","10457.51",".00","104506.57","9910.00","114416.57","114416.57","51366.49","7197.35","58563.84","55852.73","","{0DA9D519-E398-2EE1-F57B-139FE54D1C97}"
"81496","88896","208.89","250.00",".00",".00","250.00","458.89","323.61",".00",".00","323.61","135.28",".00",".00","1550.00","250.00","1800.00","1800.00","1341.11","323.61","1664.72","135.28","","{5B7748A9-0B84-96E8-39CA-BEA24EE3A447}"
"81505","88905","2142.70",".00",".00",".00",".00","2142.70",".00",".00",".00",".00","2142.70",".00","2142.70",".00",".00",".00","2142.70",".00",".00",".00","2142.70","","{C27BAF79-1A61-2049-1E52-C3CA57A6A60E}"
"81512","88912","10653.77","360.00",".00",".00","360.00","11013.77","9710.18",".00",".00","9710.18","1303.59",".00",".00","12662.43","360.00","13022.43","13022.43","2008.66","9710.18","11718.84","1303.59","","{A19F1369-FBB8-11AA-0C19-DEA2DAFD0DCC}"
"81516","88916","1407.19","2300.00",".00",".00","2300.00","3707.19","1701.70",".00",".00","1701.70","2005.49",".00",".00","5585.00","2300.00","7885.00","7885.00","4177.81","1701.70","5879.51","2005.49","","{6D4E79E4-91C5-66C8-E677-8984785EE938}"
"81522","88922","4178.84","700.00",".00",".00","700.00","4878.84","1720.42","2384.33",".00","4104.75","774.09","10284.61",".00","27506.58","700.00","28206.58","28206.58","23327.74","4104.75","27432.49","774.09","","{4022B37A-091D-CBDC-AE98-E4B8ADD400B7}"
"81531","88931","90.00",".00","410.00",".00","410.00","500.00",".00",".00",".00",".00","500.00",".00",".00","500.00","410.00","910.00","910.00","410.00",".00","410.00","500.00","","{DFFFB84C-709E-269C-4B37-247192F4232C}"
"81544","88946","2609.35","1200.00",".00",".00","1200.00","3809.35","3252.76",".00",".00","3252.76","556.59",".00",".00","4458.00","1200.00","5658.00","5658.00","1848.65","3252.76","5101.41","556.59","","{5C9C1F82-AA12-823F-8081-9270C4331041}"
"81545","88947","556.59","1350.00",".00",".00","1350.00","1906.59","829.29",".00",".00","829.29","1077.30",".00",".00","5658.00","1350.00","7008.00","7008.00","5101.41","829.29","5930.70","1077.30","","{3B2FDF37-8F63-D274-1DB0-32A76B659E8B}"
"81546","88948","1077.30","3050.00",".00",".00","3050.00","4127.30","3541.86",".00",".00","3541.86","585.44",".00",".00","7008.00","3050.00","10058.00","10058.00","5930.70","3541.86","9472.56","585.44","","{5111FEFC-8EBF-9FD3-EEEC-74D869E38995}"
"81548","88950","2609.35","1200.00",".00",".00","1200.00","3809.35","3352.76",".00",".00","3352.76","456.59",".00",".00","4458.00","1200.00","5658.00","5658.00","1848.65","3352.76","5201.41","456.59","","{5C9C1F82-AA12-823F-8081-9270C4331041}"
"81549","88951","456.59","1350.00",".00",".00","1350.00","1806.59","829.29",".00",".00","829.29","977.30",".00",".00","5658.00","1350.00","7008.00","7008.00","5201.41","829.29","6030.70","977.30","","{3B2FDF37-8F63-D274-1DB0-32A76B659E8B}"
"81550","88952","977.30","3050.00",".00",".00","3050.00","4027.30","3541.86",".00",".00","3541.86","485.44",".00",".00","7008.00","3050.00","10058.00","10058.00","6030.70","3541.86","9572.56","485.44","","{5111FEFC-8EBF-9FD3-EEEC-74D869E38995}"
"81553","88955","485.44","550.00",".00",".00","550.00","1035.44","904.54",".00",".00","904.54","130.90",".00",".00","10058.00","550.00","10608.00","10608.00","9572.56","904.54","10477.10","130.90","","{EF4F01A8-5754-2692-8056-03B764EC32BD}"
"81554","88956","130.90","500.00",".00",".00","500.00","630.90","195.17",".00",".00","195.17","435.73",".00",".00","10608.00","500.00","11108.00","11108.00","10477.10","195.17","10672.27","435.73","","{E00645E3-30CA-4C16-93E6-DF01FB0D00DD}"
"81556","88957","435.73","200.00",".00",".00","200.00","635.73","294.72",".00",".00","294.72","341.01",".00",".00","11108.00","200.00","11308.00","11308.00","10672.27","294.72","10966.99","341.01","","{F6A6ABE7-C4ED-F89E-8DA8-9D87B27447FA}"
"81558","88959","341.01",".00",".00",".00",".00","341.01","341.01",".00",".00","341.01",".00",".00",".00","11308.00",".00","11308.00","11308.00","10966.99","341.01","11308.00",".00","","{B096864C-CCB8-1AD0-3182-3C88D12DB532}"
"81559","88960","341.01",".00",".00",".00",".00","341.01","341.01",".00",".00","341.01",".00",".00",".00","11308.00",".00","11308.00","11308.00","10966.99","341.01","11308.00",".00","","{B096864C-CCB8-1AD0-3182-3C88D12DB532}"
"81560","88961","28.24",".00",".00",".00",".00","28.24",".00",".00",".00",".00","28.24",".00",".00","1648.60",".00","1648.60","1648.60","1620.36",".00","1620.36","28.24","","{A0146C6C-3A62-1A4A-5EE7-369FC733FCB8}"
"81569","88970","135.28",".00",".00",".00",".00","135.28",".00",".00",".00",".00","135.28",".00",".00","1800.00",".00","1800.00","1800.00","1664.72",".00","1664.72","135.28","","{E946AA1E-D9C4-B6D2-A59B-935F728DF566}"
"81573","88974","135.28",".00",".00",".00",".00","135.28",".00",".00",".00",".00","135.28",".00",".00","1800.00",".00","1800.00","1800.00","1664.72",".00","1664.72","135.28","","{E946AA1E-D9C4-B6D2-A59B-935F728DF566}"
"81575","88976",".00","62.00",".00",".00","62.00","62.00","24.00",".00",".00","24.00","38.00",".00",".00",".00","62.00","62.00","62.00",".00","24.00","24.00","38.00","","{43CA3319-9F81-9860-73BA-A3967808CE44}"
"81576","88978","49428.49","15701.00",".00",".00","15701.00","65129.49","50066.64",".00",".00","50066.64","15062.85",".00",".00","83383.00","15701.00","99084.00","99084.00","33954.51","50066.64","84021.15","15062.85","","{2DB827A0-DC12-BE9F-B357-A4177E04FDF5}"
"81592","89008","1.34",".00",".00",".00",".00","1.34",".00",".00",".00",".00","1.34",".00",".00","13787.23",".00","13787.23","13787.23","13785.89",".00","13785.89","1.34","","{3E5AB3D6-B204-538B-799A-0FA74AD0050E}"
"81603","89019",".00","522.61",".00","500.00","1022.61","1022.61","522.61","500.00",".00","1022.61",".00",".00",".00",".00","1022.61","1022.61","1022.61",".00","1022.61","1022.61",".00","","{A6C1F4DE-1C10-94CF-D70D-F8B94B8D1397}"
"81611","89027","1090.46",".00",".00",".00",".00","1090.46",".00",".00",".00",".00","1090.46",".00",".00","2300.00",".00","2300.00","2300.00","1209.54",".00","1209.54","1090.46","","{923D3545-35A4-A29B-EC92-EAB3F1DC8C5B}"
