"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"133211","148814","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","39.84","39.84","10000.00",".00","10000.00",".00","10000.00","","{364C5724-5AA7-4BE9-9D16-93A6E0113425}"
"133212","148815","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","31000.00",".00","31000.00",".00","31000.00","","{BCA2B8B6-BC27-D529-957D-201484124E80}"
"133213","148816","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","31000.00",".00","31000.00",".00","31000.00","","{AF2C5BC3-0174-C2C1-5A93-BD46892CDEE3}"
"133214","148817","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","31000.00",".00","31000.00",".00","31000.00","","{E2CEB297-F331-FEA9-239B-A9DE1BAFCECB}"
"133220","148828","19","11300.00","1","200.00","8","650.00","0",".00","28","12150.00",".00","200.00",".00","31188.72","31388.72","20770.24","8150.00","28920.24",".00","28920.24","","{7209C15A-899B-D1AA-A974-02267DEFD201}"
"133227","148838","6","1150.00","7","324.85","2","35.00","0",".00","15","1509.85",".00","324.85",".00","907.48","1232.33","2700.00",".00","2700.00",".00","2700.00","","{B7393227-6E90-5AA2-2AF2-E48CC29CC31F}"
"133230","148847","1","25.00","0",".00","4","75.57","0",".00","5","100.57",".00",".00",".00","1087.75","1087.75",".00",".00",".00",".00",".00","","{18DDB749-332C-ADAE-8CFD-DCD5958D80C8}"
"133231","148865","3","346.05","0",".00","2","148.02","1","100.00","6","594.07",".00",".00","100.00","941.93","1041.93","3000.00",".00","3000.00",".00","3000.00","","{2BE51872-03EB-6DF2-4441-A0D1B14C151C}"
"133237","148886","112","19384.00","10","3514.74","72","4375.00","1","100.00","195","27373.74",".00","3514.74","100.00","108033.53","111648.27",".00",".00",".00",".00",".00","","{59EBA4A5-37B0-82D8-0344-4528B1168F87}"
"133241","148893","4","935.00","0",".00","51","900.00","0",".00","55","1835.00",".00",".00",".00","1995.10","1995.10",".00",".00",".00",".00",".00","","{781F960A-8ED6-F2AB-3BA4-69CF0649D8FC}"
"133277","148950","15","3947.04","0",".00","16","660.00","0",".00","31","4607.04",".00",".00",".00","854.88","854.88",".00",".00",".00",".00",".00","","{F5EEC722-CBF7-DC9D-E4E0-10CFF0EA32CD}"
"133278","148951","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{DDD0E328-5DBF-2304-A867-A1C9A65C077E}"
"133290","148964","55","29591.25","8","9080.00","22","2151.08","0",".00","85","40822.33",".00","9080.00",".00","38062.37","47142.37",".00",".00",".00",".00",".00","","{E1CE5DAC-63B5-CA79-2AC6-6F4EA68A955C}"
"133304","148989","0",".00","0",".00","1","100.00","0",".00","1","100.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{CFAA2BAD-81A5-B488-0AA4-FE7D00B76A41}"
"133305","148990","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{5CBC52D9-91CF-8B8D-45A3-4F8E13AE6D58}"
"133306","148991","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{1DA27826-0476-D30E-7C08-06E2872B8811}"
"133314","149000","0",".00","1","468.36","3","150.00","0",".00","4","618.36",".00","468.36",".00","51.75","520.11",".00",".00",".00",".00",".00","","{82502608-9985-6EAA-BDD9-F71D8BBF853C}"
"133315","149001","0",".00","0",".00","1","50.00","0",".00","1","50.00",".00",".00",".00","152.90","152.90",".00",".00",".00",".00",".00","","{6E8AD22F-2245-6C79-091F-4C49F569644E}"
"133319","149005","1","100.00","1","59.88","9","365.00","0",".00","11","524.88",".00","59.88",".00","2035.69","2095.57",".00",".00",".00",".00",".00","","{0961C5F0-FAD5-732E-8610-9B6CA2D6891C}"
"133329","149015","22","12625.00","1","240.00","7","560.00","0",".00","30","13425.00",".00","240.00",".00","77369.32","77609.32",".00",".00",".00",".00",".00","","{516F4935-C7F7-EAEC-8995-4301F04BB71C}"
"133355","149046","5","1100.00","0",".00","1","100.00","0",".00","6","1200.00",".00",".00",".00","769.88","769.88",".00",".00",".00",".00",".00","","{FB0B77B2-BB20-DAB6-3288-7CB50CB104D6}"
"133358","149049","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","496.35","496.35",".00",".00",".00",".00",".00","","{F3585CB6-9E12-5C62-4317-E85365BFFA74}"
"133368","149062","15","7075.00","0",".00","7","325.00","0",".00","22","7400.00",".00",".00",".00","6244.69","6244.69",".00",".00",".00",".00",".00","","{4DF7B014-1A6D-C82D-1D57-44638AD3F4D2}"
"133374","149068","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{216D3D28-0B2A-DF40-2278-D0FF4B83298D}"
