"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"8074","8255","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","5000.00",".00","5000.00",".00","5000.00","","{0F5F4D66-C430-CF71-83AF-6BAF63A32BC0}"
"123331","138271","5","1225.00","2","777.50","13","579.00","0",".00","20","2581.50",".00","777.50",".00","513.52","1291.02",".00",".00",".00",".00",".00","","{886547AC-3A96-7898-20AD-F8301751071D}"
"123532","138512","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1049.25",".00","1049.25",".00","1049.25","","{7BE99D83-29A7-71F0-3F45-7523505700B1}"
"123596","138587","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{BD00A093-8394-ED21-961D-B8446CD1665C}"
"124069","139146","4","1450.00","0",".00","11","1098.00","0",".00","15","2548.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{DD2FFB0B-ABA0-BDE6-5509-326D78DE0F2F}"
"124072","139149","6","10750.00","3","2013.88","2","200.00","0",".00","11","12963.88",".00","2013.88",".00","2835.91","4849.79",".00",".00",".00",".00",".00","","{D00332C6-583F-AC1A-3C43-B7BD11DEFB77}"
"124074","139151","0",".00","0",".00","1","25.00","0",".00","1","25.00",".00",".00",".00","4932.58","4932.58","5550.00","2000.00","7550.00",".00","7550.00","","{B58501B7-A208-B0EB-30C3-878900DF56B2}"
"124075","139152","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","40000.00",".00","40000.00",".00","40000.00","","{CB357080-A81F-D429-5ADC-CE20FADD0E24}"
"124077","139154","3","535.00","0",".00","20","1260.00","0",".00","23","1795.00",".00",".00",".00","299.39","299.39",".00","593.42","593.42",".00","593.42","","{146F689F-299F-30EF-4260-3B1884503D13}"
"124078","139155","1","288.00","0",".00","1","12.00","0",".00","2","300.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{A2FEDB21-CA9D-6DE6-3DB3-EB40536A00D3}"
