"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"26117","28088","6","3700.00","0",".00","11","1050.00","0",".00","17","4750.00",".00",".00",".00","15933.41","15933.41",".00",".00",".00",".00",".00","","{565C104B-A265-9ADC-7D94-622BF798CF09}"
"27327","29776","1","125000.00","0",".00","0",".00","0",".00","1","125000.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{AE2DFFCC-3625-FF4B-7FC8-C4B94B8E43A6}"
"27998","31463","16","12100.00","0",".00","3","153.00","2","140.00","21","12393.00",".00",".00","140.00","1524.20","1664.20",".00","440.00","440.00","440.00",".00","","{E112787F-9702-F16B-5108-12E5AA7E7813}"
"28784","32330","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","182.78","182.78",".00",".00",".00",".00",".00","","{6D057529-B897-1528-433D-65DDDD0A7AA0}"
"29454","33050","42","134014.75","0",".00","8","571.62","0",".00","50","134586.37",".00",".00",".00","178342.65","178342.65","38612.93",".00","38612.93",".00","38612.93","","{2A9D3874-13B7-3889-90D2-D9BC0688DBBE}"
"30052","33830","1","140.00","0",".00","2","40.00","0",".00","3","180.00",".00",".00",".00","530.73","530.73",".00",".00",".00",".00",".00","","{28B586D3-7908-D591-D429-50BD54BB6E52}"
"30068","33850","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{E95279B4-8C9D-DEE9-772D-718C4376EC82}"
"30070","33852","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{AEDA4FD1-F971-F255-D3E9-45347CD119FF}"
"30071","33853","0",".00","13","2003.04","0",".00","0",".00","13","2003.04",".00","2003.04",".00",".00","2003.04","19500.00",".00","19500.00",".00","19500.00","","{EE3786A1-2F83-C07D-82B1-F8D2761F8EDA}"
"30072","33854","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{871BAB83-639C-B111-C0C2-DA1FF2140B20}"
"30073","33855","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{D709143A-123D-0A24-7060-3423EEA4F607}"
"30075","33857","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{F8099C5E-9D8C-34AB-55DD-BB9007C61E3F}"
