"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"81401","91632","36","14715.00","0",".00","46","3530.00","0",".00","82","18245.00",".00",".00",".00","11062.42","11062.42",".00",".00",".00",".00",".00","","{96CF7783-9FF4-FF98-D4F2-0C72503CF2A1}"
"81859","92229","11","2154.00","2","25.00","30","486.00","6","65.00","49","2730.00",".00","25.00","65.00","9253.56","9343.56",".00",".00",".00",".00",".00","","{F4032DA0-13EE-5781-55AB-6D8DD2DA96CB}"
"81867","92237","1","50.00","0",".00","7","290.00","0",".00","8","340.00",".70",".00",".00","8050.28","8050.28",".00",".00",".00",".00",".00","","{0A7E6F9E-8056-106D-68C8-C6465BBCA5D2}"
"81868","92238","2","2500.00","0",".00","7","170.00","0",".00","9","2670.00",".47",".00",".00","20831.48","20831.48",".00",".00",".00",".00",".00","","{F9171093-8AD9-4068-89BC-507FB0DB83E7}"
"81873","92249","6","1667.25","0",".00","15","25.80","0",".00","21","1693.05",".40",".00",".00","147.60","147.60",".00",".00",".00",".00",".00","","{65506E8A-4F01-8E09-3AB6-EA498305A6E0}"
"81878","92258","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{42DF61BF-8E4E-8A29-3BAD-D12D11E76C42}"
"81879","92259","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{EFA76856-C305-1A39-FA25-6340C2C33AA2}"
"81883","92264","4","2043.35","0",".00","0",".00","0",".00","4","2043.35",".00",".00",".00",".00",".00","713.61",".00","713.61","2977.61","-2264.00","","{11319FED-2202-666B-C42D-91D972DC2606}"
"81925","92323","0",".00","0",".00","2","125.00","0",".00","2","125.00",".00",".00",".00","918.62","918.62",".00","10000.00","10000.00",".00","10000.00","","{CE855C3F-1459-D00B-B361-9D2C068306F1}"
"81946","92344","0",".00","0",".00","1","35.00","0",".00","1","35.00",".00",".00",".00","35.00","35.00",".00",".00",".00",".00",".00","","{8B9B914F-BA54-7E6E-C078-2DF124C4BBCE}"
"81963","92362","18","6358.00","0",".00","12","765.00","0",".00","30","7123.00","270.00",".00",".00","91323.59","91323.59",".00",".00",".00",".00",".00","","{EE87DA15-A74A-74D6-7F6A-EDEF33B84703}"
"81968","92367","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","631.50","631.50",".00",".00",".00",".00",".00","","{3B924ADE-99B7-419A-1829-53878E0A59D5}"
"81969","92368","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","3000.00",".00","3000.00",".00","3000.00","","{C0934675-CC17-C59A-D04C-E99733D17931}"
"81972","92371","0",".00","0",".00","15","42.30","0",".00","15","42.30",".00",".00",".00",".00",".00",".00","20.00","20.00",".00","20.00","","{8FB11A5C-4E92-AB42-6768-CAD7211CE1B0}"
"81974","92373","0",".00","0",".00","15","42.30","0",".00","15","42.30",".00",".00",".00",".00",".00","20.00",".00","20.00",".00","20.00","","{DC285BEE-E3EC-00B8-40F1-8F0D2DD6DFEE}"
"81975","92374","0",".00","0",".00","21","62.10","0",".00","21","62.10",".00",".00",".00",".00",".00","20.00",".00","20.00",".00","20.00","","{E9A8B53B-6536-1BEA-DC9C-60CB9EA92FF6}"
"81976","92375","0",".00","0",".00","19","56.50","0",".00","19","56.50",".00",".00",".00",".00",".00","20.00",".00","20.00",".00","20.00","","{E08130BB-B7B5-44D2-F164-6ED7B9522E63}"
"81977","92377","0",".00","0",".00","15","45.30","0",".00","15","45.30",".00",".00",".00",".00",".00","20.00",".00","20.00",".00","20.00","","{7072B63E-7277-93A3-A73C-E43518F17D56}"
"81978","92378","0",".00","0",".00","15","45.30","0",".00","15","45.30",".00",".00",".00",".00",".00","20.00",".00","20.00",".00","20.00","","{800FD7E8-E005-EDEB-326E-1BDCC117DB80}"
"81979","92379","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","950.00",".00","950.00",".00","950.00","","{B2E5C05F-0993-ED2A-6A8A-53F9E3FCE9DB}"
"81982","92382","3","33.60","0",".00","63","278.10","0",".00","66","311.70",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{0D690C15-0560-5038-9AB4-FF24F9D2AC2C}"
"81985","92385","2","12.60","0",".00","64","255.00","0",".00","66","267.60",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{0D690C15-0560-5038-9AB4-FF24F9D2AC2C}"
"81986","92386","0",".00","0",".00","66","276.30","0",".00","66","276.30",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{5CC2A009-217C-175C-EA97-66E052B6A319}"
"81988","92388","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","1000.00","1000.00",".00",".00",".00",".00",".00","","{B6E14799-C5F5-E4D1-0C2E-8CC11FFB9E4C}"
"81990","92390","2","20.00","0",".00","64","258.70","0",".00","66","278.70",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{0D690C15-0560-5038-9AB4-FF24F9D2AC2C}"
"81991","92391","0",".00","0",".00","66","276.30","0",".00","66","276.30",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{5CC2A009-217C-175C-EA97-66E052B6A319}"
"81992","92392","0",".00","0",".00","69","286.20","0",".00","69","286.20",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{FE3F493D-11B8-6D86-D620-37B9D632469E}"
"81993","92393","0",".00","0",".00","64","269.80","0",".00","64","269.80",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{B182874E-BE22-25A1-DD10-7F7AF8C2BBBC}"
"81994","92394","4","40.00","0",".00","50","197.00","0",".00","54","237.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{897B3AB1-209B-F305-5D70-AFA2CAB3D5D0}"
"81995","92395","112","6088.06","0",".00","609","6909.10","0",".00","721","12997.16",".00",".00",".00","37420.34","37420.34",".00",".00",".00",".00",".00","","{F9540AED-8073-A24D-771A-4DD8C52B5489}"
"81996","92396","0",".00","0",".00","54","237.00","0",".00","54","237.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{A82127D2-366F-E71D-9731-B7022E3C07AA}"
"82020","92425","1","5000.00","0",".00","0",".00","0",".00","1","5000.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{C052F3CC-4BAA-532C-987A-F1ED43568D98}"
"82022","92428","0",".00","0",".00","66","278.70","0",".00","66","278.70",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{5CC2A009-217C-175C-EA97-66E052B6A319}"
"82023","92429","0",".00","0",".00","69","286.20","0",".00","69","286.20",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{FE3F493D-11B8-6D86-D620-37B9D632469E}"
"82024","92430","0",".00","0",".00","64","269.80","0",".00","64","269.80",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{B182874E-BE22-25A1-DD10-7F7AF8C2BBBC}"
"82025","92431","4","40.00","0",".00","50","197.00","0",".00","54","237.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{897B3AB1-209B-F305-5D70-AFA2CAB3D5D0}"
"82026","92432","0",".00","0",".00","54","237.00","0",".00","54","237.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{A82127D2-366F-E71D-9731-B7022E3C07AA}"
"82038","92446","26","21500.00","0",".00","1","100.00","0",".00","27","21600.00",".00",".00",".00","18500.00","18500.00",".00",".00",".00",".00",".00","","{E3AA30C7-2D36-0E2A-0D70-CDAAF589B351}"
"82039","92447","4","5250.00","0",".00","0",".00","0",".00","4","5250.00",".00",".00",".00","10250.00","10250.00",".00",".00",".00",".00",".00","","{F3862D21-5B59-F906-525B-563682BDCA4F}"
"82064","92475","40","18315.00","0",".00","66","5005.00","0",".00","106","23320.00",".00",".00",".00","11062.42","11062.42",".00",".00",".00",".00",".00","","{96CF7783-9FF4-FF98-D4F2-0C72503CF2A1}"
"82066","92477","40","18315.00","0",".00","66","5005.00","0",".00","106","23320.00",".00",".00",".00","11062.42","11062.42",".00",".00",".00",".00",".00","","{96CF7783-9FF4-FF98-D4F2-0C72503CF2A1}"
"82088","92501","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{119468E3-974E-300F-4B69-71EF72A873CC}"
"82101","92514","0",".00","0",".00","1","100.00","0",".00","1","100.00",".00",".00",".00","18.00","18.00",".00",".00",".00",".00",".00","","{8CBF7884-BBBC-0A25-4F5D-4D3E015169FA}"
"82114","92528","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{0C78BB76-B4EC-63BE-303B-6F49077C70D6}"
"82130","92549","19","278750.00","1","3033.30","15","565.00","0",".00","35","282348.30",".00","3033.30",".00","174040.99","177074.29",".00",".00",".00",".00",".00","","{70F5FB2D-F149-C228-DBED-DC121D954CA8}"
"82131","92550","13","106400.00","2","8320.79","23","984.40","0",".00","38","115705.19",".00","8320.79",".00","252630.90","260951.69",".00",".00",".00",".00",".00","","{02AEC6F2-006D-7CBF-5885-DBEA0C0421AE}"
"82133","92552","4","26200.00","0",".00","9","310.00","0",".00","13","26510.00",".00",".00",".00","2014.23","2014.23",".00",".00",".00",".00",".00","","{4FF26D47-60ED-9A59-B592-2E446352595D}"
"82137","92556","39","35951.00","4","1948.57","16","880.00","0",".00","59","38779.57",".00","1948.57",".00","86751.62","88700.19",".00",".00",".00",".00",".00","","{4DB2EAB6-FCB2-5076-3FB3-38CF84CB3C18}"
"82143","92563","18","16425.00","0",".00","2","30.00","0",".00","20","16455.00",".00",".00",".00","34129.05","34129.05",".00",".00",".00",".00",".00","","{AD83DBF6-3C0A-1589-F8E9-F5FC051106FF}"
"82144","92564","16","10275.00","0",".00","3","205.00","1","50.00","20","10530.00",".00",".00","50.00","94.02","144.02",".00",".00",".00",".00",".00","","{8E50CA5A-4769-0FBC-CF1E-BE408FD796C5}"
"82145","92565","12","9525.00","1","1132.50","0",".00","0",".00","13","10657.50",".00","1132.50",".00","1876.19","3008.69",".00",".00",".00",".00",".00","","{6DB321A2-1B40-E37D-E5BF-8BD63A19A924}"
"82158","92578","2","200.20","1","60.06","0",".00","1","86.99","4","347.25",".00","60.06","86.99","143.55","290.60",".00",".00",".00",".00",".00","","{05739DE2-E551-8892-AAB2-890631A300E8}"
"82159","92579","2","200.20","1","60.06","0",".00","1","86.99","4","347.25",".00","60.06","86.99","143.55","290.60",".00",".00",".00",".00",".00","","{05739DE2-E551-8892-AAB2-890631A300E8}"
"82160","92580","1","485.20","0",".00","0",".00","0",".00","1","485.20",".00",".00",".00","420.74","420.74",".00",".00",".00",".00",".00","","{6DDD1756-1453-D848-932A-308E65B90D46}"
"82161","92581","2","350.00","0",".00","4","393.60","0",".00","6","743.60",".00",".00",".00","296.05","296.05",".00","294.54","294.54",".00","294.54","","{3262821C-2A08-E26D-7714-016EA3A8D7BF}"
"82163","92583","1","100.00","0",".00","3","300.00","0",".00","4","400.00",".00",".00",".00","945.05","945.05","294.54","473.85","768.39","150.00","618.39","","{0E34011E-C7E7-5889-BAB2-867CE24E51F9}"
"82164","92584","2","1742.45","0",".00","2","196.80","1","50.00","5","1989.25",".01",".00","50.00","923.66","973.66","618.39",".00","618.39","618.39",".00","","{B1229579-C2BF-02E8-126B-A5F4B0C6E9AA}"
"82165","92585","1","600.00","1","136.89","4","397.00","0",".00","6","1133.89",".00","136.89",".00","1728.48","1865.37",".00",".00",".00",".00",".00","","{F42BE14E-FE11-7E5F-55E8-F3FCEE56B445}"
"82166","92586","2","550.00","1","125.00","0",".00","0",".00","3","675.00",".01","125.00",".00","869.00","994.00",".00","50.00","50.00",".00","50.00","","{9FBCCE6C-E8B9-B3D1-8BCB-7BB1A9CE1A37}"
"82167","92587","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","50.00",".00","50.00","50.00",".00","","{2866DC45-A4B0-E1A2-EDE5-F79D978C666E}"
"82169","92591","8","9510.52","0",".00","0",".00","0",".00","8","9510.52",".00",".00",".00",".00",".00","10284.61",".00","10284.61","10284.61",".00","","{8F30B001-983A-BC13-11F7-C4B37BACF26C}"
"82175","92598","0",".00","0",".00","1","100.00","0",".00","1","100.00",".00",".00",".00","68.69","68.69","100.00",".00","100.00","79.01","20.99","","{2549B6C9-8401-B6D2-4031-FBE332C2AD5D}"
"82177","92600","0",".00","0",".00","3","250.00","0",".00","3","250.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{00D451CC-D078-BFD9-89AC-0D45D921E7F2}"
"82185","92614","0",".00","0",".00","7","450.00","0",".00","7","450.00",".00",".00",".00","9.89","9.89",".00",".00",".00",".00",".00","","{82BF903A-6A46-49AC-109D-04C13EAAFCB1}"
"82188","92617","2","450.00","0",".00","3","60.00","0",".00","5","510.00",".00",".00",".00","762.54","762.54",".00",".00",".00",".00",".00","","{554BA39E-07C6-53F4-C8A3-E1816476043C}"
"82190","92619","0",".00","0",".00","8","500.00","0",".00","8","500.00",".00",".00",".00","9.89","9.89",".00",".00",".00",".00",".00","","{82BF903A-6A46-49AC-109D-04C13EAAFCB1}"
"82191","92620","2","450.00","0",".00","3","60.00","0",".00","5","510.00",".00",".00",".00","762.54","762.54",".00",".00",".00",".00",".00","","{554BA39E-07C6-53F4-C8A3-E1816476043C}"
"82193","92622","0",".00","0",".00","3","85.00","0",".00","3","85.00",".00",".00",".00","322.57","322.57",".00",".00",".00",".00",".00","","{91748506-9129-555B-5441-4B3514E3EC30}"
"82195","92624","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","535.00","535.00",".00",".00",".00",".00",".00","","{81524541-AEF6-FB21-FD40-2B38ED7A74F4}"
"82199","92628","2","292.46","0",".00","0",".00","0",".00","2","292.46",".00",".00",".00",".00",".00","1265.07",".00","1265.07","315.07","950.00","","{5391C7C4-0156-2DCD-50A4-8921CA1A213E}"
"82213","92644","7","2415.00","0",".00","14","932.00","0",".00","21","3347.00",".00",".00",".00","1518.59","1518.59",".00","1454.37","1454.37",".00","1454.37","","{CA573160-EAF3-2838-A08E-69C695B75751}"
"82215","92646","8","7625.00","0",".00","5","295.00","0",".00","13","7920.00",".00",".00",".00","6903.59","6903.59","1454.37",".00","1454.37",".00","1454.37","","{9FD22DB8-2C92-15E1-704D-86227CCF5B9C}"
"82217","92648","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{6DBF4C47-C21B-BC46-2CE3-F62C34C9AB93}"
"82227","92666","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{3B8116F4-8BCD-A13F-1F73-4A0AF17CC103}"
"82228","92667","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","535.00","535.00",".00",".00",".00",".00",".00","","{81524541-AEF6-FB21-FD40-2B38ED7A74F4}"
"82229","92668","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{242B1DD7-B768-8FBF-93B4-E3CE9E7056E4}"
"82230","92669","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{3FA55B64-929F-EC42-930E-9D90461C01C2}"
"82231","92670","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{C0F41272-9CD1-C3E3-CC14-D4D3B728739D}"
"82232","92671","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{C0F41272-9CD1-C3E3-CC14-D4D3B728739D}"
"82233","92672","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{3B8116F4-8BCD-A13F-1F73-4A0AF17CC103}"
"82234","92673","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{C0F41272-9CD1-C3E3-CC14-D4D3B728739D}"
"82235","92674","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{6B2C4819-E6A0-D819-E1F8-7DF777F35ECE}"
"82236","92675","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{B6076468-5A2E-8907-E956-88285F300A6A}"
"82251","92694","1","167.29","0",".00","1","100.00","0",".00","2","267.29",".00",".00",".00","167.29","167.29",".00",".00",".00",".00",".00","","{87948CD9-C377-542E-F259-400484455319}"
"82252","92695","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{39FF526E-A69B-1618-0A5E-2F808E97DF3C}"
"82253","92696","1","360.00","0",".00","0",".00","0",".00","1","360.00",".00",".00",".00","460.00","460.00",".00",".00",".00",".00",".00","","{30EF6971-6504-2250-7CD2-E8DCAFCE754A}"
"82259","92717","0",".00","0",".00","1","100.00","0",".00","1","100.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{C3E65868-BC8E-3A3C-23EC-3A0C8FAA8E66}"
"82260","92718","8","6500.00","1","275.00","2","200.00","0",".00","11","6975.00",".00","275.00",".00","99.00","374.00",".00",".00",".00",".00",".00","","{7FA5C942-4930-F5C7-17CD-D5DABF009A74}"
"82261","92719","3","850.00","1","2000.00","2","195.00","0",".00","6","3045.00",".00","2000.00",".00","5415.47","7415.47",".00",".00",".00",".00",".00","","{B27A934F-0734-CA5E-0AA2-66CA7AFF912F}"
"82262","92720","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","1057.31","1057.31",".00",".00",".00",".00",".00","","{1C5DECFB-59D1-23E8-FC2E-633F667FE10E}"
"82263","92721","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","182.64","182.64",".00",".00",".00",".00",".00","","{CF385696-A1AB-41F3-FD99-EE3D6EEC2002}"
"82264","92722","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","68.08","68.08",".00",".00",".00",".00",".00","","{736F252E-4BEA-A080-7E56-AE67FE334FA2}"
"82265","92723","2","1500.00","0",".00","0",".00","0",".00","2","1500.00",".00",".00",".00","2398.11","2398.11",".00",".00",".00",".00",".00","","{8BD18733-5786-CB01-4705-1C57BC7D585B}"
"82272","92730","2","1250.00","0",".00","0",".00","0",".00","2","1250.00",".00",".00",".00","1355.05","1355.05",".00",".00",".00",".00",".00","","{AC5A9151-7F75-4414-AE88-97D9DF9366D5}"
"82275","92736","1","770.00","0",".00","2","150.00","0",".00","3","920.00",".00",".00",".00","939.00","939.00",".00",".00",".00",".00",".00","","{64607F77-73F4-58B1-A0CA-73C0DD45F700}"
"82283","92746","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","59.20","59.20",".00",".00",".00",".00",".00","","{6F36B00C-476F-EFBE-8373-F9873423FD47}"
"82289","92752","23","17400.00","0",".00","4","305.00","0",".00","27","17705.00",".00",".00",".00","2120.95","2120.95",".00",".00",".00",".00",".00","","{CA41B787-9DA8-D60C-421B-69587AB953BC}"
"82292","92755","160","7548.64","0",".00","526","6041.78","0",".00","686","13590.42",".05",".00",".00","26797.55","26797.55",".00",".00",".00",".00",".00","","{1511BEA0-2E32-8199-94BF-7F120431E352}"
"82296","92759","45","6951.24","16","1647.00","897","20582.85","7","181.00","965","29362.09",".00","1647.00","181.00","3614.33","5442.33",".00",".00",".00",".00",".00","","{9D3D6A30-82B7-03B3-DC6B-E71D3D920676}"
"82310","92775","2","564.31","0",".00","0",".00","0",".00","2","564.31",".00",".00",".00","18.00","18.00",".00",".00",".00",".00",".00","","{B6FCBC82-3046-34C3-2BAD-F45B21CAA5EF}"
"82312","92778","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{564DA8F0-D43E-0E3A-0267-98891FBB49D9}"
"82319","92787","10","4150.00","2","377.00","16","1173.84","0",".00","28","5700.84",".00","377.00",".00","4922.50","5299.50",".00","3897.89","3897.89",".00","3897.89","","{1F7AD170-77B6-4212-B674-26EC75D39506}"
