"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"22094","23677","3","2750.00","0",".00","5","335.00","0",".00","8","3085.00",".00",".00",".00","1299.23","1299.23",".00",".00",".00",".00",".00","","{11A9C685-80E5-C610-CDDF-4C188358EECF}"
"22095","23678","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{EFD7FB05-572D-501A-997F-488DE26EB3A0}"
"22100","23683","11","2085.00","1","214.83","62","3475.00","0",".00","74","5774.83",".00","214.83",".00","5324.19","5539.02",".00",".00",".00",".00",".00","","{D05E3916-DB66-5429-2FBD-32936F084C7D}"
"22102","23685","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","5000.00",".00","5000.00",".00","5000.00","","{C6F97993-790B-E038-AEB4-45720DF6EDC7}"
"22105","23688","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","5500.00",".00","5500.00",".00","5500.00","","{F755C766-5E93-AEC9-8847-9BC968F52CB8}"
"22106","23689","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","5500.00",".00","5500.00",".00","5500.00","","{92616B97-B372-0538-0E2E-7C1656B8C1E9}"
"22107","23690","1","200.00","0",".00","3","75.00","0",".00","4","275.00",".00",".00",".00",".00",".00","5500.00",".00","5500.00",".00","5500.00","","{18438CE5-F849-13F2-E812-BF0260AE28E9}"
"22116","23699","3","1500.00","3","235.34","5","300.00","0",".00","11","2035.34",".00","235.34",".00","1031.95","1267.29",".00",".00",".00",".00",".00","","{C518DC96-E1DA-7FD7-2E49-D209E8161875}"
"22119","23702","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1181.72",".00","1181.72",".00","1181.72","","{04D24D95-AC4D-0E9D-5989-5FFDE00276B0}"
"22127","23710","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{C06AFCEF-A131-2CB3-061D-C75E22137218}"
"22129","23712","3","575.00","1","725.00","2","101.00","0",".00","6","1401.00",".00","725.00",".00","828.66","1553.66","100.00","320.00","420.00",".00","420.00","","{96345E7A-6315-17D7-F2AB-BDA6CD5F0B07}"
"22130","23713","5","950.00","1","88.28","23","1425.00","0",".00","29","2463.28",".00","88.28",".00","340.00","428.28",".00",".00",".00",".00",".00","","{5BD76F4F-CEAE-5180-1181-0B2480B580F8}"
"22134","23717","24","10775.00","1","243.98","2","125.00","0",".00","27","11143.98","5.56","243.98",".00","1723.59","1967.57",".00",".00",".00",".00",".00","","{C32E057E-7BB7-6699-7301-A4A86C312B0F}"
"22139","23722","1","200.00","0",".00","0",".00","1","10.00","2","210.00",".00",".00","10.00","542.91","552.91",".00","400.00","400.00",".00","400.00","","{3D6FB063-93D2-F9C8-C9D8-63DB2A2D93BF}"
"22140","23723","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{CCC0461E-1829-4C41-A6C3-9ECAC7248C4E}"
"22142","23725","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","1471.46","1471.46","500.00",".00","500.00",".00","500.00","","{EB156DFF-791D-7D3D-3F57-51D01F6260A0}"
"22143","23726","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","9225.00",".00","9225.00",".00","9225.00","","{930F6BC3-AD5C-494C-2C13-19A580F19D14}"
"22144","23727","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{ACB93CD8-8DF1-C06A-D30D-623BF6CE1520}"
"22145","23728","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{608453B6-E8FE-56C5-6644-F9EECA3D9B1B}"
"22156","23739","1","200.00","0",".00","0",".00","0",".00","1","200.00",".00",".00",".00","43.15","43.15",".00",".00",".00",".00",".00","","{0AE6E9CE-F6C2-A3EF-9CC8-E7D02CADFB48}"
"22167","23750","0",".00","0",".00","1","100.00","0",".00","1","100.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{0747A0A5-2745-9581-5B5D-51D3997CEA60}"
"22173","23756","3","1916.26","0",".00","1","100.00","0",".00","4","2016.26",".00",".00",".00","2029.72","2029.72","200.00",".00","200.00",".00","200.00","","{368A6A27-80C6-81A6-EF0B-EC5251ED5919}"
"22175","23758","16","4235.00","5","1830.00","39","2215.00","1","100.00","61","8380.00",".00","1830.00","100.00","3202.50","5132.50","200.00","1500.00","1700.00",".00","1700.00","","{C79C62BE-CF63-1066-0803-2E0877EE57F2}"
"22177","23760","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{D4F32A77-B650-27A6-1F56-72B50F27CF65}"
"22179","23762","11","7650.00","0",".00","1","11.00","0",".00","12","7661.00",".00",".00",".00","30000.00","30000.00",".00",".00",".00",".00",".00","","{6919BEAE-A2DA-A1C0-3F34-E3D3241AD6AE}"
"22180","23763","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","500.00",".00","500.00",".00","500.00","","{DE6A4C2A-04A4-B74E-A796-42E72D17B36E}"
"22188","23771","1","155.00","0",".00","0",".00","0",".00","1","155.00",".00",".00",".00","267.75","267.75","155.00","137.75","292.75",".00","292.75","","{294A0FD2-D4C9-7230-7565-D712CA621180}"
