"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"7222","7357","1","500.00","0",".00","1","8.96","0",".00","2","508.96",".00",".00",".00","69.50","69.50",".00",".00",".00",".00",".00","","{C81D74B2-2E5C-8C26-C862-3B0260AFA9E3}"
"50593","56364","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","40.00","40.00",".00",".00",".00",".00",".00","","{62DF62EC-4A1D-01A7-8AC6-3285427E0890}"
"52988","58948","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","1500.00","1500.00",".00",".00",".00",".00",".00","","{A3452431-FA0A-262F-F806-964CD37009CB}"
"54698","60895","9","2358.00","4","930.00","18","1244.51","1","5.80","32","4538.31",".00","930.00","5.80","7940.80","8876.60",".00","3000.00","3000.00",".00","3000.00","","{AE2EC24D-DED4-EDAA-8687-E4289BCC97C5}"
"55286","61654","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","1064.00","1064.00",".00",".00",".00",".00",".00","","{BC62C49A-FB15-3ADB-67E4-56A1CE4D8D2B}"
"55519","61908","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{2B08AB1D-A458-4C51-2C9E-83135EE799C6}"
"55520","61909","0",".00","0",".00","6","120.00","0",".00","6","120.00",".00",".00",".00","747.14","747.14",".00",".00",".00",".00",".00","","{B0319F07-EB92-F39A-9366-E304165B89F0}"
"55529","61918","0",".00","0",".00","0",".00","1","55.70","1","55.70",".00",".00","55.70","4964.00","5019.70",".00","1000.00","1000.00",".00","1000.00","","{8255731E-2EB1-57C1-92D8-9FE128C56573}"
"55531","61920","4","1100.00","0",".00","7","525.00","0",".00","11","1625.00",".00",".00",".00","3841.70","3841.70",".00",".00",".00",".00",".00","","{53822CF1-C2B9-0D73-F8A9-C01B42121038}"
"55532","61921","5","2200.00","0",".00","21","1585.00","0",".00","26","3785.00",".00",".00",".00","377.98","377.98",".00",".00",".00",".00",".00","","{91BC5E7E-102C-A843-6A5D-8CC976D3F308}"
"55533","61922","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{0D59230F-20B4-2DA3-3BA9-0F9FF473A45A}"
"55534","61923","1","250.00","0",".00","0",".00","0",".00","1","250.00",".00",".00",".00",".00",".00","100.00",".00","100.00",".00","100.00","","{3D842DC1-35F2-500A-A322-447955AD1D1C}"
"55536","61925","8","3950.00","0",".00","8","700.00","0",".00","16","4650.00",".00",".00",".00","382.26","382.26","12000.00",".00","12000.00",".00","12000.00","","{A5CF9E66-5A42-926E-E0A1-FAC4DD354792}"
"55539","61928","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1000.00",".00","1000.00",".00","1000.00","","{A5DB1904-01A8-A2AE-CB56-391FE2F85E25}"
"55540","61929","0",".00","1","169.80","4","310.00","0",".00","5","479.80",".00","169.80",".00","1355.56","1525.36","17322.17",".00","17322.17","1000.00","16322.17","","{3378C609-5D84-702C-E94E-A792A2D7825C}"
"55541","61930","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{DB9BBC9F-ABB2-E795-574A-5872330604E7}"
"55542","61931","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{F1DF934F-08A7-4335-F0FF-595EE545AD2C}"
"55543","61932","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","10500.00",".00","10500.00",".00","10500.00","","{486D1FC9-9D27-473C-DAC1-0CCC49AF08FC}"
"55544","61933","10","3525.00","10","2258.16","11","1010.00","0",".00","31","6793.16",".00","2258.16",".00","4199.17","6457.33",".00",".00",".00",".00",".00","","{BE7484FE-B8B4-B3DF-3E6A-487A479DDC21}"
"55545","61934","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{4A949024-1799-3C05-002A-E35A888B2706}"
"55550","61939","0",".00","0",".00","1","20.00","1","40.00","2","60.00",".10",".00","40.00",".25","40.25","200.23",".00","200.23",".00","200.23","","{9AE21562-580D-FF4C-893E-A421F79BEB9C}"
"55551","61940","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","867.50","867.50",".00",".00",".00",".00",".00","","{63CF84B8-5FFF-AB4E-DE9E-4D5E82C4F1C8}"
"55552","61941","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","540.00","540.00",".00",".00",".00",".00",".00","","{1E96858E-074B-147E-A468-51FF4C312537}"
"55554","61943","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","2869.80",".00","2869.80",".00","2869.80","","{7B672AAF-146D-B1AA-1F8B-D86A41B21B10}"
"55555","61944","3","850.00","0",".00","0",".00","0",".00","3","850.00",".00",".00",".00","3750.00","3750.00",".00",".00",".00",".00",".00","","{7FCF096B-682F-9728-63C2-A1332F879919}"
"55556","61945","3","1058.33","0",".00","2","199.00","0",".00","5","1257.33",".00",".00",".00","4766.01","4766.01","20000.00",".00","20000.00",".00","20000.00","","{C1E8A1AC-E0EF-90F8-B78C-E6DD3F4F60BF}"
