"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"7344","7357",".00","508.96",".00",".00","508.96","508.96","69.50",".00",".00","69.50","439.46",".00",".00",".00","508.96","508.96","508.96",".00","69.50","69.50","439.46","","{C81D74B2-2E5C-8C26-C862-3B0260AFA9E3}"
"52390","56364","1871.19",".00",".00",".00",".00","1871.19","40.00",".00",".00","40.00","1831.19",".00",".00","8146.90",".00","8146.90","8146.90","6275.71","40.00","6315.71","1831.19","","{62DF62EC-4A1D-01A7-8AC6-3285427E0890}"
"54849","58948","57243.29",".00",".00",".00",".00","57243.29","1500.00",".00",".00","1500.00","55743.29",".00",".00","85150.00",".00","85150.00","85150.00","27906.71","1500.00","29406.71","55743.29","","{A3452431-FA0A-262F-F806-964CD37009CB}"
"56636","60895","2453.22","4538.31",".00","3000.00","7538.31","9991.53","8876.60",".00",".00","8876.60","1114.93","3125.00",".00","3250.00","7538.31","10788.31","10788.31","796.78","8876.60","9673.38","1114.93","","{AE2EC24D-DED4-EDAA-8687-E4289BCC97C5}"
"57232","61654","2137.70",".00",".00",".00",".00","2137.70","1064.00",".00",".00","1064.00","1073.70",".00",".00","2509.84",".00","2509.84","2509.84","372.14","1064.00","1436.14","1073.70","","{BC62C49A-FB15-3ADB-67E4-56A1CE4D8D2B}"
"57472","61908","301.00",".00",".00",".00",".00","301.00",".00",".00",".00",".00","301.00",".00",".00","520.00",".00","520.00","520.00","219.00",".00","219.00","301.00","","{2B08AB1D-A458-4C51-2C9E-83135EE799C6}"
"57473","61909","1161.83","120.00",".00",".00","120.00","1281.83","747.14",".00",".00","747.14","534.69",".00",".00","1246.47","120.00","1366.47","1366.47","84.64","747.14","831.78","534.69","","{B0319F07-EB92-F39A-9366-E304165B89F0}"
"57482","61918","4465.53","55.70",".00","1000.00","1055.70","5521.23","5019.70",".00",".00","5019.70","501.53","1000.00",".00","15874.96","1055.70","16930.66","16930.66","11409.43","5019.70","16429.13","501.53","","{8255731E-2EB1-57C1-92D8-9FE128C56573}"
"57484","61920","2766.64","1625.00",".00",".00","1625.00","4391.64","3841.70",".00",".00","3841.70","549.94",".00",".00","3060.00","1625.00","4685.00","4685.00","293.36","3841.70","4135.06","549.94","","{53822CF1-C2B9-0D73-F8A9-C01B42121038}"
"57485","61921","2493.87","3785.00",".00",".00","3785.00","6278.87","377.98",".00",".00","377.98","5900.89",".00",".00","5153.00","3785.00","8938.00","8938.00","2659.13","377.98","3037.11","5900.89","","{91BC5E7E-102C-A843-6A5D-8CC976D3F308}"
"57486","61922","814.31",".00",".00",".00",".00","814.31",".00",".00",".00",".00","814.31",".00",".00","820.00",".00","820.00","820.00","5.69",".00","5.69","814.31","","{0D59230F-20B4-2DA3-3BA9-0F9FF473A45A}"
"57487","61923","1025.52","250.00",".00",".00","250.00","1275.52",".00",".00",".00",".00","1275.52","100.00",".00","1650.00","250.00","1900.00","1900.00","624.48",".00","624.48","1275.52","","{3D842DC1-35F2-500A-A322-447955AD1D1C}"
"57489","61925","1477.17","4650.00",".00",".00","4650.00","6127.17","382.26",".00",".00","382.26","5744.91","12000.00","3156.11","1075.20","4650.00","5725.20","8881.31","2754.14","382.26","3136.40","5744.91","","{A5CF9E66-5A42-926E-E0A1-FAC4DD354792}"
"57492","61928","21.86",".00",".00",".00",".00","21.86",".00",".00",".00",".00","21.86","1000.00","21.86",".00",".00",".00","21.86",".00",".00",".00","21.86","","{A5DB1904-01A8-A2AE-CB56-391FE2F85E25}"
"57493","61929","4373.48","479.80",".00",".00","479.80","4853.28","1525.36","1000.00",".00","2525.36","2327.92","16322.17",".00","24448.65","479.80","24928.45","24928.45","20075.17","2525.36","22600.53","2327.92","","{3378C609-5D84-702C-E94E-A792A2D7825C}"
"57494","61930","301.37",".00",".00",".00",".00","301.37",".00",".00",".00",".00","301.37",".00","1127.34",".03",".00",".03","1127.37","826.00",".00","826.00","301.37","","{DB9BBC9F-ABB2-E795-574A-5872330604E7}"
"57495","61931","1661.11",".00",".00",".00",".00","1661.11",".00",".00",".00",".00","1661.11",".00","4501.77",".00",".00",".00","4501.77","2840.66",".00","2840.66","1661.11","","{F1DF934F-08A7-4335-F0FF-595EE545AD2C}"
"57496","61932","1132.02",".00",".00",".00",".00","1132.02",".00",".00",".00",".00","1132.02",".00","13978.39","93973.44",".00","93973.44","107951.83","94329.19",".00","94329.19","13622.64","","{486D1FC9-9D27-473C-DAC1-0CCC49AF08FC}"
