"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"86646","97367","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{DA4A1ABB-1D56-63A3-3620-B5ED3C6A6000}"
"87741","98491","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{58AA3A8F-561A-2E21-4D82-B0288A3A18E1}"
"88261","99044","0",".00","0",".00","19","334.99","0",".00","19","334.99",".00",".00",".00","443.99","443.99",".00",".00",".00",".00",".00","","{46F93A79-2FEE-B225-4ACB-CA45C91AC449}"
"88848","99643","0",".00","0",".00","6","515.00","0",".00","6","515.00",".00",".00",".00","545.65","545.65",".00",".00",".00",".00",".00","","{6D6EC470-00B7-5912-EABC-119854B6A050}"
"88928","99742","29","5740.00","0",".00","15","1055.00","0",".00","44","6795.00",".00",".00",".00","12348.40","12348.40","20560.24",".00","20560.24",".00","20560.24","","{FAA5EEBE-C632-5F0C-4268-8D303756E864}"
"89073","99901","9","5150.00","1","1000.00","3","200.00","0",".00","13","6350.00",".00","1000.00",".00","4920.00","5920.00","7013.00",".00","7013.00",".00","7013.00","","{A011DB98-78DB-BC2C-07D3-951E132FACA9}"
"89075","99903","0",".00","0",".00","2","35.00","0",".00","2","35.00",".00",".00",".00","130.47","130.47",".00",".00",".00",".00",".00","","{2312DDB3-5A4B-EC9B-C93E-85E9FEAE48F6}"
"89077","99905","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{FB3E20D4-D15D-83DA-5BDD-5C317B2EC4B9}"
"89079","99907","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{0296819B-1776-2089-AD00-290617DCA8D9}"
"89080","99908","0",".00","0",".00","5","28.00","0",".00","5","28.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{B2DF9BE9-B9B1-2C20-FF7B-030A3C1FE8F8}"
"89081","99909","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{C25AA2D1-125B-D8FC-86DB-719D84FB6C3C}"
"89083","99911","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{1FDC1B69-4390-C402-165C-E5DE31D1B790}"
"89084","99912","7","2650.00","0",".00","1","100.00","0",".00","8","2750.00",".00",".00",".00","795.81","795.81",".00",".00",".00",".00",".00","","{9324EF3F-FFF3-1837-861E-3F809F6646D7}"
"89092","99920","3","450.00","1","200.00","4","350.00","0",".00","8","1000.00",".00","200.00",".00","2630.00","2830.00",".00",".00",".00",".00",".00","","{87D22963-C0A3-F48A-E57E-6AE921A3F58A}"
"89095","99923","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{CC852C51-548C-A449-229E-67B751081733}"
