"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"80503","90683","3","4500.00","0",".00","0",".00","0",".00","3","4500.00",".00",".00",".00","9929.12","9929.12",".00","2000.00","2000.00",".00","2000.00","","{0A7CB859-0C17-BAE4-917F-78C011C8F2CB}"
"114219","127523","1","1000.00","0",".00","4","350.00","0",".00","5","1350.00",".00",".00",".00",".00",".00","1100.00",".00","1100.00",".00","1100.00","","{CA2AB0F5-EEDA-4393-8B86-97D7B929F5A4}"
"114593","128067","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{C0C80733-ACA1-07D6-9EC4-51F3EA1DE0E8}"
"114597","128071","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{6DD0901A-F7FB-8738-C1F3-CFEEA8874773}"
"114598","128073","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{14BC69DA-3542-E78E-4CAD-3B68E43200DE}"
"114601","128104","1","500.00","1","5000.00","1","100.00","2","102.53","5","5702.53",".00","5000.00","102.53","531.31","5633.84","700.00",".00","700.00",".00","700.00","","{DB5887C8-6D76-3C49-9C42-149B5DAE1709}"
"114603","128117","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","81.17",".00","81.17",".00","81.17","","{8FB71E03-8C65-D772-6950-32B0E572BAD0}"
"114605","128119","120","132246.10","5","25863.24","145","7349.00","0",".00","270","165458.34","41.37","25863.24",".00","210622.26","236485.50",".00",".00",".00",".00",".00","","{05B0F641-6121-A24A-D965-DEC0074F1648}"
"114608","128123","1","120.00","0",".00","6","265.00","0",".00","7","385.00",".00",".00",".00","600.12","600.12",".00",".00",".00",".00",".00","","{6731C238-A8E5-04DA-477F-B13796EB545C}"
"114609","128140","29","18328.30","8","46524.87","10","686.29","0",".00","47","65539.46","1337.98","46524.87",".00","138734.01","185258.88",".00",".00",".00",".00",".00","","{E3475293-ECCF-C6DB-57B6-C3B8D9715855}"
"114611","128180","2","600.00","1","226.39","3","300.00","0",".00","6","1126.39","80.00","226.39",".00","5057.81","5284.20",".00",".00",".00",".00",".00","","{A8FCE88D-711F-D8CA-BE62-E1436811C5F9}"
"114612","128181","32","7922.24","3","13540.00","36","1655.00","0",".00","71","23117.24",".00","13540.00",".00","16829.15","30369.15",".00",".00",".00",".00",".00","","{19C577DC-3B8E-626B-5DA9-BF6BD7A39584}"
"114616","128209","41","17275.00","9","59890.00","16","1160.00","0",".00","66","78325.00",".00","59890.00",".00","57772.75","117662.75",".00",".00",".00",".00",".00","","{6A599207-55A6-DF26-3B4D-2D68D752B455}"
"114618","128230","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","159.30",".00","159.30",".00","159.30","","{34A050D0-7103-EBE0-B6EE-810720CF7F47}"
"114624","128287","36","11975.00","0",".00","15","1099.00","0",".00","51","13074.00",".00",".00",".00","11632.34","11632.34",".00",".00",".00",".00",".00","","{2F6825B7-8C71-7C4C-D55E-D37D23A33980}"
"114642","128324","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","376.93","376.93","2675.00",".00","2675.00","2675.00",".00","","{19F3E047-14C0-F797-D9BB-9463375308E0}"
"114644","128342","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{7ED3FBD3-DC6E-A5E0-36AD-0796C786A83D}"
