"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"66379","71312","244.46",".00",".00",".00",".00","244.46",".00",".00",".00",".00","244.46",".00",".00","600.00",".00","600.00","600.00","551.72",".00","551.72","48.28","","{179AF3BB-9F4B-3B46-B202-13226CA59C9B}"
"66387","71321","17675.85","1216.08",".00",".00","1216.08","18891.93","382.88",".00",".00","382.88","18509.05",".00","1426.25","19779.00","1216.08","20995.08","22421.33","3529.40","382.88","3912.28","18509.05","","{F9FE8C56-5AE4-C4A2-8D37-84D847F72B94}"
"73157","80250","941.00","5878.95",".00","6560.00","12438.95","13379.95","9170.30",".00",".00","9170.30","4209.65","6560.00",".00","7717.49","12438.95","20156.44","20156.44","6776.49","9170.30","15946.79","4209.65","","{A01A4771-A9F4-E72D-8F0C-14687F39A41E}"
"74002","81195","263.22","2110.04",".00",".00","2110.04","2373.26",".00","2373.26",".00","2373.26",".00",".00",".00","6849.26","2110.04","8959.30","8959.30","6586.04","2373.26","8959.30",".00","","{098D3112-98FB-F8A7-4501-6D9352613949}"
"74009","81202","14202.79",".00","200.00",".00","200.00","14402.79","200.00",".00",".00","200.00","14202.79","15084.19","30011.21","17348.59","200.00","17548.59","47559.80","33157.01","200.00","33357.01","14202.79","","{1A4D0C72-3782-CC42-CEA8-0347807561AF}"
"74058","81251","24302.68","100.00",".00",".00","100.00","24402.68","1086.53",".00",".00","1086.53","23316.15",".00","84798.34","183575.78","100.00","183675.78","268474.12","244071.44","1086.53","245157.97","23316.15","","{7C12308A-F3D3-7079-7C91-207E5FC9BA9E}"
"74110","81308","1902.34","1000.16",".00",".00","1000.16","2902.50","2879.98",".00",".00","2879.98","22.52","315.07",".00","6417.78","1000.16","7417.94","7417.94","4515.44","2879.98","7395.42","22.52","","{7A15D1F7-5423-AEB3-6A90-2B97128C7027}"
"74187","81387","444.87","4939.75","255.00","6000.00","11194.75","11639.62","11108.52",".00",".00","11108.52","531.10","11000.00","703.40","20323.35","11194.75","31518.10","32221.50","20581.88","11108.52","31690.40","531.10","","{CA70375C-BAF1-FA2A-6649-7AC08A5BA5D3}"
"74273","81473","5759.42",".00",".00",".00",".00","5759.42","335.80",".00",".00","335.80","5423.62",".00",".00","8920.15",".00","8920.15","8920.15","3160.73","335.80","3496.53","5423.62","","{64D25AE7-4E73-00BB-60DA-12E126412F7F}"
"74283","81483","169634.51","29113.80",".00","1000.00","30113.80","199748.31","199288.50",".00",".00","199288.50","459.81","11000.00",".00","683481.56","30113.80","713595.36","713595.36","513847.05","199288.50","713135.55","459.81","","{B512A4B5-8257-7312-E37B-855B3DD726B6}"
"74425","81631","93847.40","7650.00",".00",".00","7650.00","101497.40","17965.55",".00",".00","17965.55","83531.85","25000.00","33306.75","182298.88","7650.00","189948.88","223255.63","121758.23","17965.55","139723.78","83531.85","","{55BEA86D-2AD4-196F-38F6-8F524DDD8D6E}"
"74430","81636","3071.12","3085.70",".00",".00","3085.70","6156.82","3137.44",".00",".00","3137.44","3019.38",".00",".00","9573.23","3085.70","12658.93","12658.93","6502.11","3137.44","9639.55","3019.38","","{11B49BED-4F36-6D54-3F6F-CB3C2157C16F}"
"74455","81664","159250.33",".00",".00",".00",".00","159250.33","10030.44",".00",".00","10030.44","149219.89",".00","142402.66","513844.31",".00","513844.31","656246.97","496996.64","10030.44","507027.08","149219.89","","{5D051A3B-BF4C-8DA3-BE0E-31F334442756}"
"74669","81884","52183.13","6616.94","500.00",".00","7116.94","59300.07","9272.62",".00",".00","9272.62","50027.45",".00",".00","223752.00","7116.94","230868.94","230868.94","171568.87","9272.62","180841.49","50027.45","","{D5E1A076-287B-125E-E0F6-2DB75427E50A}"
"74702","81918","20219.51","550.00",".00",".00","550.00","20769.51","12186.96",".00",".00","12186.96","8582.55","5000.00","5317.27","31013.47","550.00","31563.47","36880.74","16111.23","12186.96","28298.19","8582.55","","{8F44AB56-B1ED-1AE8-5A85-E1586E667D7E}"
"74711","81927","190.21",".00",".00",".00",".00","190.21",".00",".00",".00",".00","190.21",".00","83.44","1827.05",".00","1827.05","1910.49","1720.28",".00","1720.28","190.21","","{A7596DED-23BE-75BF-101A-472844127970}"
"74714","81930","246792.76","537904.47","412.27","200000.00","738316.74","985109.50","943236.03",".00",".00","943236.03","41873.47","200000.00",".00","1432002.52","738316.74","2170319.26","2170319.26","1185209.76","943236.03","2128445.79","41873.47","","{2F523020-BCAA-7182-1BE0-045865219860}"
"74720","81936","5223.09","35.00","469.00",".00","504.00","5727.09","1861.73",".00",".00","1861.73","3865.36","39016.68",".00","43926.68","504.00","44430.68","44430.68","38703.59","1861.73","40565.32","3865.36","","{EB5C0C3A-72F8-8DAD-FF7B-084258E4A79D}"
"74738","81957","10573.24","23191.66",".00",".00","23191.66","33764.90","25673.51",".00",".00","25673.51","8091.39","20000.00",".00","151024.55","23191.66","174216.21","174216.21","140451.31","25673.51","166124.82","8091.39","","{33E8B373-2599-B617-CE70-F0F7BA5AB7D8}"
"74748","81966","92922.12","20893.83",".00",".00","20893.83","113815.95","23884.17",".00",".00","23884.17","89931.78",".00","26546.02","104127.83","20893.83","125021.66","151567.68","37751.73","23884.17","61635.90","89931.78","","{12446320-E4DF-9F73-58C9-3A3E7898417F}"
"74750","81968","256.54",".00",".00","3463.23","3463.23","3719.77","3710.81",".00",".00","3710.81","8.96","5821.25",".00","6553.02","3463.23","10016.25","10016.25","6296.48","3710.81","10007.29","8.96","","{50467FCC-AA1A-225A-58DB-F2AC6447FC93}"
"74751","81969","103732.56","7775.00",".00",".00","7775.00","111507.56","1202.59",".00",".00","1202.59","110304.97",".00","60111.25","126235.62","7775.00","134010.62","194121.87","82614.31","1202.59","83816.90","110304.97","","{041CA215-9DBD-4B43-99C0-D24576D22988}"
"74752","81970","69507.94","10560.00",".00",".00","10560.00","80067.94","25539.50",".00",".00","25539.50","54528.44",".00","12130.06","194486.62","10560.00","205046.62","217176.68","137108.74","25539.50","162648.24","54528.44","","{0F214CAE-5AD9-C0FE-03B7-06D0ABD3F828}"
"74754","81977","2378.37","552.47",".00",".00","552.47","2930.84","552.47",".00",".00","552.47","2378.37","2500.00","2811.09","824.04","552.47","1376.51","4187.60","1256.76","552.47","1809.23","2378.37","","{061CF278-B955-F0C0-9F40-7A8E98B629DF}"
"74757","81980","4178.84","700.00",".00",".00","700.00","4878.84","1720.42","2384.33",".00","4104.75","774.09","10284.61",".00","27506.58","700.00","28206.58","28206.58","23327.74","4104.75","27432.49","774.09","","{4022B37A-091D-CBDC-AE98-E4B8ADD400B7}"
"74764","81987","141.88","250.00",".00",".00","250.00","391.88","391.73",".00",".00","391.73",".15",".00",".00","4665.00","250.00","4915.00","4915.00","4523.12","391.73","4914.85",".15","","{EC84E695-10C6-3987-E51A-47DEAD1F3CF3}"
"74767","81990","7656.37",".00",".00",".00",".00","7656.37","5400.00",".00",".00","5400.00","2256.37",".00","6858.69","9156.50",".00","9156.50","16015.19","8358.82","5400.00","13758.82","2256.37","","{47B99042-5196-872A-2571-95BD1C907A44}"
"74768","81991","5.02","839.26",".00","75.00","914.26","919.28","536.64",".00",".00","536.64","382.64","75.00","5.02","25.00","914.26","939.26","944.28","19.98","536.64","556.62","387.66","","{EE032D26-DA83-865B-D794-1C3D060A6E35}"
"74770","81995","5649.06",".00",".00",".00",".00","5649.06",".00",".00",".00",".00","5649.06",".00","6282.44","30862.82",".00","30862.82","37145.26","31496.20",".00","31496.20","5649.06","","{BA842895-D435-DBCB-A243-C3D0C8EFBEC5}"
"74774","81998","250.00",".00",".00",".00",".00","250.00","92.50",".00",".00","92.50","157.50","100.00",".00","600.00",".00","600.00","600.00","350.00","92.50","442.50","157.50","","{969FFBCC-48D6-6BE9-2C1C-51E0938C6164}"
"74779","82003","67021.24","82171.44",".00",".00","82171.44","149192.68","128365.60",".00",".00","128365.60","20827.08",".00","12975.23","308688.75","82171.44","390860.19","403835.42","254642.74","128365.60","383008.34","20827.08","","{A34373F6-C3C8-C30E-BB26-CEAD08B6E543}"
"74782","82006","151.81","372.21",".00","372.21","744.42","896.23","524.02","372.21",".00","896.23",".00","1725.00",".00","2925.00","744.42","3669.42","3669.42","2773.19","896.23","3669.42",".00","","{3E4F213D-D739-7736-85F5-F79C494896F6}"
"74784","82009","501.70",".00",".00",".00",".00","501.70",".00",".00",".00",".00","501.70",".00",".00","3402.98",".00","3402.98","3402.98","2901.28",".00","2901.28","501.70","","{37133224-227F-2F8F-DC98-74DEFA731D8E}"
"74787","82011","2.22","564.02",".00",".00","564.02","566.24","566.24",".00",".00","566.24",".00","1779.84",".00","6056.42","564.02","6620.44","6620.44","6054.20","566.24","6620.44",".00","","{A543CD19-C86F-D5AD-28B5-5793B99C94BF}"
"74788","82012",".00","1725.00",".00",".00","1725.00","1725.00",".00","1725.00",".00","1725.00",".00",".00",".00","3669.42","1725.00","5394.42","5394.42","3669.42","1725.00","5394.42",".00","","{303E0F7F-0A94-4E90-D974-803796FCD56A}"
"74797","82021","2453.45","300.00",".00",".00","300.00","2753.45","1235.30",".00",".00","1235.30","1518.15","596.90",".00","6322.48","300.00","6622.48","6622.48","3869.03","1235.30","5104.33","1518.15","","{D9BAD040-EB86-A766-F2D1-DDFBD541D846}"
"74801","82025","164.83",".17",".00",".00",".17","165.00","165.00",".00",".00","165.00",".00","1800.00",".00","3649.00",".17","3649.17","3649.17","3484.17","165.00","3649.17",".00","","{2653E44E-80EA-E710-25AA-A38D0C760A6A}"
"74806","82030","389.42","275.00",".00",".00","275.00","664.42","540.00",".00",".00","540.00","124.42",".00",".00","4678.47","275.00","4953.47","4953.47","4289.05","540.00","4829.05","124.42","","{DB2D4B45-B68C-8DC6-9101-926F2D76FC1D}"
"74808","82032",".00","1800.00",".00",".00","1800.00","1800.00",".00","1800.00",".00","1800.00",".00",".00",".00","3649.17","1800.00","5449.17","5449.17","3649.17","1800.00","5449.17",".00","","{F24C7C07-5AD3-19D4-06D1-AA65EF951FA6}"
"74812","82036","983.73",".00",".00",".00",".00","983.73",".00",".00",".00",".00","983.73","486.45",".00","983.73",".00","983.73","983.73",".00",".00",".00","983.73","","{128BC4D4-FC0E-9A88-C187-7B83DD251FAF}"
"74823","82049","991.21","5200.00",".00",".00","5200.00","6191.21","2307.90","2489.21",".00","4797.11","1394.10",".00",".00","7963.21","5200.00","13163.21","13163.21","6972.00","4797.11","11769.11","1394.10","","{6B5A090E-16E4-C5C4-E593-F3ED7FC6C9CA}"
"74825","82052","1537.15",".00",".00",".00",".00","1537.15",".00",".00",".00",".00","1537.15",".00","26174.49","1002.66",".00","1002.66","27177.15","25640.00",".00","25640.00","1537.15","","{B7C5FA39-9E83-9A00-C373-2AB3068A515C}"
"74827","82053","17130.53",".00",".00",".00",".00","17130.53","2420.00",".00",".00","2420.00","14710.53",".00","40286.43","52955.00",".00","52955.00","93241.43","76110.90","2420.00","78530.90","14710.53","","{44CB8EDD-0FA6-A806-B779-A3954D7A62B8}"
"74829","82051","14002.31","49305.00",".00",".00","49305.00","63307.31","35469.60",".00",".00","35469.60","27837.71",".00","7457.62","363506.18","49305.00","412811.18","420268.80","356961.49","35469.60","392431.09","27837.71","","{CB14F901-3053-7494-A45E-9F61AD07F987}"
"74832","82056","194.15","250.00",".00",".00","250.00","444.15",".00",".00",".00",".00","444.15",".00",".00","3455.23","250.00","3705.23","3705.23","3261.08",".00","3261.08","444.15","","{B97B3235-58BF-734B-69EE-19327A89DA11}"
"74834","82058","32820.48","750.00",".00",".00","750.00","33570.48","1064.59",".00",".00","1064.59","32505.89",".00","16536.62","59665.32","750.00","60415.32","76951.94","43381.46","1064.59","44446.05","32505.89","","{F4BF0432-B7BB-4283-AA6D-524AACC00E86}"
"74835","82059","1661.11",".00",".00",".00",".00","1661.11","250.00",".00",".00","250.00","1411.11",".00","4501.77",".00",".00",".00","4501.77","2840.66","250.00","3090.66","1411.11","","{3457BD9B-AD09-313C-2A59-CA8D06171E05}"
"74836","82060","1411.11",".00",".00",".00",".00","1411.11",".00",".00",".00",".00","1411.11",".00","4501.77",".00",".00",".00","4501.77","3090.66",".00","3090.66","1411.11","","{F1DF934F-08A7-4335-F0FF-595EE545AD2C}"
"74837","82061","1411.11",".00",".00",".00",".00","1411.11","1323.11",".00",".00","1323.11","88.00",".00","4501.77",".00",".00",".00","4501.77","3090.66","1323.11","4413.77","88.00","","{BA65B40D-7432-9DF7-6C0C-83A357102429}"
"74838","82062","88.00",".00",".00",".00",".00","88.00",".00",".00",".00",".00","88.00",".00","4501.77",".00",".00",".00","4501.77","4413.77",".00","4413.77","88.00","","{F49BE9A1-6BF3-A395-49A9-AFDB12B5D5A4}"
"74839","82063","88.00",".00",".00",".00",".00","88.00",".00",".00",".00",".00","88.00",".00","4501.77",".00",".00",".00","4501.77","4413.77",".00","4413.77","88.00","","{A9E309AC-7488-BF66-2D80-36C6F87A6FDB}"
"74840","82064","88.00",".00",".00",".00",".00","88.00","88.00",".00",".00","88.00",".00",".00","4501.77",".00",".00",".00","4501.77","4413.77","88.00","4501.77",".00","","{3878EE90-0B93-CBAC-C9CD-378D38AC929A}"
"74841","82065","3430.39",".00",".03",".00",".03","3430.42",".00",".00",".00",".00","3430.42",".00","4903.81","1.58",".03","1.61","4905.42","1475.00",".00","1475.00","3430.42","","{2BBED126-0132-5B4F-A1D4-280BEB4E17F2}"
"74847","82072","195.88",".00",".00",".00",".00","195.88",".00",".00",".00",".00","195.88",".00",".00","1250.00",".00","1250.00","1250.00","1054.12",".00","1054.12","195.88","","{A9000B3A-F5BD-00AF-ADDA-1FC9E13D8FAD}"
"74858","82083","933.52",".00",".00",".00",".00","933.52","92.50",".00",".00","92.50","841.02",".00","633.52","500.00",".00","500.00","1133.52","200.00","92.50","292.50","841.02","","{B0889768-C4D6-5D40-FAF5-C6769E6292B8}"
"74861","82086","302155.10","6947.95",".00",".00","6947.95","309103.05","6502.21",".00",".00","6502.21","302600.84",".00","309970.12","454867.41","6947.95","461815.36","771785.48","298873.77","6502.21","305375.98","466409.50","","{13261136-EFD0-632B-8324-C7F990D88439}"
"74862","82087","36517.97","2250.00",".00",".00","2250.00","38767.97","4720.61",".00",".00","4720.61","34047.36",".00","21344.67","72924.03","2250.00","75174.03","96518.70","57750.73","4720.61","62471.34","34047.36","","{C1AD56A8-5A68-8588-E32A-BA9AF8C7F521}"
