"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"23739","24570","947.12","1819.66","2.26",".00","1821.92","2769.04","718.76",".00",".00","718.76","2050.28",".00",".00","995.61","1821.92","2817.53","2817.53","48.49","718.76","767.25","2050.28","","{64119003-48BE-E06F-5AC4-AEE5DC509FA3}"
"24336","25162",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{3DB70052-A794-58AA-0DA0-5723750A4A5A}"
"24743","25655","80.00",".00",".00",".00",".00","80.00","5.00",".00",".00","5.00","75.00",".00",".00","100.00",".00","100.00","100.00","20.00","5.00","25.00","75.00","","{EAE62693-C4F6-4CD8-7DEE-A91A3C6D9C50}"
"24744","25656","22846.88","5003.39",".00",".00","5003.39","27850.27","7150.00",".00",".00","7150.00","20700.27",".00","21225.42","12840.17","5003.39","17843.56","39068.98","11218.71","7150.00","18368.71","20700.27","","{40E64EAD-F537-290C-F12C-BB915E4E6269}"
"24745","25657",".00",".00",".00","500.00","500.00","500.00",".00",".00",".00",".00","500.00","500.00",".00",".00","500.00","500.00","500.00",".00",".00",".00","500.00","","{EFAA0F12-DB6F-7FED-90C7-0F17DC261D65}"
"24747","25659",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","433.31",".00","433.31","433.31","433.31",".00","433.31",".00","","{8EEF09FE-DBD9-C029-6FBA-F48977FD4BEB}"
"24748","25660","3094.37","5000.00",".00",".00","5000.00","8094.37","250.00",".00",".00","250.00","7844.37",".00","3094.37",".00","5000.00","5000.00","8094.37",".00","250.00","250.00","7844.37","","{81B42198-D102-805F-A1D8-583388EB94A6}"
"24752","25665","33140.86","10550.92",".00",".00","10550.92","43691.78","17881.24",".00",".00","17881.24","25810.54",".00","43529.45","5702.16","10550.92","16253.08","59782.53","16090.75","17881.24","33971.99","25810.54","","{E7159821-2FFA-6350-01EA-6652B34350C5}"
"24753","25666","75027.46","22875.00","94.03",".00","22969.03","97996.49","20543.00",".00",".00","20543.00","77453.49",".00","97001.10","23676.88","22969.03","46645.91","143647.01","45650.52","20543.00","66193.52","77453.49","","{0DBF96EB-CA28-800A-6A4B-B6742CA2E498}"
"24754","25667","2452.11",".00","250.00",".00","250.00","2702.11","1000.00",".00",".00","1000.00","1702.11",".00","1052.11","2650.00","250.00","2900.00","3952.11","1250.00","1000.00","2250.00","1702.11","","{2A586F8F-4315-A080-2C65-B45026951220}"
"24755","25668","43766.15",".00",".00",".00",".00","43766.15",".00",".00",".00",".00","43766.15",".00","28316.15","15450.00",".00","15450.00","43766.15",".00",".00",".00","43766.15","","{115AAA68-D49D-55BE-D65C-B29FA41AA18C}"
"24756","25669","903.23","1485.00",".00",".00","1485.00","2388.23","1370.50",".00",".00","1370.50","1017.73",".00",".00","4317.05","1485.00","5802.05","5802.05","3413.82","1370.50","4784.32","1017.73","","{7F2D2056-3E8C-6048-371D-9369849A71CE}"
"24757","25670","110.50","125.00","50.00",".00","175.00","285.50","175.00",".00",".00","175.00","110.50",".00","85.74","1051.71","175.00","1226.71","1312.45","1026.95","175.00","1201.95","110.50","","{DC9B301A-CF96-5B4A-3990-A3C33538EF42}"
"24758","25671","39.82",".00",".00",".00",".00","39.82",".00",".00",".00",".00","39.82",".00",".00","3243.49",".00","3243.49","3243.49","3203.67",".00","3203.67","39.82","","{0AAF7DB7-267B-77E9-6412-3FFB599CE755}"
"24761","25674","20281.01","700.00",".00",".00","700.00","20981.01",".00",".00",".00",".00","20981.01",".00","17145.60","5843.34","700.00","6543.34","23688.94","2707.93",".00","2707.93","20981.01","","{D95148D7-6017-B054-F17F-97070DC084D6}"
"24762","25675","1408.88",".00",".00",".00",".00","1408.88",".00",".00",".00",".00","1408.88",".00","4200.00","10741.90",".00","10741.90","14941.90","13533.02",".00","13533.02","1408.88","","{E2207327-5430-F45E-5947-2AE461956D33}"
"24763","25676","410.00",".00",".00",".00",".00","410.00",".00",".00",".00",".00","410.00",".00","15.00","410.00",".00","410.00","425.00","15.00",".00","15.00","410.00","","{3E82CDE4-3B09-5B46-4A91-DD4667F4463F}"
