"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"18069","18372","5766.00","9090.00",".00","1000.00","10090.00","15856.00","6646.25",".00",".00","6646.25","9209.75","9000.00",".00","8900.00","10090.00","18990.00","18990.00","3134.00","6646.25","9780.25","9209.75","","{166AE6D0-4602-4943-553A-83263E0D3E62}"
"18677","19112","21973.90","8185.00",".00",".00","8185.00","30158.90","3348.00",".00",".00","3348.00","26810.90","9000.00",".00","41865.00","8185.00","50050.00","50050.00","19891.10","3348.00","23239.10","26810.90","","{C2827E48-CB0A-9BA0-5587-65DAA933A2EF}"
"28501","30478","3025.85","17040.00",".00",".00","17040.00","20065.85",".00",".00",".00",".00","20065.85",".00",".00","3915.00","17040.00","20955.00","20955.00","889.15",".00","889.15","20065.85","","{34FA4FDB-3783-E0C5-CB08-96EB64617549}"
"28506","30484",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{ACC2F4DA-0698-436A-F1FC-CD267F552D03}"
"28511","30515","15922.92","29072.68","126.00",".00","29198.68","45121.60","27467.94",".00",".00","27467.94","17653.66","3000.00","800.00","100463.57","29198.68","129662.25","130462.25","84540.65","27467.94","112008.59","18453.66","","{71BC0941-7CE4-044D-921A-908C8634D8F2}"
"28518","30559","400.00",".00",".00",".00",".00","400.00",".00",".00",".00",".00","400.00",".00",".00","662.25",".00","662.25","662.25","62.25",".00","62.25","600.00","","{E4497904-3753-DDC8-A077-B8219588D541}"
"28523","30571","135228.54","7215.00",".00",".00","7215.00","142443.54",".00",".00",".00","12672.19","129771.35",".00","104810.65","47056.00","7215.00","54271.00","159081.65","16638.11","12672.19","29310.30","129771.35","","{E6F6FD32-2C0A-A532-43D0-729D2B49A6EB}"
"28524","30583","142909.24","35930.03",".00",".00","35930.03","178839.27","64974.69",".00",".00","64974.69","113864.58",".00","69994.82","206323.18","35930.03","242253.21","312248.03","133408.76","64974.69","198383.45","113864.58","","{4DE6E76D-78DB-D506-3A02-56B36C20EA1F}"
"28525","30587","147663.03","4750.00",".00",".00","4750.00","152413.03",".00",".00",".00",".00","152413.03",".00","161294.27","233761.92","4750.00","238511.92","399806.19","247393.16",".00","247393.16","152413.03","","{09BD8AA5-A00E-50FC-52C3-69625D3A33DC}"
"28526","30588","152413.03","6325.00",".00",".00","6325.00","158738.03",".00",".00",".00",".00","158738.03",".00","161294.27","238511.92","6325.00","244836.92","406131.19","247393.16",".00","247393.16","158738.03","","{E590BF8B-60FE-6484-D64F-0473C3D929C0}"
"28532","30662",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","3062.50",".00","3062.50","3062.50","3062.50",".00","3062.50",".00","","{30904EB2-9AAE-C8B0-0B5E-650F7DDF4195}"
"28535","30686","190.56","150.00",".00",".00","150.00","340.56","205.04",".00",".00","205.04","135.52",".00",".00","2000.00","150.00","2150.00","2150.00","1809.44","205.04","2014.48","135.52","","{6AFF2046-8DD0-B1EA-441A-36F34AFFC5C3}"
"28546","30804",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{52A89AE3-7262-2273-8491-B0285BA821DC}"
"28547","30806",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{52A89AE3-7262-2273-8491-B0285BA821DC}"
"28548","30810","129771.35","14541.00",".00",".00","14541.00","144312.35",".00",".00",".00","14792.67","129519.68",".00","104810.65","54271.00","14541.00","68812.00","173622.65","29310.30","14792.67","44102.97","129519.68","","{02477880-72D6-26C2-7A7A-68ADB6EF1033}"
"28553","30913","3041.05",".00",".00",".00",".00","3041.05",".00",".00",".00",".00","3041.05",".00",".00","4220.05",".00","4220.05","4220.05","1179.00",".00","1179.00","3041.05","","{2600BD37-ED85-67B9-5D39-FC53565A66FB}"
"28559","30922","3041.05",".00",".00",".00",".00","3041.05",".00",".00",".00",".00","3041.05",".00",".00","4220.05",".00","4220.05","4220.05","1179.00",".00","1179.00","3041.05","","{2600BD37-ED85-67B9-5D39-FC53565A66FB}"
"28563","30944","4168.00",".00",".00",".00",".00","4168.00",".00",".00",".00",".00","4168.00",".00","4168.00",".00",".00",".00","4168.00",".00",".00",".00","4168.00","","{F70B1AE2-7090-06D3-11C4-4DDD8D660AD8}"
"28565","30946","129519.68","13362.00",".00",".00","13362.00","142881.68",".00",".00",".00","4653.34","138228.34",".00","129519.68",".00","13362.00","13362.00","142881.68",".00","4653.34","4653.34","138228.34","","{80784EB6-22E3-6627-1FB8-010DBE4B5F87}"
"28574","30957","412.02","167.97",".00",".00","167.97","579.99","579.99",".00",".00","579.99",".00",".00",".00","560.00","167.97","727.97","727.97","147.98","579.99","727.97",".00","","{291BFBA5-B33A-A4C7-D19F-F770906E5414}"
"28578","30961","1043.85","1100.00",".00",".00","1100.00","2143.85","1143.85","1000.00",".00","2143.85",".00",".00",".00","10860.00","1100.00","11960.00","11960.00","9816.15","2143.85","11960.00",".00","","{8B202D4D-CBE3-0905-5F49-DA4442AC3D9B}"
"28579","30966","4.14",".00",".00",".00",".00","4.14","4.14",".00",".00","4.14",".00",".00",".00","140.00",".00","140.00","140.00","135.86","4.14","140.00",".00","","{B182EF83-3F70-0318-59C2-F1697D144846}"
"28595","30984","25855.97","29895.00",".00",".00","29895.00","55750.97","12794.95",".00",".00","12794.95","42956.02",".00","16124.04","38838.02","29895.00","68733.02","84857.06","29106.09","12794.95","41901.04","42956.02","","{E64D4373-CA00-5C99-F7BA-03898CDBAF49}"
"28597","30992","138228.34","27551.00",".00",".00","27551.00","165779.34",".00",".00",".00","23663.29","142116.05",".00","129519.68","13362.00","27551.00","40913.00","170432.68","4653.34","23663.29","28316.63","142116.05","","{DEAC37EF-86E4-7B19-A316-9B6E537390DA}"
"28602","30997","53589.70","14082.45",".00",".00","14082.45","67672.15","45774.80",".00",".00","45774.80","21897.35",".00","3632.39","114621.08","14082.45","128703.53","132335.92","64663.77","45774.80","110438.57","21897.35","","{047CB47A-5178-1140-E06F-BFFCC3BF4B60}"
"28606","31002","142116.05","7811.00",".00",".00","7811.00","149927.05",".00",".00",".00","20289.78","129637.27",".00","129519.68","40913.00","7811.00","48724.00","178243.68","28316.63","20289.78","48606.41","129637.27","","{D668B867-12FD-9B5A-6F0E-A93AC212B7A5}"
"28609","31006","14341.20","4427.66",".00",".00","4427.66","18768.86",".00",".00",".00",".00","18768.86",".00",".00","7691.32","4427.66","12118.98","12118.98",".00",".00",".00","12118.98","","{13E9849C-1876-CAA7-EDFA-BC2D2561E2CF}"
"28611","31008","32228.54","13682.48",".00",".00","13682.48","45911.02","17557.23",".00",".00","17557.23","28353.79",".00",".00","43185.77","13682.48","56868.25","56868.25","10957.23","17557.23","28514.46","28353.79","","{46981DF1-81B8-6F2A-635C-2DC2F367629D}"
"28612","31009","28353.79","59619.29",".00","4000.00","63619.29","91973.08","79083.02",".00",".00","79083.02","12890.06","4000.00",".00","56868.25","63619.29","120487.54","120487.54","28514.46","79083.02","107597.48","12890.06","","{AFEA0A0C-E36A-0B2F-0743-E6625DB13A64}"
"28639","31043","33592.79","16165.26","56.38",".00","16221.64","49814.43","28895.43",".00",".00","28895.43","20919.00",".00",".00","59891.83","16221.64","76113.47","76113.47","26299.04","28895.43","55194.47","20919.00","","{4AD37DCE-D38E-F578-CC66-5982776A0EDD}"
"28640","31044","751997.88","360033.40","292.78",".00","360326.18","1112324.06","107394.06",".00",".00","107394.06","1004930.00",".00","452617.26","562046.95","360326.18","922373.13","1374990.39","262666.33","107394.06","370060.39","1004930.00","","{2E5431F3-6AED-3BA3-0DF4-3D1543F9F8CF}"
"28651","31056","18768.86",".00",".00",".00",".00","18768.86",".00",".00",".00",".00","18768.86",".00",".00","12118.98",".00","12118.98","12118.98",".00",".00",".00","12118.98","","{E89ADC01-CFA2-E401-5248-8653B2F56E68}"
"28654","31059","519.36","200.00","35.00",".00","235.00","754.36","200.00",".00",".00","200.00","554.36",".00","12631.25","508.11","235.00","743.11","13374.36","12620.00","200.00","12820.00","554.36","","{98E923B2-9B57-96C9-B275-B3669BB09BB0}"
"28657","31062","1633.41","19765.98",".00",".00","19765.98","21399.39","6416.61",".00",".00","6416.61","14982.78",".00",".00","2518.41","19765.98","22284.39","22284.39","885.00","6416.61","7301.61","14982.78","","{D5D3DBF0-F66A-F872-AEF5-5D2150484F30}"
"28658","31063","14982.78","47584.27",".00",".00","47584.27","62567.05","37024.94",".00",".00","37024.94","25542.11",".00",".00","22284.39","47584.27","69868.66","69868.66","7301.61","37024.94","44326.55","25542.11","","{0D72C0D4-BA34-2C23-60E3-2E0658435826}"
"28659","31064","25542.11","37212.42",".00",".00","37212.42","62754.53","19491.26",".00",".00","19491.26","43263.27",".00",".00","69868.66","37212.42","107081.08","107081.08","44326.55","19491.26","63817.81","43263.27","","{92D8C39A-182A-EE9B-2652-79284B1EE8CF}"
"28660","31065","43263.27","127938.49",".00",".00","127938.49","171201.76","114308.12",".00",".00","114308.12","56893.64",".00",".00","107081.08","127938.49","235019.57","235019.57","63817.81","114308.12","178125.93","56893.64","","{A0B37641-2EE8-CF84-FC51-5A9685372F0B}"
"28664","31071",".00",".00",".00","5000.00","5000.00","5000.00","1500.00",".00",".00","1500.00","3500.00","5000.00",".00",".00","5000.00","5000.00","5000.00",".00","1500.00","1500.00","3500.00","","{0D50C67A-8293-644C-85F9-C56C7804E906}"
"28665","31072","3500.00","900.00",".00","3000.00","3900.00","7400.00","4634.00",".00",".00","4634.00","2766.00","8000.00",".00","5000.00","3900.00","8900.00","8900.00","1500.00","4634.00","6134.00","2766.00","","{5B830930-CD25-9D37-AC31-0A3FB842EBC9}"
"28668","31075","9209.75","22875.00",".00",".00","22875.00","32084.75","10110.85",".00",".00","10110.85","21973.90","9000.00",".00","18990.00","22875.00","41865.00","41865.00","9780.25","10110.85","19891.10","21973.90","","{19ED7798-6601-2377-AB92-B8D7C692A05F}"
"28669","31076","26810.90","10050.00",".00","5000.00","15050.00","41860.90","32955.00",".00",".00","32955.00","8905.90","14000.00",".00","50050.00","15050.00","65100.00","65100.00","23239.10","32955.00","56194.10","8905.90","","{408F2530-5A54-A8D7-B53E-3CB7E67C6CEF}"
"28670","31077","8905.90","200.00",".00",".00","200.00","9105.90","5216.17",".00",".00","5216.17","3889.73","14000.00",".00","65100.00","200.00","65300.00","65300.00","56194.10","5216.17","61410.27","3889.73","","{347A9384-ECA2-8DDB-4A02-F3514511C583}"
"28671","31078","3889.73",".00",".00",".00",".00","3889.73",".00",".00",".00",".00","3889.73","14000.00",".00","65300.00",".00","65300.00","65300.00","61410.27",".00","61410.27","3889.73","","{6845C76A-F762-E865-7ADD-9E57871641B2}"
"28672","31079","3889.73","11837.46",".00",".00","11837.46","15727.19",".00","14000.00",".00","14000.00","1727.19",".00","3889.73",".00","11837.46","11837.46","15727.19",".00","14000.00","14000.00","1727.19","","{3C240210-C44E-3B45-AD54-432822A5537C}"
"28674","31081","3889.73","10110.27",".00",".00","10110.27","14000.00",".00","14000.00",".00","14000.00",".00",".00","3889.73",".00","10110.27","10110.27","14000.00",".00","14000.00","14000.00",".00","","{3C240210-C44E-3B45-AD54-432822A5537C}"
"28678","31085","5467.42","3675.00",".00","2000.00","5675.00","11142.42","9595.22",".00",".00","9595.22","1547.20","12000.00",".00","54076.99","5675.00","59751.99","59751.99","48609.57","9595.22","58204.79","1547.20","","{5AB6BCDF-803E-BE14-8739-190407DB0D74}"
"28680","31087","235.02","164.98",".00",".00","164.98","400.00",".00","400.00",".00","400.00",".00",".00",".00","1510.00","164.98","1674.98","1674.98","1274.98","400.00","1674.98",".00","","{957FB55B-1FEE-057A-5708-DA8A83378CF8}"
"28703","31113","4762.44","19266.48",".00",".00","19266.48","24028.92","18028.92","6000.00",".00","24028.92",".00",".00",".00","117696.68","19266.48","136963.16","136963.16","112934.24","24028.92","136963.16",".00","","{60BB3D48-44AD-F6CD-4FCC-A888B2FE101F}"
"28710","31124","5810.99","3176.60",".00",".00","3176.60","8987.59","2693.98","281.60",".00","2975.58","6012.01",".00","474.58","6801.60","3176.60","9978.20","10452.78","1465.19","2975.58","4440.77","6012.01","","{11D2B57D-47E2-EA95-E3B1-AAD4FA9B6CBB}"
"28711","31125","2082.59","4360.00",".00",".00","4360.00","6442.59","963.20",".00",".00","963.20","5479.39","281.60","474.58","2110.00","4360.00","6470.00","6944.58","501.99","963.20","1465.19","5479.39","","{3CEF48A3-5269-B780-D14D-1212B7082A75}"
"28712","31126","5479.39","3176.60",".00",".00","3176.60","8655.99","2693.98","281.60",".00","2975.58","5680.41",".00","474.58","6470.00","3176.60","9646.60","10121.18","1465.19","2975.58","4440.77","5680.41","","{11D2B57D-47E2-EA95-E3B1-AAD4FA9B6CBB}"
