"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"62203","66789",".00","4278.00",".00",".00","4278.00","4278.00","3223.29",".00",".00","3223.29","1054.71",".00",".00",".00","4278.00","4278.00","4278.00",".00","3223.29","3223.29","1054.71","","{58DC175E-A6B8-4736-7F82-FAE292DB0BDF}"
"62204","66790","1554.71","7935.00",".00",".00","7935.00","9489.71","3553.51",".00",".00","3553.51","5936.20",".00",".00","4178.00","7935.00","12113.00","12113.00","2623.29","3553.51","6176.80","5936.20","","{A7FADA9F-4297-D18C-3AE8-F04CB6691E2B}"
"62205","66791","1054.71","7935.00",".00",".00","7935.00","8989.71","3553.51",".00",".00","3553.51","5436.20",".00",".00","4278.00","7935.00","12213.00","12213.00","3223.29","3553.51","6776.80","5436.20","","{A7FADA9F-4297-D18C-3AE8-F04CB6691E2B}"
"62206","66792","5436.20","5512.00",".00",".00","5512.00","10948.20","7674.67",".00",".00","7674.67","3273.53",".00",".00","12213.00","5512.00","17725.00","17725.00","6776.80","7674.67","14451.47","3273.53","","{F7F28046-3B6F-39C0-0EF6-5F0D53F41520}"
"62209","66795","20336.69","8033.60","100.00",".00","8133.60","28470.29","3391.12",".00",".00","3391.12","25079.17","10000.00",".00","37082.33","8133.60","45215.93","45215.93","16745.64","3391.12","20136.76","25079.17","","{0AEBD2EA-415E-900A-C8E9-50FE26147A07}"
"62213","66799",".00","4278.00",".00",".00","4278.00","4278.00","3223.29",".00",".00","3223.29","1054.71",".00",".00",".00","4278.00","4278.00","4278.00",".00","3223.29","3223.29","1054.71","","{58DC175E-A6B8-4736-7F82-FAE292DB0BDF}"
"62256","66859","1054.71","7935.00",".00",".00","7935.00","8989.71","3553.51",".00",".00","3553.51","5436.20",".00",".00","4278.00","7935.00","12213.00","12213.00","3223.29","3553.51","6776.80","5436.20","","{A7FADA9F-4297-D18C-3AE8-F04CB6691E2B}"
"62257","66860","5436.20","5512.00",".00",".00","5512.00","10948.20","7674.67",".00",".00","7674.67","3273.53",".00",".00","12213.00","5512.00","17725.00","17725.00","6776.80","7674.67","14451.47","3273.53","","{F7F28046-3B6F-39C0-0EF6-5F0D53F41520}"
"62268","66873","42421.33","13600.00",".00",".00","13600.00","56021.33","18586.15",".00",".00","18586.15","37435.18","10378.56","41169.27","227860.87","13600.00","241460.87","282630.14","226608.81","18586.15","245194.96","37435.18","","{78F15466-1B32-D7C2-3F56-D8C8D9976C56}"
"62280","66884",".00","906.29",".00",".00","906.29","906.29","363.04",".00",".00","363.04","543.25",".00",".00",".00","906.29","906.29","906.29",".00","363.04","363.04","543.25","","{5153D11A-2FFB-0DBE-E911-9B0F3FDB18DF}"
"62285","66889",".00","100.00",".00",".00","100.00","100.00","23.30",".00",".00","23.30","76.70",".00",".00",".00","100.00","100.00","100.00",".00","23.30","23.30","76.70","","{296DCC61-BB04-FAE9-B20C-297A93C32395}"
"62363","66976","2916.73",".00",".00",".00",".00","2916.73",".00",".00",".00",".00","2916.73",".00","2916.73",".00",".00",".00","2916.73",".00",".00",".00","2916.73","","{04608C6E-404B-F888-19CC-F5CF8C8ADC53}"
"62369","66982","156623.89","42665.00",".00",".00","42665.00","199288.89","84553.14",".00",".00","84553.14","114735.75",".00","139473.89","17150.00","42665.00","59815.00","199288.89",".00","84553.14","84553.14","114735.75","","{5C27E6C3-80E5-1C7A-5FC5-80D0C8752283}"
"62376","66989",".00","136.00",".00",".00","136.00","136.00","136.00",".00",".00","136.00",".00",".00",".00",".00","136.00","136.00","136.00",".00","136.00","136.00",".00","","{805FB253-8A85-0075-F586-87E1F5DB3C47}"
"62377","66990",".00","350.00",".00",".00","350.00","350.00","350.00",".00",".00","350.00",".00",".00",".00","136.00","350.00","486.00","486.00","136.00","350.00","486.00",".00","","{C284FC3D-FB5D-59AA-9C58-C9A3A5927D27}"
"62378","66991",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","486.00",".00","486.00","486.00","486.00",".00","486.00",".00","","{1E85FE30-93F0-A9F2-20DD-414897DF7AD1}"
"62383","67001","5500.47","4315.00",".00",".00","4315.00","9815.47","6898.74",".00",".00","6898.74","2916.73",".00",".00","12720.00","4315.00","17035.00","17035.00","7219.53","6898.74","14118.27","2916.73","","{138C874A-29EF-38C5-E1CA-6346DF807BC8}"
"62387","67004","5500.47","4315.00",".00",".00","4315.00","9815.47","6898.74",".00",".00","6898.74","2916.73",".00",".00","12720.00","4315.00","17035.00","17035.00","7219.53","6898.74","14118.27","2916.73","","{138C874A-29EF-38C5-E1CA-6346DF807BC8}"
"62391","67009","5500.47","4315.00",".00",".00","4315.00","9815.47","6079.74",".00",".00","6079.74","3735.73",".00",".00","12720.00","4315.00","17035.00","17035.00","7219.53","6079.74","13299.27","3735.73","","{138C874A-29EF-38C5-E1CA-6346DF807BC8}"
"62394","67012","5500.47","4315.00",".00",".00","4315.00","9815.47","6079.74",".00",".00","6079.74","3735.73",".00",".00","12720.00","4315.00","17035.00","17035.00","7219.53","6079.74","13299.27","3735.73","","{138C874A-29EF-38C5-E1CA-6346DF807BC8}"
"62395","67013","3735.73","3147.35",".00",".00","3147.35","6883.08","6817.91",".00",".00","6817.91","65.17",".00",".00","17035.00","3147.35","20182.35","20182.35","13299.27","6817.91","20117.18","65.17","","{484C678E-2C95-9CE9-D654-2B48022A0EF9}"
"62396","67014","3735.73","3147.35",".00",".00","3147.35","6883.08","6817.91",".00",".00","6817.91","65.17",".00",".00","17035.00","3147.35","20182.35","20182.35","13299.27","6817.91","20117.18","65.17","","{484C678E-2C95-9CE9-D654-2B48022A0EF9}"
"62397","67015","65.17",".00",".00",".00",".00","65.17",".00",".00",".00",".00","65.17",".00",".00","20182.35",".00","20182.35","20182.35","20117.18",".00","20117.18","65.17","","{915D5B2F-0181-2DB2-344B-9A1ABC3291B9}"
"62398","67016","65.17",".00",".00",".00",".00","65.17",".00",".00",".00",".00","65.17",".00",".00","20182.35",".00","20182.35","20182.35","20117.18",".00","20117.18","65.17","","{FF27CEEE-C9A1-C877-4D3D-F5CD30BBE8FF}"
"62399","67017","65.17",".00",".00",".00",".00","65.17",".00",".00",".00",".00","65.17",".00","65.17",".00",".00",".00","65.17",".00",".00",".00","65.17","","{04608C6E-404B-F888-19CC-F5CF8C8ADC53}"
"62400","67018","1339.00","280.00",".00",".00","280.00","1619.00",".00",".00",".00",".00","1619.00",".00",".00","1454.00","280.00","1734.00","1734.00","115.00",".00","115.00","1619.00","","{BE9E8867-E331-8A94-3989-9BD0BB8E8E86}"
"62408","67026","14200.31","22692.30",".00",".00","22692.30","36892.61","11486.03",".00",".00","11486.03","25406.58",".00",".00","16759.89","22692.30","39452.19","39452.19","2559.58","11486.03","14045.61","25406.58","","{05D58994-48A9-DAB2-BCB5-DF83EE16941D}"
"62418","67036","9588.87","44897.00",".00",".00","44897.00","54485.87","7244.02",".00",".00","7244.02","47241.85",".00","3966.60","40396.69","44897.00","85293.69","89260.29","34774.42","7244.02","42018.44","47241.85","","{C27D9041-A545-4DAF-7D69-1984055E7010}"
"62441","67058","88806.44","390.00",".00",".00","390.00","89196.44","500.00",".00",".00","500.00","88696.44",".00","88806.44",".00","390.00","390.00","89196.44",".00","500.00","500.00","88696.44","","{76E34F32-227F-4584-3789-51B55AB1B5EB}"
"62454","67071",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{98EFB447-9C79-807E-1A8C-573D439673A1}"
"62456","67073","59740.50","9042.64",".00",".00","9042.64","68783.14","6720.71",".00",".00","6720.71","62062.43","300.00","54062.70","45597.65","9042.64","54640.29","108702.99","39919.85","6720.71","46640.56","62062.43","","{B92C18DA-ACBA-E8AB-114F-BD79D0D4F677}"
"62483","67103","392.85",".00",".00",".00",".00","392.85",".00",".00",".00",".00","392.85","26136.53","392.85",".00",".00",".00","392.85",".00",".00",".00","392.85","","{8B521725-C8DF-8919-569C-1751E7D6B9AE}"
"62511","67140",".00","8339.44",".00",".00","8339.44","8339.44","4841.02",".00",".00","4841.02","3498.42",".00",".00",".00","8339.44","8339.44","8339.44",".00","4841.02","4841.02","3498.42","","{987E669C-C8C9-8CAE-6564-D493B88D235B}"
"62512","67141","3498.42","5710.00",".00",".00","5710.00","9208.42","2662.90",".00",".00","2662.90","6545.52",".00",".00","8339.44","5710.00","14049.44","14049.44","4841.02","2662.90","7503.92","6545.52","","{8A5B5C26-61F7-CE74-84FF-290071072900}"
"62513","67142","6545.52","9172.83",".00",".00","9172.83","15718.35","15703.88",".00",".00","15703.88","14.47",".00",".00","14049.44","9172.83","23222.27","23222.27","7503.92","15703.88","23207.80","14.47","","{95D0160B-5789-89A2-2FEB-C5E5C0E0F161}"
"62540","67171",".00","25.00",".00",".00","25.00","25.00",".00",".00",".00",".00","25.00",".00",".00",".00","25.00","25.00","25.00",".00",".00",".00","25.00","","{24798CF8-F249-6C73-8FAA-6FA8CFF86F07}"
"62541","67172","25.00",".00",".00",".00",".00","25.00",".00",".00",".00",".00","25.00",".00",".00","25.00",".00","25.00","25.00",".00",".00",".00","25.00","","{3ACA3117-0820-84A4-8794-4C19C4ED6FA5}"
"62584","67221","49886.25","5093.67",".00",".00","5093.67","54979.92","11726.95",".00",".00","11726.95","43252.97","20000.00",".00","88204.66","5093.67","93298.33","93298.33","38318.41","11726.95","50045.36","43252.97","","{EDEDFA9E-02F1-BEAE-44D8-8D89DFABA06B}"
"62613","67255","2091.13",".00",".00",".00",".00","2091.13","1791.13",".00",".00","1791.13","300.00","9191.13",".00","299800.63",".00","299800.63","299800.63","297709.50","1791.13","299500.63","300.00","","{DE613889-A065-B9B3-D040-8461C10518A2}"
"62619","67261","38.14","5.00",".00",".00","5.00","43.14","5.00",".00",".00","5.00","38.14","7500.00","8.14","505.55","5.00","510.55","518.69","475.55","5.00","480.55","38.14","","{42053F3D-2141-C2E5-A629-712C8A2B06F3}"
"62621","67263","2091.13",".00",".00",".00",".00","2091.13","1791.13",".00",".00","1791.13","300.00","7400.00",".00","299800.63",".00","299800.63","299800.63","297709.50","1791.13","299500.63","300.00","","{DE613889-A065-B9B3-D040-8461C10518A2}"
"62626","67268","38.14","7710.00",".00",".00","7710.00","7748.14","210.00","7500.00","38.14","7748.14",".00",".00","8.14","510.55","7710.00","8220.55","8228.69","480.55","7748.14","8228.69",".00","","{A1A26C7F-1399-7AEF-CCC3-E4FBCCCCFDA1}"
"62633","67276","1054.71","7935.00",".00",".00","7935.00","8989.71","3988.50",".00",".00","3988.50","5001.21",".00",".00","4278.00","7935.00","12213.00","12213.00","3223.29","3988.50","7211.79","5001.21","","{A7FADA9F-4297-D18C-3AE8-F04CB6691E2B}"
"62634","67277","5001.21","5512.00",".00",".00","5512.00","10513.21","7674.71",".00",".00","7674.71","2838.50",".00",".00","12213.00","5512.00","17725.00","17725.00","7211.79","7674.71","14886.50","2838.50","","{F7F28046-3B6F-39C0-0EF6-5F0D53F41520}"
"62635","67278","2142.70",".00",".00",".00",".00","2142.70",".00",".00",".00",".00","2142.70",".00","2142.70",".00",".00",".00","2142.70",".00",".00",".00","2142.70","","{06397935-1142-A4F1-07ED-D0F2D323D242}"
"62639","67282",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{72F6F9F3-1FF8-0483-11DE-4F42BD87452E}"
"62640","67283","369.34",".00",".00",".00",".00","369.34",".00",".00",".00",".00","369.34",".00","369.34",".00",".00",".00","369.34",".00",".00",".00","369.34","","{539A7D4B-3C2E-27B3-AE78-17C70CCEDDA6}"
