"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"16615","17316","11","21421.84","0",".00","14","385.00","0",".00","25","21806.84",".00",".00",".00","21914.55","21914.55",".00",".00",".00",".00",".00","","{332CDD92-BF2D-50E1-BEB9-82EA09C5032C}"
"16821","17548","9","2950.00","5","6088.95","40","2320.00","0",".00","54","11358.95",".00","6088.95",".00","7373.56","13462.51","2000.00","2000.00","4000.00",".00","4000.00","","{1DE1EFBA-5E6B-4BA7-9830-ED7A77FB827C}"
"16925","17658","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","25594.34","25594.34",".00",".00",".00",".00",".00","","{204A1DB5-F722-27F2-7DDF-550D5F30D8EC}"
"16950","17683","23","8852.80","0",".00","25","1509.00","0",".00","48","10361.80",".00",".00",".00","11281.90","11281.90",".00",".00",".00",".00",".00","","{6B93E872-9211-2234-AE59-202324003EF1}"
"16987","17723","17","2280.00","0",".00","19","940.00","0",".00","36","3220.00",".00",".00",".00","477.45","477.45",".00",".00",".00",".00",".00","","{BFB2A19A-477F-6009-9D32-429329078E53}"
"17067","17957","2","550.00","0",".00","8","400.00","0",".00","10","950.00",".00",".00",".00","3064.61","3064.61",".00",".00",".00",".00",".00","","{7C4578CA-29E0-4BFC-4CD1-9B435BD39604}"
"17080","17970","3","1750.00","0",".00","9","675.00","0",".00","12","2425.00",".00",".00",".00","2203.87","2203.87","166.79",".00","166.79","133.79","33.00","","{BA0545EF-70E5-11D7-BAFB-C1A772242083}"
"17100","17990","5","5500.00","0",".00","0",".00","0",".00","5","5500.00",".00",".00",".00","5315.95","5315.95",".00",".00",".00",".00",".00","","{E180A27E-16F3-74D8-0C13-BE4697929414}"
"17104","17994","0",".00","0",".00","5","125.41","0",".00","5","125.41",".00",".00",".00","57.75","57.75",".00",".00",".00",".00",".00","","{55F7F399-89CE-0DA8-5214-3FD868010F4C}"
"17106","17996","5","2150.00","1","300.00","13","715.00","0",".00","19","3165.00",".00","300.00",".00","1046.40","1346.40",".00",".00",".00",".00",".00","","{D0EB19C9-B69A-0583-E44B-973FCA914F7F}"
"17110","18001","16","6150.00","0",".00","4","300.00","0",".00","20","6450.00","470.00",".00",".00","4812.47","4812.47",".00",".00",".00",".00",".00","","{31D87BA3-9D2D-039A-9066-7D5ED6BCAF95}"
"17114","18005","59","41215.10","3","494.66","7","575.00","0",".00","69","42284.76",".00","494.66",".00","16314.73","16809.39","23451.16",".00","23451.16","3000.00","20451.16","","{BB05C5F8-D391-DA87-16CB-56B6C46AE173}"
"17124","18015","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{F6EC6CB1-A0CD-E072-2776-BE74AD652EA8}"
"17129","18020","12","11942.63","0",".00","12","695.00","0",".00","24","12637.63",".00",".00",".00","23015.42","23015.42","2000.00","10000.00","12000.00","12000.00",".00","","{9AC83FA8-9433-7E26-4611-E25C80088377}"
"17130","18021","12","11942.63","0",".00","12","695.00","0",".00","24","12637.63",".00",".00",".00","23015.42","23015.42","2000.00","10000.00","12000.00","12000.00",".00","","{9AC83FA8-9433-7E26-4611-E25C80088377}"
"17138","18030","18","29250.00","1","70.39","1","50.00","0",".00","20","29370.39","617.47","70.39",".00","26109.81","26180.20",".00",".00",".00",".00",".00","","{B1F0B4AA-480A-5343-BF92-9EA0BD9F6021}"
"17141","18033","1","500.00","0",".00","0",".00","0",".00","1","500.00","352.80",".00",".00","1100.00","1100.00",".00",".00",".00",".00",".00","","{B1694F1A-746D-5043-279C-66C2320F7D0F}"
"17149","18041","0",".00","0",".00","1","100.00","0",".00","1","100.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{18D46AA0-5915-6435-93FF-C0B3DDA9518B}"
"17155","18047","3","1510.00","0",".00","1","5.00","0",".00","4","1515.00",".00",".00",".00","625.82","625.82",".00","10000.00","10000.00",".00","10000.00","","{D065DE57-9296-026B-4EAD-324975369D46}"
"17157","18050","2","350.00","0",".00","1","100.00","0",".00","3","450.00","402.80",".00",".00","9039.30","9039.30",".00",".00",".00",".00",".00","","{CB963A94-45CA-8819-EEB1-EBBED1279983}"
"17158","18051","0",".00","0",".00","2","150.00","0",".00","2","150.00",".00",".00",".00","273.22","273.22",".00","270.34","270.34",".00","270.34","","{0CA7A8F1-0671-1160-5238-5E568BBCFC2A}"
"17162","18057","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{C4E7FB37-807A-D187-0FFE-9549DCFF0579}"
"17167","18061","0",".00","1","184.66","1","50.00","0",".00","2","234.66",".00","184.66",".00","3230.39","3415.05","5000.00",".00","5000.00",".00","5000.00","","{B6B0F872-A868-6808-33DA-544CE0BA5718}"
"17179","18073","24","20600.00","1","154.77","21","1541.00","3","34.50","49","22330.27",".00","154.77","34.50","1679.31","1868.58",".00",".00",".00",".00",".00","","{64657026-DAB1-2C24-83EE-725A1FF7191D}"
"17180","18074","33","31096.00","2","195.15","81","5808.00","1","89.25","117","37188.40",".00","195.15","89.25","27034.81","27319.21","352.80","4000.00","4352.80",".00","4352.80","","{0FA22974-C779-FA0A-5908-8CA7CEAA10F7}"
"17183","18077","62","46900.00","0",".00","4","300.00","0",".00","66","47200.00","352.80",".00",".00","10069.81","10069.81","28000.00",".00","28000.00",".00","28000.00","","{EFDF2D74-31DC-337E-02F2-73C717669FF3}"
"17184","18078","27","11050.00","18","20275.64","19","1160.00","0",".00","64","32485.64",".00","20275.64",".00","13095.89","33371.53",".00",".00",".00",".00",".00","","{22B3C5C7-70AD-82DB-0F97-0F12C8BFD6E6}"
"17191","18085","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{4C20A31E-8AD1-4646-14A3-6D781208D728}"
"17193","18087","134","32794.00","10","8866.59","122","7495.00","1","19.95","267","49175.54",".00","8866.59","19.95","29262.22","38148.76",".00",".00",".00",".00",".00","","{498B5644-A4F5-72D1-B001-DEDCCC306DF4}"
"17205","18100","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","2301.00",".00","2301.00",".00","2301.00","","{280BEDBC-AFB2-33A1-2C55-16A41B09FAF3}"
"17209","18103","29","93550.00","3","900.00","46","2805.00","0",".00","78","97255.00",".00","900.00",".00","125167.27","126067.27","40000.00","2000.00","42000.00",".00","42000.00","","{51AC8B34-873B-41B9-5798-9060DA6EE487}"
"17220","18114","24","12700.00","2","300.00","3","135.00","0",".00","29","13135.00",".00","300.00",".00","4971.92","5271.92",".00",".00",".00",".00",".00","","{DBFEFF23-8F62-6E94-39F5-F5805B7E7DF8}"
"17225","18120","29","20150.00","1","351.67","2","150.00","0",".00","32","20651.67",".00","351.67",".00","4945.95","5297.62",".00",".00",".00",".00",".00","","{C0A284BD-8B37-5C56-EF0A-0779CCA3F4BB}"
"17227","18122","16","6750.00","0",".00","0",".00","0",".00","16","6750.00",".00",".00",".00","679.19","679.19",".00",".00",".00",".00",".00","","{B2D7F177-92CC-901A-169A-66AB568C374D}"
"17234","18129","0",".00","0",".00","1",".61","0",".00","1",".61",".00",".00",".00","4429.51","4429.51",".00",".00",".00",".00",".00","","{42F0CF12-5A21-80A8-7665-93649D6815FB}"
"17238","18133","3","1200.00","1","500.00","3","200.00","1","52.50","8","1952.50",".00","500.00","52.50",".00","552.50",".00",".00",".00",".00",".00","","{ED411CB9-8B0C-C816-F57D-B64935090A75}"
"17241","18136","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","155.00",".00","155.00",".00","155.00","","{6879F504-97E9-C81C-6738-F35EBAF32223}"
"17243","18139","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{DBA1775E-19BE-A5DA-EBF5-D0B2698459A9}"
"17246","18142","60","62225.00","2","2152.25","5","350.00","0",".00","67","64727.25",".00","2152.25",".00","28489.29","30641.54",".00",".00",".00",".00",".00","","{9421C60D-3C9B-5A25-67E7-21DF5E36F250}"
"17248","18144","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","33.66",".00","33.66",".00","33.66","","{8F288A1C-B5A7-3525-B48E-D0E605696365}"
"17249","18145","2","552.80","0",".00","0",".00","0",".00","2","552.80",".00",".00",".00","803.57","803.57",".00",".00",".00",".00",".00","","{482D00C8-EF0C-7836-B24C-B3DB4D22C438}"
"17251","18147","2","5500.00","0",".00","0",".00","0",".00","2","5500.00",".00",".00",".00","2872.49","2872.49",".00",".00",".00",".00",".00","","{C52587A1-A79E-5824-2E50-28365A286E0E}"
"17252","18148","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","33452.74","33452.74",".00","100000.00","100000.00",".00","100000.00","","{87D2E170-E51A-33FD-922F-6D7B794C2E22}"
"17255","18151","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","500.00",".00","500.00",".00","500.00","","{688B2650-577E-916D-B071-9063BB4886CF}"
"17264","18162","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","500.00",".00","500.00",".00","500.00","","{9F6E943B-785B-A1D2-F2C5-63E1146BB58F}"
"17272","18170","41","9635.00","0",".00","45","2879.00","0",".00","86","12514.00",".00",".00",".00","1987.63","1987.63",".00",".00",".00",".00",".00","","{4D1B056A-A01C-D723-7EA0-F80E3552C8D4}"
"17274","18172","5","1010.00","2","270.00","20","760.00","4","338.00","31","2378.00",".00","270.00","338.00",".00","608.00",".00",".00",".00",".00",".00","","{6F79DEA6-76CC-6778-6BE5-EC0978E8753F}"
"17275","18173","323","142606.00","6","4643.31","105","4178.59","0",".00","434","151427.90",".00","4643.31",".00","41044.01","45687.32",".00",".00",".00",".00",".00","","{D2EDCDED-7A2C-CD39-AE99-079BDED4051D}"
"17276","18174","1","300.00","0",".00","0",".00","0",".00","1","300.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{BA31D4F2-DA00-46CF-2796-2E114BEFE3A5}"
"17278","18176","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","136500.00",".00","136500.00",".00","136500.00","","{F495DF88-D91D-EA93-EBA0-058A1094FF68}"
"17279","18177","48","8795.00","2","6510.00","77","3380.00","0",".00","127","18685.00",".00","6510.00",".00","7227.91","13737.91",".00",".00",".00",".00",".00","","{6BE5D28B-BC3F-0626-A337-BF500510FD4D}"
"17280","18180","126","35125.00","0",".00","55","1855.00","0",".00","181","36980.00",".00",".00",".00","12988.43","12988.43",".00",".00",".00",".00",".00","","{7E2F3035-67B7-7ADD-79CB-464DFFFFAC46}"
"17281","18181","0",".00","0",".00","2","150.00","0",".00","2","150.00",".00",".00",".00","295.41","295.41",".00","370.34","370.34",".00","370.34","","{0CA7A8F1-0671-1160-5238-5E568BBCFC2A}"
"17284","18184","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","9225.00",".00","9225.00",".00","9225.00","","{6ACBBF42-D6F4-DBC7-587B-131E0EE07CC2}"
