"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"110273","122910","0",".00","0",".00","6","100.84","0",".00","6","100.84",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{EBDE0CB9-76DC-ADBC-221B-1CFD0D78EDD1}"
"120596","135305","84","48268.87","1","758.00","27","2330.00","0",".00","112","51356.87",".00","758.00",".00","15699.76","16457.76",".00",".00",".00",".00",".00","","{BA54A179-6D53-C683-B695-E85B041D9208}"
"120602","135313","2","400.00","0",".00","5","374.00","0",".00","7","774.00",".00",".00",".00","876.78","876.78","300.00",".00","300.00",".00","300.00","","{EEF8F361-F982-5632-42F4-4737A916B22A}"
"120603","135314","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","300.00",".00","300.00",".00","300.00","","{91C14B33-CD85-1286-E795-2F2B520B91EB}"
"120608","135320","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","680.16","680.16",".00",".00",".00",".00",".00","","{12643867-0B1D-0462-202B-B7A34694F226}"
"120609","135322","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{958EA7D5-286B-B5ED-F95F-4147DC6E364C}"
"120610","135323","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{73572D44-DA87-146D-45F3-2A4925482873}"
"120615","135328","0",".00","0",".00","0",".00","0",".00","0",".00","191.28",".00",".00","11041.50","11041.50","11000.00","10000.00","21000.00",".00","21000.00","","{D1459CF9-1FCB-CC73-0B3F-9170D1766995}"
"120616","135329","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","21000.00",".00","21000.00",".00","21000.00","","{2938D0E7-9599-16B1-2F28-0FE7BD600E69}"
"120618","135331","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","5000.00",".00","5000.00",".00","5000.00","","{08C55498-F0A9-EE64-FFDB-C18F8E15AA1C}"
"120619","135332","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","500.00",".00","500.00",".00","500.00","","{66E5E764-B9C7-1726-11D3-FDA482495FC3}"
"120624","135337","2","1500.00","0",".00","0",".00","0",".00","2","1500.00",".00",".00",".00",".00",".00","12150.00",".00","12150.00",".00","12150.00","","{B9FD2B2E-E123-8926-F1B8-31D8DB9C7A80}"
"120636","135351","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","5000.00",".00","5000.00",".00","5000.00","","{08C55498-F0A9-EE64-FFDB-C18F8E15AA1C}"
