"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"88545","99336","1","129.96","0",".00","0",".00","0",".00","1","129.96",".00",".00",".00","7.99","7.99","348.06",".00","348.06","348.06",".00","","{45B0208A-A690-5347-5CEF-DAFC33B3D591}"
"89778","100625","0",".00","0",".00","1","50.00","0",".00","1","50.00",".00",".00",".00",".00",".00","4593.39",".00","4593.39","2000.00","2593.39","","{AA71981A-FCB9-7832-DD91-FAD4EC5C204A}"
"91344","102287","6","3375.00","0",".00","11","850.00","0",".00","17","4225.00",".00",".00",".00","3430.00","3430.00",".00",".00",".00",".00",".00","","{13235BC2-8F3B-A9C4-6B1B-DC576AF5BE37}"
"91346","102289","8","2750.00","0",".00","15","780.00","0",".00","23","3530.00",".00",".00",".00","31.31","31.31",".00",".00",".00",".00",".00","","{8B4F60C0-0F61-F0AE-C9AC-4635C6B72921}"
"91347","102290","0",".00","2","800.00","1","30.00","2","73.00","5","903.00",".00","800.00","73.00",".00","873.00",".00",".00",".00",".00",".00","","{D57D375B-4362-3489-E595-88E832980CBD}"
"91348","102291","0",".00","2","800.00","1","30.00","2","73.00","5","903.00",".00","800.00","73.00",".00","873.00",".00",".00",".00",".00",".00","","{D57D375B-4362-3489-E595-88E832980CBD}"
"91349","102292","4","85.00","2","94.00","12","530.00","0",".00","18","709.00",".00","94.00",".00","381.25","475.25",".00",".00",".00",".00",".00","","{462A14A6-1EFB-BBFC-9A82-EB289059A841}"
"91350","102293","1","250.00","0",".00","4","88.67","1","37.50","6","376.17",".00",".00","37.50","300.00","337.50",".00",".00",".00",".00",".00","","{4187D03D-D550-3A3F-641C-89718DC63902}"
"91352","102295","1","5000.00","1","583.00","3","200.00","0",".00","5","5783.00","7.46","583.00",".00","8975.24","9558.24","43000.00",".00","43000.00",".00","43000.00","","{B3C37432-6852-F49D-B790-69E07E450E7B}"
"91355","102298","1","5000.00","2","583.00","3","200.00","0",".00","6","5783.00","7.46","583.00",".00","8975.24","9558.24","43000.00",".00","43000.00",".00","43000.00","","{B3C37432-6852-F49D-B790-69E07E450E7B}"
"91356","102300","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{A08CFE9E-802D-D137-EC52-03F2A4DD5675}"
"91359","102314","1","130.00","0",".00","0",".00","0",".00","1","130.00",".00",".00",".00","3711.84","3711.84",".00",".00",".00",".00",".00","","{81D06BC7-99B1-90CE-777A-2F3B899BA342}"
"91360","102315","1","130.00","0",".00","0",".00","0",".00","1","130.00",".00",".00",".00","3711.84","3711.84",".00",".00",".00",".00",".00","","{81D06BC7-99B1-90CE-777A-2F3B899BA342}"
"91362","102317","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{CF389A9D-38EC-8CE4-345A-B1D73E00A6E0}"
"91363","102318","1","250.00","0",".00","0",".00","0",".00","1","250.00",".00",".00",".00","85.17","85.17",".00",".00",".00",".00",".00","","{49194DE4-4D0C-AC63-E4BE-A20C6263EB17}"
"91366","102322","0",".00","1","370.00","0",".00","0",".00","1","370.00",".00","370.00",".00","396.58","766.58",".00","231.75","231.75",".00","231.75","","{FA33E649-7839-FCED-DEB0-0378EAFA0A9F}"
"91371","102331","0",".00","0",".00","3","150.00","0",".00","3","150.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{C82389E0-AED4-729C-143F-F080223E0A24}"
"91372","102332","20","8386.13","0",".00","22","1375.00","0",".00","42","9761.13",".00",".00",".00","4413.12","4413.12",".00",".00",".00",".00",".00","","{065EAA9A-3D56-8845-B490-4DC73E87952A}"
"91380","102349","1","200.00","0",".00","7","176.00","0",".00","8","376.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{F4120B66-14A9-6749-AC3A-F0B19C8959E9}"
"91392","102369","472","98049.16","0",".00","2961","88775.95","0",".00","3433","186825.11","25054.85",".00",".00","141043.11","141043.11",".00",".00",".00",".00",".00","","{6F20B987-4D56-FCF8-2147-E1CEC00CE0B2}"
"91400","102388","2","100.00","0",".00","6","302.22","0",".00","8","402.22","630.00",".00",".00","1800.00","1800.00",".00","1500.00","1500.00",".00","1500.00","","{492BBC71-0293-44B9-0A29-EDC8BA6D25CD}"
"91404","102393","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{1F090693-DEB9-E1F4-7BDF-E77A6FFE6B00}"
"91406","102395","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","553.98","553.98",".00","553.98","553.98",".00","553.98","","{1F090693-DEB9-E1F4-7BDF-E77A6FFE6B00}"
"91417","102428","37","30550.00","0",".00","6","500.00","0",".00","43","31050.00",".00",".00",".00","40423.85","40423.85",".00",".00",".00",".00",".00","","{759963B5-729A-8FD3-E097-59702B781B6A}"
"91421","102444","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{ACA626C9-86C4-7404-CB79-0773886B1518}"
"91424","102448","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{23E94CC1-C1D7-D7C7-B3A5-6F9457BEFE4C}"
"91430","102454","19","6718.85","0",".00","38","1455.00","0",".00","57","8173.85",".00",".00",".00","2620.04","2620.04",".00",".00",".00",".00",".00","","{554A05A6-2159-C933-D35E-1EDB2396977A}"
"91431","102455","5","6575.16","0",".00","3","75.00","0",".00","8","6650.16",".00",".00",".00","4917.74","4917.74",".00",".00",".00",".00",".00","","{426C2596-C615-F3F8-09F6-1DDE70275A5F}"
"91434","102458","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{23E94CC1-C1D7-D7C7-B3A5-6F9457BEFE4C}"
"91477","102532","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{67105738-3C29-7EF9-F877-8EF3CF3F7307}"
"91480","102534","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{23E94CC1-C1D7-D7C7-B3A5-6F9457BEFE4C}"
"91481","102534","56","18310.00","0",".00","0",".00","0",".00","56","18310.00","8026.56",".00",".00","13849.72","13849.72",".00",".00",".00",".00",".00","","{23E94CC1-C1D7-D7C7-B3A5-6F9457BEFE4C}"
"91489","102543","1","180.00","0",".00","0",".00","0",".00","1","180.00",".00",".00",".00",".00",".00","40494.70",".00","40494.70","40494.70",".00","","{5853BDC9-2E97-9CF4-C62B-3D44A284CA59}"
"91490","102544","1","180.00","0",".00","0",".00","0",".00","1","180.00",".00",".00",".00",".00",".00","40494.70",".00","40494.70","40494.70",".00","","{5853BDC9-2E97-9CF4-C62B-3D44A284CA59}"
"91495","102549","7","1900.00","1","395.00","10","675.00","0",".00","18","2970.00",".00","395.00",".00","2093.03","2488.03",".00",".00",".00",".00",".00","","{ED55AECA-0C66-484F-D82B-45E06ECFDBCE}"
