"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"70253","75461","68.93",".00",".00",".00",".00","68.93",".00",".00",".00",".00","68.93",".00","1050.00","1000.00",".00","1000.00","2050.00","981.07",".00","981.07","1068.93","","{F32BE890-4573-9FAD-E38B-1761A031FE5B}"
"73060","79853","138.68",".00",".00",".00",".00","138.68",".00",".00",".00",".00","138.68",".00","138.68",".00",".00",".00","138.68",".00",".00",".00","138.68","","{8703BC33-589A-D16C-F03A-D81A5C716547}"
"73062","79855","138.68",".00",".00",".00",".00","138.68",".00",".00",".00",".00","138.68",".00","138.68",".00",".00",".00","138.68",".00",".00",".00","138.68","","{FF0A7784-AD6B-2E3D-E50D-053D4B8434E7}"
"73065","79858","138.68",".00",".00",".00",".00","138.68",".00",".00",".00",".00","138.68",".00","138.68",".00",".00",".00","138.68",".00",".00",".00","138.68","","{EF75BCB6-033B-89B2-6B05-4286CB87731E}"
"73070","79876","41845.03","7144.65",".00","14.70","7159.35","49004.38","44974.49",".00",".00","44974.49","4029.89","875.58",".00","79060.50","7159.35","86219.85","86219.85","37215.47","44974.49","82189.96","4029.89","","{31ED2C60-01B2-E099-FC6B-76CD0254476F}"
"73073","79884","895.24",".00",".00",".00",".00","895.24",".00",".00",".00",".00","895.24","9631.03",".00","10102.32",".00","10102.32","10102.32","9207.08",".00","9207.08","895.24","","{483A29E4-FF9B-D6F4-583F-2D9F8CBA68B3}"
"73076","79885","113196.43","119868.68",".00",".00","119868.68","233065.11","220062.80",".00",".00","220062.80","13002.31",".00","7457.62","242637.50","119868.68","362506.18","369963.80","136898.69","220062.80","356961.49","13002.31","","{E30BCCCD-AE4E-7093-5226-5EBE3A6FB8D3}"
"73078","79901","10270.57","3687.74",".00","5000.00","8687.74","18958.31","4740.55",".00",".00","4740.55","14217.76","79500.00","1580.45","88903.24","8687.74","97590.98","99171.43","80213.12","4740.55","84953.67","14217.76","","{F7B5724E-D1C4-221B-2796-99EEF8E55603}"
"73079","79903","14217.76","2275.63",".00","26500.00","28775.63","42993.39","13115.23",".00",".00","13115.23","29878.16","106000.00","1580.45","97590.98","28775.63","126366.61","127947.06","84953.67","13115.23","98068.90","29878.16","","{9C1E593B-597C-9658-B297-F77EC96D4C80}"
"73085","79947","36444.35","30695.00",".00",".00","30695.00","67139.35","26919.53",".00",".00","26919.53","40219.82",".00","47683.57","132950.75","30695.00","163645.75","211329.32","144189.97","26919.53","171109.50","40219.82","","{9AECD78C-E74D-0412-19D5-2403E587AF43}"
"73092","79971",".00",".00","500.00",".00","500.00","500.00",".00","500.00",".00","500.00",".00",".00",".00",".00","500.00","500.00","500.00",".00","500.00","500.00",".00","","{686A91A3-F248-77A5-07AF-AA6E8DFAF871}"
"73098","80023","17068.18","7992.23",".00",".00","7992.23","25060.41","13610.59",".00",".00","13610.59","11449.82",".00",".00","27904.17","7992.23","35896.40","35896.40","10835.99","13610.59","24446.58","11449.82","","{59156E99-04AC-0650-16BC-E8FBC8C805B2}"
"73112","80055","53522.70","12000.00",".00",".00","12000.00","65522.70","35648.00",".00",".00","35648.00","29874.70","10378.56","41169.27","276920.37","12000.00","288920.37","330089.64","264566.94","35648.00","300214.94","29874.70","","{75BACC8B-9ED8-58D3-70A2-90C2A93A4A6A}"
"73123","80115","2305.54",".00",".00",".00",".00","2305.54",".00",".00",".00",".00","2305.54",".00","2305.54",".00",".00",".00","2305.54",".00",".00",".00","2305.54","","{C6AD642A-4EDB-47D1-6887-6C297A261EC0}"
"73140","80205",".00","2300.00",".00",".00","2300.00","2300.00","1209.54",".00",".00","1209.54","1090.46",".00",".00",".00","2300.00","2300.00","2300.00",".00","1209.54","1209.54","1090.46","","{A3B13CD8-9A0E-B9BD-85C8-B4B0DDE1461B}"
"73149","80226","1862.69","680.00",".00",".00","680.00","2542.69","161.12",".00",".00","161.12","2381.57",".00",".00","2955.00","680.00","3635.00","3635.00","1092.31","161.12","1253.43","2381.57","","{F62544D9-ED59-F4AF-C3EB-132DEBD0860F}"
"73153","80237","67688.51","13155.00",".00",".00","13155.00","80843.51","17058.38",".00",".00","17058.38","63785.13",".00","44872.50","190284.32","13155.00","203439.32","248311.82","167468.31","17058.38","184526.69","63785.13","","{690FFD03-3F41-E8C4-272C-4D8B97F8B0A9}"
"73166","80259","5106.58","1570.29",".00",".00","1570.29","6676.87","3176.87","3500.00",".00","6676.87",".00",".00",".00","66331.64","1570.29","67901.93","67901.93","61225.06","6676.87","67901.93",".00","","{2F0CA712-4229-EC43-022B-8E1EADE73D6D}"
"73189","80294","1702.71","670.00",".00",".00","670.00","2372.71","819.13",".00",".00","819.13","1553.58",".00",".00","2361.66","670.00","3031.66","3031.66","658.95","819.13","1478.08","1553.58","","{7C93B85E-FF90-56E8-77C0-CB3E6D1C58D3}"
"73190","80295","1553.58","3965.89",".00",".00","3965.89","5519.47","3862.10",".00",".00","3862.10","1657.37",".00",".00","3031.66","3965.89","6997.55","6997.55","1478.08","3862.10","5340.18","1657.37","","{4892BFB7-37ED-1C1C-22C6-B635D39966D8}"
"73191","80296","1657.37","1656.00",".00",".00","1656.00","3313.37","2162.86",".00",".00","2162.86","1150.51",".00",".00","6997.55","1656.00","8653.55","8653.55","5340.18","2162.86","7503.04","1150.51","","{3E665907-FB00-8210-90B6-0E79A1BF1F93}"
"73192","80297","1150.51","1565.00",".00",".00","1565.00","2715.51","1515.94",".00",".00","1515.94","1199.57",".00",".00","8653.55","1565.00","10218.55","10218.55","7503.04","1515.94","9018.98","1199.57","","{4779DBAC-09D8-A782-D1F4-63A3932E6C0B}"
"73199","80304","243.46",".00",".00",".00",".00","243.46",".00",".00",".00",".00","243.46","1854.70","1985.64",".00",".00",".00","1985.64","1742.18",".00","1742.18","243.46","","{D7809DC0-DE69-0419-3C8E-3953A19A4B60}"
"73201","80306","1150.51","1365.00",".00",".00","1365.00","2515.51","1515.94",".00",".00","1515.94","999.57",".00",".00","8653.55","1365.00","10018.55","10018.55","7503.04","1515.94","9018.98","999.57","","{4779DBAC-09D8-A782-D1F4-63A3932E6C0B}"
"73206","80311","26799.08","463235.72",".00",".00","463235.72","490034.80","320400.29",".00",".00","320400.29","169634.51","10000.00",".00","220245.84","463235.72","683481.56","683481.56","193446.76","320400.29","513847.05","169634.51","","{925F3EA9-9A64-1938-1DAE-CDBE72B49A0C}"
"73229","80334",".91","530.00",".00",".00","530.00","530.91",".91","530.00",".00","530.91",".00",".00",".00","530.00","530.00","1060.00","1060.00","529.09","530.91","1060.00",".00","","{05D50E58-8F83-2E1E-D914-C7BD1D32914D}"
"73250","80371","51.55","50.00",".00",".00","50.00","101.55","101.55",".00",".00","101.55",".00",".00",".00","6027.66","50.00","6077.66","6077.66","5976.11","101.55","6077.66",".00","","{60160A3D-188B-F10F-171C-DBDF76F98DF7}"
"73251","80372","14052.63","13150.00",".00",".00","13150.00","27202.63","11672.70",".00",".00","11672.70","15529.93","9000.00",".00","88081.71","13150.00","101231.71","101231.71","74029.08","11672.70","85701.78","15529.93","","{EF9FA45A-62B3-F49C-30F8-470A5C46E5F5}"
"73273","80396",".00","274.30","362.85",".00","637.15","637.15","137.15","500.00",".00","637.15",".00",".00",".00",".00","637.15","637.15","637.15",".00","637.15","637.15",".00","","{686A91A3-F248-77A5-07AF-AA6E8DFAF871}"
"73283","80403","1816.36","6950.00",".00",".00","6950.00","8766.36","2110.27",".00",".00","2110.27","6656.09",".00","138.91","1685.00","6950.00","8635.00","8773.91","7.55","2110.27","2117.82","6656.09","","{665D508C-8353-5169-57DF-D47B22178835}"
"73284","80404","6656.09","200.00",".00",".00","200.00","6856.09","3388.60",".00",".00","3388.60","3467.49",".00","138.91","8635.00","200.00","8835.00","8973.91","2117.82","3388.60","5506.42","3467.49","","{3E843E83-5A23-6190-29E1-DC6B9B3A61B0}"
"73301","80427","186363.81","95735.71",".00",".00","95735.71","282099.52","228695.31",".00",".00","228695.31","53404.21",".00","37579.09","396418.40","95735.71","492154.11","529733.20","247633.68","228695.31","476328.99","53404.21","","{7AD2AFD6-0B0D-B7F8-93CD-0CCE374C6EA3}"
"73313","80442",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","212.00",".00","212.00","212.00","212.00",".00","212.00",".00","","{241B0B7E-3B1E-F4DD-D0AA-972018F8D43C}"
"73314","80443","81.05","250.00",".00",".00","250.00","331.05","250.00",".00",".00","250.00","81.05",".00",".00","8125.00","250.00","8375.00","8375.00","8043.95","250.00","8293.95","81.05","","{F4A67E0A-52D8-E377-97D9-B97C454CA946}"
"73327","80458","53.42","3488.19","277.53","2358.19","6123.91","6177.33","2819.14","3358.19",".00","6177.33",".00",".00",".00","3620.68","6123.91","9744.59","9744.59","3567.26","6177.33","9744.59",".00","","{DAE91347-B4CE-9353-A2B9-752A8102A36D}"
"73335","80466",".00","100.00",".00",".00","100.00","100.00",".00",".00",".00",".00","100.00",".00",".00",".00","100.00","100.00","100.00",".00",".00",".00","100.00","","{830F867B-5526-92EE-EE1F-6EEF81AA8266}"
"73336","80467","100.00",".00",".00",".00",".00","100.00",".00",".00",".00",".00","100.00",".00",".00","100.00",".00","100.00","100.00",".00",".00",".00","100.00","","{4740C980-E4EE-6A2F-DB08-191A0446C9A0}"
"73338","80469","100.00","450.00",".00",".00","450.00","550.00",".00",".00",".00",".00","550.00",".00",".00","100.00","450.00","550.00","550.00",".00",".00",".00","550.00","","{3245AD9A-95A2-AA77-2123-BDA3E5186EB8}"
"73339","80470","550.00","100.00",".00",".00","100.00","650.00","650.00",".00",".00","650.00",".00",".00",".00","550.00","100.00","650.00","650.00",".00","650.00","650.00",".00","","{3325392E-109F-7FF4-E8DA-3FDE10826723}"
"73370","80502",".00","137.15","500.00",".00","637.15","637.15","137.15","500.00",".00","637.15",".00",".00",".00",".00","637.15","637.15","637.15",".00","637.15","637.15",".00","","{686A91A3-F248-77A5-07AF-AA6E8DFAF871}"
"73373","80505","1200.22","1550.00",".00",".00","1550.00","2750.22","58.00",".00",".00","58.00","2692.22",".00",".00","8429.47","1550.00","9979.47","9979.47","7229.25","58.00","7287.25","2692.22","","{0218A9DC-8253-4889-C8AC-BF26F4C7E88D}"
"73374","80506","1200.22","1550.00",".00",".00","1550.00","2750.22","58.00",".00",".00","58.00","2692.22",".00",".00","8429.47","1550.00","9979.47","9979.47","7229.25","58.00","7287.25","2692.22","","{0218A9DC-8253-4889-C8AC-BF26F4C7E88D}"
