"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"63118","70090","1","1500.00","0",".00","2","150.00","0",".00","3","1650.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{46F17A30-5C26-09E2-BFE7-D4FB922C24DC}"
"67910","75461","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{F32BE890-4573-9FAD-E38B-1761A031FE5B}"
"70659","79853","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","33.66",".00","33.66",".00","33.66","","{8703BC33-589A-D16C-F03A-D81A5C716547}"
"70661","79855","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","33.66",".00","33.66",".00","33.66","","{FF0A7784-AD6B-2E3D-E50D-053D4B8434E7}"
"70664","79858","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","33.66",".00","33.66",".00","33.66","","{EF75BCB6-033B-89B2-6B05-4286CB87731E}"
"70669","79876","21","4635.00","5","764.65","37","1745.00","0",".00","63","7144.65",".00","764.65",".00","44209.84","44974.49","860.88","14.70","875.58",".00","875.58","","{31ED2C60-01B2-E099-FC6B-76CD0254476F}"
"70672","79884","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","9631.03",".00","9631.03",".00","9631.03","","{483A29E4-FF9B-D6F4-583F-2D9F8CBA68B3}"
"70673","79885","25","25900.00","2","93493.68","7","475.00","0",".00","34","119868.68",".00","93493.68",".00","126569.12","220062.80",".00",".00",".00",".00",".00","","{E30BCCCD-AE4E-7093-5226-5EBE3A6FB8D3}"
"70675","79901","12","2750.00","1","1.20","17","925.00","2","11.54","32","3687.74",".00","1.20","11.54","4727.81","4740.55","74500.00","5000.00","79500.00",".00","79500.00","","{F7B5724E-D1C4-221B-2796-99EEF8E55603}"
"70676","79903","9","1700.00","3","22.93","11","505.00","2","47.70","25","2275.63",".00","22.93","47.70","13044.60","13115.23","79500.00","26500.00","106000.00",".00","106000.00","","{9C1E593B-597C-9658-B297-F77EC96D4C80}"
"70682","79947","44","21201.00","2","8644.00","12","850.00","0",".00","58","30695.00",".00","8644.00",".00","18275.53","26919.53",".00",".00",".00",".00",".00","","{9AECD78C-E74D-0412-19D5-2403E587AF43}"
"70689","79971","0",".00","0",".00","0",".00","0",".00","0",".00","500.00",".00",".00",".00",".00",".00",".00",".00","500.00","-500.00","","{686A91A3-F248-77A5-07AF-AA6E8DFAF871}"
"70695","80023","22","5384.00","1","1563.89","17","1044.34","0",".00","40","7992.23",".00","1563.89",".00","12046.70","13610.59",".00",".00",".00",".00",".00","","{59156E99-04AC-0650-16BC-E8FBC8C805B2}"
"70709","80055","13","12000.00","0",".00","0",".00","0",".00","13","12000.00",".00",".00",".00","35648.00","35648.00","10378.56",".00","10378.56",".00","10378.56","","{75BACC8B-9ED8-58D3-70A2-90C2A93A4A6A}"
"70720","80115","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{C6AD642A-4EDB-47D1-6887-6C297A261EC0}"
"70737","80205","2","2300.00","0",".00","0",".00","0",".00","2","2300.00",".00",".00",".00","1209.54","1209.54",".00",".00",".00",".00",".00","","{A3B13CD8-9A0E-B9BD-85C8-B4B0DDE1461B}"
"70746","80226","2","500.00","0",".00","4","180.00","0",".00","6","680.00",".00",".00",".00","161.12","161.12",".00",".00",".00",".00",".00","","{F62544D9-ED59-F4AF-C3EB-132DEBD0860F}"
"70750","80237","27","12930.00","0",".00","3","225.00","0",".00","30","13155.00",".00",".00",".00","17058.38","17058.38",".00",".00",".00",".00",".00","","{690FFD03-3F41-E8C4-272C-4D8B97F8B0A9}"
"70763","80259","3","1345.29","0",".00","4","225.00","0",".00","7","1570.29",".00",".00",".00","3176.87","3176.87","3500.00",".00","3500.00","3500.00",".00","","{2F0CA712-4229-EC43-022B-8E1EADE73D6D}"
"70786","80294","5","520.00","0",".00","2","150.00","0",".00","7","670.00",".00",".00",".00","819.13","819.13",".00",".00",".00",".00",".00","","{7C93B85E-FF90-56E8-77C0-CB3E6D1C58D3}"
"70787","80295","15","3745.89","0",".00","4","220.00","0",".00","19","3965.89",".00",".00",".00","3862.10","3862.10",".00",".00",".00",".00",".00","","{4892BFB7-37ED-1C1C-22C6-B635D39966D8}"
"70788","80296","5","1636.00","0",".00","1","20.00","0",".00","6","1656.00",".00",".00",".00","2162.86","2162.86",".00",".00",".00",".00",".00","","{3E665907-FB00-8210-90B6-0E79A1BF1F93}"
"70789","80297","9","1435.00","0",".00","4","130.00","0",".00","13","1565.00",".00",".00",".00","1515.94","1515.94",".00",".00",".00",".00",".00","","{4779DBAC-09D8-A782-D1F4-63A3932E6C0B}"
"70796","80304","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1854.70",".00","1854.70",".00","1854.70","","{D7809DC0-DE69-0419-3C8E-3953A19A4B60}"
"70798","80306","8","1235.00","0",".00","4","130.00","0",".00","12","1365.00",".00",".00",".00","1515.94","1515.94",".00",".00",".00",".00",".00","","{4779DBAC-09D8-A782-D1F4-63A3932E6C0B}"
"70803","80311","23","417270.43","10","44690.29","20","1275.00","0",".00","53","463235.72",".00","44690.29",".00","275710.00","320400.29","10000.00",".00","10000.00",".00","10000.00","","{925F3EA9-9A64-1938-1DAE-CDBE72B49A0C}"
"70826","80334","2","500.00","0",".00","1","30.00","0",".00","3","530.00",".00",".00",".00",".91",".91","530.00",".00","530.00","530.00",".00","","{05D50E58-8F83-2E1E-D914-C7BD1D32914D}"
"70847","80371","0",".00","0",".00","1","50.00","0",".00","1","50.00",".00",".00",".00","101.55","101.55",".00",".00",".00",".00",".00","","{60160A3D-188B-F10F-171C-DBDF76F98DF7}"
"70848","80372","39","9765.00","2","1250.00","31","2135.00","0",".00","72","13150.00",".00","1250.00",".00","10422.70","11672.70","3000.00",".00","3000.00",".00","3000.00","","{EF9FA45A-62B3-F49C-30F8-470A5C46E5F5}"
"70869","80396","2","274.30","0",".00","0",".00","0",".00","2","274.30","362.85",".00",".00","137.15","137.15",".00",".00",".00","500.00","-500.00","","{686A91A3-F248-77A5-07AF-AA6E8DFAF871}"
"70876","80403","6","6950.00","0",".00","0",".00","0",".00","6","6950.00",".00",".00",".00","2110.27","2110.27",".00",".00",".00",".00",".00","","{665D508C-8353-5169-57DF-D47B22178835}"
"70877","80404","1","200.00","0",".00","0",".00","0",".00","1","200.00",".00",".00",".00","3388.60","3388.60",".00",".00",".00",".00",".00","","{3E843E83-5A23-6190-29E1-DC6B9B3A61B0}"
"70893","80427","112","28455.79","7","63796.08","682","3443.68","1","40.16","802","95735.71",".00","63796.08","40.16","164859.07","228695.31",".00",".00",".00",".00",".00","","{7AD2AFD6-0B0D-B7F8-93CD-0CCE374C6EA3}"
"70905","80442","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{241B0B7E-3B1E-F4DD-D0AA-972018F8D43C}"
"70906","80443","1","250.00","0",".00","0",".00","0",".00","1","250.00",".00",".00",".00","250.00","250.00",".00",".00",".00",".00",".00","","{F4A67E0A-52D8-E377-97D9-B97C454CA946}"
"70919","80458","2","3358.19","0",".00","3","130.00","0",".00","5","3488.19","277.53",".00",".00","2819.14","2819.14","1000.00","2358.19","3358.19","3358.19",".00","","{DAE91347-B4CE-9353-A2B9-752A8102A36D}"
"70927","80466","0",".00","0",".00","1","100.00","0",".00","1","100.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{830F867B-5526-92EE-EE1F-6EEF81AA8266}"
"70928","80467","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{4740C980-E4EE-6A2F-DB08-191A0446C9A0}"
"70930","80469","1","450.00","0",".00","0",".00","0",".00","1","450.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{3245AD9A-95A2-AA77-2123-BDA3E5186EB8}"
"70931","80470","1","100.00","0",".00","0",".00","0",".00","1","100.00",".00",".00",".00","650.00","650.00",".00",".00",".00",".00",".00","","{3325392E-109F-7FF4-E8DA-3FDE10826723}"
"70962","80502","1","137.15","0",".00","0",".00","0",".00","1","137.15","500.00",".00",".00","137.15","137.15",".00",".00",".00","500.00","-500.00","","{686A91A3-F248-77A5-07AF-AA6E8DFAF871}"
"70965","80505","2","1500.00","0",".00","1","50.00","0",".00","3","1550.00",".00",".00",".00","58.00","58.00",".00",".00",".00",".00",".00","","{0218A9DC-8253-4889-C8AC-BF26F4C7E88D}"
"70966","80506","2","1500.00","0",".00","1","50.00","0",".00","3","1550.00",".00",".00",".00","58.00","58.00",".00",".00",".00",".00",".00","","{0218A9DC-8253-4889-C8AC-BF26F4C7E88D}"
"70967","80507","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{F4B41070-FD6A-2129-7C61-EA5179A53951}"
"70974","80514","5","2450.00","0",".00","19","1425.00","0",".00","24","3875.00",".00",".00",".00","2848.32","2848.32",".00",".00",".00",".00",".00","","{C6CB3D05-3817-2F0F-7FB9-13B5550FD1A5}"
"70976","80516","5","1550.00","2","285.00","5","350.00","2","75.00","14","2260.00",".00","285.00","75.00","925.92","1285.92",".00",".00",".00",".00",".00","","{C2602406-D605-7C0A-91D6-B356CCFA112C}"
"70977","80517","2","450.00","1","25.03","5","290.00","0",".00","8","765.03",".00","25.03",".00","2822.37","2847.40",".00",".00",".00",".00",".00","","{6EE75A58-00B0-6EC7-DEDB-8084D8FADEB4}"
"70979","80519","4","911.74","0",".00","3","150.00","0",".00","7","1061.74",".00",".00",".00","5670.01","5670.01",".00",".00",".00",".00",".00","","{B6D947C2-7A81-5607-AFF5-A3748CB42348}"
"70985","80526","1","200.00","0",".00","0",".00","0",".00","1","200.00",".00",".00",".00","47.56","47.56","402.59",".00","402.59","200.00","202.59","","{A9E7BE8E-5B54-ED06-4F4D-62CE0C2898DA}"
"70990","80532","13","1960.00","0",".00","20","875.00","0",".00","33","2835.00",".00",".00",".00","6237.18","6237.18","1600.00",".00","1600.00",".00","1600.00","","{57CDB8A9-52A2-F86F-F5F6-EC863631DF09}"
"70991","80533","43","12181.00","1","190.00","33","1690.00","0",".00","77","14061.00",".00","190.00",".00","5434.50","5624.50",".00",".00",".00",".00",".00","","{B55A84AC-93FE-9937-2464-1EDE05470210}"
"71007","80552","1","8000.00","0",".00","1","5.00","0",".00","2","8005.00",".00",".00",".00","7879.75","7879.75",".00",".00",".00",".00",".00","","{8E3686FF-6AF6-1FB5-4FAF-2C0C24CD31C7}"
"71008","80553","1","20.00","0",".00","1","50.00","0",".00","2","70.00",".00",".00",".00","79.06","79.06",".00",".00",".00",".00",".00","","{BAE17187-ABEB-7793-0360-027DA11F3AED}"
"71009","80554","1","30.00","0",".00","1","20.00","0",".00","2","50.00",".00",".00",".00","85.14","85.14",".00",".00",".00",".00",".00","","{E9B3B89D-DB10-C03B-CD63-ECF857164122}"
"71010","80555","1","250.00","0",".00","0",".00","0",".00","1","250.00",".00",".00",".00","250.00","250.00",".00",".00",".00",".00",".00","","{F4A67E0A-52D8-E377-97D9-B97C454CA946}"
"71011","80556","7","3150.00","0",".00","19","1367.00","0",".00","26","4517.00",".00",".00",".00","35738.62","35738.62",".00",".00",".00",".00",".00","","{A020FE30-0208-57FE-A7FA-53E328E34658}"
"71012","80557","1","50.00","0",".00","0",".00","0",".00","1","50.00",".00",".00",".00","90.69","90.69",".00",".00",".00",".00",".00","","{4C36D1D2-5594-B930-803B-69E027CD5952}"
"71014","80559","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","1200.00","1200.00",".00","642.92","642.92",".00","642.92","","{5642218E-5E2A-7542-80C5-436BE58B0148}"
"71016","80561","1","50.00","0",".00","0",".00","0",".00","1","50.00",".00",".00",".00","110.69","110.69",".00",".00",".00",".00",".00","","{4C36D1D2-5594-B930-803B-69E027CD5952}"
"71017","80562","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","1210.00","1210.00",".00","642.92","642.92",".00","642.92","","{5642218E-5E2A-7542-80C5-436BE58B0148}"
"71033","80578","6","1420.00","0",".00","7","625.00","0",".00","13","2045.00",".00",".00",".00","1372.96","1372.96",".00","1372.96","1372.96",".00","1372.96","","{9CA8636D-2134-90C2-E977-F3CBF0151D0C}"
"71047","80592","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{D3DCB6BD-8BE1-DEDD-BE18-2267022CE9FF}"
"71061","80608","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","100.00","100.00",".00",".00",".00",".00",".00","","{BA75B5D6-268A-0CFD-5362-BEB13A057BC5}"
"71062","80609","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{422D5520-53CD-5D0A-A653-D62196AE42D5}"
"71063","80610","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{E6218FD2-3C89-74B7-7B43-7AE27B3A3B36}"
"71064","80611","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{D3D58B53-EE33-EF72-B2BF-EE1658CB082C}"
"71065","80612","0",".00","0",".00","1","50.00","0",".00","1","50.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{59FF8625-809C-D16C-C9B6-F3726E7BEE98}"
"71077","80631","7","3150.00","0",".00","19","1367.00","0",".00","26","4517.00",".00",".00",".00","35781.21","35781.21",".00",".00",".00",".00",".00","","{A020FE30-0208-57FE-A7FA-53E328E34658}"
"71078","80632","1","50.00","0",".00","0",".00","0",".00","1","50.00",".00",".00",".00","110.69","110.69",".00",".00",".00",".00",".00","","{4C36D1D2-5594-B930-803B-69E027CD5952}"
"71079","80633","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","1210.00","1210.00",".00","642.92","642.92",".00","642.92","","{5642218E-5E2A-7542-80C5-436BE58B0148}"
"71080","80634","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","642.92",".00","642.92",".00","642.92","","{29DB8FB6-E7CF-9371-9453-E6BDA3D5270A}"
"71081","80636","1","642.92","0",".00","0",".00","0",".00","1","642.92",".00",".00",".00","30.00","30.00","642.92",".00","642.92","642.92",".00","","{2D5AC68D-0BF7-A36F-8165-CF12D8B44CD8}"
"71083","80639","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","187.88","187.88",".00",".00",".00",".00",".00","","{0D0CAA96-1001-CCBA-E837-D1041C8D7CE1}"
"71088","80644","15","1834.00","2","279.84","15","710.00","1","75.00","33","2898.84",".00","279.84","75.00","1750.47","2105.31",".00",".00",".00",".00",".00","","{321AA4A7-5EC1-5569-2CA9-0FAC921CF4DE}"
"71090","80646","1","7.40","0",".00","0",".00","0",".00","1","7.40","100.00",".00",".00","633.33","633.33","25.05","633.33","658.38","658.38",".00","","{47FF89DD-52C5-57A9-0866-A8B0461AA129}"
