"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"144021","155628","3036.48",".00",".00",".00",".00","3036.48","3036.48",".00",".00","3036.48",".00",".00","3036.48",".00",".00",".00","3036.48",".00","3036.48","3036.48",".00","","{53699AEE-9FF0-157E-ECC4-5182CD793D61}"
"144022","155630",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{288741C5-C132-D994-8344-1E74E0BD05EF}"
"144036","155647","179.35","130.50",".00",".00","130.50","309.85","42.00",".00",".00","42.00","267.85",".00","177.78","149.36","130.50","279.86","457.64","147.79","42.00","189.79","267.85","","{C8BDF926-6DDE-0477-54F3-832752E94497}"
"144042","155657","660.00",".00",".00",".00",".00","660.00","660.00",".00",".00","660.00",".00",".00","660.00",".00",".00",".00","660.00",".00","660.00","660.00",".00","","{D4AFCB67-B9DB-487A-FAAC-5D9DE45CFC4B}"
"144060","155675","286.82",".00",".00",".00",".00","286.82","286.82",".00",".00","286.82",".00",".00","11897.50","155.00",".00","155.00","12052.50","11765.68","286.82","12052.50",".00","","{C287B325-43D9-8BEF-D1B5-C453789E48F9}"
"144062","155677",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","11897.50","155.00",".00","155.00","12052.50","12052.50",".00","12052.50",".00","","{86227E04-2771-BE9D-50FD-B5B89A433E3C}"
"144078","155693","6634.86","35496.78",".00",".00","35496.78","42131.64","35974.50",".00",".00","35974.50","6157.14",".00",".00","20369.46","35496.78","55866.24","55866.24","13734.60","35974.50","49709.10","6157.14","","{6AE6B8D4-C53C-7BA5-86D1-0C453153CDF6}"
"144079","155694","6157.14",".00",".00",".00",".00","6157.14","6157.14",".00",".00","6157.14",".00",".00",".00","55866.24",".00","55866.24","55866.24","49709.10","6157.14","55866.24",".00","","{32DE4CCD-0A25-FDEB-E7A3-2D9D84D248D6}"
"144081","155696","846.11","796.11",".00",".00","796.11","1642.22","796.11",".00",".00","796.11","846.11",".00","846.11",".00","796.11","796.11","1642.22",".00","796.11","796.11","846.11","","{9811E4C2-C7BE-B822-69DB-CE8242EEB2E3}"
"144089","155704","30.00","2229.98",".00",".00","2229.98","2259.98",".00","2259.98",".00","2259.98",".00",".00",".00","2259.98","2229.98","4489.96","4489.96","2229.98","2259.98","4489.96",".00","","{1C489928-C599-3E76-CBEE-8B5FBDE644E1}"
"144102","155721","434.30","365.70",".00",".00","365.70","800.00",".00","800.00",".00","800.00",".00",".00",".00","1140.00","365.70","1505.70","1505.70","705.70","800.00","1505.70",".00","","{B1A9B162-6DEF-70D8-10FE-10919D362299}"
"144109","155728","19057.59","950.00",".00",".00","950.00","20007.59","42.50",".00","19965.09","20007.59",".00",".00","8796.04","10559.70","950.00","11509.70","20305.74","298.15","20007.59","20305.74",".00","","{993FC875-73EF-28EC-FA7C-5E87068AF6CD}"
"144117","155736","2349.52",".00",".00",".00",".00","2349.52",".00",".00",".00",".00","2349.52","2500.00",".00","14486.32",".00","14486.32","14486.32","12136.80",".00","12136.80","2349.52","","{8C2EF027-9181-C934-F1C5-4DBB3619E248}"
"144119","155738","180.20",".00",".00",".00",".00","180.20",".00",".00",".00",".00","180.20",".00","1250.20",".00",".00",".00","1250.20","1070.00",".00","1070.00","180.20","","{07E94FA2-AC0E-A3BC-7703-54EA446FE1C8}"
"144131","155750","14040.10",".00",".00",".00",".00","14040.10",".00",".00",".00",".00","14040.10",".00","14459.09","2834.01",".00","2834.01","17293.10","3253.00",".00","3253.00","14040.10","","{D3FCAEA1-8F3F-353A-BD30-1F7A596A2F01}"
"144156","155775","434.30","365.70",".00",".00","365.70","800.00",".00","800.00",".00","800.00",".00",".00",".00","1140.00","365.70","1505.70","1505.70","705.70","800.00","1505.70",".00","","{B1A9B162-6DEF-70D8-10FE-10919D362299}"
"144157","155776","99184.65","1271.78",".00",".00","1271.78","100456.43","100456.43",".00",".00","100456.43",".00",".00","49892.47","71812.01","1271.78","73083.79","122976.26","22519.83","100456.43","122976.26",".00","","{361B511D-BDA2-3798-5FD3-6A4A039C7C51}"
"144172","155792","89.50","2100.00",".00",".00","2100.00","2189.50","2091.99",".00",".00","2091.99","97.51",".00",".00","828.93","2100.00","2928.93","2928.93","739.43","2091.99","2831.42","97.51","","{ED7D0F5A-73BB-208F-76A0-4FF19A704E26}"
"144184","155804","59654.43","13753.16",".00",".00","13753.16","73407.59","23218.50",".00",".00","23218.50","50189.09",".00","46341.76","61745.00","13753.16","75498.16","121839.92","48432.33","23218.50","71650.83","50189.09","","{DD36548C-6993-E6F7-F001-9E2016E6B414}"
"144186","155807","77706.69","23729.81","500.00",".00","24229.81","101936.50","37154.76",".00",".00","37154.76","64781.74",".00","46341.76","42642.50","24229.81","66872.31","113214.07","11277.57","37154.76","48432.33","64781.74","","{30484CF1-32DB-591B-7A80-E090B5A6913E}"
"144215","155836","77706.69","23729.81","500.00",".00","24229.81","101936.50","37154.76",".00",".00","37154.76","64781.74",".00","46341.76","42642.50","24229.81","66872.31","113214.07","11277.57","37154.76","48432.33","64781.74","","{30484CF1-32DB-591B-7A80-E090B5A6913E}"
"144216","155837","64815.21","40942.05",".00",".00","40942.05","105757.26","29785.05",".00",".00","29785.05","75972.21",".00","64815.21",".00","40942.05","40942.05","105757.26",".00","29785.05","29785.05","75972.21","","{D3D6CBAA-4753-DE54-CDD5-591DBDBC6647}"
"144225","155848","19057.59","950.00",".00",".00","950.00","20007.59","42.76",".00","19964.83","20007.59",".00",".00","8796.04","10559.70","950.00","11509.70","20305.74","298.15","20007.59","20305.74",".00","","{993FC875-73EF-28EC-FA7C-5E87068AF6CD}"
"144228","155851","224.23",".00",".00",".00",".00","224.23",".00",".00",".00",".00","224.23",".00","224.23",".00",".00",".00","224.23",".00",".00",".00","224.23","","{FEAB30C3-01F8-FC22-D42C-20D2D83B2551}"
"144233","155858","22442.95",".00",".00",".00",".00","22442.95","22442.95",".00",".00","22442.95",".00",".00","8325.38","79143.30",".00","79143.30","87468.68","65025.73","22442.95","87468.68",".00","","{B40B337E-E392-FB85-C69C-E2979ABD9F79}"
"144237","155862","604.82",".00",".00",".00",".00","604.82",".00",".00",".00",".00","604.82",".00","604.82",".00",".00",".00","604.82",".00",".00",".00","604.82","","{65A99ADD-B640-294A-EB1F-6D1652A2E59F}"
"144238","155863",".00","6919.02",".00","3000.00","9919.02","9919.02","6590.77",".00",".00","6590.77","3328.25","3000.00",".00",".00","9919.02","9919.02","9919.02",".00","6590.77","6590.77","3328.25","","{26705101-D003-89B0-9DA3-3138B2E2C069}"
"144250","155878","3678.99","1000.00","681.01",".00","1681.01","5360.00","3860.00","1500.00",".00","5360.00",".00","2153.00","3678.99",".00","1681.01","1681.01","5360.00",".00","5360.00","5360.00",".00","","{562438A7-3517-BB9B-0F5B-15F2BB667871}"
"144251","155879",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","3678.99","1681.01",".00","1681.01","5360.00","5360.00",".00","5360.00",".00","","{1D10F05F-814A-9BF6-78A5-13EE631F0DEF}"
"144254","155882",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","3678.99","1681.01",".00","1681.01","5360.00","5360.00",".00","5360.00",".00","","{5E34D01F-D2BC-6685-D717-9F6E4DD26BBA}"
"144255","155883",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","3678.99","1681.01",".00","1681.01","5360.00","5360.00",".00","5360.00",".00","","{5E34D01F-D2BC-6685-D717-9F6E4DD26BBA}"
"144257","155885",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","3678.99","1681.01",".00","1681.01","5360.00","5360.00",".00","5360.00",".00","","{D3FCAEA1-8F3F-353A-BD30-1F7A596A2F01}"
"144258","155886",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","3678.99","1681.01",".00","1681.01","5360.00","5360.00",".00","5360.00",".00","","{D3FCAEA1-8F3F-353A-BD30-1F7A596A2F01}"
"144268","155896","11362.45","21925.74",".00",".00","21925.74","33288.19","17910.42",".00",".00","17910.42","15377.77","56629.84","5483.96","82045.89","21925.74","103971.63","109455.59","76167.40","17910.42","94077.82","15377.77","","{4A82E1F4-1818-A6BD-0669-6A701B59729C}"
"144284","155912","46.45","1130.00",".00",".00","1130.00","1176.45","748.00",".00",".00","748.00","428.45",".00","462.14","10431.00","1130.00","11561.00","12023.14","10846.69","748.00","11594.69","428.45","","{F5916D7C-75AA-A06F-6194-C6E84A4F149F}"
"144286","155913","428.45","9160.00",".00","300.00","9460.00","9888.45","4694.84","300.00",".00","4994.84","4893.61",".00","462.14","11561.00","9460.00","21021.00","21483.14","11594.69","4994.84","16589.53","4893.61","","{338B20DD-C0BE-3A12-38AD-6ADB4461B8EC}"
"144289","155915","4893.61","6525.00",".00",".00","6525.00","11418.61","5116.74",".00",".00","5116.74","6301.87",".00","462.14","21021.00","6525.00","27546.00","28008.14","16589.53","5116.74","21706.27","6301.87","","{7CFB1893-C9DD-1C77-2BF9-1DE861C4A635}"
