"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"135561","146786","387.80","8680.00",".00",".00","8680.00","9067.80","4228.41",".00",".00","4228.41","4839.39",".00","22.94","2150.01","8680.00","10830.01","10852.95","1785.15","4228.41","6013.56","4839.39","","{FDADDF84-C9C2-9FFE-56B7-2BACAC1D6DA1}"
"137680","149086","6676.57","2640.00",".00",".00","2640.00","9316.57","3553.10",".00",".00","3553.10","5763.47",".00",".00","7800.00","2640.00","10440.00","10440.00","1123.43","3553.10","4676.53","5763.47","","{2BD6DD9A-0928-81B6-7DF9-CD8961228947}"
"137956","149380","4565.25","1722.92",".00",".00","1722.92","6288.17","5239.94",".00",".00","5239.94","1048.23",".00",".00","15426.75","1722.92","17149.67","17149.67","10861.50","5239.94","16101.44","1048.23","","{0858A37F-C4D4-27BA-A7C3-07C865580FFD}"
"137959","149383","316.66","1035.45",".03",".00","1035.48","1352.14","1065.45",".00",".00","1065.45","286.69",".00","88.36","2750.00","1035.48","3785.48","3873.84","2521.70","1065.45","3587.15","286.69","","{9E41D7D4-F0A6-1BDB-BD78-5AFF9DAF5EFD}"
"137961","149385","20.45",".00",".00",".00",".00","20.45",".00",".00",".00",".00","20.45",".00","20.45",".00",".00",".00","20.45",".00",".00",".00","20.45","","{F07D5756-EBD7-560F-AE5B-6A2357DFD04E}"
"137962","149386","1002.26",".00",".00",".00",".00","1002.26",".00",".00",".00",".00","1002.26","40000.00","1237.16","40.00",".00","40.00","1277.16","274.90",".00","274.90","1002.26","","{08D9CA93-361E-277B-D418-64D54ED3FC67}"
"137964","149388","20.45","205.00",".00",".00","205.00","225.45",".00",".00",".00",".00","225.45",".00","20.45",".00","205.00","205.00","225.45",".00",".00",".00","225.45","","{29AC889C-95FC-73D3-9753-04B13BBE0D34}"
"137968","149393","225.45","1767.50",".00",".00","1767.50","1992.95","1885.79",".00",".00","1885.79","107.16",".00","20.45","205.00","1767.50","1972.50","1992.95",".00","1885.79","1885.79","107.16","","{8ADBD7F3-C224-788F-3375-ED6863A69507}"
"137969","149394","20.45",".00",".00",".00",".00","20.45",".00",".00",".00",".00","20.45",".00","20.45",".00",".00",".00","20.45",".00",".00",".00","20.45","","{F07D5756-EBD7-560F-AE5B-6A2357DFD04E}"
"137971","149396","1015.47","190.00","262.00",".00","452.00","1467.47","1328.64",".00",".00","1328.64","138.83",".00","98.45","6797.77","452.00","7249.77","7348.22","5880.75","1328.64","7209.39","138.83","","{15E55023-71E9-AAC9-1260-E5A3B2E60E1A}"
