"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"34904","37992",".00","338.52",".00",".00","338.52","338.52","55.31",".00",".00","55.31","283.21",".00",".00",".00","338.52","338.52","338.52",".00","55.31","55.31","283.21","","{29876AE9-101E-5C11-8718-B841FF5EAD9F}"
"34905","37993","160.50","230.00",".00",".00","230.00","390.50",".00",".00",".00",".00","390.50",".00","160.50",".00","230.00","230.00","390.50",".00",".00",".00","390.50","","{50ED6BBC-BEDF-CF27-AE7C-952229CD4160}"
"34906","37994","1202.11","1000.00",".00",".00","1000.00","2202.11",".00",".00",".00",".00","2202.11",".00","1202.11",".00","1000.00","1000.00","2202.11",".00",".00",".00","2202.11","","{BFD66625-F7A6-6BA8-C901-C0F72BF2CF4C}"
"34908","37996","1007.62",".00",".00",".00",".00","1007.62",".00",".00",".00",".00","1007.62",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{A6EE7B15-1F7B-06DA-D31F-1F7E0350AA58}"
"34909","37997","11198.72",".00",".00",".00",".00","11198.72",".00",".00",".00",".00","11198.72",".00","11198.72",".00",".00",".00","11198.72",".00",".00",".00","11198.72","","{BC63C6E8-97FF-794D-2E08-82A2B0D28A00}"
"34910","37998","1679.88",".00",".00",".00",".00","1679.88",".00",".00",".00",".00","1679.88",".00","1679.88",".00",".00",".00","1679.88",".00",".00",".00","1679.88","","{5023F730-DAAD-3715-C381-D8C3CD31E7F3}"
"34911","37999","197.51",".00",".00",".00",".00","197.51",".00",".00",".00",".00","197.51",".00","197.51",".00",".00",".00","197.51",".00",".00",".00","197.51","","{9083E137-C323-FBA6-482C-7E7AAF72A5B2}"
"34912","38000","6002.50","363.90",".00",".00","363.90","6366.40","775.00",".00",".00","775.00","5591.40",".00","6002.50",".00","363.90","363.90","6366.40",".00","775.00","775.00","5591.40","","{046C4D12-EE60-F677-D6E3-4185D98A8348}"
"34913","38001","846.11",".00",".00",".00",".00","846.11",".00",".00",".00",".00","846.11",".00","846.11",".00",".00",".00","846.11",".00",".00",".00","846.11","","{4619B9BF-B73B-9FC6-D4DF-E1B519E94113}"
"34914","38002","351.97",".00",".00",".00",".00","351.97",".00",".00",".00",".00","351.97",".00","351.97",".00",".00",".00","351.97",".00",".00",".00","351.97","","{E4BAB2CE-19AF-9AB3-DD7D-35F2C8BD3AD1}"
"34916","38004","93576.64","63458.91",".00",".00","63458.91","157035.55","21750.00",".00",".00","21750.00","135285.55",".00","93576.64",".00","63458.91","63458.91","157035.55",".00","21750.00","21750.00","135285.55","","{F2A745F4-FF9B-722A-19B8-F74673D21075}"
"34918","38006","87383.26","780.00",".00",".00","780.00","88163.26",".00",".00",".00",".00","88163.26",".00","87383.26",".00","780.00","780.00","88163.26",".00",".00",".00","88163.26","","{53B27AFA-531B-60D1-7676-B55C498A4EB7}"
"34922","38010","4893.97","4063.00",".00",".00","4063.00","8956.97","1444.52",".00",".00","1444.52","7512.45",".00","4893.97",".00","4063.00","4063.00","8956.97",".00","1444.52","1444.52","7512.45","","{D80D0CCA-9D76-D113-6D22-0763A2006C6D}"
"34923","38011","794.68",".00",".00",".00",".00","794.68",".00",".00",".00",".00","794.68",".00","794.68",".00",".00",".00","794.68",".00",".00",".00","794.68","","{918B3DB7-FB88-A092-2D89-76BAA3C089CC}"
