"Committee Code","Committee Name","Report Year","Report Due Date","Report Code","Report Start Date","Report Ending Date","Fling Source Type","Filing Type","Amended Count","Date Received","Filing Status","Election Year","Officer Position","Last Name","First Name","Middle Name","Office Code","Office Sub Code","Party","SCHED_ID","Begin Cash Bal","Receips Line4 G","Receipts Line5 G","Receipts Line10 G","Tot Expend Funds","Exp Line8 G","Exp Line12 G","Surplus XFerred","Tot Surplus I","End Cash Bal","Tot Receipts To Date","Total Exp To Date","Debt Outstanding","Bal Start Cycle","Tot Receipts Line24 Last Rep","Tot Receipts Elec Cycle","Tot Funds Available","Total Disb Last Rep","Total Disb Elec Cycle","Ending Balance"
"CC980555","Reynolds for State Senate","2008","07/15/2008","JUL15_08","01/01/2008","06/30/2008","E","R","0","07/10/2008","T","2011","CandOfficer","Reynolds","William","Roscoe","SEN","20","Virginia Democratic Party","H","11360.08","13084.69","0.00","0.00","24444.77","18011.32","0.00","","0.00","6433.45","13084.69","18011.32","0.00","11360.08","0.00","13084.69","24444.77","0.00","18011.32","6433.45"
"CC980555","Reynolds for State Senate","2008","01/15/2009","JAN15_09","07/01/2008","12/31/2008","E","R","0","01/07/2009","T","2011","CandOfficer","Reynolds","William","Roscoe","SEN","20","Virginia Democratic Party","H","6433.45","11330.60","0.00","0.00","17764.05","880.47","0.00","","0.00","16883.58","11330.60","880.47","0.00","11360.08","13084.69","24415.29","35775.37","18011.32","18891.79","16883.58"
"CC980566","Friends of Nick Rerras","2008","07/15/2008","JUL15_08","01/01/2008","06/30/2008","E","R","0","07/15/2008","T","2011","CandOfficer","Rerras","Dimitrios","Nick","SEN","6","Virginia Republican Party","H","9837.11","0.00","944.03","2000.00","12781.14","3758.51","0.00","","0.00","9022.63","2944.03","3758.51","0.00","9837.11","0.00","2944.03","12781.14","0.00","3758.51","9022.63"
"CC980566","Friends of Nick Rerras","2008","01/15/2009","JAN15_09","07/01/2008","12/31/2008","E","R","0","01/10/2009","T","2011","CandOfficer","Rerras","Dimitrios","Nick","SEN","6","Virginia Republican Party","H","9022.63","0.00","0.00","0.00","9022.63","91.99","0.00","","0.00","8930.64","0.00","91.99","0.00","9837.11","2944.03","2944.03","12781.14","3758.51","3850.50","8930.64"
"CC980566","Friends of Nick Rerras","2008","07/15/2008","JUL15_08","01/01/2008","06/30/2008","E","A","1","12/30/2011","T","0","CandOfficer","Rerras","Dimitrios","Nick","SEN","6","Virginia Republican Party","H","2350.17","0.00","1396.00","2000.00","5746.17","3758.51","0.00","","0.00","1987.66","3396.00","3758.51","0.00","2350.17","0.00","3396.00","5746.17","0.00","3758.51","1987.66"
"CC980566","Friends of Nick Rerras","2008","01/15/2009","JAN15_09","07/01/2008","12/31/2008","E","A","1","12/30/2011","T","0","CandOfficer","Rerras","Dimitrios","Nick","SEN","6","Virginia Republican Party","H","1987.66","0.00","0.00","0.00","1987.66","91.99","0.00","","0.00","1895.67","0.00","91.99","0.00","2350.17","3396.00","3396.00","5746.17","3758.51","3850.50","1895.67"
"CC980575","Friends of John Watkins","2008","07/15/2008","JUL15_08","01/01/2008","06/30/2008","E","R","0","07/02/2008","T","2011","CandOfficer","Watkins","John","C.","SEN","10","Virginia Republican Party","H","133718.12","51265.91","50.00","0.00","185034.03","27981.42","0.00","","0.00","157052.61","51315.91","27981.42","0.00","133718.12","0.00","51315.91","185034.03","0.00","27981.42","157052.61"
"CC980575","Friends of John Watkins","2008","01/15/2009","JAN15_09","07/01/2008","12/31/2008","E","R","0","01/05/2009","T","2011","CandOfficer","Watkins","John","C.","SEN","10","Virginia Republican Party","H","157052.61","26900.00","0.00","0.00","183952.61","19379.55","0.00","","0.00","164573.06","26900.00","19379.55","0.00","133718.12","51315.91","78215.91","211934.03","27981.42","47360.97","164573.06"
"CC980589","Puckett for Senate","2008","07/15/2008","JUL15_08","01/01/2008","06/30/2008","E","R","0","07/15/2008","T","2011","CandOfficer","Puckett","Phillip","P.","SEN","38","Virginia Democratic Party","H","36266.98","26225.00","0.00","0.00","62491.98","21182.89","0.00","","0.00","41309.09","26225.00","21182.89","0.00","36266.98","0.00","26225.00","62491.98","0.00","21182.89","41309.09"
"CC980589","Puckett for Senate","2008","01/15/2009","JAN15_09","07/01/2008","12/31/2008","E","R","0","01/12/2009","T","2011","CandOfficer","Puckett","Phillip","P.","SEN","38","Virginia Democratic Party","H","41309.09","63380.00","0.00","0.00","104689.09","49709.09","0.00","","0.00","54980.00","63380.00","49709.09","0.00","36266.98","26225.00","89605.00","125871.98","21182.89","70891.98","54980.00"
"CC980657","Friends of Walter Stosch","2008","07/15/2008","JUL15_08","01/01/2008","06/30/2008","E","R","0","07/15/2008","T","2011","CandOfficer","Stosch","Walter","A.","SEN","12","Virginia Republican Party","H","127868.32","20636.45","2518.82","0.00","151023.59","67281.46","0.00","","0.00","83742.13","23155.27","67281.46","0.00","127868.32","0.00","23155.27","151023.59","0.00","67281.46","83742.13"
"CC980657","Friends of Walter Stosch","2008","01/15/2009","JAN15_09","07/01/2008","12/31/2008","E","R","0","01/16/2009","L","2011","CandOfficer","Stosch","Walter","A.","SEN","12","Virginia Republican Party","H","83742.13","104953.68","13095.31","0.00","201791.12","87224.86","0.00","","0.00","114566.26","118048.99","87224.86","0.00","83742.13","0.00","118048.99","201791.12","0.00","87224.86","114566.26"
"CC980673","Colgan for State Senate","2008","07/15/2008","JUL15_08","01/01/2008","06/30/2008","E","R","0","07/09/2008","T","2011","CandOfficer","Colgan","Charles","J.","SEN","29","Virginia Democratic Party","H","18310.28","35347.18","1255.44","0.00","54912.90","13110.86","0.00","","0.00","41802.04","36602.62","13110.86","0.00","18310.28","0.00","36602.62","54912.90","0.00","13110.86","41802.04"
"CC980673","Colgan for State Senate","2008","01/15/2009","JAN15_09","07/01/2008","12/31/2008","E","R","0","01/07/2009","T","2011","CandOfficer","Colgan","Charles","J.","SEN","29","Virginia Democratic Party","H","41802.04","32600.00","2741.53","0.00","77143.57","29386.09","20000.00","","0.00","27757.48","35341.53","49386.09","35000.00","18310.28","36602.62","71944.15","90254.43","13110.86","62496.95","27757.48"
"CC980692","Friends of Tommy Norment","2008","07/15/2008","JUL15_08","01/01/2008","06/30/2008","E","R","0","07/14/2008","T","2011","CandOfficer","Norment","Thomas","K.","SEN","3","Virginia Republican Party","H","130141.19","156942.58","11075.16","0.00","298158.93","98038.92","0.00","","0.00","200120.01","168017.74","98038.92","0.00","130141.19","0.00","168017.74","298158.93","0.00","98038.92","200120.01"
"CC980692","Friends of Tommy Norment","2008","07/15/2008","JUL15_08","01/01/2008","06/30/2008","E","A","1","10/21/2008","T","2011","CandOfficer","Norment","Thomas","K.","SEN","3","Virginia Republican Party","H","130141.19","157322.58","11075.16","0.00","298538.93","98418.92","0.00","","0.00","200120.01","168397.74","98418.92","0.00","130141.19","0.00","168397.74","298538.93","0.00","98418.92","200120.01"
"CC980692","Friends of Tommy Norment","2008","01/15/2009","JAN15_09","07/01/2008","12/31/2008","E","R","0","01/11/2009","T","2011","CandOfficer","Norment","Thomas","K.","SEN","3","Virginia Republican Party","H","200120.01","72431.82","2630.07","0.00","275181.90","75258.54","0.00","","0.00","199923.36","75061.89","75258.54","0.00","130141.19","168017.74","243079.63","373220.82","98038.92","173297.46","199923.36"
"CC980705","Webb for Delegate","2008","07/15/2008","JUL15_08","01/01/2008","06/30/2008","E","R","0","07/14/2008","T","2009","CandOfficer","Webb","Ronald","Allen","HOD","099","Virginia Republican Party","H","7.06","7138.91","61.80","0.00","7207.77","4248.20","0.00","","0.00","2959.57","7200.71","4248.20","4100.00","7.06","0.00","7200.71","7207.77","0.00","4248.20","2959.57"
"CC980705","Webb for Delegate","2008","01/15/2009","JAN15_09","07/01/2008","12/31/2008","E","R","0","01/23/2009","L","0","CandOfficer","Webb","Ronald","Allen","HOD","099","Virginia Republican Party","H","2959.57","450.00","0.00","0.00","3409.57","2100.00","0.00","","0.00","1309.57","450.00","2100.00","2000.00","7.06","7200.71","7650.71","7657.77","4248.20","6348.20","1309.57"
"CC980817","Wampler for Senate","2008","07/15/2008","JUL15_08","01/01/2008","06/30/2008","E","R","0","07/10/2008","T","2011","CandOfficer","Wampler","William","C","SEN","40","Virginia Republican Party","H","48527.22","3200.00","0.00","0.00","51727.22","4453.42","0.00","","0.00","47273.80","3200.00","4453.42","0.00","48527.22","0.00","3200.00","51727.22","0.00","4453.42","47273.80"
"CC980817","Wampler for Senate","2008","01/15/2009","JAN15_09","07/01/2008","12/31/2008","E","R","0","01/05/2009","T","2011","CandOfficer","Wampler","William","C","SEN","40","Virginia Republican Party","H","47273.80","57000.00","0.00","0.00","104273.80","15206.83","0.00","","0.00","89066.97","57000.00","15206.83","0.00","48527.22","3200.00","60200.00","108727.22","4453.42","19660.25","89066.97"
"CC980952","Friends of Delegate Ken Plum","2008","07/15/2008","JUL15_08","01/01/2008","06/30/2008","E","R","0","07/05/2008","T","2009","CandOfficer","Plum","Kenneth","R.","HOD","36","Virginia Democratic Party","H","13417.90","33325.00","524.14","0.00","47267.04","13341.35","0.00","","0.00","33925.69","33849.14","13341.35","0.00","13417.90","0.00","33849.14","47267.04","0.00","13341.35","33925.69"
"CC980952","Friends of Delegate Ken Plum","2008","01/15/2009","JAN15_09","07/01/2008","12/31/2008","E","R","0","01/15/2009","T","2009","CandOfficer","Plum","Kenneth","R.","HOD","36","Virginia Democratic Party","H","33925.69","11785.00","5.80","0.00","45716.49","34810.83","0.00","","0.00","10905.66","11790.80","34810.83","0.00","13417.90","33849.14","45639.94","59057.84","13341.35","48152.18","10905.66"
"CC980957","Joannou Campaign","2008","07/15/2008","JUL15_08","01/01/2008","06/30/2008","E","R","0","07/10/2008","T","2009","CandOfficer","Joannou","Johnny","S.","HOD","79","Virginia Democratic Party","H","7675.63","17459.68","0.00","0.00","25135.31","9015.80","0.00","","0.00","16119.51","17459.68","9015.80","0.00","7675.63","0.00","17459.68","25135.31","0.00","9015.80","16119.51"
"CC980957","Joannou Campaign","2008","07/15/2008","JULN15_08","05/29/2008","06/30/2008","D","R","0","07/14/2008","R","2008","CandOfficer","Joannou","Johnny","S.","HOD","79","Virginia Democratic Party","H","7675.63","17459.68","0.00","0.00","25135.31","9015.80","0.00","0.00","0.00","16119.51","17459.68","9015.80","0.00","7675.63","0.00","17459.68","25135.31","0.00","9015.80","16119.51"
"CC980957","Joannou Campaign","2008","01/15/2009","JAN15_09","07/01/2008","12/31/2008","E","R","0","01/09/2009","T","2009","CandOfficer","Joannou","Johnny","S.","HOD","79","Virginia Democratic Party","H","16119.51","36530.00","230.00","0.00","52879.51","10376.36","0.00","","0.00","42503.15","36760.00","10376.36","0.00","7675.63","17459.68","54219.68","61895.31","9015.80","19392.16","42503.15"
"CC980958","Obannon for House 2003","2008","07/15/2008","JUL15_08","01/01/2008","06/30/2008","E","R","0","07/09/2008","T","2009","CandOfficer","Obannon","John","M.","HOD","73","Virginia Republican Party","H","19225.68","22425.18","0.00","0.00","41650.86","18029.27","0.00","","0.00","23621.59","22425.18","18029.27","0.00","19225.68","0.00","22425.18","41650.86","0.00","18029.27","23621.59"
"CC980958","Obannon for House 2003","2008","01/15/2009","JAN15_09","07/01/2008","12/31/2008","E","R","0","01/14/2009","T","2009","CandOfficer","Obannon","John","M.","HOD","73","Virginia Republican Party","H","23621.59","45987.67","0.00","0.00","69609.26","19141.56","0.00","","0.00","50467.70","45987.67","19141.56","0.00","19225.68","22425.18","68412.85","87638.53","18029.27","37170.83","50467.70"
"CC980959","Friends of Tom Rust","2008","07/15/2008","JUL15_08","01/01/2008","06/30/2008","E","R","0","07/14/2008","T","2009","CandOfficer","Rust","Thomas","Davis","HOD","86","Virginia Republican Party","H","4945.20","66675.01","14.23","0.00","71634.44","33095.15","0.00","","0.00","38539.29","66689.24","33095.15","0.00","4945.20","0.00","66689.24","71634.44","0.00","33095.15","38539.29"
"CC980959","Friends of Tom Rust","2008","01/15/2009","JAN15_09","07/01/2008","12/31/2008","E","R","0","01/15/2009","T","2009","CandOfficer","Rust","Thomas","Davis","HOD","86","Virginia Republican Party","H","38539.29","44583.36","11.56","0.00","83134.21","48721.34","0.00","","0.00","34412.87","44594.92","48721.34","0.00","4945.20","66689.24","111284.16","116229.36","33095.15","81816.49","34412.87"
"CC980964","Callahan Campaign Committee","2008","12/31/2008","FINAL_08","01/01/2008","12/31/2008","D","F","0","07/03/2008","R","2008","CandOfficer","Callahan","Vincent","F","HOD","34","Virginia Republican Party","H","5459.86","0.00","0.00","0.00","5459.86","5444.62","0.00","0.00","15.24","0.00","0.00","5459.86","0.00","65849.75","130067.40","130063.15","195913.15","190543.29","195913.15","0.00"
"CC980965","Friends of Morgan Griffith","2008","07/15/2008","JUL15_08","01/01/2008","06/30/2008","E","R","0","07/14/2008","T","2009","CandOfficer","Griffith","H.","Morgan","HOD","8","Virginia Republican Party","H","8846.19","54900.00","0.00","0.00","63746.19","31584.01","0.00","","0.00","32162.18","54900.00","31584.01","0.00","8846.19","0.00","54900.00","63746.19","0.00","31584.01","32162.18"
"CC980965","Friends of Morgan Griffith","2008","01/15/2009","JAN15_09","07/01/2008","12/31/2008","E","R","0","01/15/2009","T","2009","CandOfficer","Griffith","H.","Morgan","HOD","8","Virginia Republican Party","H","32162.18","83335.00","0.00","0.00","115497.18","79627.75","0.00","","0.00","35869.43","83335.00","79627.75","0.00","8846.19","54900.00","138235.00","147081.19","31584.01","111211.76","35869.43"
"CC980966","Friends of Janet Howell","2008","07/15/2008","JUL15_08","01/01/2008","06/30/2008","E","R","0","07/02/2008","T","2011","CandOfficer","Howell","Janet","D.","SEN","32","Virginia Democratic Party","H","53062.39","4585.00","52.77","0.00","57700.16","27318.45","0.00","","0.00","30381.71","4637.77","27318.45","0.00","53062.39","0.00","4637.77","57700.16","0.00","27318.45","30381.71"
"CC980966","Friends of Janet Howell","2008","01/15/2009","JAN15_09","07/01/2008","12/31/2008","E","R","0","01/09/2009","T","2011","CandOfficer","Howell","Janet","D.","SEN","32","Virginia Democratic Party","H","30381.71","69467.76","0.00","0.00","99849.47","12854.04","0.00","","0.00","86995.43","69467.76","12854.04","0.00","53062.39","4637.77","74105.53","127167.92","27318.45","40172.49","86995.43"
"CC980967","Friends of Kathy Byron","2008","07/15/2008","JUL15_08","01/01/2008","06/30/2008","E","R","0","07/14/2008","T","2009","CandOfficer","Byron","Kathy","J.","HOD","22","Virginia Republican Party","H","82940.43","15000.00","0.00","0.00","97940.43","6908.45","0.00","","0.00","91031.98","15000.00","6908.45","0.00","82940.43","0.00","15000.00","97940.43","0.00","6908.45","91031.98"
"CC980967","Friends of Kathy Byron","2008","01/15/2009","JAN15_09","07/01/2008","12/31/2008","E","R","0","01/07/2009","T","2009","CandOfficer","Byron","Kathy","J.","HOD","22","Virginia Republican Party","H","91031.98","34612.13","33.00","0.00","125677.11","9441.87","0.00","","0.00","116235.24","34645.13","9441.87","0.00","82940.43","15000.00","49645.13","132585.56","6908.45","16350.32","116235.24"
"CC980969","Friends of Floyd H. Miles, Sr.","2008","07/15/2008","JUL15_08","01/01/2008","06/30/2008","E","R","0","07/05/2008","T","2009","CandOfficer","Miles","Floyd","H.","HOD","74","Virginia Democratic Party","H","19.59","0.00","0.00","0.00","19.59","0.00","0.00","","0.00","19.59","0.00","0.00","21876.64","19.59","0.00","0.00","19.59","0.00","0.00","19.59"
"CC980969","Friends of Floyd H. Miles, Sr.","2008","01/15/2009","JAN15_09","07/01/2008","12/31/2008","E","R","0","01/05/2009","T","2009","CandOfficer","Miles","Floyd","H.","HOD","74","Virginia Democratic Party","H","19.59","0.00","0.00","0.00","19.59","0.00","0.00","","0.00","19.59","0.00","0.00","21876.64","19.59","0.00","0.00","19.59","0.00","0.00","19.59"
"CC980981","FitzSimmonds for State Senate","2008","07/15/2008","JUL15_08","01/01/2008","06/30/2008","E","R","0","07/13/2008","T","2011","CandOfficer","FitzSimmonds","Robert","S.","SEN","29","Virginia Republican Party","H","5046.45","700.00","0.00","0.00","5746.45","2000.00","0.00","","0.00","3746.45","700.00","2000.00","0.00","5046.45","0.00","700.00","5746.45","0.00","2000.00","3746.45"
"CC980981","FitzSimmonds for State Senate","2008","01/15/2009","JAN15_09","07/01/2008","12/31/2008","E","R","0","01/15/2009","T","2011","CandOfficer","FitzSimmonds","Robert","S.","SEN","29","Virginia Republican Party","H","3746.45","0.00","0.00","0.00","3746.45","0.00","0.00","","0.00","3746.45","0.00","0.00","0.00","5046.45","700.00","700.00","5746.45","2000.00","2000.00","3746.45"
"CC980997","Lucas for Senate Campaign","2008","07/15/2008","JUL15_08","01/01/2008","06/30/2008","E","R","0","07/15/2008","T","2011","CandOfficer","Lucas","L.","Louise","SEN","18","Virginia Democratic Party","H","7247.57","18750.00","0.00","0.00","25997.57","34021.42","0.00","","0.00","-8023.85","18750.00","34021.42","0.00","0.00","306152.87","324902.87","324902.87","298905.30","332926.72","-8023.85"
"CC980997","Lucas for Senate Campaign","2008","01/15/2009","JAN15_09","07/01/2008","12/31/2008","E","R","0","01/14/2009","T","2011","CandOfficer","Lucas","L.","Louise","SEN","18","Virginia Democratic Party","H","-8023.85","41064.65","0.00","0.00","33040.80","47668.04","0.00","","0.00","-14627.24","41064.65","47668.04","0.00","0.00","324902.87","365967.52","365967.52","332926.72","380594.76","-14627.24"
"CC981001","Friends of Jeff Frederick","2008","07/15/2008","JUL15_08","01/01/2008","06/30/2008","E","R","0","07/15/2008","T","2009","CandOfficer","Frederick","Jeffrey","M.","HOD","52","Virginia Republican Party","H","8168.36","76255.24","67.32","0.00","84490.92","73233.39","0.00","","0.00","11257.53","76322.56","73233.39","500.00","8168.36","0.00","76322.56","84490.92","0.00","73233.39","11257.53"
"CC981001","Friends of Jeff Frederick","2008","01/15/2009","JAN15_09","07/01/2008","12/31/2008","E","R","0","01/15/2009","T","2009","CandOfficer","Frederick","Jeffrey","M.","HOD","52","Virginia Republican Party","H","11257.53","26185.00","0.00","0.00","37442.53","33395.56","0.00","","0.00","4046.97","26185.00","33395.56","500.00","8168.36","76322.56","102507.56","110675.92","73233.39","106628.95","4046.97"
"CC981001","Friends of Jeff Frederick","2008","01/15/2009","JAN15_09","07/01/2008","12/31/2008","E","A","1","03/25/2009","T","0","CandOfficer","Frederick","Jeffrey","M.","HOD","52","Virginia Republican Party","H","11257.53","58115.02","0.00","0.00","69372.55","33395.56","0.00","","0.00","35976.99","58115.02","33395.56","500.00","8168.36","76322.56","134437.58","142605.94","73233.39","106628.95","35976.99"
"CC981006","Friends of Mark Obenshain","2008","07/15/2008","JUL15_08","01/01/2008","06/30/2008","E","R","0","07/15/2008","T","2011","CandOfficer","Obenshain","Mark","D.","SEN","26","Virginia Republican Party","H","48194.69","30098.00","63.88","0.00","78356.57","26030.44","0.00","","0.00","52326.13","30161.88","26030.44","2000.00","48194.69","0.00","30161.88","78356.57","0.00","26030.44","52326.13"
"CC981006","Friends of Mark Obenshain","2008","01/15/2009","JAN15_09","07/01/2008","12/31/2008","E","R","0","01/14/2009","T","2011","CandOfficer","Obenshain","Mark","D.","SEN","26","Virginia Republican Party","H","52326.13","8750.00","198.27","0.00","61274.40","6884.42","0.00","","0.00","54389.98","8948.27","6884.42","2000.00","48194.69","30161.88","39110.15","87304.84","26030.44","32914.86","54389.98"
"CC981008","Joe T. May for Delegate","2008","07/15/2008","JUL15_08","01/01/2008","06/30/2008","E","R","0","07/03/2008","T","2009","CandOfficer","May","Joe","T.","HOD","33","Virginia Republican Party","H","44255.32","21980.26","0.00","0.00","66235.58","16762.54","0.00","","0.00","49473.04","21980.26","16762.54","0.00","44255.32","0.00","21980.26","66235.58","0.00","16762.54","49473.04"
"CC981008","Joe T. May for Delegate","2008","01/15/2009","JAN15_09","07/01/2008","12/31/2008","E","R","0","01/13/2009","T","2009","CandOfficer","May","Joe","T.","HOD","33","Virginia Republican Party","H","49473.04","31300.00","0.00","0.00","80773.04","20816.86","0.00","","0.00","59956.18","31300.00","20816.86","0.00","44255.32","21980.26","53280.26","97535.58","16762.54","37579.40","59956.18"
"CC981011","Wagner for Senate","2008","07/15/2008","JUL15_08","01/01/2008","06/30/2008","E","R","0","07/09/2008","T","2011","CandOfficer","Wagner","Frank","W.","SEN","7","Virginia Republican Party","H","49424.03","61610.17","0.00","0.00","111034.20","38070.64","0.00","","0.00","72963.56","61610.17","38070.64","0.00","49424.03","0.00","61610.17","111034.20","0.00","38070.64","72963.56"
"CC981011","Wagner for Senate","2008","01/15/2009","JAN15_09","07/01/2008","12/31/2008","E","R","0","01/06/2009","T","2011","CandOfficer","Wagner","Frank","W.","SEN","7","Virginia Republican Party","H","72963.56","22588.48","0.00","0.00","95552.04","40791.48","0.00","","0.00","54760.56","22588.48","40791.48","0.00","49424.03","61610.17","84198.65","133622.68","38070.64","78862.12","54760.56"
"CC981016","Friends of Rob Bell for Delegate","2008","07/15/2008","JUL15_08","01/01/2008","06/30/2008","E","R","0","07/15/2008","T","2009","CandOfficer","Bell","Robert","B.","HOD","58","Virginia Republican Party","H","72110.32","38817.50","3112.38","0.00","114040.20","19942.39","0.00","","0.00","94097.81","41929.88","19942.39","0.00","72110.32","0.00","41929.88","114040.20","0.00","19942.39","94097.81"
"CC981016","Friends of Rob Bell for Delegate","2008","01/15/2009","JAN15_09","07/01/2008","12/31/2008","E","R","0","01/15/2009","T","2009","CandOfficer","Bell","Robert","B.","HOD","58","Virginia Republican Party","H","94097.81","397611.09","2056.88","0.00","493765.78","15024.03","0.00","","0.00","478741.75","399667.97","15024.03","0.00","72110.32","41929.88","441597.85","513708.17","19942.39","34966.42","478741.75"
"CC981022","Wright for Delegate","2008","07/15/2008","JUL15_08","01/01/2008","06/30/2008","E","R","0","07/01/2008","T","2009","CandOfficer","Wright","Tommy","C.","HOD","61","Virginia Republican Party","H","100322.00","3670.00","0.00","0.00","103992.00","7745.87","0.00","","0.00","96246.13","3670.00","7745.87","0.00","100322.00","0.00","3670.00","103992.00","0.00","7745.87","96246.13"
"CC981022","Wright for Delegate","2008","01/15/2009","JAN15_09","07/01/2008","12/31/2008","E","R","0","01/05/2009","T","2009","CandOfficer","Wright","Tommy","C.","HOD","61","Virginia Republican Party","H","96246.13","6805.00","0.00","0.00","103051.13","10538.91","0.00","","0.00","92512.22","6805.00","10538.91","0.00","100322.00","3670.00","10475.00","110797.00","7745.87","18284.78","92512.22"
"CC981025","Citizens for Jim Scott","2008","07/15/2008","JUL15_08","01/01/2008","06/30/2008","E","R","0","07/12/2008","T","2009","CandOfficer","Scott","James","M.","HOD","53","Virginia Democratic Party","H","12801.05","13250.00","0.00","0.00","26051.05","11388.72","0.00","","0.00","14662.33","13250.00","11388.72","0.00","12801.05","0.00","13250.00","26051.05","0.00","11388.72","14662.33"
"CC981025","Citizens for Jim Scott","2008","01/15/2009","JAN15_09","07/01/2008","12/31/2008","E","R","0","01/11/2009","T","2009","CandOfficer","Scott","James","M.","HOD","53","Virginia Democratic Party","H","14662.33","11040.00","0.00","0.00","25702.33","9305.81","0.00","","0.00","16396.52","11040.00","9305.81","0.00","12801.05","13250.00","24290.00","37091.05","11388.72","20694.53","16396.52"
