"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"78969","86310","200.00","14395.60",".00","52.72","14448.32","14648.32","12239.10",".00",".00","12239.10","2409.22","52.72",".00","339.41","14448.32","14787.73","14787.73","139.41","12239.10","12378.51","2409.22","","{7370B98D-8042-9F38-66A0-1CCB151D49C8}"
"90508","98318","822.18","177.82",".00",".00","177.82","1000.00","1000.00",".00",".00","1000.00",".00",".00","822.18",".00","177.82","177.82","1000.00",".00","1000.00","1000.00",".00","","{7D7F95CC-829B-8FD0-1C8F-3E6967AF38B0}"
"90515","98325",".00","100.00",".00",".00","100.00","100.00",".00",".00",".00",".00","100.00",".00",".00",".00","100.00","100.00","100.00",".00",".00",".00","100.00","","{B811D51A-A70B-68AB-1F7A-3DA4F7C19FF6}"
"90525","98335","320.82",".00",".00",".00",".00","320.82","46.22","274.60",".00","320.82",".00",".00",".00","706.41",".00","706.41","706.41","385.59","320.82","706.41",".00","","{9379EF74-9CCC-A891-400A-E8D0136FB0D7}"
"90527","98337","250.00","288.86",".00",".00","288.86","538.86","4.00","534.86",".00","538.86",".00",".00",".00","250.00","288.86","538.86","538.86",".00","538.86","538.86",".00","","{F7D29768-0317-8756-4BA8-3C9D08B2876B}"
"90528","98338",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{B29739FE-4047-C6BD-2719-6E85A43C4060}"
"90536","98348",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{DEBD76B2-241D-8F7A-FBC9-46A908E11B24}"
"90540","98352","231.31","100.00",".00",".00","100.00","331.31",".00",".00",".00",".00","331.31","13835.03","231.31",".00","100.00","100.00","331.31",".00",".00",".00","331.31","","{397787D7-F44F-EE64-58F1-59A816A15011}"
"90544","98356","231.31","100.00",".00",".00","100.00","331.31","251.29",".00",".00","251.29","80.02","13835.03","231.31",".00","100.00","100.00","331.31",".00","251.29","251.29","80.02","","{397787D7-F44F-EE64-58F1-59A816A15011}"
"90548","98362","926.20",".00",".00",".00",".00","926.20",".00",".00",".00",".00","926.20",".00","833.33",".00",".00",".00","833.33",".00",".00",".00","833.33","","{066D140C-8D52-3585-BDB6-8B4601EA2888}"
"90554","98368","38520.75","6200.00",".00",".00","6200.00","44720.75","23000.33",".00",".00","23000.33","21720.42",".00","26717.64","197967.77","6200.00","204167.77","230885.41","186164.66","23000.33","209164.99","21720.42","","{ACE8237A-7D52-06C4-4A53-E45443E55E6B}"
"90555","98370","38520.75","6200.00",".00",".00","6200.00","44720.75","19005.60",".00",".00","19005.60","25715.15",".00","26717.64","197967.77","6200.00","204167.77","230885.41","186164.66","19005.60","205170.26","25715.15","","{ACE8237A-7D52-06C4-4A53-E45443E55E6B}"
"90556","98371","30112.14","14425.00",".00",".00","14425.00","44537.14","5505.42",".00",".00","5505.42","39031.72",".00","26717.64","183542.77","14425.00","197967.77","224685.41","180148.27","5505.42","185653.69","39031.72","","{45EC23C4-2E89-585A-7256-66D6507FBE27}"
"90557","98372","23021.71","9400.00",".00",".00","9400.00","32421.71","2309.98",".00",".00","2309.98","30111.73",".00","26717.64","174142.77","9400.00","183542.77","210260.41","177838.70","2309.98","180148.68","30111.73","","{D64D1EFD-33C7-79C5-51A1-D7533368DCC7}"
"90559","98374","20703.62","14245.00",".00",".00","14245.00","34948.62","12748.32",".00",".00","12748.32","22200.30",".00","26717.64","158397.77","14245.00","172642.77","199360.41","164411.79","12748.32","177160.11","22200.30","","{2755E4F2-30C4-065F-010B-5842DCE639FF}"
"90560","98375","25715.15","3600.00",".00",".00","3600.00","29315.15","9723.67",".00",".00","9723.67","19591.48",".00","26717.64","204167.77","3600.00","207767.77","234485.41","205170.26","9723.67","214893.93","19591.48","","{ED962443-0E9C-6DEB-BFA9-2B910DB24878}"
"90561","98376","19591.48","3000.00",".00",".00","3000.00","22591.48","17414.33",".00",".00","17414.33","5177.15",".00","19591.48",".00","3000.00","3000.00","22591.48",".00","17414.33","17414.33","5177.15","","{6A5ED0A2-AA42-8314-C1E5-43F68FB5535A}"
"90562","98377","19591.48","3000.00",".00",".00","3000.00","22591.48","17414.33",".00",".00","17414.33","5177.15",".00","19591.48",".00","3000.00","3000.00","22591.48",".00","17414.33","17414.33","5177.15","","{6A5ED0A2-AA42-8314-C1E5-43F68FB5535A}"
"90563","98378","41418.03","10000.00",".00",".00","10000.00","51418.03","13672.66",".00",".00","13672.66","37745.37",".00","26717.64","143997.77","10000.00","153997.77","180715.41","129297.38","13672.66","142970.04","37745.37","","{25B3F95F-B1C9-58F5-B547-5B5ED577B7D0}"
"90564","98379","19591.48","3000.00",".00",".00","3000.00","22591.48","17414.33",".00",".00","17414.33","5177.15",".00","19591.48",".00","3000.00","3000.00","22591.48",".00","17414.33","17414.33","5177.15","","{6A5ED0A2-AA42-8314-C1E5-43F68FB5535A}"
"90565","98380","37745.37","6900.00",".00",".00","6900.00","44645.37","21441.75",".00",".00","21441.75","23203.62",".00","26717.64","153997.77","6900.00","160897.77","187615.41","142970.04","21441.75","164411.79","23203.62","","{3DB331A7-B76A-73F5-610F-16A950E4EF49}"
"90566","98381","23203.62","14245.00",".00",".00","14245.00","37448.62","12748.32",".00",".00","12748.32","24700.30",".00","26717.64","160897.77","14245.00","175142.77","201860.41","164411.79","12748.32","177160.11","24700.30","","{2755E4F2-30C4-065F-010B-5842DCE639FF}"
"90567","98382","24700.30","9400.00",".00",".00","9400.00","34100.30","2309.98",".00",".00","2309.98","31790.32",".00","26717.64","175142.77","9400.00","184542.77","211260.41","177160.11","2309.98","179470.09","31790.32","","{D64D1EFD-33C7-79C5-51A1-D7533368DCC7}"
"90568","98383","31790.32","14425.00",".00",".00","14425.00","46215.32","5505.42",".00",".00","5505.42","40709.90",".00","26717.64","184542.77","14425.00","198967.77","225685.41","179470.09","5505.42","184975.51","40709.90","","{45EC23C4-2E89-585A-7256-66D6507FBE27}"
"90569","98384","40709.90","6200.00",".00",".00","6200.00","46909.90","19005.60",".00",".00","19005.60","27904.30",".00","26717.64","198967.77","6200.00","205167.77","231885.41","184975.51","19005.60","203981.11","27904.30","","{ACE8237A-7D52-06C4-4A53-E45443E55E6B}"
"90570","98385","27904.30","3600.00",".00",".00","3600.00","31504.30","9723.67",".00",".00","9723.67","21780.63",".00","26717.64","205167.77","3600.00","208767.77","235485.41","203981.11","9723.67","213704.78","21780.63","","{ED962443-0E9C-6DEB-BFA9-2B910DB24878}"
"90571","98386","21780.63","3000.00",".00",".00","3000.00","24780.63","17414.33",".00",".00","17414.33","7366.30",".00","21780.63",".00","3000.00","3000.00","24780.63",".00","17414.33","17414.33","7366.30","","{6A5ED0A2-AA42-8314-C1E5-43F68FB5535A}"
"90578","98393","233272.18","57015.24","750.00",".00","57765.24","291037.42","38416.29",".00",".00","38416.29","252621.13",".00","230836.15","10894.21","57765.24","68659.45","299495.60","8458.18","38416.29","46874.47","252621.13","","{09874BE4-D94B-AE7A-39C0-716A01D60A60}"
"90581","98396","531.43","1010.00",".00",".00","1010.00","1541.43","47.91",".00",".00","47.91","1493.52","4274.31","331.43","200.00","1010.00","1210.00","1541.43",".00","47.91","47.91","1493.52","","{374D320B-9642-259F-480D-4C9643003469}"
"90585","98399","3286.63","12570.00",".00",".00","12570.00","15856.63","1014.58",".00",".00","1014.58","14842.05",".00","3272.63","20.00","12570.00","12590.00","15862.63","6.00","1014.58","1020.58","14842.05","","{532FFD60-C033-F1CB-FC6E-8ABE173F9022}"
"90586","98400",".00","4570.91",".00",".00","4570.91","4570.91","1731.38",".00",".00","1731.38","2839.53",".00",".00",".00","4570.91","4570.91","4570.91",".00","1731.38","1731.38","2839.53","","{FC50E126-6561-DD38-9A07-9D27B55307F3}"
"90587","98401","2839.53","1813.35",".00",".00","1813.35","4652.88","1655.97",".00",".00","1655.97","2996.91",".00",".00","4570.91","1813.35","6384.26","6384.26","1731.38","1655.97","3387.35","2996.91","","{AD966ADB-D0B9-AF90-5B6E-B55C03610E67}"
"90588","98402","2996.91","1317.00",".00",".00","1317.00","4313.91","487.68",".00",".00","487.68","3826.23",".00",".00","6384.26","1317.00","7701.26","7701.26","3387.35","487.68","3875.03","3826.23","","{2459503B-2DB2-6A11-37D8-90B0B4954F25}"
"90589","98403","3826.23","40.00",".00",".00","40.00","3866.23","657.99",".00",".00","657.99","3208.24",".00",".00","7701.26","40.00","7741.26","7741.26","3875.03","657.99","4533.02","3208.24","","{0ADE3F3A-72D2-F90F-7B04-DD448BE3CC74}"
"90590","98404","3208.24","2104.00",".00",".00","2104.00","5312.24","3344.91",".00",".00","3344.91","1967.33",".00",".00","7741.26","2104.00","9845.26","9845.26","4533.02","3344.91","7877.93","1967.33","","{CF1FEE07-4DE5-5811-7B8A-2760B4509912}"
"90591","98405","1967.33","1570.00",".00",".00","1570.00","3537.33","1884.17",".00",".00","1884.17","1653.16",".00",".00","9845.26","1570.00","11415.26","11415.26","7877.93","1884.17","9762.10","1653.16","","{40306267-19C3-4EA4-4984-49D6E7809AAD}"
"90592","98406","1653.16","2400.79",".00",".00","2400.79","4053.95","2233.43",".00",".00","2233.43","1820.52",".00",".00","11415.26","2400.79","13816.05","13816.05","9762.10","2233.43","11995.53","1820.52","","{F608C958-DC01-4FE3-3B4E-C1FCEC118358}"
"90593","98407","1820.52","299.00",".00",".00","299.00","2119.52","2098.17",".00",".00","2098.17","21.35",".00",".00","13816.05","299.00","14115.05","14115.05","11995.53","2098.17","14093.70","21.35","","{8A8186B9-3FE2-4824-76D5-48A1F1CE05DB}"
"90595","98409","21.35",".00",".00",".00",".00","21.35",".00",".00",".00",".00","21.35",".00",".00","14115.05",".00","14115.05","14115.05","14093.70",".00","14093.70","21.35","","{E3BDAEDC-643E-0E5B-9F2B-FDA6E5603147}"
