"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"119871","134573","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{71A93967-49E5-FDF0-E059-7C9DE846B807}"
"121077","135822","6","25105.14","0",".00","0",".00","0",".00","6","25105.14",".07",".00",".00","1000.00","1000.00","27000.00",".00","27000.00","27000.00",".00","","{CAAF9BF8-F117-680B-7C3C-EFB2DACFE93F}"
"124357","139457","0",".00","0",".00","0",".00","1","100.00","1","100.00",".00",".00","100.00",".00","100.00",".00",".00",".00",".00",".00","","{AB205C03-C068-922D-4685-68A4BCB8F16B}"
"125258","140463","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{1C63F8B3-1777-18F0-5B1D-894B5E4835D7}"
"125334","140550","0",".00","0",".00","0",".00","0",".00","0",".00","1000.00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{6F00D01D-7CF9-5EE8-C201-4865788639B9}"
"125336","140552","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{1C5F05B3-BC2C-5DF7-0E26-6265A44DD905}"
"125337","140553","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{DA23EB82-1368-9E45-0D44-4FAF6199D35A}"
"125339","140555","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{1238B39A-7AB5-158C-073F-0398EA9F1E4E}"
"125340","140556","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{BF72E065-7EDD-762C-FB23-06B32F3E8F49}"
"125343","140559","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{85619825-3600-ADEC-33B2-ECEDC7A15EEA}"
"125344","140560","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","250.00","250.00",".00",".00",".00",".00",".00","","{C112E4CE-2EAA-73C9-6074-4F2BF86F41B0}"
"125347","140563","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","149.98","149.98",".00",".00",".00",".00",".00","","{C5C78B21-98A4-FBC0-E0BB-0D91DED35A1A}"
"125348","140564","36","25250.00","3","128.97","10","900.00","1","64.00","50","26342.97",".00","128.97","64.00","3450.65","3643.62",".00",".00",".00",".00",".00","","{008E6621-F4E4-58AF-95FE-DB2BF8D23A71}"
"125349","140565","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","3822.78",".00","3822.78",".00","3822.78","","{72C49B34-6FE3-5FE1-9879-7DF579BA602F}"
"125351","140567","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","3822.78",".00","3822.78",".00","3822.78","","{72C49B34-6FE3-5FE1-9879-7DF579BA602F}"
"125354","140570","5","2150.00","0",".00","1","99.00","0",".00","6","2249.00",".00",".00",".00","561.25","561.25",".00",".00",".00",".00",".00","","{8992BA64-DCAC-658D-BB8B-38C60EA24D18}"
"125355","140571","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","1972.00","1972.00",".00",".00",".00",".00",".00","","{67DC044A-9A0C-DCA7-BC5F-2BBD804DE5FE}"
"125357","140573","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","27291.00",".00","27291.00",".00","27291.00","","{1A4DC2C7-6604-5A8D-D2BB-94390BDC3C0E}"
"125358","140574","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","12453.40",".00","12453.40",".00","12453.40","","{54C8ABEF-36BD-A852-7D3A-A37F68BAA808}"
"125359","140575","5","435.00","0",".00","26","710.00","0",".00","31","1145.00",".00",".00",".00","2194.90","2194.90",".00",".00",".00",".00",".00","","{C18DA51D-41CC-EBA8-8C62-8CEF6BE5A979}"
"125361","140577","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{E61B403B-2E4B-C939-F0AA-DC439C4BBFDA}"
"125362","140578","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{D1EEACE5-5156-69D5-F1D0-D32E5700DED1}"
"125364","140580","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","696.56","696.56","9011.46",".00","9011.46",".00","9011.46","","{28C83FAC-BF69-D9AE-E44E-6F98830637B0}"
"125367","140583","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{40A620E1-19C9-DEA1-80B3-5F6B0E96FB92}"
"125368","140584","54","14369.39","1","52.64","50","2316.69","0",".00","105","16738.72","10.39","52.64",".00","7487.71","7540.35",".00",".00",".00",".00",".00","","{F9C90A05-D63E-5993-A8B5-56ED0208C1D8}"
"125370","140586","0",".00","0",".00","1","100.00","0",".00","1","100.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{72C5D6CD-CDF0-A9FE-3BF9-6FCD969F37AC}"
"125372","140588","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{50CDEC1F-3ADF-B580-19D8-5AF478A6D838}"
"125373","140589","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","5110.00","273.32","5383.32",".00","5383.32","","{9B139B51-85BD-65BB-192B-66208DCB26E9}"
"125378","140594","2","4675.38","0",".00","1","100.00","0",".00","3","4775.38",".00",".00",".00",".00",".00","5100.00",".00","5100.00","5100.00",".00","","{CE4D9BFA-4EAD-8FEA-1C93-D04D4447FAB0}"
"125380","140596","4","1300.00","1","279.00","17","925.00","3","59.00","25","2563.00",".00","279.00","59.00","16.91","354.91",".00",".00",".00",".00",".00","","{AD2729AE-5E7A-E560-D678-80514CE3781F}"
"125381","140597","0",".00","0",".00","0",".00","3","59.00","3","59.00",".00",".00","59.00",".00","59.00",".00",".00",".00",".00",".00","","{F03AEC1E-C63F-99CE-D965-BC14C9E6BC36}"
"125386","140602","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{3F5AA5D4-B497-B4D5-9987-8BEB01642F36}"
"125387","140603","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","163.25",".00","163.25",".00","163.25","","{92406F37-2542-1F63-F03A-C4A6A21244B3}"
"125388","140604","2","180.83","0",".00","1","100.00","0",".00","3","280.83",".00",".00",".00","145.83","145.83",".00",".00",".00",".00",".00","","{03DF4C7E-8A27-28F1-E1B3-284302AF2052}"
"125389","140605","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{C0FCCEA6-750A-38AC-70A3-0635F9F71B45}"
"125390","140606","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","500.00","500.00",".00",".00",".00",".00",".00","","{79C46E98-8E6F-9A52-41AF-F7EBA3E26ECA}"
"125391","140608","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{EF162ED1-40FB-6FB2-6759-F58CA0A50F3B}"
"125392","140607","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","10433.97","10433.97",".00",".00",".00",".00",".00","","{0D7D8B71-3EF4-1B65-1098-3A16740A0072}"
"125393","140609","33","12280.00","3","962.20","10","800.00","0",".00","46","14042.20",".00","962.20",".00","9277.64","10239.84",".00",".00",".00",".00",".00","","{EC15F07B-E3EE-35E3-ACDC-059F1736A978}"
"125394","140610","1","200.00","0",".00","26","1330.00","0",".00","27","1530.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{1EF2950F-6C0C-22EF-85D3-5348E9543486}"
"125396","140612","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{6FE852F8-2375-33FB-5F05-9A4EFD6DBA2D}"
"125398","140614","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","3005.00","3005.00",".00",".00",".00",".00",".00","","{660B26AA-FBD3-FCE2-3C40-2CEEB3EB02C2}"
"125399","140615","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{0C8B83FF-5532-8DB3-E0F0-9E26DD32A03B}"
"125400","140616","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","5500.00",".00","5500.00",".00","5500.00","","{96BE3B2D-469C-9C3B-F69A-FB602E69D024}"
"125401","140617","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{C2D75831-6A8F-A3ED-D4A6-4BCA4289791A}"
"125402","140618","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".27",".00",".27",".00",".27","","{BC38151A-B30A-B98C-4761-202B8D65DC59}"
"125404","140620","1","136.00","0",".00","99","2918.00","0",".00","100","3054.00",".00",".00",".00","867.94","867.94",".00",".00",".00",".00",".00","","{7514B205-80ED-2AE9-A560-12CB1FF1B5D7}"
"125405","140621","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{9392C0DB-D886-D95F-B094-80263617DABA}"
"125406","140622","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","19.95","19.95",".00",".00",".00",".00",".00","","{618DD1DB-9B90-83B1-4420-FD943F3DF3CF}"
"125407","140623","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","25.00",".00","25.00",".00","25.00","","{3D604453-F2D0-4634-71A0-42581FEBB002}"
"125408","140624","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{7F048625-24F2-6B7D-5314-7E38E3CC0A57}"
"125412","140628","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","33100.00",".00","33100.00",".00","33100.00","","{E7BBA31C-2C73-3A23-98B3-E2B4F15534F4}"
"125413","140629","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","7500.00",".00","7500.00",".00","7500.00","","{B1DAB7CE-B030-B695-C903-4246411DBA81}"
"125414","140630","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{A285F719-9F98-549D-0CFE-5AE1EB25801B}"
