"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"3000","3002","0",".00","0",".00","33","325.00","0",".00","33","325.00","3.83",".00",".00","825.00","825.00",".00",".00",".00",".00",".00","","{1635DCD3-BBFD-D702-E7B7-E7816226DC86}"
"3258","3278","2","200.00","0",".00","5","250.00","0",".00","7","450.00",".00",".00",".00","5690.29","5690.29",".00",".00",".00",".00",".00","","{C75746B1-047F-990B-C928-8280E8C975D3}"
"3259","3279","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","5578.78",".00","5578.78",".00","5578.78","","{79566F9C-2D8C-23AF-6423-80C0A75C71F4}"
"3260","3281","2","2500.00","0",".00","0",".00","0",".00","2","2500.00",".00",".00",".00","2340.25","2340.25","5807.82",".00","5807.82",".00","5807.82","","{AD27F27F-94E5-939A-9B77-F492BBEE8DA1}"
"3261","3282","1","5000.00","0",".00","0",".00","0",".00","1","5000.00",".00",".00",".00","3500.00","3500.00",".00",".00",".00",".00",".00","","{C6AF76E6-0DAA-9CED-736E-DEBC99670AA1}"
"3264","3285","85","16814.00","2","297.60","114","4773.00","0",".00","201","21884.60",".00","297.60",".00","14884.88","15182.48",".00",".00",".00",".00",".00","","{669A2D2D-53E2-83D9-C5F4-EF0340A19CEA}"
"3267","3288","85","16814.00","2","297.60","114","4773.00","0",".00","201","21884.60",".00","297.60",".00","14884.88","15182.48",".00",".00",".00",".00",".00","","{669A2D2D-53E2-83D9-C5F4-EF0340A19CEA}"
"3268","3289","0",".00","0",".00","1","25.00","0",".00","1","25.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{C060533A-0DDB-6D51-1E1A-35D9A7E51DE3}"
"3273","3296","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","100.00","100.00",".00",".00",".00",".00",".00","","{B2B9652C-52BA-C21A-AB03-849CC47311D3}"
"3289","3314","3","300.00","0",".00","0",".00","0",".00","3","300.00",".09",".00",".00","254.00","254.00",".00",".00",".00",".00",".00","","{D8DCE2DF-8A05-9C2B-4B23-922FD2C7797B}"
"3291","3316","31","95342.97","0",".00","5","449.00","0",".00","36","95791.97","13.16",".00",".00","41031.03","41031.03",".00",".00",".00",".00",".00","","{2FD45A20-755A-9A3B-479E-262AFA51A1C4}"
"3301","3326","0",".00","0",".00","1","100.00","0",".00","1","100.00",".00",".00",".00","4874.19","4874.19",".00","5000.00","5000.00",".00","5000.00","","{BC7944AA-44C8-951D-497F-462524A46869}"
"3307","3332","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{56ECFB5C-DFBA-7E1D-533A-B9234BC1C7BD}"
"3309","3334","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","125.00","125.00",".00",".00",".00",".00",".00","","{B753E339-E11E-5960-AD05-F003CAE38746}"
