"Committee Code","Committee Name","Report Year","Report Due Date","Report Code","Report Start Date","Report Ending Date","Fling Source Type","Filing Type","Amended Count","Date Received","Filing Status","Election Year","Officer Position","Last Name","First Name","Middle Name","Office Code","Office Sub Code","Party","SCHED_ID","Begin Cash Bal","Receips Line4 G","Receipts Line5 G","Receipts Line10 G","Tot Expend Funds","Exp Line8 G","Exp Line12 G","Surplus XFerred","Tot Surplus I","End Cash Bal","Tot Receipts To Date","Total Exp To Date","Debt Outstanding","Bal Start Cycle","Tot Receipts Line24 Last Rep","Tot Receipts Elec Cycle","Tot Funds Available","Total Disb Last Rep","Total Disb Elec Cycle","Ending Balance"
"CC980137","Friends of Senator Edd Houck","2000","07/17/2000","JUL17_00","01/01/2000","06/30/2000","E","R","","03/05/2001","T","1999","CandOfficer","Houck","R","Edward","SEN","017","Virginia Democratic Party","H","18351.78","1250.00","42.77","0.00","19644.55","5279.84","0.00","0.00","0.00","14364.71","285516.11","272389.38","0.00","","","","","","",""
"CC980140","Friends of Harvey Morgan","2000","01/18/2000","JANN18_00","12/01/1999","12/31/1999","D","R","","01/04/2000","T","1999","CandOfficer","Morgan","Harvey","","HOD","098","Virginia Republican Party","H","41234.06","250.00","0.00","0.00","41484.06","2844.43","0.00","0.00","0.00","38639.63","68138.57","29851.74","0.00","","","","","","",""
"CC980140","Friends of Harvey Morgan","2000","01/18/2000","JANN18_00","12/01/1999","12/31/1999","D","R","","02/02/2000","T","1999","CandOfficer","Morgan","Harvey","","HOD","098","Virginia Republican Party","H","41234.06","250.00","0.00","0.00","41484.06","2844.43","0.00","0.00","0.00","38639.63","68138.57","29851.74","0.00","","","","","","",""
"CC980140","Friends of Harvey Morgan","2000","07/17/2000","JUL17_00","01/01/2000","06/30/2000","E","R","","07/17/2000","T","1999","CandOfficer","Morgan","Harvey","","HOD","098","Virginia Republican Party","H","38639.63","630.00","0.00","0.00","39269.63","15645.11","0.00","0.00","0.00","23624.52","68768.57","45496.85","0.00","","","","","","",""
"CC980152","Friends of Chris Jones","2000","01/18/2000","JANN18_00","12/01/1999","12/31/1999","D","F","","02/02/2000","T","1999","CandOfficer","Jones","S.","Chris","HOD","076","Virginia Republican Party","H","58954.56","11495.00","0.00","0.00","70449.56","9446.00","0.00","61003.56","0.00","0.00","103021.47","42370.71","0.00","","","","","","",""
"CC980154","Bryant for Delegate","2000","01/18/2000","JANN18_00","12/01/1999","12/31/1999","D","F","","02/02/2000","T","1999","CandOfficer","Bryant","L.","Preston","HOD","023","Virginia Republican Party","H","54521.41","900.00","0.00","0.00","55421.41","1067.85","0.00","54353.56","0.00","0.00","72572.01","18218.45","0.00","","","","","","",""
"CC980156","Friends of Frank Ruff","2000","01/18/2000","JANN18_00","12/01/1999","12/31/1999","D","R","","01/17/2000","T","1999","CandOfficer","Ruff","Frank","M.","HOD","061","Virginia Republican Party","H","5394.58","785.00","0.00","0.00","6179.58","1775.40","0.00","4404.18","0.00","0.00","171555.17","167548.79","0.00","","","","","","",""
"CC980156","Friends of Frank Ruff","2000","01/18/2000","JANN18_00","12/01/1999","12/31/1999","D","R","","02/02/2000","L","1999","CandOfficer","Ruff","Frank","M.","HOD","061","Virginia Republican Party","H","5394.58","785.00","0.00","0.00","6179.58","1775.40","0.00","4404.18","0.00","0.00","171555.17","167548.79","0.00","","","","","","",""
"CC980161","J. Michael Sharman for Delegate","2000","07/17/2000","JUL17_00","01/01/2000","06/30/2000","E","R","","07/17/2000","T","1999","CandOfficer","Sharman","J.","Michael","HOD","030","Virginia Republican Party","H","408.88","100.00","0.00","0.00","508.88","88.00","0.00","0.00","0.00","420.88","50228.02","50658.83","0.00","","","","","","",""
"CC980188","Friends of John Watkins","2000","01/18/2000","JANN18_00","12/01/1999","12/31/1999","D","F","","02/02/2000","T","1999","CandOfficer","Watkins","John","C.","SEN","010","Virginia Republican Party","H","39703.41","2965.50","0.00","0.00","42668.91","5250.77","0.00","0.00","0.00","37418.14","264828.48","216538.90","0.00","","","","","","",""
"CC980190","Pollard for Delegate","2000","01/18/2000","JANN18_00","12/01/1999","12/31/1999","D","R","","02/02/2000","T","1999","CandOfficer","Pollard","Albert","Clarkson","HOD","099","Virginia Democratic Party","H","3170.17","4750.00","0.00","0.00","7920.17","3294.96","0.00","0.00","0.00","4625.21","496807.09","492181.88","0.00","","","","","","",""
"CC980191","Friends of Stanley Walker","2000","01/18/2000","JANN18_00","12/01/1999","12/31/1999","D","R","","01/11/2000","T","1999","CandOfficer","Walker","Stanley","C.","SEN","006","Virginia Democratic Party","H","1062.82","500.00","226.00","0.00","1788.82","1628.69","0.00","0.00","0.00","160.13","497143.55","498412.62","0.00","","","","","","",""
"CC980191","Friends of Stanley Walker","2000","01/18/2000","JANN18_00","12/01/1999","12/31/1999","D","R","","02/02/2000","T","1999","CandOfficer","Walker","Stanley","C.","SEN","006","Virginia Democratic Party","H","1062.82","500.00","226.00","0.00","1788.82","1628.69","0.00","0.00","0.00","160.13","497143.55","498412.62","0.00","","","","","","",""
"CC980192","Ward Armstrong for House of Delegates","2000","01/18/2000","JANN18_00","12/01/1999","12/31/1999","D","R","","02/04/2000","T","1999","CandOfficer","Armstrong","Ward","","HOD","011","Virginia Democratic Party","H","10251.25","500.00","10.57","0.00","10761.82","7931.43","0.00","0.00","0.00","2830.39","53320.31","50923.35","0.00","","","","","","",""
"CC980192","Ward Armstrong for House of Delegates","2000","07/17/2000","JUL17_00","01/01/2000","06/30/2000","E","R","","06/28/2002","T","1999","CandOfficer","Armstrong","Ward","","HOD","011","Virginia Democratic Party","H","0.00","36485.39","275.45","0.00","36760.84","10547.59","0.00","0.00","0.00","26213.25","36485.39","10547.59","0.00","","","","","","",""
"CC980193","Friends for Ross Bell","2000","01/18/2000","JANN18_00","12/01/1999","12/31/1999","D","R","","02/02/2000","T","1999","CandOfficer","Bell","Ross","B.","HOD","045","Virginia Republican Party","H","-77.85","0.00","100.00","0.00","22.15","7.96","0.00","0.00","0.00","14.19","13824.56","13910.37","0.00","","","","","","",""
"CC980197","Re-Elect Bob Brink","2000","01/18/2000","JANN18_00","12/01/1999","12/31/1999","D","R","","02/02/2000","T","1999","CandOfficer","Brink","Robert","H.","HOD","048","Virginia Democratic Party","H","6542.15","330.00","11.26","0.00","6883.41","3647.55","0.00","0.00","0.00","3235.86","48519.19","45643.23","0.00","","","","","","",""
"CC980203","Edwards for Virginia Senate","2000","01/18/2000","JANN18_00","12/01/1999","12/31/1999","D","R","","01/07/2000","T","2003","CandOfficer","Edwards","John","Saul","SEN","021","Virginia Democratic Party","H","31169.82","1332.40","0.00","0.00","32502.22","16711.04","0.00","0.00","0.00","15791.18","440031.27","456586.57","0.00","","","","","","",""
"CC980203","Edwards for Virginia Senate","2000","01/18/2000","JANN18_00","12/01/1999","12/31/1999","D","R","","02/02/2000","T","2003","CandOfficer","Edwards","John","Saul","SEN","021","Virginia Democratic Party","H","31169.82","1332.40","0.00","0.00","32502.22","16711.04","0.00","0.00","0.00","15791.18","440031.27","456586.57","0.00","","","","","","",""
"CC980203","Edwards for Virginia Senate","2000","07/17/2000","JUL17_00","01/01/2000","06/30/2000","D","R","","07/14/2000","T","2003","CandOfficer","Edwards","John","Saul","SEN","021","Virginia Democratic Party","H","15791.18","11962.00","8118.20","0.00","35871.38","13120.25","0.00","0.00","0.00","22751.13","451993.27","469706.82","0.00","","","","","","",""
"CC980217","Van Landingham Election Fund","2000","01/18/2000","JANN18_00","12/01/1999","12/31/1999","D","R","","02/02/2000","T","1999","CandOfficer","Van Landingham","Marian","","HOD","045","Virginia Democratic Party","H","13096.33","625.00","100.00","0.00","13821.33","4200.00","0.00","0.00","0.00","9621.33","47411.43","37890.10","0.00","","","","","","",""
"CC980217","Van Landingham Election Fund","2000","07/17/2000","JUL17_00","01/01/2000","06/30/2000","E","F","","08/10/2000","T","1999","CandOfficer","Van Landingham","Marian","","HOD","045","Virginia Democratic Party","H","9621.33","590.00","0.00","0.00","10211.33","635.00","0.00","0.00","9576.33","0.00","48001.43","38525.10","0.00","","","","","","",""
"CC980238","Friends of Dick Black","2000","07/17/2000","JUL17_00","01/01/2000","06/30/2000","E","R","","07/26/2000","T","1999","CandOfficer","Black","Richard","","HOD","032","Virginia Republican Party","H","41334.62","47795.00","57.43","0.00","89187.05","18231.64","0.00","0.00","0.00","70955.41","224656.66","154035.78","0.00","","","","","","",""
"CC980240","Re-elect C Richard Cranwell","2000","07/17/2000","JUL17_00","01/01/2000","06/30/2000","E","R","","07/17/2000","T","1999","CandOfficer","Cranwell","C","Richard","HOD","014","Virginia Democratic Party","H","11466.85","2000.00","1824.04","0.00","15290.89","0.00","0.00","0.00","0.00","15290.89","579607.26","595123.13","0.00","","","","","","",""
"CC980244","Re-elect Kevin G. Miller","2000","01/18/2000","JANN18_00","12/01/1999","12/31/1999","D","R","","02/02/2000","T","1999","CandOfficer","Miller","Kevin","G.","SEN","026","Virginia Republican Party","H","12851.43","0.00","41.50","0.00","12892.93","1250.00","0.00","0.00","0.00","11642.93","19151.53","7990.25","0.00","","","","","","",""
"CC980244","Re-elect Kevin G. Miller","2000","07/17/2000","JUL17_00","01/01/2000","06/30/2000","E","R","","07/17/2000","T","1999","CandOfficer","Miller","Kevin","G.","SEN","026","Virginia Republican Party","H","11642.93","1500.00","70.58","0.00","13213.51","6100.00","0.00","0.00","0.00","7113.51","20651.53","14090.25","0.00","","","","","","",""
"CC980246","Friends Of Tommy Norment","2000","07/17/2000","JUL17_00","01/01/2000","06/30/2000","D","R","","07/18/2000","T","1999","CandOfficer","Norment","Thomas","K","SEN","003","Virginia Republican Party","H","37314.55","86663.66","730.30","0.00","124708.51","32265.84","0.00","0.00","0.00","92442.67","389889.77","304348.90","0.00","","","","","","",""
"CC980262","Friends of Steve Newman","2000","01/18/2000","JANN18_00","12/01/1999","12/31/1999","D","R","","02/02/2000","T","1999","CandOfficer","Newman","Stephen","D.","SEN","023","Virginia Republican Party","H","19961.16","1150.00","912.68","0.00","22023.84","2715.40","0.00","0.00","0.00","19308.44","232524.67","214629.58","0.00","","","","","","",""
"CC980262","Friends of Steve Newman","2000","01/18/2000","JANN18_00","12/01/1999","12/31/1999","E","R","","08/15/2000","T","1999","CandOfficer","Newman","Stephen","D.","SEN","023","Virginia Republican Party","H","19961.16","1150.00","912.68","0.00","22023.84","2715.40","0.00","0.00","0.00","19308.44","232524.67","214629.58","0.00","","","","","","",""
"CC980263","Joe May for Delegate","2000","01/18/2000","JANN18_00","12/01/1999","12/31/1999","D","F","","02/02/2000","T","1999","CandOfficer","May","Joe","T.","HOD","033","Virginia Republican Party","H","28663.26","250.00","0.00","0.00","28913.26","-0.50","0.00","28913.76","0.00","0.00","65830.68","37269.72","0.00","","","","","","",""
"CC980264","Committee to Re-Elect Jay Katzen","2000","01/18/2000","JANN18_00","12/01/1999","12/31/1999","D","R","","02/02/2000","T","1999","CandOfficer","Katzen","Jay","","HOD","031","Virginia Republican Party","H","23392.89","650.00","38.68","0.00","24081.57","20099.61","852.80","0.00","0.00","3129.16","196716.51","195284.24","1487.78","","","","","","",""
"CC980264","Committee to Re-Elect Jay Katzen","2000","07/17/2000","JUL17_00","01/01/2000","06/30/2000","E","R","","07/19/2000","T","1999","CandOfficer","Katzen","Jay","","HOD","031","Virginia Republican Party","H","4091.33","0.00","26.75","0.00","4118.08","2664.70","0.00","0.00","0.00","1453.38","196716.51","197948.94","1427.78","","","","","","",""
"CC980268","Re-Elect Jackson for Delegate","2000","07/17/2000","JUL17_00","01/01/2000","06/30/2000","E","F","","09/25/2000","T","1999","CandOfficer","Jackson","Thomas","M.","HOD","006","Virginia Democratic Party","H","5275.48","1500.00","0.00","0.00","6775.48","3596.60","0.00","3178.88","0.00","0.00","58178.87","55473.41","0.00","","","","","","",""
"CC980307","Committee to Re-Elect Kenneth Plum","2000","01/18/2000","JANN18_00","12/01/1999","12/31/1999","D","F","","02/02/2000","T","2007","CandOfficer","Plum","Kenneth","R.","HOD","036","Virginia Democratic Party","H","14760.30","1475.00","117.97","0.00","16353.27","5118.68","0.00","11234.59","0.00","0.00","160774.17","152875.21","0.00","","","","","","",""
"CC980308","Committee to Re-Elect Clifton Woodrum","2000","01/18/2000","JANN18_00","12/01/1999","12/31/1999","D","R","","02/02/2000","T","1999","CandOfficer","Woodrum","Clifton","A.","HOD","016","Virginia Democratic Party","H","15590.68","1600.00","10.42","0.00","17201.10","5600.00","0.00","0.00","0.00","11601.10","84170.74","72773.29","0.00","","","","","","",""
"CC980308","Committee to Re-Elect Clifton Woodrum","2000","07/17/2000","JUL17_00","01/01/2000","06/30/2000","E","R","","07/17/2000","T","1999","CandOfficer","Woodrum","Clifton","A.","HOD","016","Virginia Democratic Party","H","11601.10","1000.00","39.57","0.00","12640.67","1575.00","0.00","0.00","0.00","11065.67","85170.74","74348.29","0.00","","","","","","",""
"CC980339","Committee to Re-Elect Mitchell Van Yahres","2000","01/18/2000","JANN18_00","12/01/1999","12/31/1999","D","R","","02/02/2000","T","1999","CandOfficer","Van Yahres","Mitchell","","HOD","057","Virginia Democratic Party","H","167.70","3250.00","0.00","0.00","3417.70","16.00","0.00","0.00","0.00","3401.70","38963.33","35561.63","0.00","","","","","","",""
"CC980339","Committee to Re-Elect Mitchell Van Yahres","2000","07/17/2000","JUL17_00","01/01/2000","06/30/2000","E","R","","07/17/2000","T","1999","CandOfficer","Van Yahres","Mitchell","","HOD","057","Virginia Democratic Party","H","3401.70","6804.54","0.00","0.00","10206.24","2538.16","0.00","0.00","0.00","7668.08","45767.87","38099.79","0.00","","","","","","",""
"CC980373","Friends of Michael Ball","2000","01/18/2000","JANN18_00","12/01/1999","12/31/1999","D","R","","01/17/2000","T","1999","CandOfficer","Ball","Michael","L.","HOD","090","Virginia Republican Party","H","9473.00","0.00","0.00","0.00","9473.00","0.00","0.00","0.00","0.00","9473.00","15433.00","6960.00","1800.00","","","","","","",""
"CC980373","Friends of Michael Ball","2000","01/18/2000","JANN18_00","12/01/1999","12/31/1999","D","R","","01/18/2000","T","1999","CandOfficer","Ball","Michael","L.","HOD","090","Virginia Republican Party","H","9473.00","0.00","0.00","0.00","9473.00","0.00","0.00","0.00","0.00","9473.00","15433.00","6960.00","1800.00","","","","","","",""
"CC980466","McEachin for the Future","2000","07/17/2000","JUL17_00","01/01/2000","06/30/2000","E","R","","07/17/2000","T","2001","CandOfficer","McEachin","A.","Donald","AG","000","Virginia Democratic Party","H","72428.04","117094.87","1284.69","0.00","190807.60","69721.82","0.00","0.00","0.00","121085.78","225058.51","105405.46","0.00","","","","","","",""
"CC980470","Friends of Kirk Cox","2000","07/17/2000","JUL17_00","01/01/2000","06/30/2000","E","R","","08/17/2000","T","2001","CandOfficer","Cox","M.","Kirkland","HOD","066","Virginia Republican Party","H","10492.03","20467.00","0.00","0.00","30959.03","16270.88","0.00","0.00","0.00","14688.15","32445.70","17757.55","0.00","","","","","","",""
"CC980481","Friends of George Broman","2000","07/17/2000","JUL17_00","01/01/2000","06/30/2000","D","R","","07/13/2000","T","2001","CandOfficer","Broman","George","","HOD","030","Virginia Republican Party","H","0.00","8445.68","0.00","0.00","0.00","1724.54","0.00","0.00","0.00","6721.14","8445.68","1724.54","0.00","","","","","","",""
"CC980487","Warner  2001","2000","07/17/2000","JUL17_00","01/01/2000","06/30/2000","E","R","","07/19/2000","T","2001","CandOfficer","Warner","Mark","R.","GOV","00","Virginia Democratic Party","H","0.00","1998843.11","62.01","0.00","1998905.12","379693.25","0.00","0.00","0.00","1619211.87","1998843.11","379693.25","0.00","","","","","","",""
"CC980515","A. Victor Thomas Committee","2000","01/18/2000","JANN18_00","12/01/1999","12/31/1999","E","R","","07/05/2001","T","2001","CandOfficer","Thomas","A.","Victor","HOD","017","Virginia Democratic Party","H","0.00","31377.30","0.00","0.00","31377.30","5050.00","0.00","0.00","0.00","26327.30","31377.30","5050.00","0.00","","","","","","",""
"CC980515","A. Victor Thomas Committee","2000","07/17/2000","JUL17_00","01/01/2000","06/30/2000","E","R","","07/05/2001","T","2001","CandOfficer","Thomas","A.","Victor","HOD","017","Virginia Democratic Party","H","26327.30","750.00","227.82","0.00","28121.08","5330.93","0.00","0.00","0.00","22790.15","32127.30","10380.93","0.00","","","","","","",""
"CC980518","Herbert for Senate","2000","07/17/2000","JUL17_00","01/01/2000","06/30/2000","D","R","","07/15/2000","T","2003","CandOfficer","Herbert","William","Curtis","SEN","004","Virginia Republican Party","H","0.00","2134.00","0.58","0.00","2134.58","0.00","0.00","0.00","0.00","2134.58","0.00","0.00","0.00","","","","","","",""
"CC980522","Friends of Emily Couric","2000","07/17/2000","JUL17_00","01/01/2000","06/30/2000","E","R","","07/17/2000","T","2001","CandOfficer","Couric","Emily","","XL","00","Virginia Democratic Party","H","0.00","119211.00","103.63","0.00","119314.63","9949.47","0.00","0.00","0.00","109365.16","119211.00","9949.47","0.00","","","","","","",""
"CC980523","Jeannemarie Devolites 2001","2000","07/17/2000","JUL17_00","01/01/2000","06/30/2000","E","R","","07/17/2000","T","2001","CandOfficer","Devolites","Jeannemarie","","XL","00","Virginia Republican Party","H","0.00","2500.00","0.00","0.00","2500.00","0.00","0.00","0.00","0.00","2500.00","2500.00","0.00","0.00","","","","","","",""
"CC980526","Ruff for Senate","2000","09/17/2000","SEPN15_00","07/01/2000","08/31/2000","D","R","","09/15/2000","T","2000","CandOfficer","Ruff","Frank","M.","SEN","015","Virginia Republican Party","H","4182.01","57809.55","1834.80","0.00","63826.36","32809.92","0.00","0.00","0.00","31016.44","68084.55","38902.91","0.00","","","","","","",""
"CC980526","Ruff for Senate","2000","10/16/2000","OCTN16_00","09/01/2000","09/30/2000","D","R","","10/15/2000","T","2000","CandOfficer","Ruff","Frank","M.","SEN","015","Virginia Republican Party","H","31016.44","90114.84","0.00","0.00","121131.28","51975.35","0.00","0.00","0.00","69155.93","158199.39","90878.26","0.00","","","","","","",""
"CC980526","Ruff for Senate","2000","10/30/2000","OCTN30_00","10/01/2000","10/25/2000","E","R","","11/01/2000","T","2000","CandOfficer","Ruff","Frank","M.","SEN","015","Virginia Republican Party","H","69155.93","109894.65","0.00","12000.00","191050.58","97013.87","0.00","0.00","0.00","94036.71","268094.04","187892.13","0.00","","","","","","",""
