"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"46832","50682","542.32",".00",".00",".00",".00","542.32",".00",".00",".00",".00","542.32","1905.83",".00","6440.83",".00","6440.83","6440.83","5898.51",".00","5898.51","542.32","","{78858ACA-B7E2-73E0-4523-7903F41ECF82}"
"57531","61967","44305.39","40467.50",".00",".00","40467.50","84772.89","13333.86",".00",".00","13333.86","71439.03","20000.00",".00","52874.99","40467.50","93342.49","93342.49","8569.60","13333.86","21903.46","71439.03","","{145D6B6D-234F-A812-8D5A-6774BB01BCD4}"
"76997","84271","107910.06","128679.99",".00",".00","128679.99","236590.05","193494.83",".00",".00","193494.83","43095.22","42420.06","22275.41","544352.72","128679.99","673032.71","695308.12","458718.07","193494.83","652212.90","43095.22","","{377105AD-D7E5-5A05-DEC8-79B242DB7F28}"
"81271","88657","3235.59",".00",".00",".00",".00","3235.59","5.00",".00",".00","5.00","3230.59",".00",".00","9877.95",".00","9877.95","9877.95","6642.36","5.00","6647.36","3230.59","","{799255C7-A265-AE81-FE1B-601944840444}"
"85136","92844","1577.39","23320.00",".00",".00","23320.00","24897.39","11062.42",".00",".00","11062.42","13834.97",".00","1577.39",".00","23320.00","23320.00","24897.39",".00","11062.42","11062.42","13834.97","","{96CF7783-9FF4-FF98-D4F2-0C72503CF2A1}"
"85942","93688","302.57","225.00",".00",".00","225.00","527.57","527.57",".00",".00","527.57",".00",".00","302.57",".00","225.00","225.00","527.57",".00","527.57","527.57",".00","","{9A506E99-540B-6FD4-90D5-E45E20E85CCF}"
"86497","94294",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{7BD4A51F-97DD-BF73-070E-75255B3712A3}"
"86498","94295",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{68BD3CE1-1CF0-BF88-F393-A944EC497A2D}"
"86500","94297",".00",".00",".00","100.00","100.00","100.00","90.10",".00",".00","90.10","9.90","100.00",".00",".00","100.00","100.00","100.00",".00","90.10","90.10","9.90","","{8B8DF853-7890-5369-21C5-4E2EAAC3186B}"
"86501","94298","100.84",".00",".00",".00",".00","100.84",".00",".00",".00",".00","100.84",".00","100.84",".00",".00",".00","100.84",".00",".00",".00","100.84","","{D50EB1D1-21F9-D1DA-4BF9-D2A919A428A3}"
"86502","94299","29259.53","1231.50",".00",".00","1231.50","30491.03","1115.74",".00",".00","1115.74","29375.29",".00","28689.87","1189.30","1231.50","2420.80","31110.67","619.64","1115.74","1735.38","29375.29","","{2BD27561-D769-A2AD-D3DE-1CE77A5F52EE}"
"86503","94300","6756.02","723.40",".00",".00","723.40","7479.42","623.40",".00",".00","623.40","6856.02",".00","6756.02",".00","723.40","723.40","7479.42",".00","623.40","623.40","6856.02","","{7D391996-FC27-FAEF-FFDB-840FB138ADF2}"
"86506","94303","17.16",".00",".00",".00",".00","17.16",".00",".00",".00",".00","17.16","247.10","17.16",".00",".00",".00","17.16",".00",".00",".00","17.16","","{C02D45F1-3C7C-A1CB-B1A1-1AECCC59CEE7}"
