"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"45228","50682","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1905.83",".00","1905.83",".00","1905.83","","{78858ACA-B7E2-73E0-4523-7903F41ECF82}"
"55578","61967","56","29347.00","7","7650.00","52","3470.50","0",".00","115","40467.50",".00","7650.00",".00","5683.86","13333.86","20000.00",".00","20000.00",".00","20000.00","","{145D6B6D-234F-A812-8D5A-6774BB01BCD4}"
"74477","84271","45","107578.00","6","20102.32","14","999.67","0",".00","65","128679.99",".00","20102.32",".00","173392.51","193494.83","39439.13",".00","39439.13",".00","39439.13","","{377105AD-D7E5-5A05-DEC8-79B242DB7F28}"
"78608","88657","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","5.00","5.00",".00",".00",".00",".00",".00","","{799255C7-A265-AE81-FE1B-601944840444}"
"82376","92844","40","18315.00","0",".00","66","5005.00","0",".00","106","23320.00",".00",".00",".00","11062.42","11062.42",".00",".00",".00",".00",".00","","{96CF7783-9FF4-FF98-D4F2-0C72503CF2A1}"
"83134","93688","2","150.00","0",".00","1","75.00","0",".00","3","225.00",".00",".00",".00","527.57","527.57",".00",".00",".00",".00",".00","","{9A506E99-540B-6FD4-90D5-E45E20E85CCF}"
"83676","94294","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{7BD4A51F-97DD-BF73-070E-75255B3712A3}"
"83677","94295","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{68BD3CE1-1CF0-BF88-F393-A944EC497A2D}"
"83679","94297","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","90.10","90.10",".00","100.00","100.00",".00","100.00","","{8B8DF853-7890-5369-21C5-4E2EAAC3186B}"
"83680","94298","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{D50EB1D1-21F9-D1DA-4BF9-D2A919A428A3}"
"83681","94299","3","1231.50","0",".00","0",".00","0",".00","3","1231.50",".00",".00",".00","1115.74","1115.74",".00",".00",".00",".00",".00","","{2BD27561-D769-A2AD-D3DE-1CE77A5F52EE}"
"83682","94300","0",".00","6","623.40","1","100.00","0",".00","7","723.40",".00","623.40",".00",".00","623.40",".00",".00",".00",".00",".00","","{7D391996-FC27-FAEF-FFDB-840FB138ADF2}"
"83685","94303","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","247.10",".00","247.10",".00","247.10","","{C02D45F1-3C7C-A1CB-B1A1-1AECCC59CEE7}"
"83686","94304","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","10.00","10.00",".00",".00",".00",".00",".00","","{0B310301-D797-EC99-9821-3813CF642995}"
"83687","94305","24","30500.00","2","3341.25","1","100.00","0",".00","27","33941.25","1504.21","3341.25",".00","21108.38","24449.63",".00",".00",".00",".00",".00","","{23EE937C-F4B1-E054-0BF3-84ECE86A693F}"
