"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"87875","98632","5","800.00","0",".00","40","2395.49","0",".00","45","3195.49",".00",".00",".00","1162.89","1162.89",".00",".00",".00",".00",".00","","{B54C483A-9C99-149B-5742-70E06451B80A}"
"87948","98710","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","24.00","24.00",".00",".00",".00",".00",".00","","{958F0920-AC20-833D-7E81-1CAB7249B7CF}"
"88174","98955","3","750.00","1","296.29","3","227.50","0",".00","7","1273.79",".00","296.29",".00","681.65","977.94",".00",".00",".00",".00",".00","","{763ACF74-4251-131E-A76B-97B16E280FFF}"
"88176","98957","0",".00","0",".00","1","100.00","0",".00","1","100.00",".00",".00",".00","106.35","106.35","100.00","155.82","255.82",".00","255.82","","{0377558A-32FE-79C9-B0A1-C43DC98C139B}"
"88178","98959","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","40494.70",".00","40494.70",".00","40494.70","","{A5CA3D21-317E-6C2B-3EDA-E3B6F814DCFC}"
"88179","98960","3","1325.00","1","139.95","1","50.00","1","75.00","6","1589.95",".00","139.95","75.00","1954.93","2169.88","25500.00",".00","25500.00",".00","25500.00","","{DDD9FBFC-E58D-FC3B-5307-EC0B5CF6A97B}"
"88181","98962","1","500.00","0",".00","1","100.00","0",".00","2","600.00",".25",".00",".00","8913.54","8913.54",".00",".00",".00",".00",".00","","{8ED17667-0888-9194-5177-2A6966ACDBAB}"
"88190","98971","7","1650.00","1","317.74","28","2005.00","0",".00","36","3972.74",".00","317.74",".00","2705.51","3023.25","2000.00","500.00","2500.00",".00","2500.00","","{63F58AAE-851A-90D9-44F2-D1C53126A672}"
"88196","98977","7","1750.00","0",".00","35","2490.00","0",".00","42","4240.00",".00",".00",".00","1595.44","1595.44",".00","800.00","800.00",".00","800.00","","{8FF41419-723B-32F8-3E18-97CF05F11800}"
"88197","98978","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","224.03","224.03","3000.00",".00","3000.00",".00","3000.00","","{D2ECA2D9-A090-8386-3A06-AEBE7CCA7FCA}"
"88200","98981","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","20.00",".00","20.00",".00","20.00","","{87FE7356-6568-8275-A08A-FC50C7FAB742}"
