"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"29049","31516","777.96","100.00",".00",".00","100.00","877.96","877.96",".00",".00","877.96",".00",".00",".00","2209.00","100.00","2309.00","2309.00","1431.04","877.96","2309.00",".00","","{FEEA405F-834B-DB8E-62FD-90FD844AC45A}"
"29165","31641","88000.67","15257.50","425.56",".00","15683.06","103683.73","48294.53",".00",".00","48294.53","55389.20","38243.48","43167.45","165004.97","15683.06","180688.03","223855.48","120171.75","48294.53","168466.28","55389.20","","{DD685B25-A1C7-E658-7F33-A244871A14E6}"
"29166","31642","39.82",".00",".00",".00",".00","39.82",".00",".00",".00",".00","39.82",".00",".00","3243.49",".00","3243.49","3243.49","3203.67",".00","3203.67","39.82","","{F76CA83E-6FDE-2C06-7907-D8B1C670DB08}"
"29167","31643","100.00","50.00",".00",".00","50.00","150.00",".00",".00",".00",".00","150.00","100.00",".00","100.00","50.00","150.00","150.00",".00",".00",".00","150.00","","{AE79A780-F91D-4FBE-A3F6-4D1FFD46F651}"
"29169","31645","3041.05",".00",".00",".00",".00","3041.05","29.97",".00",".00","29.97","3011.08",".00",".00","4220.05",".00","4220.05","4220.05","1179.00","29.97","1208.97","3011.08","","{ECDD25C2-6517-698B-916E-45673747A1FD}"
"29171","31647","633.16",".00",".00",".00",".00","633.16","577.95",".00",".00","577.95","55.21",".00",".00","1207.11",".00","1207.11","1207.11","573.95","577.95","1151.90","55.21","","{0B1F812B-FD47-58F9-9612-AAAAD8ECAD92}"
"29172","31648","1855.93","180.00",".00",".00","180.00","2035.93","1930.62",".00",".00","1930.62","105.31",".00",".00","3917.38","180.00","4097.38","4097.38","2061.45","1930.62","3992.07","105.31","","{D919D830-F2CA-2C5E-853A-3DD6BF7BB3F5}"
"29173","31649","1865.85","1003.88",".00",".00","1003.88","2869.73","2869.73",".00",".00","2869.73",".00",".00",".00","15018.12","1003.88","16022.00","16022.00","13152.27","2869.73","16022.00",".00","","{B27538E8-F07F-35EE-9DAA-470E9958E49E}"
"29176","31652","161.00","140.00",".00",".00","140.00","301.00","286.36",".00",".00","286.36","14.64",".00",".00","800.00","140.00","940.00","940.00","639.00","286.36","925.36","14.64","","{165F7F4C-50DD-F8CC-AA8D-693E8943DD4E}"
"29177","31653","11331.35",".00",".00",".00",".00","11331.35","351.44",".00",".00","351.44","10979.91",".00","30326.11","79011.62",".00","79011.62","109337.73","96932.53","351.44","97283.97","12053.76","","{1425EC18-D1A2-1774-7F28-F162367AA29D}"
"29178","31654","652.54","491.45",".90",".00","492.35","1144.89","1144.89",".00",".00","1144.89",".00",".00",".00","3757.27","492.35","4249.62","4249.62","3104.73","1144.89","4249.62",".00","","{D59CCFB3-EBD6-A3B7-5BAB-5F513D07D41F}"
"29179","31655","8411.33","4850.00",".00",".00","4850.00","13261.33","12172.15",".00",".00","12172.15","1089.18",".00",".00","19461.00","4850.00","24311.00","24311.00","11049.67","12172.15","23221.82","1089.18","","{EA725705-FBF5-3F35-B2C8-E7CDAE8E4DEF}"
"29181","31657","3311.48","6076.57",".00",".00","6076.57","9388.05","2888.05","6500.00",".00","9388.05",".00",".00",".00","21340.75","6076.57","27417.32","27417.32","18029.27","9388.05","27417.32",".00","","{275E25E2-C1F6-F1BA-BAC7-20E847F80744}"
"29182","31658","1953.34","200.00",".00",".00","200.00","2153.34","1615.93","300.00",".00","1915.93","237.41","300.00",".00","11928.47","200.00","12128.47","12128.47","9975.13","1915.93","11891.06","237.41","","{0362F0FD-6B9A-682E-4199-6A817661D9ED}"
"29187","31663","27430.77","17590.36",".00",".00","17590.36","45021.13","32295.90",".00",".00","32295.90","12725.23",".00","7742.55","228413.12","17590.36","246003.48","253746.03","208724.90","32295.90","241020.80","12725.23","","{64A5549E-F96D-9E71-FF13-C24A4618163A}"
"29190","31666","158738.03","2500.00",".00",".00","2500.00","161238.03","4535.33",".00",".00","4535.33","156702.70",".00","161294.27","244836.92","2500.00","247336.92","408631.19","247393.16","4535.33","251928.49","156702.70","","{71BC3118-B0F8-E5D0-90AF-DA20B726E69B}"
"29191","31667","81.34","625.00",".00",".00","625.00","706.34","706.34",".00",".00","706.34",".00",".00",".00","6381.00","625.00","7006.00","7006.00","6299.66","706.34","7006.00",".00","","{59DEB88F-14BC-99C7-F863-A54AA889E2F2}"
"29192","31668","420.06",".00",".00",".00",".00","420.06",".00",".00",".00",".00","420.06","20000.00","420.06",".00",".00",".00","420.06",".00",".00",".00","420.06","","{9FA1BD0B-14F7-4673-330F-0A51B6932E12}"
"29194","31670","51665.15","4000.00",".00",".00","4000.00","55665.15","8060.00",".00",".00","8060.00","47605.15",".00",".00","151314.12","4000.00","155314.12","155314.12","99648.97","8060.00","107708.97","47605.15","","{C474C840-9D6A-91EE-9E41-E60F3B9BB9CA}"
"29204","31680","1136.59","510.00",".00",".00","510.00","1646.59","1479.42",".00",".00","1479.42","167.17",".00",".00","6446.30","510.00","6956.30","6956.30","5309.71","1479.42","6789.13","167.17","","{463846E3-0061-C6AB-4EA2-B54EA5143D19}"
"29209","31685","124.30",".00",".00",".00",".00","124.30",".00",".00",".00",".00","124.30",".00","331.30","5568.14",".00","5568.14","5899.44","5775.14",".00","5775.14","124.30","","{41D21A35-1153-D5E8-9B98-6EED33FC98F5}"
"29232","31708","47.85","1400.00",".00",".00","1400.00","1447.85","125.00",".00",".00","125.00","1322.85","92432.26",".00","395116.49","1400.00","396516.49","396516.49","395068.64","125.00","395193.64","1322.85","","{E6BE8830-D9B5-76B9-4396-149EB5C86099}"
"29236","31712","13083.53","5727.00",".00",".00","5727.00","18810.53","16860.54",".00",".00","16860.54","1949.99","5564.61","1111.42","256715.94","5727.00","262442.94","263554.36","244743.83","16860.54","261604.37","1949.99","","{761E11E4-61A7-C662-9E36-7CB781097E00}"
"29241","31735","25615.23","6050.00",".00",".00","6050.00","31665.23","7399.85",".00",".00","7399.85","24265.38",".00","9019.93","82449.27","6050.00","88499.27","97519.20","65853.97","7399.85","73253.82","24265.38","","{882D5345-6F6D-0BEC-3CFE-2FF01175BC46}"
"29248","31742","4104.40","125.00",".00","2090.00","2215.00","6319.40","6241.07",".00",".00","6241.07","78.33","2090.00",".00","10670.15","2215.00","12885.15","12885.15","6565.75","6241.07","12806.82","78.33","","{17A6409B-1621-2802-8EFF-C8B4F4E276FA}"
"29250","31744","4468.60",".00",".00",".00",".00","4468.60","59.90",".00",".00","59.90","4408.70",".00","5847.55",".00",".00",".00","5847.55","1378.95","59.90","1438.85","4408.70","","{9C48848A-F15A-6A7F-AA29-A750C82C3627}"
"29252","31746","3437.19",".00",".00",".00",".00","3437.19","1382.00",".00",".00","1382.00","2055.19",".00","10936.66","6000.00",".00","6000.00","16936.66","13499.47","1382.00","14881.47","2055.19","","{745E4AC7-D05F-FD1D-6D18-471497C47F5D}"
"29255","31752","648.47","451.47",".06","600.00","1051.53","1700.00","1100.00","600.00",".00","1700.00",".00",".00",".00","6851.34","1051.53","7902.87","7902.87","6202.87","1700.00","7902.87",".00","","{0EAF3465-1A27-3E97-4192-898BA6AE64E1}"
"29256","31753","21.44",".00",".00",".00",".00","21.44",".00",".00",".00",".00","21.44",".00",".00","18063.86",".00","18063.86","18063.86","18042.42",".00","18042.42","21.44","","{EAD1FCD7-388A-2CDA-6BC7-4438EE293DE0}"
"29260","31759","4544.97","6029.64",".00",".00","6029.64","10574.61","1538.16","5481.62",".00","7019.78","3554.83",".00",".00","11314.44","6029.64","17344.08","17344.08","6769.47","7019.78","13789.25","3554.83","","{3B3087A5-E3C6-37FA-57B0-1E0A760B70C7}"
"29266","31765","3554.83",".00",".00",".00",".00","3554.83",".00",".00","3554.83","3554.83",".00",".00",".00","17344.08",".00","17344.08","17344.08","13789.25","3554.83","17344.08",".00","","{5ED46DE4-E0CE-9D90-1703-1E90A269C094}"
"29271","31770",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","14387.30","25.00","91365.30",".00","91365.30","91390.30","91390.30",".00","91390.30",".00","","{95726F65-BE95-12A1-78E2-5AFEA35004A3}"
"29294","31796","7887.15",".00",".00",".00",".00","7887.15","4799.49",".00",".00","4799.49","3087.66",".00","31202.84","22719.64",".00","22719.64","53922.48","46035.33","4799.49","50834.82","3087.66","","{F3A5E139-125F-B7CA-0595-E9682FCA3F2E}"
"29295","31797","3087.66",".00",".07",".00",".07","3087.73",".00",".00",".00",".00","3087.73",".00","31202.84","22719.64",".07","22719.71","53922.55","50834.82",".00","50834.82","3087.73","","{4A3F2D29-3605-9456-B86C-B5A84D9D6D2E}"
