"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"9663","10011","1","500.00","4","1728.21","0",".00","0",".00","5","2228.21",".00","1728.21",".00","55.90","1784.11",".00",".00",".00",".00",".00","","{6DF1E645-D9FB-D234-FE37-45BDD7BF6E55}"
"9874","10238","2","400.00","0",".00","1","50.00","0",".00","3","450.00",".00",".00",".00","358.55","358.55","5000.00",".00","5000.00","5000.00",".00","","{735CC4F7-EECE-189B-B50C-0F846FAA309F}"
"9878","10242","7","2950.00","0",".00","12","875.00","0",".00","19","3825.00",".00",".00",".00","11795.03","11795.03",".00",".00",".00",".00",".00","","{B4278364-49B2-F8F5-A22B-8AE526203096}"
"9888","10252","0",".00","1","9642.00","1","100.00","0",".00","2","9742.00",".00","9642.00",".00","113.76","9755.76","2301.00",".00","2301.00",".00","2301.00","","{31828AA4-58FE-7EA1-7501-663C9B21FC8D}"
"9891","10255","0",".00","1","100.10","5","205.00","0",".00","6","305.10",".00","100.10",".00","1498.31","1598.41",".00",".00",".00",".00",".00","","{EC9F7A9F-059A-6BC5-04B2-C497FC16956E}"
"9893","10257","4","15200.00","1","2278.95","1","100.00","0",".00","6","17578.95",".00","2278.95",".00","13483.69","15762.64","20000.00","5000.00","25000.00",".00","25000.00","","{92CA6E3B-30BD-8171-0951-DF760B455C00}"
"9898","10262","0",".00","1","2129.69","0",".00","0",".00","1","2129.69",".00","2129.69",".00","9199.13","11328.82","25000.00",".00","25000.00",".00","25000.00","","{A1BDDC91-E1D8-7144-5A28-E7FDF1C8602E}"
"9900","10264","2","250.00","1","100.00","8","559.00","0",".00","11","909.00",".00","100.00",".00","12223.24","12323.24",".00",".00",".00",".00",".00","","{0280A8F8-9F29-12D9-0DA7-F3502CB16BA5}"
"9906","10271","2","500.00","0",".00","1","100.00","0",".00","3","600.00","215.30",".00",".00","616.06","616.06",".00",".00",".00",".00",".00","","{4F776988-39FC-B0CB-D4C2-2934CA8DCD14}"
"9910","10275","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","500.00",".00","500.00",".00","500.00","","{155FA28F-932C-C3EA-61BA-9ACE992B1901}"
