"Committee Code","Committee Name","Report Year","Report Due Date","Report Code","Report Start Date","Report Ending Date","Fling Source Type","Filing Type","Amended Count","Date Received","Filing Status","Election Year","Officer Position","Last Name","First Name","Middle Name","SCHED_ID","Begin Cash Bal","Receips Line4 G","Receipts Line5 G","Receipts Line10 G","Tot Expend Funds","Exp Line8 G","Exp Line12 G","Surplus XFerred","Tot Surplus I","End Cash Bal","Tot Receipts To Date","Total Exp To Date","Debt Outstanding","Bal Start Cycle","Tot Receipts Line24 Last Rep","Tot Receipts Elec Cycle","Tot Funds Available","Total Disb Last Rep","Total Disb Elec Cycle","Ending Balance"
"91-364","Council for Certified Virginia Interior Designers PAC","2010","04/15/2010","PAC2010001","01/01/2010","03/31/2010","E","R","0","04/02/2010","T","0","Treasurer","Schoenadel Thacker","J Kim","","H","119.47","0.00","0.00","0.00","119.47","0.00","0.00","","0.00","119.47","0.00","0.00","0.00","119.47","0.00","0.00","119.47","0.00","0.00","119.47"
"91-364","Council for Certified Virginia Interior Designers PAC","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","R","0","07/01/2010","T","0","Treasurer","Schoenadel Thacker","J Kim","","H","119.47","0.00","0.00","0.00","119.47","0.00","0.00","","0.00","119.47","0.00","0.00","0.00","119.47","0.00","0.00","119.47","0.00","0.00","119.47"
"91-364","Council for Certified Virginia Interior Designers PAC","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","R","0","10/05/2010","T","0","Treasurer","Schoenadel Thacker","J Kim","","H","119.47","0.00","0.00","0.00","119.47","0.00","0.00","","0.00","119.47","0.00","0.00","0.00","119.47","0.00","0.00","119.47","0.00","0.00","119.47"
"91-364","Council for Certified Virginia Interior Designers PAC","2010","01/18/2011","PAC2010004","10/01/2010","12/31/2010","E","R","0","01/11/2011","T","0","Treasurer","Schoenadel Thacker","J Kim","","H","119.47","0.00","0.00","0.00","119.47","0.00","0.00","","0.00","119.47","0.00","0.00","0.00","119.47","0.00","0.00","119.47","0.00","0.00","119.47"
"91-367","Associated General Contractors of Virginia PAC  (AGVAPAC)","2010","04/15/2010","PAC2010001","01/01/2010","03/31/2010","E","R","0","04/07/2010","T","0","Treasurer","Hudgins","Virginia","","H","73160.78","29470.00","3.24","0.00","102634.02","500.00","0.00","","0.00","102134.02","29473.24","500.00","0.00","73160.78","0.00","29473.24","102634.02","0.00","500.00","102134.02"
"91-367","Associated General Contractors of Virginia PAC  (AGVAPAC)","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","R","0","07/08/2010","T","0","Treasurer","Hudgins","Virginia","","H","102134.02","5750.00","4.46","0.00","107888.48","7700.00","0.00","","0.00","100188.48","5754.46","7700.00","0.00","73160.78","29473.24","35227.70","108388.48","500.00","8200.00","100188.48"
"91-367","Associated General Contractors of Virginia PAC  (AGVAPAC)","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","R","0","10/07/2010","T","0","Treasurer","Hudgins","Virginia","","H","100188.48","37210.00","5.18","0.00","137403.66","8401.71","0.00","","0.00","129001.95","37215.18","8401.71","0.00","73160.78","35227.70","72442.88","145603.66","8200.00","16601.71","129001.95"
"91-367","Associated General Contractors of Virginia PAC  (AGVAPAC)","2010","01/18/2011","PAC2010004","10/01/2010","12/31/2010","E","R","0","01/07/2011","T","0","Treasurer","Hudgins","Virginia","","H","129001.95","38238.33","5.52","0.00","167245.80","30733.09","0.00","","0.00","136512.71","38243.85","30733.09","0.00","73160.78","72442.88","110686.73","183847.51","16601.71","47334.80","136512.71"
"91-369","NRA Political Victory Fund","2010","04/15/2010","PAC2010001","01/01/2010","03/31/2010","E","R","0","04/09/2010","T","0","Treasurer","Adkins","Mary","R","H","0.00","10625.71","0.00","0.00","10625.71","10625.71","0.00","","0.00","0.00","10625.71","10625.71","0.00","0.00","0.00","10625.71","10625.71","0.00","10625.71","0.00"
"91-369","NRA Political Victory Fund","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","R","0","07/07/2010","T","0","Treasurer","Adkins","Mary","R","H","0.00","1522.18","0.00","0.00","1522.18","1522.18","0.00","","0.00","0.00","1522.18","1522.18","0.00","0.00","10625.71","12147.89","12147.89","10625.71","12147.89","0.00"
"91-369","NRA Political Victory Fund","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","R","0","10/15/2010","T","0","Treasurer","Adkins","Mary","R","H","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","0.00","0.00","12147.89","12147.89","12147.89","12147.89","12147.89","0.00"
"91-369","NRA Political Victory Fund","2010","01/18/2011","PAC2010004","10/01/2010","12/31/2010","E","R","0","01/12/2011","T","0","Treasurer","Adkins","Mary","R","H","0.00","1750.00","0.00","0.00","1750.00","1750.00","0.00","","0.00","0.00","1750.00","1750.00","0.00","0.00","12147.89","13897.89","13897.89","12147.89","13897.89","0.00"
"91-379","Fairfax County Chamber PAC","2010","04/15/2010","PAC2010001","01/01/2010","03/31/2010","E","R","0","04/15/2010","T","0","Treasurer","Adams","Julie","","H","15856.33","6000.00","0.00","0.00","21856.33","59.75","0.00","","0.00","21796.58","6000.00","59.75","0.00","15856.33","0.00","6000.00","21856.33","0.00","59.75","21796.58"
"91-379","Fairfax County Chamber PAC","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","R","0","07/15/2010","T","0","Treasurer","Adams","Julie","","H","21796.58","8850.00","0.00","0.00","30646.58","65.26","0.00","","0.00","30581.32","8850.00","65.26","0.00","15856.33","6000.00","14850.00","30706.33","59.75","125.01","30581.32"
"91-379","Fairfax County Chamber PAC","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","A","1","07/15/2010","T","0","Treasurer","Adams","Julie","","H","21796.58","8850.00","0.00","0.00","30646.58","1065.26","0.00","","0.00","29581.32","8850.00","1065.26","0.00","15856.33","6000.00","14850.00","30706.33","59.75","1125.01","29581.32"
"91-379","Fairfax County Chamber PAC","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","R","0","10/13/2010","T","0","Treasurer","Adams","Julie","","H","29581.32","6050.00","0.00","0.00","35631.32","1769.00","0.00","","0.00","33862.32","6050.00","1769.00","0.00","15856.33","14850.00","20900.00","36756.33","1125.01","2894.01","33862.32"
"91-379","Fairfax County Chamber PAC","2010","01/18/2011","PAC2010004","10/01/2010","12/31/2010","E","R","0","01/14/2011","T","0","Treasurer","Adams","Julie","","H","33862.32","950.00","0.00","0.00","34812.32","5088.80","0.00","","0.00","29723.52","950.00","5088.80","0.00","15856.33","20900.00","21850.00","37706.33","2894.01","7982.81","29723.52"
"91-392","Alexandria PAC for Education","2010","04/15/2010","PAC2010001","01/01/2010","03/31/2010","E","R","0","04/13/2010","T","0","Treas","Chase","Francis","M","H","973.71","247.50","0.00","0.00","1221.21","0.00","0.00","","0.00","1221.21","247.50","0.00","0.00","973.71","0.00","247.50","1221.21","0.00","0.00","1221.21"
"91-392","Alexandria PAC for Education","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","R","0","07/15/2010","T","0","Treas","Chase","Francis","M","H","1221.21","0.00","0.00","0.00","1221.21","0.00","0.00","","0.00","1221.21","0.00","0.00","0.00","973.71","247.50","247.50","1221.21","0.00","0.00","1221.21"
"91-392","Alexandria PAC for Education","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","R","0","10/15/2010","T","0","Treas","Chase","Francis","M","H","1221.21","0.00","0.00","0.00","1221.21","0.00","0.00","","0.00","1221.21","0.00","0.00","0.00","1221.21","0.00","0.00","1221.21","0.00","0.00","1221.21"
"91-392","Alexandria PAC for Education","2010","01/18/2011","PAC2010004","10/01/2010","12/31/2010","E","R","0","04/15/2011","L","0","Treas","Chase","Francis","M","H","1221.21","700.60","0.00","0.00","1921.81","0.00","0.00","","0.00","1921.81","700.60","0.00","0.00","973.71","247.50","948.10","1921.81","0.00","0.00","1921.81"
"91-393","Virginia Oil & Gas Association PAC","2010","04/15/2010","PAC2010001","01/01/2010","03/31/2010","E","R","0","04/09/2010","T","0","Treasurer","Clear","William","","H","26536.29","3525.00","0.00","0.00","30061.29","100.00","0.00","","0.00","29961.29","3525.00","100.00","0.00","26536.29","0.00","3525.00","30061.29","0.00","100.00","29961.29"
"91-393","Virginia Oil & Gas Association PAC","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","R","0","07/12/2010","T","0","Treasurer","Clear","William","","H","29961.29","30862.99","0.00","0.00","60824.28","21097.99","0.00","","0.00","39726.29","30862.99","21097.99","0.00","26536.29","3525.00","34387.99","60924.28","100.00","21197.99","39726.29"
"91-393","Virginia Oil & Gas Association PAC","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","R","0","10/12/2010","T","0","Treasurer","Clear","William","","H","39726.29","10640.00","0.00","0.00","50366.29","4500.00","0.00","","0.00","45866.29","10640.00","4500.00","0.00","26536.29","34387.99","45027.99","71564.28","21197.99","25697.99","45866.29"
"91-393","Virginia Oil & Gas Association PAC","2010","01/18/2011","PAC2010004","10/01/2010","12/31/2010","E","R","0","01/14/2011","T","0","Treasurer","Clear","William","","H","45866.29","8965.00","0.00","0.00","54831.29","8200.00","0.00","","0.00","46631.29","8965.00","8200.00","0.00","26536.29","45027.99","53992.99","80529.28","25697.99","33897.99","46631.29"
"91-401","Commonwealth Sportsmen Alliance","2010","04/15/2010","PAC2010001","01/01/2010","03/31/2010","E","R","0","04/15/2010","T","0","Chairman","Burch","H","","H","3672.41","4237.00","1.68","0.00","7911.09","2677.44","0.00","","0.00","5233.65","4238.68","2677.44","0.00","3672.41","0.00","4238.68","7911.09","0.00","2677.44","5233.65"
"91-401","Commonwealth Sportsmen Alliance","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","R","0","07/14/2010","T","0","Chairman","Burch","H","","H","5233.65","1235.00","0.00","0.00","6468.65","1219.96","0.00","","0.00","5248.69","1235.00","1219.96","0.00","3672.41","4238.68","5473.68","9146.09","2677.44","3897.40","5248.69"
"91-401","Commonwealth Sportsmen Alliance","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","R","0","10/15/2010","T","0","Chairman","Burch","H","","H","5248.69","3112.00","0.00","0.00","8360.69","1858.43","0.00","","0.00","6502.26","3112.00","1858.43","0.00","3672.41","5473.68","8585.68","12258.09","3897.40","5755.83","6502.26"
"91-401","Commonwealth Sportsmen Alliance","2010","01/18/2011","PAC2010004","10/01/2010","12/31/2010","E","R","0","01/16/2011","T","0","Chairman","Burch","H","","H","6502.26","3869.95","855.07","0.00","11227.28","977.47","0.00","","0.00","10249.81","4725.02","977.47","0.00","3672.41","8585.68","13310.70","16983.11","5755.83","6733.30","10249.81"
"91-406","Loudoun Education Association PAC","2010","04/15/2010","PAC2010001","01/01/2010","03/31/2010","E","R","0","04/05/2010","T","0","Treasurer","Dilbeck","Pamela","","H","6998.24","1277.80","0.00","0.00","8276.04","0.00","0.00","","0.00","8276.04","1277.80","0.00","0.00","6998.24","0.00","1277.80","8276.04","0.00","0.00","8276.04"
"91-406","Loudoun Education Association PAC","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","R","0","07/01/2010","T","0","Treasurer","Dilbeck","Pamela","","H","8276.04","0.00","0.00","0.00","8276.04","0.00","0.00","","0.00","8276.04","0.00","0.00","0.00","6998.24","1277.80","1277.80","8276.04","0.00","0.00","8276.04"
"91-406","Loudoun Education Association PAC","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","R","0","10/04/2010","T","0","Treasurer","Dilbeck","Pamela","","H","8276.04","1712.10","0.00","0.00","9988.14","0.00","0.00","","0.00","9988.14","1712.10","0.00","0.00","6998.24","1277.80","2989.90","9988.14","0.00","0.00","9988.14"
"91-406","Loudoun Education Association PAC","2010","01/18/2011","PAC2010004","10/01/2010","12/31/2010","E","R","0","01/04/2011","T","0","Treasurer","Dilbeck","Pamela","","H","9988.14","0.00","0.00","0.00","9988.14","0.00","0.00","","0.00","9988.14","0.00","0.00","0.00","6998.24","2989.90","2989.90","9988.14","0.00","0.00","9988.14"
"91-440","FirePAC Local 2068","2010","04/15/2010","PAC2010001","01/01/2010","03/31/2010","E","R","0","04/05/2010","T","0","","Niemiec","John","","H","126461.78","34509.06","448.95","0.00","161419.79","23948.57","0.00","","0.00","137471.22","34958.01","23948.57","0.00","126461.78","0.00","34958.01","161419.79","0.00","23948.57","137471.22"
"91-440","FirePAC Local 2068","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","R","0","07/08/2010","T","0","","Niemiec","John","","H","137471.22","44053.59","0.00","0.00","181524.81","27486.87","0.00","","0.00","154037.94","44053.59","27486.87","0.00","126461.78","34958.01","79011.60","205473.38","23948.57","51435.44","154037.94"
"91-440","FirePAC Local 2068","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","R","0","10/07/2010","T","0","","Niemiec","John","","H","154037.94","24461.06","0.00","0.00","178499.00","27165.00","0.00","","0.00","151334.00","24461.06","27165.00","0.00","126461.78","79011.60","103472.66","229934.44","51435.44","78600.44","151334.00"
"91-440","FirePAC Local 2068","2010","01/18/2011","PAC2010004","10/01/2010","12/31/2010","E","R","0","01/06/2011","T","0","","Niemiec","John","","H","151334.00","43342.76","0.00","0.00","194676.76","40629.76","0.00","","0.00","154047.00","43342.76","40629.76","0.00","126461.78","103472.66","146815.42","273277.20","78600.44","119230.20","154047.00"
"91-442","Virginia Professional Fire Fighters","2010","04/15/2010","PAC2010001","01/01/2010","03/31/2010","E","R","0","04/04/2010","T","0","Treasurer","Hanks","Michael","","H","6391.28","21952.50","0.00","0.00","28343.78","6572.90","0.00","","0.00","21770.88","21952.50","6572.90","0.00","6391.28","0.00","21952.50","28343.78","0.00","6572.90","21770.88"
"91-442","Virginia Professional Fire Fighters","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","R","0","07/01/2010","T","0","Treasurer","Hanks","Michael","","H","21770.88","500.04","0.00","0.00","22270.92","0.00","0.00","","0.00","22270.92","500.04","0.00","0.00","6391.28","21952.50","22452.54","28843.82","6572.90","6572.90","22270.92"
"91-442","Virginia Professional Fire Fighters","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","R","0","10/07/2010","T","0","Treasurer","Hanks","Michael","","H","22270.92","0.00","0.00","0.00","22270.92","0.00","0.00","","0.00","22270.92","0.00","0.00","0.00","6391.28","22452.54","22452.54","28843.82","6572.90","6572.90","22270.92"
"91-442","Virginia Professional Fire Fighters","2010","01/18/2011","PAC2010004","10/01/2010","12/31/2010","E","R","0","01/03/2011","T","0","Treasurer","Hanks","Michael","","H","22270.92","847.23","0.00","0.00","23118.15","500.00","0.00","","0.00","22618.15","847.23","500.00","0.00","6391.28","22452.54","23299.77","29691.05","6572.90","7072.90","22618.15"
"91-447","Associated Builders and Contractors-PAC","2010","04/15/2010","PAC2010001","01/01/2010","03/31/2010","E","R","0","04/14/2010","T","0","Treasurer","Dean","Patrick","","H","8415.95","0.00","0.00","0.00","8415.95","2000.00","0.00","","0.00","6415.95","0.00","2000.00","0.00","8415.95","0.00","0.00","8415.95","0.00","2000.00","6415.95"
"91-447","Associated Builders and Contractors-PAC","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","R","0","07/15/2010","T","0","Treasurer","Dean","Patrick","","H","6415.95","5000.00","0.00","0.00","11415.95","7500.00","0.00","","0.00","3915.95","5000.00","7500.00","0.00","8415.95","0.00","5000.00","13415.95","2000.00","9500.00","3915.95"
"91-447","Associated Builders and Contractors-PAC","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","R","0","10/12/2010","T","0","Treasurer","Dean","Patrick","","H","3915.95","0.00","0.00","0.00","3915.95","35.00","0.00","","0.00","3880.95","0.00","35.00","0.00","8415.95","5000.00","5000.00","13415.95","9500.00","9535.00","3880.95"
"91-447","Associated Builders and Contractors-PAC","2010","01/18/2011","PAC2010004","10/01/2010","12/31/2010","E","R","0","01/18/2011","T","0","Treasurer","Dean","Patrick","","H","3880.95","21175.00","0.00","0.00","25055.95","0.00","0.00","","0.00","25055.95","21175.00","0.00","0.00","8415.95","5000.00","26175.00","34590.95","9535.00","9535.00","25055.95"
"91-482","Virginia Poultry Federation PAC","2010","04/15/2010","PAC2010001","01/01/2010","03/31/2010","E","R","0","04/07/2010","T","0","Treasurer.","Branner","Robert","","H","14111.30","5166.64","10.36","0.00","19288.30","450.00","0.00","","0.00","18838.30","5177.00","450.00","0.00","14111.30","0.00","5177.00","19288.30","0.00","450.00","18838.30"
"91-482","Virginia Poultry Federation PAC","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","R","0","07/01/2010","T","0","Treasurer.","Branner","Robert","","H","18838.30","7504.15","12.17","0.00","26354.62","9650.00","0.00","","0.00","16704.62","7516.32","9650.00","0.00","14111.30","5177.00","12693.32","26804.62","450.00","10100.00","16704.62"
"91-482","Virginia Poultry Federation PAC","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","R","0","10/01/2010","T","0","Treasurer.","Branner","Robert","","H","16704.62","5000.00","12.33","0.00","21716.95","6400.00","0.00","","0.00","15316.95","5012.33","6400.00","0.00","14111.30","12693.32","17705.65","31816.95","10100.00","16500.00","15316.95"
"91-482","Virginia Poultry Federation PAC","2010","01/18/2011","PAC2010004","10/01/2010","12/31/2010","E","R","0","01/05/2011","T","0","Treasurer.","Branner","Robert","","H","15316.95","5000.00","9.07","0.00","20326.02","4450.00","0.00","","0.00","15876.02","5009.07","4450.00","0.00","14111.30","17705.65","22714.72","36826.02","16500.00","20950.00","15876.02"
"91-484","Metropolitan Washington PAC for Virginia","2010","04/15/2010","PAC2010001","01/01/2010","03/31/2010","E","R","0","04/13/2010","T","0","Dir. of Finance","Clarke","Jeanne","","H","75358.29","29747.94","0.00","0.00","105106.23","1250.00","0.00","","0.00","103856.23","29747.94","1250.00","0.00","75358.29","0.00","29747.94","105106.23","0.00","1250.00","103856.23"
"91-484","Metropolitan Washington PAC for Virginia","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","R","0","07/11/2010","T","0","Dir. of Finance","Clarke","Jeanne","","H","103856.23","8349.33","0.00","0.00","112205.56","5300.00","0.00","","0.00","106905.56","8349.33","5300.00","0.00","75358.29","29747.94","38097.27","113455.56","1250.00","6550.00","106905.56"
"91-484","Metropolitan Washington PAC for Virginia","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","R","0","10/17/2010","L","0","Dir. of Finance","Clarke","Jeanne","","H","106905.56","0.00","0.00","0.00","106905.56","0.00","0.00","","0.00","106905.56","0.00","0.00","0.00","75358.29","38097.27","38097.27","113455.56","6550.00","6550.00","106905.56"
"91-484","Metropolitan Washington PAC for Virginia","2010","01/18/2011","PAC2010004","10/01/2010","12/31/2010","E","R","0","01/20/2011","L","0","Dir. of Finance","Clarke","Jeanne","","H","106905.56","0.00","0.00","0.00","106905.56","7650.00","0.00","","0.00","99255.56","0.00","7650.00","0.00","75358.29","38097.27","38097.27","113455.56","6550.00","14200.00","99255.56"
"91-484","Metropolitan Washington PAC for Virginia","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","A","1","03/02/2011","T","0","Dir. of Finance","Clarke","Jeanne","","H","106905.56","0.00","250.00","0.00","107155.56","7738.05","0.00","","0.00","99417.51","250.00","7738.05","0.00","75358.29","38097.27","38347.27","113705.56","6550.00","14288.05","99417.51"
"91-484","Metropolitan Washington PAC for Virginia","2010","01/18/2011","PAC2010004","10/01/2010","12/31/2010","E","A","1","03/02/2011","T","0","Dir. of Finance","Clarke","Jeanne","","H","99417.51","0.00","0.00","0.00","99417.51","7650.00","0.00","","0.00","91767.51","0.00","7650.00","0.00","75358.29","38347.27","38347.27","113705.56","14288.05","21938.05","91767.51"
"91-495","Piedmont Stone Center PAC","2010","04/15/2010","PAC2010001","01/01/2010","03/31/2010","E","R","0","04/12/2010","T","0","Treas","Hauser","Charles","","H","1978.90","0.00","0.00","0.00","1978.90","0.00","0.00","","0.00","1978.90","0.00","0.00","0.00","1978.90","0.00","0.00","1978.90","0.00","0.00","1978.90"
"91-495","Piedmont Stone Center PAC","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","R","0","07/07/2010","T","0","Treas","Hauser","Charles","","H","1978.90","0.00","0.00","0.00","1978.90","0.00","0.00","","0.00","1978.90","0.00","0.00","0.00","1978.90","0.00","0.00","1978.90","0.00","0.00","1978.90"
"91-495","Piedmont Stone Center PAC","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","R","0","10/07/2010","T","0","Treas","Hauser","Charles","","H","1978.90","0.00","0.00","0.00","1978.90","0.00","0.00","","0.00","1978.90","0.00","0.00","0.00","1978.90","0.00","0.00","1978.90","0.00","0.00","1978.90"
"91-495","Piedmont Stone Center PAC","2010","01/18/2011","PAC2010004","10/01/2010","12/31/2010","E","R","0","01/10/2011","T","0","Treas","Hauser","Charles","","H","1978.90","0.00","0.00","0.00","1978.90","0.00","0.00","","0.00","1978.90","0.00","0.00","0.00","1978.90","0.00","0.00","1978.90","0.00","0.00","1978.90"
"91-518","HCA for Good Government","2010","04/15/2010","PAC2010001","01/01/2010","03/31/2010","E","R","0","04/09/2010","T","0","Secretary/Treasurer","Stojakovich","Edward","","H","33335.64","0.00","5000.00","0.00","38335.64","50.78","0.00","","0.00","38284.86","5000.00","50.78","0.00","33335.64","0.00","5000.00","38335.64","0.00","50.78","38284.86"
"91-518","HCA for Good Government","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","R","0","07/14/2010","T","0","Secretary/Treasurer","Stojakovich","Edward","","H","38284.86","79139.21","0.00","0.00","117424.07","74950.00","0.00","","0.00","42474.07","79139.21","74950.00","0.00","33335.64","5000.00","84139.21","117474.85","50.78","75000.78","42474.07"
"91-518","HCA for Good Government","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","A","1","10/14/2010","T","0","Secretary/Treasurer","Stojakovich","Edward","","H","38284.86","79139.21","0.00","0.00","117424.07","74950.00","0.00","","0.00","42474.07","79139.21","74950.00","0.00","33335.64","5000.00","84139.21","117474.85","50.78","75000.78","42474.07"
"91-518","HCA for Good Government","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","A","2","10/14/2010","T","0","Secretary/Treasurer","Stojakovich","Edward","","H","38284.86","79139.21","0.00","0.00","117424.07","54950.00","0.00","","0.00","62474.07","79139.21","54950.00","0.00","33335.64","5000.00","84139.21","117474.85","50.78","55000.78","62474.07"
"91-518","HCA for Good Government","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","R","0","10/14/2010","T","0","Secretary/Treasurer","Stojakovich","Edward","","H","62474.07","2431.88","0.00","0.00","64905.95","68601.91","0.00","","0.00","-3695.96","2431.88","68601.91","0.00","33335.64","84139.21","86571.09","119906.73","55000.78","123602.69","-3695.96"
"91-518","HCA for Good Government","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","A","1","10/19/2010","T","0","Secretary/Treasurer","Stojakovich","Edward","","H","62474.07","37860.79","0.00","0.00","100334.86","68601.91","0.00","","0.00","31732.95","37860.79","68601.91","0.00","33335.64","84139.21","122000.00","155335.64","55000.78","123602.69","31732.95"
"91-518","HCA for Good Government","2010","01/18/2011","PAC2010004","10/01/2010","12/31/2010","E","R","0","01/07/2011","T","0","Secretary/Treasurer","Stojakovich","Edward","","H","31732.95","0.00","0.00","0.00","31732.95","1575.47","0.00","","0.00","30157.48","0.00","1575.47","0.00","33335.64","122000.00","122000.00","155335.64","123602.69","125178.16","30157.48"
"91-518","HCA for Good Government","2010","01/18/2011","PAC2010004","10/01/2010","12/31/2010","E","A","1","03/10/2011","T","0","Secretary/Treasurer","Stojakovich","Edward","","H","31732.95","0.00","0.00","0.00","31732.95","1575.47","0.00","","0.00","30157.48","0.00","1575.47","0.00","33335.64","122000.00","122000.00","155335.64","123602.69","125178.16","30157.48"
"93-026","Northern Virginia Realtors PAC","2010","04/15/2010","PAC2010001","01/01/2010","03/31/2010","E","R","0","04/09/2010","T","0","Treasurer","Meyer","Thomas","K","H","210794.18","23903.00","481.51","0.00","235178.69","18786.63","0.00","","0.00","216392.06","24384.51","18786.63","0.00","210794.18","0.00","24384.51","235178.69","0.00","18786.63","216392.06"
"93-026","Northern Virginia Realtors PAC","2010","04/15/2010","PAC2010001","01/01/2010","03/31/2010","E","A","1","07/14/2010","T","0","Treasurer","Meyer","Thomas","K","H","210794.18","24002.00","481.51","0.00","235277.69","18586.63","0.00","","0.00","216691.06","24483.51","18586.63","0.00","210794.18","0.00","24483.51","235277.69","0.00","18586.63","216691.06"
"93-026","Northern Virginia Realtors PAC","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","R","0","07/14/2010","T","0","Treasurer","Meyer","Thomas","K","H","216691.06","19531.00","358.78","0.00","236580.84","34578.60","0.00","","0.00","202002.24","19889.78","34578.60","0.00","210794.18","24483.51","44373.29","255167.47","18586.63","53165.23","202002.24"
"93-026","Northern Virginia Realtors PAC","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","R","0","10/14/2010","T","0","Treasurer","Meyer","Thomas","K","H","202002.24","95471.34","263.75","0.00","297737.33","60454.00","0.00","","0.00","237283.33","95735.09","60454.00","0.00","210794.18","44373.29","140108.38","350902.56","53165.23","113619.23","237283.33"
"93-026","Northern Virginia Realtors PAC","2010","01/18/2011","PAC2010004","10/01/2010","12/31/2010","E","R","0","01/18/2011","T","0","Treasurer","Meyer","Thomas","K","H","237283.33","14300.01","277.68","0.00","251861.02","53628.18","0.00","","0.00","198232.84","14577.69","53628.18","0.00","210794.18","140108.38","154686.07","365480.25","113619.23","167247.41","198232.84"
"93-032","EMILYS List - Virginia","2010","04/15/2010","PAC2010001","01/01/2010","03/31/2010","E","R","0","04/14/2010","T","0","Treasurer","Fines","Caroline","","H","59.92","1000.00","0.00","0.00","1059.92","1039.00","0.00","","0.00","20.92","1000.00","1039.00","0.00","59.92","0.00","1000.00","1059.92","0.00","1039.00","20.92"
"93-032","EMILYS List - Virginia","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","R","0","07/13/2010","T","0","Treasurer","Fines","Caroline","","H","20.92","100.00","0.00","0.00","120.92","39.00","0.00","","0.00","81.92","100.00","39.00","0.00","59.92","1000.00","1100.00","1159.92","1039.00","1078.00","81.92"
"93-032","EMILYS List - Virginia","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","R","0","10/12/2010","T","0","Treasurer","Fines","Caroline","","H","81.92","0.00","0.00","0.00","81.92","39.00","0.00","","0.00","42.92","0.00","39.00","0.00","59.92","1100.00","1100.00","1159.92","1078.00","1117.00","42.92"
"93-032","EMILYS List - Virginia","2010","01/18/2011","PAC2010004","10/01/2010","12/31/2010","E","R","0","01/13/2011","T","0","Treasurer","Fines","Caroline","","H","42.92","0.00","0.00","0.00","42.92","41.00","0.00","","0.00","1.92","0.00","41.00","0.00","59.92","1100.00","1100.00","1159.92","1117.00","1158.00","1.92"
"93-033","Colonial Educators PAC","2010","04/15/2010","PAC2010001","01/01/2010","03/31/2010","E","R","0","04/13/2010","T","0","Treasurer","Person-Carey","Darnice","","H","4828.86","1094.40","1000.00","0.00","6923.26","880.26","0.00","","0.00","6043.00","2094.40","880.26","0.00","4828.86","0.00","2094.40","6923.26","0.00","880.26","6043.00"
"93-033","Colonial Educators PAC","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","R","0","07/16/2010","L","0","Treasurer","Person-Carey","Darnice","","H","6043.00","330.00","0.00","0.00","6373.00","2120.00","0.00","","0.00","4253.00","330.00","2120.00","0.00","4828.86","2094.40","2424.40","7253.26","880.26","3000.26","4253.00"
