"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"50795","54794","7233.13","1980.35",".00",".00","1980.35","9213.48","4526.97",".00",".00","4526.97","4686.51",".00","7233.13",".00","1980.35","1980.35","9213.48",".00","4526.97","4526.97","4686.51","","{8727ED28-BDB8-5FE5-EF14-E188214C133F}"
"53484","57552","57.05","11289.88",".00",".00","11289.88","11346.93",".00","7500.00","3846.93","11346.93",".00",".00",".00","7500.00","11289.88","18789.88","18789.88","7442.95","11346.93","18789.88",".00","","{A65DE14F-1386-3056-790A-65B509985554}"
"54247","58332","6197.20",".00",".00",".00",".00","6197.20",".00",".00",".00",".00","6197.20","1000.00",".00","6625.00",".00","6625.00","6625.00","427.80",".00","427.80","6197.20","","{A170FD86-C984-4DFF-A24D-A2ED5D0C731C}"
"54345","58429","325.00",".00",".00",".00",".00","325.00","15.00",".00",".00","15.00","310.00",".00","450.00",".00",".00",".00","450.00","125.00","15.00","140.00","310.00","","{51CE8E47-0860-F3E1-72D8-DB0C4803D129}"
"54418","58503","58587.93","17359.78",".44",".00","17360.22","75948.15","12915.34",".00",".00","12915.34","63032.81",".00","46548.74","67597.25","17360.22","84957.47","131506.21","55558.06","12915.34","68473.40","63032.81","","{D72B83F5-E88F-A23F-1C3A-233D84FB520C}"
"54515","58603","14443.41",".00",".00",".00",".00","14443.41","14443.41",".00",".00","14443.41",".00",".00","15875.99",".00",".00",".00","15875.99","1432.58","14443.41","15875.99",".00","","{4F135094-1F92-BCE6-5A9F-EBF32A30B4C5}"
"54585","58678","34811.18","10739.17",".00",".00","10739.17","45550.35","14896.16",".00",".00","14896.16","30654.19","5000.00",".00","51464.58","10739.17","62203.75","62203.75","16653.40","14896.16","31549.56","30654.19","","{5371C536-F3DD-BFEE-9412-AD0B55D86F0C}"
"54696","58787","1344.47","350.00","39.72",".00","389.72","1734.19","462.81",".00",".00","462.81","1271.38",".00",".00","1814.21","389.72","2203.93","2203.93","469.74","462.81","932.55","1271.38","","{79CB1A10-068E-C524-7077-9D9C3CDB6D50}"
"54840","58939","107682.43","22362.25","352.80",".00","22715.05","130397.48","11826.62",".00",".00","11826.62","118570.86",".00","98138.37","89260.22","22715.05","111975.27","210113.64","79716.16","11826.62","91542.78","118570.86","","{3F668684-79BA-E92B-6E54-E886C9ED7BDD}"
"54890","58993","33848.67",".00",".00",".00",".00","33848.67",".00",".00",".00",".00","33848.67",".00",".00","40203.00",".00","40203.00","40203.00","6354.33",".00","6354.33","33848.67","","{8CD89258-42EF-DD94-B2D7-377D4CBAC3E5}"
"54945","59047","127157.48","121776.85",".00",".00","121776.85","248934.33","80636.67",".00",".00","80636.67","168297.66",".00","71877.35","206534.77","121776.85","328311.62","400188.97","151254.64","80636.67","231891.31","168297.66","","{D69E84FD-12C5-05B7-4642-7C10ABF05DAC}"
"55097","59204","83.44",".00",".00",".00",".00","83.44",".00",".00",".00",".00","83.44",".00","83.44",".00",".00",".00","83.44",".00",".00",".00","83.44","","{2589103B-10BE-0B27-C7A5-700E32AAC46C}"
"55101","59208","1607.27",".00",".00",".00",".00","1607.27","192.00",".00",".00","192.00","1415.27",".00","5317.27",".00",".00",".00","5317.27","3710.00","192.00","3902.00","1415.27","","{3D4C2C28-76E7-DF76-766D-999E9EA7B58A}"
"55161","59266","210856.54","17205.00",".00",".00","17205.00","228061.54","5323.21",".00",".00","5323.21","222738.33",".00","122721.69","120029.15","17205.00","137234.15","259955.84","31894.30","5323.21","37217.51","222738.33","","{9F761D51-AF6C-0BBC-6BFB-DB2987A026BD}"
"55166","59271",".00","2025.00",".00",".00","2025.00","2025.00","1750.00",".00",".00","1750.00","275.00",".00",".00",".00","2025.00","2025.00","2025.00",".00","1750.00","1750.00","275.00","","{47AE00F8-7A76-714E-8E0C-8A5CD06929C7}"
"55208","59321","44175.45","29059.58",".00",".00","29059.58","73235.03","10206.74",".00",".00","10206.74","63028.29",".00",".00","1646674.82","29059.58","1675734.40","1675734.40","1602499.37","10206.74","1612706.11","63028.29","","{20CA92BB-75AE-2EDC-6FF3-E1173D22F9CF}"
"55230","59345","42725.53","12535.00","868.44",".00","13403.44","56128.97","32460.84",".00",".00","32460.84","23668.13",".00","27169.59","41232.50","13403.44","54635.94","81805.53","25676.56","32460.84","58137.40","23668.13","","{F2C9FECB-BB8D-478F-F3FE-DB1AFCD97DA4}"
"55255","59367","2379.43","1885.00",".00",".00","1885.00","4264.43","102.31",".00",".00","102.31","4162.12",".00",".00","3820.00","1885.00","5705.00","5705.00","1440.57","102.31","1542.88","4162.12","","{19099739-98E4-F726-48D9-BE344DCC6838}"
"55354","59464","6864.78","3966.22",".00",".00","3966.22","10831.00","10660.59",".00",".00","10660.59","170.41",".00",".00","26044.58","3966.22","30010.80","30010.80","19179.80","10660.59","29840.39","170.41","","{609D57FE-47B9-A0AA-0C18-7D1F99E95257}"
"55413","59519","500.00","200.00",".00",".00","200.00","700.00","24.31",".00",".00","24.31","675.69","500.00",".00","500.00","200.00","700.00","700.00",".00","24.31","24.31","675.69","","{A2FA2BD4-6520-4191-FCE1-BBB32EA9EEE5}"
"55447","59548","10503.99","105775.07",".00",".00","105775.07","116279.06","73272.99",".00",".00","73272.99","43006.07",".00",".00","13609.23","105775.07","119384.30","119384.30","3105.24","73272.99","76378.23","43006.07","","{B16E072D-DBC8-735F-47A1-EA2D5600A8E6}"
"55492","59595","21447.06","3750.00",".00",".00","3750.00","25197.06","754.77",".00",".00","754.77","24442.29",".00","15787.34","21200.00","3750.00","24950.00","40737.34","15540.28","754.77","16295.05","24442.29","","{A2A5C68E-D6CE-44E2-A8AA-AAAB9CC330A5}"
"55502","59605","21.44",".00",".00",".00",".00","21.44",".00",".00",".00",".00","21.44",".00","21.44",".00",".00",".00","21.44",".00",".00",".00","21.44","","{60A8C9C1-9051-A666-5A3C-8436E2BB3C6A}"
"55503","59606",".00","350.00",".00",".00","350.00","350.00","250.00",".00",".00","250.00","100.00",".00",".00",".00","350.00","350.00","350.00",".00","250.00","250.00","100.00","","{CC1A726B-7E84-785C-248A-32CB7A705D01}"
"55504","59607","387.69",".00","410.00",".00","410.00","797.69","7.50",".00",".00","7.50","790.19","410.00","597.69","716.00","410.00","1126.00","1723.69","926.00","7.50","933.50","790.19","","{294E304F-8FE2-F2AB-128B-10A43401CF22}"
"55507","59610","43685.98","15364.28","352.80",".00","15717.08","59403.06","3788.07",".00",".00","3788.07","55614.99",".00","55751.87","25147.86","15717.08","40864.94","96616.81","37213.75","3788.07","41001.82","55614.99","","{0BEC29DC-B936-A604-6111-E6A8E1CA5BFC}"
