"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"106093","118279","0",".00","0",".00","1","25.00","0",".00","1","25.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{704FFEE0-3CF6-7E62-655B-A6E06919B54E}"
"106337","118525","1","1100.00","0",".00","2","96.25","0",".00","3","1196.25",".00",".00",".00","1301.00","1301.00","688.44",".00","688.44","44.25","644.19","","{AF14FD2C-5785-269A-0355-C1D2C399E7DA}"
"106693","118883","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","28000.00",".00","28000.00",".00","28000.00","","{E7BBEC4B-7C1B-6864-4CA6-1C35779A316B}"
"108262","120603","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","904.50","904.50",".00",".00",".00",".00",".00","","{F5C7AEF3-1243-B300-61B5-888DEDBD03B7}"
"108287","120641","0",".00","0",".00","8","250.00","0",".00","8","250.00",".00",".00",".00","318.08","318.08",".00",".00",".00",".00",".00","","{9ED0BC74-8F23-4F60-BBC2-4AC35567D659}"
"108290","120644","6","1450.00","0",".00","13","1050.00","0",".00","19","2500.00",".00",".00",".00","2922.59","2922.59","375.00","62.00","437.00",".00","437.00","","{88F2A9B1-D978-558A-A991-1808ADB0775D}"
"108291","120645","5","1600.00","0",".00","5","400.00","0",".00","10","2000.00",".00",".00",".00","1829.05","1829.05","2128.56",".00","2128.56",".00","2128.56","","{9B5E8DC2-198E-8590-FE99-913CFDD32699}"
"108293","120647","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{47E1C527-81F1-D4CE-6DD4-F12578FF61CC}"
"108294","120648","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".02",".00",".02",".00",".02","","{5BB3708B-C84E-0B69-4DAD-DA3083E1B2BA}"
"108298","120654","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","100.00",".00","100.00",".00","100.00","","{37C83414-4427-6421-AA8D-C9579E8FAAB4}"
"108299","120655","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","16914.34","16914.34",".00",".00",".00",".00",".00","","{D67E90DA-FEDC-6BB8-E56D-7FEC5A0E77AF}"
"108302","120658","1","2500.00","0",".00","1","25.00","0",".00","2","2525.00",".00",".00",".00","11207.24","11207.24",".00",".00",".00",".00",".00","","{C764EC12-7B3B-FA0C-DC56-8939A5F66EAB}"
"108303","120659","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{15CAC181-66E0-75A4-408D-C87200A6FBFF}"
"108307","120663","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1181.72",".00","1181.72",".00","1181.72","","{91408039-1C4F-B3E7-2C74-3987AAFD2A12}"
"108308","120664","2","500.00","0",".00","1","100.00","0",".00","3","600.00",".00",".00",".00","125.00","125.00","2090.00",".00","2090.00",".00","2090.00","","{9DFDA694-95CD-46C8-9A3F-FA99C2BEFB0E}"
