"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"106043","114568",".00","20.00",".00",".00","20.00","20.00",".00",".00",".00",".00","20.00",".00",".00",".00","20.00","20.00","20.00",".00",".00",".00","20.00","","{A7B1B972-4F1B-0355-6396-E767D4F3F00A}"
"109370","118207","59829.15","58932.23",".00",".00","58932.23","118761.38","55597.40",".00",".00","55597.40","63163.98",".00","11505.91","68663.20","58932.23","127595.43","139101.34","20339.96","55597.40","75937.36","63163.98","","{F65D4685-12C7-BD26-2E95-9508452CDD74}"
"116441","125703","690.04","40.00",".00",".00","40.00","730.04","52.02",".00",".00","52.02","678.02",".00",".00","850.00","40.00","890.00","890.00","159.96","52.02","211.98","678.02","","{46FD9C55-9AA5-6EFB-54D4-C5CD0B90A7A9}"
"118824","129536","349.47","30.00",".00",".00","30.00","379.47","151.40",".00",".00","151.40","228.07",".00",".00","1975.20","30.00","2005.20","2005.20","1625.73","151.40","1777.13","228.07","","{D1410489-77C1-F812-1FDB-E87EF630783C}"
"118825","129537","4797.05","3264.40",".00",".00","3264.40","8061.45","4503.48",".00",".00","4503.48","3557.97","2128.56",".00","18331.47","3264.40","21595.87","21595.87","13534.42","4503.48","18037.90","3557.97","","{69F98712-08A2-E3C2-4FAF-3A3E53F3AEE8}"
"118826","129538","5686.97",".00",".00",".00",".00","5686.97",".00",".00",".00",".00","5686.97","15084.19","13927.79","76.98",".00","76.98","14004.77","8317.80",".00","8317.80","5686.97","","{88661D46-4030-02F3-C8CF-4C8A4A82417C}"
"118827","129539","8803.14","7491.19",".00",".00","7491.19","16294.33","14136.19","1000.00",".00","15136.19","1158.14",".00",".00","14949.43","7491.19","22440.62","22440.62","6146.29","15136.19","21282.48","1158.14","","{4E62F520-491D-AF19-7994-B2FEF818292E}"
"118828","129540","703.32",".00",".02",".00",".02","703.34","362.73",".00",".00","362.73","340.61",".00",".00","3442.88",".02","3442.90","3442.90","2739.56","362.73","3102.29","340.61","","{53C2A494-0D36-4946-55D9-0781D1F736E7}"
"118829","129541","120.13","96.83",".00",".00","96.83","216.96","206.67",".00",".00","206.67","10.29","163.25","6.38","4258.33","96.83","4355.16","4361.54","4144.58","206.67","4351.25","10.29","","{976FE475-5139-4F69-392C-F85AC467E49A}"
"118831","129543","4211.64",".00",".00",".00",".00","4211.64","1682.81","500.00",".00","2182.81","2028.83",".00",".00","9830.00",".00","9830.00","9830.00","5618.36","2182.81","7801.17","2028.83","","{5C0BACE2-8CC4-91E6-3C9A-AE8B388EF4AC}"
"118832","129544","1079.23","2100.00",".00","2250.00","4350.00","5429.23","3963.35",".00",".00","3963.35","1465.88","2392.00",".00","15588.68","4350.00","19938.68","19938.68","14509.45","3963.35","18472.80","1465.88","","{C676E48D-9EC5-2C37-A5AD-1010EADB5A0A}"
"118833","129545","7166.45","2280.54",".00",".00","2280.54","9446.99","9168.14",".00",".00","9168.14","278.85",".00",".00","24522.93","2280.54","26803.47","26803.47","17356.48","9168.14","26524.62","278.85","","{4ED25529-5341-74D5-1A81-2067E0D0F36D}"
"118835","129547","3341.31",".00",".00",".00",".00","3341.31","3341.31",".00",".00","3341.31",".00",".00",".00","8286.00",".00","8286.00","8286.00","4944.69","3341.31","8286.00",".00","","{4357CE59-342E-009B-EAC5-1C9940112D26}"
"118837","129552","424.79","1900.00",".00","1500.00","3400.00","3824.79","3391.15",".00",".00","3391.15","433.64","2024.12",".00","1324.12","3400.00","4724.12","4724.12","899.33","3391.15","4290.48","433.64","","{24231FBD-AB2E-58FE-C7EC-E0C9D963D657}"
"118838","129553","2659.03","112.65",".00",".00","112.65","2771.68","2424.45",".00",".00","2424.45","347.23",".00",".00","10978.12","112.65","11090.77","11090.77","8319.09","2424.45","10743.54","347.23","","{4A513A31-E097-39D8-8113-FA9AF313829B}"
"118839","129554","7140.67",".00",".00",".00",".00","7140.67","3367.92",".00",".00","3367.92","3772.75",".00","39081.92","158262.75",".00","158262.75","197344.67","190204.00","3367.92","193571.92","3772.75","","{5ED2166B-945D-217E-37A3-59E6BD744175}"
"118841","129556","859.35","250.00",".00",".00","250.00","1109.35","934.60",".00",".00","934.60","174.75",".00",".00","1815.68","250.00","2065.68","2065.68","956.33","934.60","1890.93","174.75","","{CB056C00-7621-49B4-70EB-26D3205AC130}"
"118842","129557","109.53",".00",".00",".00",".00","109.53",".00",".00",".00",".00","109.53",".00",".00","675.00",".00","675.00","675.00","565.47",".00","565.47","109.53","","{CBDD1BB0-A867-CC6E-61F1-2E1752B18DA4}"
"118844","129559","27563.67","16199.33",".00",".00","16199.33","43763.00","22456.10",".00",".00","22456.10","21306.90","40500.00","19237.29","101628.10","16199.33","117827.43","137064.72","93301.72","22456.10","115757.82","21306.90","","{8E7ACEF1-7C6C-42B9-91B4-60081DE170A1}"
"118849","129564","8040.39",".00",".00",".00",".00","8040.39",".00",".00",".00",".00","8040.39",".00",".00","37639.15",".00","37639.15","37639.15","29598.76",".00","29598.76","8040.39","","{831B4DD6-81AE-CA38-81A2-4714B76CEABF}"
"118852","129567",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","3885.10",".00","3885.10","3885.10","3885.10",".00","3885.10",".00","","{CBD4127F-72FD-4DBD-2A96-5790307855D3}"
"118853","129568","7528.75","250.00",".00",".00","250.00","7778.75","73.56",".00",".00","73.56","7705.19",".00",".00","12975.41","250.00","13225.41","13225.41","5446.66","73.56","5520.22","7705.19","","{FF4C4D04-408C-5D1B-C2DF-636BEC3C6791}"
"118854","129569","18771.37",".00",".00",".00",".00","18771.37","2300.37",".00",".00","2300.37","16471.00",".00","11576.95","15780.00",".00","15780.00","27356.95","8585.58","2300.37","10885.95","16471.00","","{928A4ED6-01A6-DAF6-7151-A60BBF5FDDE2}"
"118855","129570","487.13","180.00",".00",".00","180.00","667.13","574.66",".00",".00","574.66","92.47",".00",".00","6626.46","180.00","6806.46","6806.46","6139.33","574.66","6713.99","92.47","","{5A83CC0E-AFA4-D03E-5C30-77ABB78B0C5D}"
"118857","129572",".00","200.00",".00",".00","200.00","200.00",".00",".00",".00",".00","200.00","771.78",".00","11803.59","200.00","12003.59","12003.59","11803.59",".00","11803.59","200.00","","{3E7AE228-E5D6-21B5-FB33-152D996E4DEB}"
"118858","129573","1445.52","300.00",".00",".00","300.00","1745.52","1635.79",".00",".00","1635.79","109.73",".00",".00","4619.38","300.00","4919.38","4919.38","3173.86","1635.79","4809.65","109.73","","{B0738CAF-FF32-2776-2D05-CF2115622909}"
"118867","129582","1197.52",".00",".00",".00",".00","1197.52",".00",".00",".00",".00","1197.52",".00",".00","4334.53",".00","4334.53","4334.53","3137.01",".00","3137.01","1197.52","","{4E63F07B-3FB5-CA39-52F6-A7A6818091DE}"
"118869","129584","5655.82","624.72",".00",".00","624.72","6280.54","6280.54",".00",".00","6280.54",".00",".00",".00","42876.59","624.72","43501.31","43501.31","37220.77","6280.54","43501.31",".00","","{6D6DF4D5-245E-E134-07F3-44792C0B2552}"
"118871","129586","694.57",".00",".00",".00",".00","694.57",".00",".00",".00",".00","694.57","27291.00",".00","27986.00",".00","27986.00","27986.00","27291.43",".00","27291.43","694.57","","{693BAFAB-E09A-2045-389D-F2EC9564EEB6}"
"118872","129588","316999.07","10663.30",".00",".00","10663.30","327662.37","54501.87",".00",".00","54501.87","273160.50",".00","119959.35","700146.65","10663.30","710809.95","830769.30","503106.93","54501.87","557608.80","273160.50","","{44250FAF-885C-EA11-1B53-2C416E2181A4}"
"118875","129590","33966.59",".00",".00",".00",".00","33966.59","7821.87",".00",".00","7821.87","26144.72",".00","8386.69","101590.10",".00","101590.10","109976.79","76010.20","7821.87","83832.07","26144.72","","{DD00E99E-B6A5-600B-3B65-3D709BD34F7F}"
"118876","129591","149.55",".00",".00",".00",".00","149.55",".00",".00",".00",".00","149.55",".02","142.03","15.02",".00","15.02","157.05","7.50",".00","7.50","149.55","","{C00916AC-22D0-FF84-E6D1-9DEC36FA9157}"
"118877","129592","50.00",".00",".00",".00",".00","50.00",".00",".00",".00",".00","50.00",".00",".00","50.00",".00","50.00","50.00",".00",".00",".00","50.00","","{D4D9F16D-D733-8E92-C7E5-9EDA275E374F}"
"118881","129596","2897.72","3444.00","233.22","1700.00","5377.22","8274.94","7268.31",".00",".00","7268.31","1006.63","12700.00",".00","31763.19","5377.22","37140.41","37140.41","28865.47","7268.31","36133.78","1006.63","","{5BFDA873-8B63-947B-58F4-A3ADE474FB44}"
"118885","129600","4479.91",".00",".00",".00",".00","4479.91",".00",".00",".00",".00","4479.91",".00","7184.40","1000.00",".00","1000.00","8184.40","3704.49",".00","3704.49","4479.91","","{072D4585-2D24-1A75-DF87-91BC0B901C39}"
"118889","129604","2754.47","550.00",".00",".00","550.00","3304.47","433.08",".00",".00","433.08","2871.39","3326.40",".00","8981.38","550.00","9531.38","9531.38","6226.91","433.08","6659.99","2871.39","","{73970B04-B937-E819-474C-100DE6FD8A21}"
"118892","129607","3184.96","700.00",".00",".00","700.00","3884.96","2973.40","100.00",".00","3073.40","811.56",".00",".00","6458.94","700.00","7158.94","7158.94","3273.98","3073.40","6347.38","811.56","","{E88CE535-F96E-69B2-0E35-0CF6C32DE0E4}"
"118894","129609","15543.91","1875.00",".52",".00","1875.52","17419.43","13074.56",".00",".00","13074.56","4344.87",".00",".00","37383.46","1875.52","39258.98","39258.98","21839.55","13074.56","34914.11","4344.87","","{A93884B7-DB0B-196C-77C4-ED261B202FFB}"
"118895","129611","5.00",".00",".00",".00",".00","5.00",".00",".00",".00",".00","5.00","5.00",".00","5.00",".00","5.00","5.00",".00",".00",".00","5.00","","{D4B585A2-7BC1-DD8A-0262-DC4CBB6D7D20}"
"118897","129613","17826.09","1367.39",".00",".00","1367.39","19193.48","13263.04",".00",".00","13263.04","5930.44",".00","1837.13","27604.97","1367.39","28972.36","30809.49","11616.01","13263.04","24879.05","5930.44","","{9BE64EDE-CBEF-C3C0-5B52-238D3647AEA5}"
"118903","129619","384.86","89.43",".00",".00","89.43","474.29","474.29",".00",".00","474.29",".00",".00",".00","3000.00","89.43","3089.43","3089.43","2615.14","474.29","3089.43",".00","","{8FEAAF3B-141E-34FC-FAE1-2A0321411CC1}"
"118904","129620","2976.46","2850.00",".00",".00","2850.00","5826.46","2782.80",".00",".00","2782.80","3043.66",".00",".00","7212.00","2850.00","10062.00","10062.00","4235.54","2782.80","7018.34","3043.66","","{1D5371C9-CBCA-1972-ADA1-A46ED9DA94B9}"
"118905","129624","497.02","500.00",".00","1400.00","1900.00","2397.02","1550.00",".00",".00","1550.00","847.02","1400.00",".00","6900.62","1900.00","8800.62","8800.62","6403.60","1550.00","7953.60","847.02","","{F9457A9C-C6D3-8C04-2115-63CAC6C2D201}"
"118908","129627","2839.44","290.00",".00",".00","290.00","3129.44","416.69",".00",".00","416.69","2712.75",".00",".00","21391.13","290.00","21681.13","21681.13","18551.69","416.69","18968.38","2712.75","","{E4A52904-4D56-686C-5EE8-392A05B5741A}"
"118909","129628","7431.01",".00",".00",".00",".00","7431.01","29.00",".00",".00","29.00","7402.01","10030.00",".00","16975.39",".00","16975.39","16975.39","9544.38","29.00","9573.38","7402.01","","{D644A830-D8B4-773D-13B6-8953E43F0E05}"
"118910","129633","463.57",".00",".00",".00",".00","463.57","337.14",".00",".00","337.14","126.43",".00",".00","6333.67",".00","6333.67","6333.67","5870.10","337.14","6207.24","126.43","","{ECE39CEE-AE12-0A6E-5617-D309FCA52109}"
"118916","129639","826.96",".00",".00",".00",".00","826.96",".00",".00",".00",".00","826.96",".00",".00","3498.49",".00","3498.49","3498.49","2671.53",".00","2671.53","826.96","","{50F454D5-DCE0-01C2-E68F-79961CC25605}"
"118924","129647","1353.57","1051.66",".00",".00","1051.66","2405.23","1755.74",".00",".00","1755.74","649.49",".00",".00","14676.51","1051.66","15728.17","15728.17","13322.94","1755.74","15078.68","649.49","","{A1AA624D-D431-7710-042E-F9026A04E162}"
"118927","129651","6674.88",".00",".00",".00",".00","6674.88",".00",".00",".00",".00","6674.88",".00","9927.50","850.00",".00","850.00","10777.50","4102.62",".00","4102.62","6674.88","","{1D5252D1-0088-281D-BEA0-0890F2EBB245}"
"118928","129652","46.70",".00",".00",".00",".00","46.70",".00",".00",".00",".00","46.70","64716.20","7770.00","6023.33",".00","6023.33","13793.33","13746.63",".00","13746.63","46.70","","{4E554B1D-3BE0-648A-FEA7-6AF91A8D9B41}"
"118929","129653","154544.53","28747.34",".00",".00","28747.34","183291.87","35894.49",".00",".00","35894.49","147397.38",".00",".00","2135908.62","28747.34","2164655.96","2164655.96","1981364.09","35894.49","2017258.58","147397.38","","{4A089C48-2DD5-DD66-9DAC-E8811E1E93D7}"
"118934","129658","11895.65","3400.00",".00",".00","3400.00","15295.65","3674.02","5200.00",".00","8874.02","6421.63","4352.80","4364.43","65669.36","3400.00","69069.36","73433.79","58138.14","8874.02","67012.16","6421.63","","{A3CF3668-030D-AA65-B7FF-40EF03F46450}"
