"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"5305","5367","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{060019E2-36EE-E803-2DB0-47EB943F334E}"
"6749","6832","1","120.00","0",".00","7","370.00","0",".00","8","490.00",".00",".00",".00","144.38","144.38",".00",".00",".00",".00",".00","","{DFA6196D-B994-561B-FB55-5F512505D99A}"
"6951","7076","4","565.72","0",".00","0",".00","0",".00","4","565.72",".00",".00",".00",".00",".00","565.72",".00","565.72","565.72",".00","","{3812FE78-D965-8962-99AA-382E143B7278}"
"6953","7078","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{EA9A83D8-442D-FA60-D347-532646A7615D}"
"6956","7081","1","500.00","2","1204.40","7","485.00","3","40.12","13","2229.52",".00","1204.40","40.12","431.47","1675.99",".00","749.40","749.40",".00","749.40","","{1EFF0990-DE5F-C2AB-1C99-2BECC993CEBE}"
"6961","7086","3","650.00","2","622.09","11","785.00","0",".00","16","2057.09",".00","622.09",".00","330.83","952.92","749.40","400.00","1149.40",".00","1149.40","","{ADCF259A-A06B-520B-EBB6-445171C67EAF}"
"6965","7090","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","125.00","125.00",".00",".00",".00",".00",".00","","{060D6BE3-D3A8-77D1-E91E-E095BCFB2264}"
"6966","7091","53","14200.00","0",".00","65","5489.00","1","45.00","119","19734.00",".00",".00","45.00","2290.55","2335.55","5000.00",".00","5000.00",".00","5000.00","","{4D5624D7-D174-F2E7-86AF-749E140CA63A}"
"6968","7093","9","3695.35","8","3929.71","4","250.00","0",".00","21","7875.06",".00","3929.71",".00","377.72","4307.43",".00",".00",".00",".00",".00","","{DC0FEDF2-4282-D20D-65FA-AD6C459862B6}"
"6969","7094","1","300.00","0",".00","0",".00","0",".00","1","300.00",".00",".00",".00","395.00","395.00",".00",".00",".00",".00",".00","","{6A58EB61-1B91-9128-8E76-B46C2B8A9ED0}"
"6975","7100","0",".00","0",".00","672","9999.37","0",".00","672","9999.37","9.95",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{D30AD592-60EA-8998-1B3E-76D49564F2CA}"
"7002","7127","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","48368.44",".00","48368.44",".00","48368.44","","{50A1324B-75AC-4EDA-B12E-A602D2A9F667}"
"7016","7141","0",".00","0",".00","827","12694.58","0",".00","827","12694.58","13.19",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{DA7A8C0E-DCEF-3929-9C3E-17DFEF6848F3}"
"7017","7142","5","3100.00","1","241.45","4","120.00","0",".00","10","3461.45",".00","241.45",".00","1048.48","1289.93",".00",".00",".00",".00",".00","","{64CBC33C-A715-9B0D-B077-7A0AA533E561}"
"7021","7146","8","2250.00","5","92.70","4","300.00","0",".00","17","2642.70",".00","92.70",".00","3769.20","3861.90",".00",".00",".00",".00",".00","","{C22927CD-BC38-6102-9B21-2BDE1DFCEC79}"
"7025","7150","1","250.00","3","917.50","18","1205.00","0",".00","22","2372.50",".00","917.50",".00","1257.49","2174.99",".00",".00",".00",".00",".00","","{FFD27486-4B0E-123E-AE2E-85BDB65F876D}"
"7026","7151","34","21808.86","1","183.71","23","1629.18","0",".00","58","23621.75",".00","183.71",".00","8413.50","8597.21",".00",".00",".00",".00",".00","","{470293A2-CBFA-BD0E-FBF9-31C08EA9ACFB}"
"7030","7155","29","23400.00","0",".00","7","475.00","0",".00","36","23875.00",".00",".00",".00","7487.87","7487.87","9000.00",".00","9000.00",".00","9000.00","","{19ED7798-6601-2377-AB92-B8D7C692A05F}"
"7032","7157","0",".00","0",".00","1","10.00","0",".00","1","10.00",".00",".00",".00","31.49","31.49","500.00",".00","500.00",".00","500.00","","{D8C5F63F-1776-41E6-9149-297B70758F56}"
"7033","7158","101","125325.00","3","10469.23","214","11389.26","0",".00","318","147183.49","455.14","10469.23",".00","48459.17","58928.40",".00",".00",".00",".00",".00","","{6C34B92A-6E90-7B32-359D-088536C73EED}"
"7034","7161","9","2350.00","5","92.70","7","375.00","0",".00","21","2817.70",".00","92.70",".00","3769.20","3861.90",".00",".00",".00",".00",".00","","{C22927CD-BC38-6102-9B21-2BDE1DFCEC79}"
"7038","7166","1","120.00","0",".00","1","50.00","0",".00","2","170.00",".00",".00",".00","23.23","23.23",".00",".00",".00",".00",".00","","{4A49E9D7-2428-BB7E-9F3A-1D4B0AA8B352}"
"7039","7167","3","650.00","0",".00","2","150.00","0",".00","5","800.00",".00",".00",".00","21.26","21.26",".00",".00",".00",".00",".00","","{C0F4E705-FBCB-CB22-130C-E59F37B9936A}"
"7050","7179","1","1000.00","0",".00","0",".00","0",".00","1","1000.00","75.00",".00",".00","2957.75","2957.75","40000.00","3000.00","43000.00",".00","43000.00","","{6E7690CF-DB6B-FE1F-F202-DE7DB71A8BE4}"
"7052","7181","1","200.00","0",".00","0",".00","0",".00","1","200.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{40CDB01C-D4EF-9943-0002-812D418D1871}"
"7055","7184","7","2375.00","0",".00","10","770.00","0",".00","17","3145.00",".00",".00",".00","2725.56","2725.56",".00",".00",".00",".00",".00","","{C0AD2322-EA57-3D27-DAD4-D661FE0A7747}"
"7062","7191","9","2175.00","0",".00","32","2140.00","1","100.00","42","4415.00",".00",".00","100.00","3366.15","3466.15","800.00","501.00","1301.00",".00","1301.00","","{4CA676AF-71BC-EC7A-3193-F502E1A3E681}"
"7064","7193","191","73635.00","0",".00","111","4492.25","2","53.01","304","78180.26",".00",".00","53.01","59891.69","59944.70",".00",".00",".00",".00",".00","","{366898E2-687B-652F-854F-6B639775EDC9}"
"7065","7194","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","30.00","30.00","750.00",".00","750.00",".00","750.00","","{19B4196C-63E4-ACF0-EABC-E0ACE3E00B77}"
"7067","7196","4","700.00","2","310.72","14","865.00","0",".00","20","1875.72",".00","310.72",".00","1743.40","2054.12",".00",".00",".00",".00",".00","","{57994A35-DE49-E3D1-EE45-7B282975BB84}"
"7068","7197","5","805.00","2","310.72","27","1640.00","0",".00","34","2755.72",".00","310.72",".00","1743.40","2054.12",".00",".00",".00",".00",".00","","{57994A35-DE49-E3D1-EE45-7B282975BB84}"
"7069","7198","0",".00","0",".00","2","100.00","0",".00","2","100.00",".00",".00",".00","85.08","85.08",".00",".00",".00",".00",".00","","{240C1429-A489-7EAC-81CA-1488441DED0A}"
"7071","7201","0",".00","2","102.43","2","150.00","1","26.25","5","278.68",".00","102.43","26.25","23.08","151.76",".00",".00",".00",".00",".00","","{BF400CC0-33E2-ED04-989C-15C33381CD99}"
"7072","7202","0",".00","2","102.43","2","150.00","1","26.25","5","278.68",".00","102.43","26.25","23.08","151.76",".00",".00",".00",".00",".00","","{BF400CC0-33E2-ED04-989C-15C33381CD99}"
"7075","7205","1","200.00","1","300.00","0",".00","0",".00","2","500.00",".00","300.00",".00","49.90","349.90",".00",".00",".00",".00",".00","","{B701315C-D4E3-1000-C881-B4A616E9014C}"
"7078","7208","3","1700.00","0",".00","7","500.00","0",".00","10","2200.00",".00",".00",".00","1224.75","1224.75",".00","750.00","750.00",".00","750.00","","{CF96C26B-A7ED-5104-07EF-C6C07CACBA90}"
"7080","7210","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{A6632CD7-A056-7FAE-BF02-712E4E4B8B6F}"
"7084","7214","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","191.00","191.00","4522.78",".00","4522.78","700.00","3822.78","","{999A69EE-110C-6ACA-5A09-C72C99A3CDAA}"
"7088","7218","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","191.00","191.00","4522.78",".00","4522.78","700.00","3822.78","","{999A69EE-110C-6ACA-5A09-C72C99A3CDAA}"
"7091","7221","9","3000.00","2","2275.00","6","376.00","3","67.96","20","5718.96",".00","2275.00","67.96","154.08","2497.04",".00",".00",".00",".00",".00","","{A8EDF54D-AEAB-3E31-EBDC-4D29D9EAB181}"
"7096","7226","28","10240.00","5","1271.00","46","3480.00","1","13.32","80","15004.32",".00","1271.00","13.32","9608.38","10892.70",".00",".00",".00",".00",".00","","{0BD896BF-A717-CB93-61B8-B82FCD442F91}"
"7108","7238","1","500.00","2","1204.40","7","535.00","3","40.12","13","2279.52",".00","1204.40","40.12","454.42","1698.94",".00","749.40","749.40",".00","749.40","","{1EFF0990-DE5F-C2AB-1C99-2BECC993CEBE}"
"7109","7239","3","650.00","2","622.09","11","785.00","0",".00","16","2057.09",".00","622.09",".00","380.83","1002.92","749.40","400.00","1149.40",".00","1149.40","","{ADCF259A-A06B-520B-EBB6-445171C67EAF}"
"7118","7248","4","1650.00","0",".00","0",".00","0",".00","4","1650.00",".00",".00",".00","460.10","460.10","4000.00",".00","4000.00",".00","4000.00","","{2E40F902-B3E3-111A-2680-4F09BBC8F42A}"
"7119","7249","19","4020.00","5","250.00","45","2288.00","0",".00","69","6558.00",".00","250.00",".00","542.13","792.13",".00",".00",".00",".00",".00","","{FDA7BA60-E30A-1601-BDE0-3B287CEFFC04}"
"7121","7251","26","22107.11","0",".00","2","66.00","0",".00","28","22173.11",".00",".00",".00","16445.00","16445.00",".00",".00",".00",".00",".00","","{F69AB0CE-0627-346C-0B4F-68123C9D724E}"
"7123","7255","19","12875.00","4","1560.00","8","650.00","0",".00","31","15085.00",".00","1560.00",".00","26351.85","27911.85","30000.00","5000.00","35000.00","20000.00","15000.00","","{11403BA3-8A4E-FF13-CF17-FCB54E3865C1}"
"7134","7266","0",".00","0",".00","2","107.00","0",".00","2","107.00",".00",".00",".00","72.00","72.00",".00",".00",".00",".00",".00","","{A48E1B3B-C6EE-024E-3BD0-C5E1259F0890}"
"7135","7267","1","390.00","0",".00","2","55.00","0",".00","3","445.00",".00",".00",".00","445.00","445.00",".00",".00",".00",".00",".00","","{9AAAD7D3-BEEB-CA84-ACDD-D6766E197243}"
"7142","7274","16","6300.00","0",".00","17","1196.80","0",".00","33","7496.80",".00",".00",".00","1204.15","1204.15",".00",".00",".00",".00",".00","","{DEF8D6D8-19FE-E53A-F01A-62C9DF647F7F}"
"7143","7276","20","3810.00","0",".00","28","1410.00","0",".00","48","5220.00",".00",".00",".00","701.04","701.04",".00",".00",".00",".00",".00","","{ABB9504B-E77C-B0FF-A6E5-EB44A661EC06}"
"7145","7278","1","250.00","0",".00","0",".00","0",".00","1","250.00",".00",".00",".00",".00",".00","500.00",".00","500.00",".00","500.00","","{B9CBCF9B-47AB-4EEC-A9D9-A2B63AAAD590}"
"7153","7286","0",".00","2","350.00","2","110.00","1","100.00","5","560.00",".00","350.00","100.00","2644.95","3094.95","969.69",".00","969.69","969.69",".00","","{B7DB0F32-878D-E557-F97A-2DAFCE4C5520}"
"7154","7287","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{9F8E556B-8ECA-5432-27D1-2F141AD410E8}"
"7163","7296","11","2850.00","2","200.00","135","5687.62","0",".00","148","8737.62",".00","200.00",".00","4097.03","4297.03",".00",".00",".00",".00",".00","","{06BD487D-7CA9-3F5B-B808-0A75604AF2FF}"
"7174","7307","14","5250.00","1","1200.00","41","3325.00","0",".00","56","9775.00",".00","1200.00",".00","6802.36","8002.36","100.00","107.88","207.88",".00","207.88","","{DE6A6CAE-3B6D-6F82-FB35-A60CDD449DB3}"
