"Committee Code","Committee Name","Report Year","Report Due Date","Report Code","Report Start Date","Report Ending Date","Fling Source Type","Filing Type","Amended Count","Date Received","Filing Status","Election Year","Officer Position","Last Name","First Name","Middle Name","Office Code","Office Sub Code","Party","SCHED_ID","Begin Cash Bal","Receips Line4 G","Receipts Line5 G","Receipts Line10 G","Tot Expend Funds","Exp Line8 G","Exp Line12 G","Surplus XFerred","Tot Surplus I","End Cash Bal","Tot Receipts To Date","Total Exp To Date","Debt Outstanding","Bal Start Cycle","Tot Receipts Line24 Last Rep","Tot Receipts Elec Cycle","Tot Funds Available","Total Disb Last Rep","Total Disb Elec Cycle","Ending Balance"
"CC980589","Puckett for Senate","2009","01/19/2010","JAN19_10","07/01/2009","12/31/2009","E","R","0","01/15/2010","T","0","CandOfficer","Puckett","Phillip","P.","SEN","38","Virginia Democratic Party","H","61107.58","49440.00","0.00","0.00","110547.58","62671.93","0.00","","0.00","47875.65","49440.00","62671.93","0.00","36266.98","124585.00","174025.00","210291.98","99744.40","162416.33","47875.65"
"CC980657","Friends of Walter Stosch","2009","07/15/2009","JUL15_09","01/01/2009","06/30/2009","E","R","0","07/15/2009","T","0","CandOfficer","Stosch","Walter","A.","SEN","12","Virginia Republican Party","H","114566.26","21803.25","370.20","0.00","136739.71","72405.24","0.00","","0.00","64334.47","22173.45","72405.24","0.00","114566.26","0.00","22173.45","136739.71","0.00","72405.24","64334.47"
"CC980657","Friends of Walter Stosch","2009","01/19/2010","JAN19_10","07/01/2009","12/31/2009","E","R","0","01/19/2010","T","0","CandOfficer","Stosch","Walter","A.","SEN","12","Virginia Republican Party","H","64334.47","130238.06","-428.54","0.00","194143.99","82327.86","0.00","","0.00","111816.13","129809.52","82327.86","0.00","114566.26","22173.45","151982.97","266549.23","72405.24","154733.10","111816.13"
"CC980673","Colgan for State Senate","2009","07/15/2009","JUL15_09","01/01/2009","06/30/2009","E","R","0","07/01/2009","T","0","CandOfficer","Colgan","Charles","J.","SEN","29","Virginia Democratic Party","H","27757.48","5000.00","0.00","0.00","32757.48","13445.80","0.00","","0.00","19311.68","5000.00","13445.80","35000.00","18310.28","71944.15","76944.15","95254.43","62496.95","75942.75","19311.68"
"CC980673","Colgan for State Senate","2009","01/19/2010","JAN19_10","07/01/2009","12/31/2009","E","R","0","01/05/2010","T","0","CandOfficer","Colgan","Charles","J.","SEN","29","Virginia Democratic Party","H","19311.68","44467.88","0.00","0.00","63779.56","13945.99","15000.00","","0.00","34833.57","44467.88","28945.99","35000.00","18310.28","76944.15","121412.03","139722.31","75942.75","104888.74","34833.57"
"CC980692","Friends of Tommy Norment","2009","07/15/2009","JUL15_09","01/01/2009","06/30/2009","E","R","0","07/15/2009","T","0","CandOfficer","Norment","Thomas","K.","SEN","3","Virginia Republican Party","H","199923.36","140028.52","1572.72","0.00","341524.60","85774.65","0.00","","0.00","255749.95","141601.24","85774.65","0.00","130141.19","243079.63","384680.87","514822.06","173297.46","259072.11","255749.95"
"CC980692","Friends of Tommy Norment","2009","01/19/2010","JAN19_10","07/01/2009","12/31/2009","E","R","0","01/19/2010","T","0","CandOfficer","Norment","Thomas","K.","SEN","3","Virginia Republican Party","H","255749.95","108487.70","1057.48","0.00","365295.13","93738.57","0.00","","0.00","271556.56","109545.18","93738.57","0.00","130141.19","384680.87","494226.05","624367.24","259072.11","352810.68","271556.56"
"CC980705","Webb for Delegate","2009","04/15/2009","APRN15_09","01/01/2009","03/31/2009","E","R","0","04/14/2009","T","0","CandOfficer","Webb","Ronald","Allen","HOD","099","Virginia Republican Party","H","1309.57","0.00","0.00","0.00","1309.57","0.00","0.00","","0.00","1309.57","0.00","0.00","2000.00","7.06","7650.71","7650.71","7657.77","6348.20","6348.20","1309.57"
"CC980705","Webb for Delegate","2009","06/01/2009","JUNN01_09","04/01/2009","05/27/2009","E","R","0","06/01/2009","T","0","CandOfficer","Webb","Ronald","Allen","HOD","099","Virginia Republican Party","H","1309.57","0.00","0.00","0.00","1309.57","0.00","0.00","","0.00","1309.57","0.00","0.00","2000.00","7.06","7650.71","7650.71","7657.77","6348.20","6348.20","1309.57"
"CC980705","Webb for Delegate","2009","07/15/2009","JULN15_09","05/28/2009","06/30/2009","E","R","0","07/15/2009","T","0","CandOfficer","Webb","Ronald","Allen","HOD","099","Virginia Republican Party","H","1309.57","0.00","0.00","0.00","1309.57","0.00","0.00","","0.00","1309.57","0.00","0.00","2000.00","7.06","7650.71","7650.71","7657.77","6348.20","6348.20","1309.57"
"CC980705","Webb for Delegate","2009","09/15/2009","SEPN15_09","07/01/2009","08/31/2009","E","R","0","09/15/2009","T","0","CandOfficer","Webb","Ronald","Allen","HOD","099","Virginia Republican Party","H","1309.57","0.00","0.00","0.00","1309.57","0.00","0.00","","0.00","1309.57","0.00","0.00","2000.00","7.06","7650.71","7650.71","7657.77","6348.20","6348.20","1309.57"
"CC980705","Webb for Delegate","2009","10/15/2009","OCTN15_09","09/01/2009","09/30/2009","E","R","0","10/15/2009","T","0","CandOfficer","Webb","Ronald","Allen","HOD","099","Virginia Republican Party","H","1309.57","0.00","0.00","0.00","1309.57","0.00","0.00","","0.00","1309.57","0.00","0.00","2000.00","7.06","7650.71","7650.71","7657.77","6348.20","6348.20","1309.57"
"CC980705","Webb for Delegate","2009","10/26/2009","OCTN26_09","10/01/2009","10/21/2009","E","R","0","10/26/2009","T","0","CandOfficer","Webb","Ronald","Allen","HOD","099","Virginia Republican Party","H","1309.57","0.00","0.00","0.00","1309.57","0.00","0.00","","0.00","1309.57","0.00","0.00","2000.00","7.06","7650.71","7650.71","7657.77","6348.20","6348.20","1309.57"
"CC980705","Webb for Delegate","2009","12/03/2009","DECN03_09","10/22/2009","11/26/2009","E","R","0","12/03/2009","T","0","CandOfficer","Webb","Ronald","Allen","HOD","099","Virginia Republican Party","H","1309.57","0.00","0.00","0.00","1309.57","0.00","0.00","","0.00","1309.57","0.00","0.00","2000.00","7.06","7650.71","7650.71","7657.77","6348.20","6348.20","1309.57"
"CC980705","Webb for Delegate","2009","01/19/2010","JANN19_10","11/27/2009","12/31/2009","E","R","0","01/11/2010","T","0","CandOfficer","Webb","Ronald","Allen","HOD","099","Virginia Republican Party","H","1309.57","0.00","0.00","0.00","1309.57","0.00","0.00","","0.00","1309.57","0.00","0.00","2000.00","7.06","7650.71","7650.71","7657.77","6348.20","6348.20","1309.57"
"CC980817","Wampler for Senate","2009","07/15/2009","JUL15_09","01/01/2009","06/30/2009","E","R","0","07/10/2009","T","0","CandOfficer","Wampler","William","C","SEN","40","Virginia Republican Party","H","89066.97","21250.00","0.00","0.00","110316.97","13237.72","0.00","","0.00","97079.25","21250.00","13237.72","0.00","48527.22","60200.00","81450.00","129977.22","19660.25","32897.97","97079.25"
"CC980817","Wampler for Senate","2009","01/19/2010","JAN19_10","07/01/2009","12/31/2009","E","R","0","01/04/2010","T","0","CandOfficer","Wampler","William","C","SEN","40","Virginia Republican Party","H","97079.25","48150.00","0.00","0.00","145229.25","37388.15","0.00","","0.00","107841.10","48150.00","37388.15","0.00","48527.22","81450.00","129600.00","178127.22","32897.97","70286.12","107841.10"
"CC980952","Friends of Delegate Ken Plum","2009","04/15/2009","APRN15_09","01/01/2009","03/31/2009","E","R","0","04/07/2009","T","0","CandOfficer","Plum","Kenneth","R.","HOD","36","Virginia Democratic Party","H","10905.66","12900.00","280.79","0.00","24086.45","8229.07","0.00","","0.00","15857.38","13180.79","8229.07","0.00","10905.66","0.00","13180.79","24086.45","0.00","8229.07","15857.38"
"CC980952","Friends of Delegate Ken Plum","2009","06/01/2009","JUNN01_09","04/01/2009","05/27/2009","E","R","0","06/01/2009","T","0","CandOfficer","Plum","Kenneth","R.","HOD","36","Virginia Democratic Party","H","15857.38","37987.31","353.42","0.00","54198.11","17825.50","0.00","","0.00","36372.61","38340.73","17825.50","0.00","10905.66","13180.79","51521.52","62427.18","8229.07","26054.57","36372.61"
"CC980952","Friends of Delegate Ken Plum","2009","07/15/2009","JULN15_09","05/28/2009","06/30/2009","E","R","0","07/14/2009","T","0","CandOfficer","Plum","Kenneth","R.","HOD","36","Virginia Democratic Party","H","36372.61","44717.82","3.05","0.00","81093.48","4934.13","0.00","","0.00","76159.35","44720.87","4934.13","0.00","10905.66","51521.52","96242.39","107148.05","26054.57","30988.70","76159.35"
"CC980952","Friends of Delegate Ken Plum","2009","09/15/2009","SEPN15_09","07/01/2009","08/31/2009","E","R","0","09/15/2009","T","0","CandOfficer","Plum","Kenneth","R.","HOD","36","Virginia Democratic Party","H","76159.35","25140.00","5.22","0.00","101304.57","57748.58","0.00","","0.00","43555.99","25145.22","57748.58","0.00","10905.66","96242.39","121387.61","132293.27","30988.70","88737.28","43555.99"
"CC980952","Friends of Delegate Ken Plum","2009","10/15/2009","OCTN15_09","09/01/2009","09/30/2009","E","R","0","10/14/2009","T","0","CandOfficer","Plum","Kenneth","R.","HOD","36","Virginia Democratic Party","H","43555.99","39387.24","1.41","0.00","82944.64","36423.34","0.00","","0.00","46521.30","39388.65","36423.34","0.00","10905.66","121387.61","160776.26","171681.92","88737.28","125160.62","46521.30"
"CC980952","Friends of Delegate Ken Plum","2009","10/26/2009","OCTN26_09","10/01/2009","10/21/2009","E","R","0","10/25/2009","T","0","CandOfficer","Plum","Kenneth","R.","HOD","36","Virginia Democratic Party","H","46521.30","6620.00","0.00","0.00","53141.30","11180.59","0.00","","0.00","41960.71","6620.00","11180.59","0.00","10905.66","160776.26","167396.26","178301.92","125160.62","136341.21","41960.71"
"CC980952","Friends of Delegate Ken Plum","2009","10/26/2009","OCTN26_09","10/01/2009","10/21/2009","E","A","1","11/29/2009","T","0","CandOfficer","Plum","Kenneth","R.","HOD","36","Virginia Democratic Party","H","46521.30","6620.00","0.00","0.00","53141.30","11180.39","0.00","","0.00","41960.91","6620.00","11180.39","0.00","10905.66","160776.26","167396.26","178301.92","125160.62","136341.01","41960.91"
"CC980952","Friends of Delegate Ken Plum","2009","10/26/2009","OCTN26_09","10/01/2009","10/21/2009","E","A","2","11/29/2009","T","0","CandOfficer","Plum","Kenneth","R.","HOD","36","Virginia Democratic Party","H","46521.30","6620.00","0.00","0.00","53141.30","11180.79","0.00","","0.00","41960.51","6620.00","11180.79","0.00","10905.66","160776.26","167396.26","178301.92","125160.62","136341.41","41960.51"
"CC980952","Friends of Delegate Ken Plum","2009","12/03/2009","DECN03_09","10/22/2009","11/26/2009","E","R","0","12/02/2009","T","0","CandOfficer","Plum","Kenneth","R.","HOD","36","Virginia Democratic Party","H","41960.51","18505.00","1.50","0.00","60467.01","15375.64","0.00","","0.00","45091.37","18506.50","15375.64","0.00","10905.66","167396.26","185902.76","196808.42","136341.41","151717.05","45091.37"
"CC980952","Friends of Delegate Ken Plum","2009","01/19/2010","JANN19_10","11/27/2009","12/31/2009","E","R","0","01/09/2010","T","0","CandOfficer","Plum","Kenneth","R.","HOD","36","Virginia Democratic Party","H","45091.37","2512.53","42.82","0.00","47646.72","7199.26","0.00","","0.00","40447.46","2555.35","7199.26","0.00","10905.66","185902.76","188458.11","199363.77","151717.05","158916.31","40447.46"
