"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"47158","52700","0",".00","0",".00","1","9.41","0",".00","1","9.41","500.00",".00",".00","459.13","459.13",".00","300.00","300.00",".00","300.00","","{4F4D7E20-5B9C-18B1-AE43-B014A3225D5E}"
"47199","52753","44","148360.00","2","7295.00","7","355.00","1","6.60","54","156016.60","811.45","7295.00","6.60","224130.68","231432.28","10000.00",".00","10000.00","595.87","9404.13","","{E6282477-6332-2DF9-1840-9053E29516AA}"
"47201","52755","31","5799.00","1","51.71","7","385.00","0",".00","39","6235.71",".00","51.71",".00","3217.88","3269.59","9404.13",".00","9404.13",".00","9404.13","","{96A27C81-E537-7EE2-E43D-97475377B956}"
"47202","52756","0",".00","0",".00","1","50.00","0",".00","1","50.00","821.59",".00",".00","7370.81","7370.81","9404.13",".00","9404.13",".00","9404.13","","{E2593FB6-EA24-7A6A-7575-B246D112C38F}"
"47203","52757","42","7271.00","0",".00","33","1911.00","0",".00","75","9182.00","980.00",".00",".00","7852.11","7852.11","9404.13","5000.00","14404.13",".00","14404.13","","{0868D557-118D-BD93-45CC-2F1AC3F91D93}"
"47286","52849","3","1000.00","0",".00","12","855.00","4","95.13","19","1950.13",".00",".00","95.13","566.00","661.13","700.00","460.00","1160.00",".00","1160.00","","{26AEEF75-DD65-1229-38D5-AF6A6F2C26EA}"
"47287","52850","1","200.00","0",".00","0",".00","0",".00","1","200.00",".00",".00",".00","1257.85","1257.85","1160.00",".00","1160.00","700.00","460.00","","{E61C6700-8B21-64DE-2702-FF4C51DF484A}"
"47288","52851","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","2236.22","2236.22","460.00","2360.00","2820.00",".00","2820.00","","{440E0A74-483E-39BA-C46A-2BEFBAA69885}"
"47306","52874","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1620.00",".00","1620.00",".00","1620.00","","{D9FB73AD-FEC4-A2AA-124A-A584A85E6B4C}"
"47320","52888","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{CC755610-AF15-824D-672B-78A577D380A6}"
"47328","52896","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","1109.82","1109.82",".00",".00",".00",".00",".00","","{65773BE1-C479-6DC1-8FD5-D035EF3A11E6}"
"47348","52918","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","1483.84","1483.84",".00",".00",".00",".00",".00","","{CC755610-AF15-824D-672B-78A577D380A6}"
"47353","52923","0",".00","0",".00","1","38.35","0",".00","1","38.35",".00",".00",".00","1109.82","1109.82",".00",".00",".00",".00",".00","","{65773BE1-C479-6DC1-8FD5-D035EF3A11E6}"
"47382","52958","3","325.00","1","499.00","3","225.00","1","12.73","8","1061.73",".00","499.00","12.73","8.00","519.73",".00",".00",".00",".00",".00","","{81CB1E21-384A-82EC-2E04-99424433CAB3}"
"47391","52967","7","2500.00","1","750.00","4","400.00","0",".00","12","3650.00",".00","750.00",".00","17854.90","18604.90",".00","15000.00","15000.00",".00","15000.00","","{4099526A-B60A-FD51-2289-8719CFD3F227}"
"47398","52975","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","508.51","508.51",".00",".00",".00",".00",".00","","{B5DC6697-74C6-5238-5363-7FBC8C85B119}"
"47399","52976","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{190EF544-0593-C347-4435-829304B7276F}"
"47401","52978","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","50.00","50.00",".00",".00",".00",".00",".00","","{073FE4D0-A45C-1F4F-331C-391E9994E407}"
"47439","53021","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","389.46","389.46",".00",".00",".00",".00",".00","","{77D9AF58-435F-84CE-3562-88D58485FEEE}"
"47440","53022","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{4FA7CD22-8C45-0680-4917-263C8B058DE2}"
"47442","53024","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{4F7A6E41-F23C-29BF-FA13-4FFCCE6C7832}"
"47443","53025","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{FC192E04-2E40-5B31-E218-C525284B5578}"
"47466","53048","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","11185.03","11185.03",".00","11185.03","11185.03",".00","11185.03","","{E1D337AD-139B-6BB2-4DFE-6F1BB9EB7946}"
"47476","53058","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","10.00","10.00",".00",".00",".00",".00",".00","","{427CB241-E7B3-7C22-4271-53F41403D7A5}"
"47517","53105","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{CC80B47E-F7FF-7BF6-133A-3F8A99CCEEC9}"
"47519","53107","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{2CAD1A21-39CF-59C4-CE5A-AFC0CF055FDD}"
"47521","53109","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{B1CC3C83-8BDC-3415-8BB2-E73476607529}"
"47550","53143","1","500.00","0",".00","1","25.00","1","65.00","3","590.00",".00",".00","65.00","495.99","560.99",".00",".00",".00",".00",".00","","{8F3CAD44-591B-41F9-3FAC-8D66BC60B987}"
"47551","53144","1","500.00","1","120.00","2","55.00","0",".00","4","675.00","36.00","120.00",".00","544.98","664.98",".00",".00",".00",".00",".00","","{3EB9D54C-39FF-5F2B-55E8-02E53FCCD1A9}"
"47568","53180","153","209535.00","4","4122.07","78","4515.00","0",".00","235","218172.07",".00","4122.07",".00","34668.29","38790.36",".00",".00",".00",".00",".00","","{92158104-62FC-C12F-8D87-19EE4BF54F30}"
"47649","53263","1","50.00","0",".00","1","20.00","0",".00","2","70.00",".00",".00",".00","4123.00","4123.00","13993.80","234.00","14227.80",".00","14227.80","","{CBF03320-AE47-5DF7-5DCD-9B78E508B6C0}"
"47663","53278","0",".00","0",".00","3","250.00","0",".00","3","250.00","71.09",".00",".00","569.15","569.15",".00",".00",".00",".00",".00","","{62D27535-73E7-2FDB-91B8-926891BDC2ED}"
"47682","53298","1","11006.76","0",".00","0",".00","0",".00","1","11006.76",".00",".00",".00","116.90","116.90","12000.00",".00","12000.00","12000.00",".00","","{96450FF4-5116-F055-70B6-B6120BF0724D}"
"47695","53313","102","91465.00","2","1120.60","33","1930.00","0",".00","137","94515.60",".00","1120.60",".00","46392.12","47512.72",".00",".00",".00",".00",".00","","{EB2FCDE6-E355-66C7-AEB8-FED72C1BD59A}"
"47731","53351","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","283.02","283.02",".00",".00",".00",".00",".00","","{EFE730B5-4B7B-EDB7-FF2A-D12FD406B6A7}"
"47735","53355","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{EF562E8A-FE6A-E82B-17B7-8375115B53E4}"
"47738","53358","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{8696C35D-762D-79D7-D5FE-E3FDE6E3194B}"
"47740","53360","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{6E2DDEC6-3455-393B-D5CF-BC902B753A98}"
"47741","53361","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{DC871468-7C8D-8ECC-EE25-00CAD05AE969}"
"47742","53362","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{8F47D290-F657-F365-4018-6EF3E7902C42}"
"47839","53477","18","5614.50","5","3549.25","68","3343.65","0",".00","91","12507.40",".00","3549.25",".00","2248.53","5797.78",".00","19000.00","19000.00",".00","19000.00","","{79E48E8E-AC88-0273-B88C-4A5B1ABAD6BC}"
"47883","53525","9","68835.67","0",".00","1","44.07","0",".00","10","68879.74",".00",".00",".00","69411.27","69411.27","18260.19",".00","18260.19",".00","18260.19","","{BACF0D3D-7F4C-61C8-2D3B-FC10D11FAD52}"
