"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"2104","2106","0",".00","0",".00","0",".00","1","52.00","1","52.00",".00",".00","52.00",".00","52.00",".00","500.00","500.00",".00","500.00","","{A204CEE4-1B65-A9A6-23E3-217B5C4F8A7E}"
"2114","2116","7","3400.00","0",".00","18","1036.00","0",".00","25","4436.00",".00",".00",".00","4001.44","4001.44",".00","693.53","693.53",".00","693.53","","{E0A15464-A769-1578-BF35-B16D3940A62C}"
"2115","2117","2","800.00","0",".00","2","100.00","0",".00","4","900.00",".00",".00",".00","343.92","343.92","693.53","175.00","868.53",".00","868.53","","{3CC07FAD-2452-801D-84E3-584FBA579993}"
"2120","2122","0",".00","0",".00","24","1200.00","0",".00","24","1200.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{244A25EA-9803-3F25-B77F-EBCACDE644B9}"
"2141","2143","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","126.78","126.78",".00",".00",".00",".00",".00","","{0A4216E9-7F39-30D1-6DBC-68E0144F97C1}"
"2145","2147","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","68.20","68.20",".00",".00",".00",".00",".00","","{6523CD93-380A-EFA6-9A31-CAFE8C751A5C}"
"2162","2164","0",".00","0",".00","0",".00","0",".00","0",".00","100.00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{63588923-EBC3-719D-781F-E3BD296ECB09}"
"2163","2165","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{E9CD001E-D906-8D02-AAE2-8411C757262B}"
"2178","2180","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","33.00","33.00","3500.00",".00","3500.00",".00","3500.00","","{03D0A3FC-7DB0-B72D-7E53-F2C816A79F83}"
"2195","2197","4","500.00","0",".00","15","385.00","0",".00","19","885.00",".00",".00",".00","68.00","68.00",".00",".00",".00",".00",".00","","{2199249A-E22B-D1D3-D88D-8A0AFFA25077}"
"2198","2200","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{781976CA-ABEE-3B15-0201-18AA74AF88FE}"
"2238","2240","0",".00","0",".00","2","90.00","0",".00","2","90.00",".00",".00",".00","256.80","256.80",".00",".00",".00",".00",".00","","{4E16B043-60B0-BB88-BD91-1D7AEA92384B}"
"2281","2283","0",".00","1","50.00","0",".00","2","100.00","3","150.00",".00","50.00","100.00","2799.40","2949.40",".00",".00",".00",".00",".00","","{B5739E60-6BA0-F114-1169-9981265C90B0}"
"2310","2312","1","1000.00","0",".00","1","20.00","0",".00","2","1020.00",".00",".00",".00","1358.49","1358.49",".00",".00",".00",".00",".00","","{5BFF86F1-2021-3687-3053-3978D8A2C0B6}"
"2335","2337","0",".00","0",".00","2708","1299.83","0",".00","2708","1299.83",".00",".00",".00","425.09","425.09",".00",".00",".00",".00",".00","","{5AA9B267-F037-3B5F-704F-4E253EAC7DE7}"
"2343","2345","5","975.00","0",".00","11","670.00","0",".00","16","1645.00",".00",".00",".00","718.32","718.32",".00","18.95","18.95",".00","18.95","","{8731057F-2DB2-C43D-1BB1-F631502A9F79}"
"2346","2348","0",".00","0",".00","1","50.00","0",".00","1","50.00",".00",".00",".00","768.42","768.42","18.95",".00","18.95",".00","18.95","","{E979866E-0AC4-C4E3-8B6E-262CD5E651EA}"
"2362","2364","0",".00","2","161.75","4","400.00","0",".00","6","561.75",".00","161.75",".00","1039.88","1201.63",".00",".00",".00",".00",".00","","{33DCA2CD-F7FC-13ED-A973-DF8951644459}"
