"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"107584","119791","3","705.00","0",".00","1","100.00","0",".00","4","805.00",".00",".00",".00","9359.13","9359.13",".00",".00",".00",".00",".00","","{E353D529-1629-9E9F-93A8-DA1C66B6805B}"
"107775","120002","1","500.00","0",".00","3","170.00","0",".00","4","670.00",".00",".00",".00","24.38","24.38",".00",".00",".00",".00",".00","","{A86D3350-7BC8-916A-AD17-25B9607825F6}"
"107790","120022","2","621.48","0",".00","0",".00","0",".00","2","621.48","1356.41",".00",".00","35.00","35.00","1980.94",".00","1980.94","1980.94",".00","","{A0C9F10A-DC9E-C838-CC70-F8D43D931B6C}"
"107794","120026","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00","500.00","500.00",".00","500.00","","{4C5CC550-C3B3-0F36-2E08-FE54C0E97FB7}"
"107803","120036","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","166.37","166.37","500.00",".00","500.00",".00","500.00","","{3A8F0BF7-B9D8-6AB0-4C37-9B45421EE6E3}"
"107807","120045","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","214.28","214.28",".00",".00",".00",".00",".00","","{CD6447CA-7E88-4B9F-6F4B-A794848D6539}"
"107831","120077","39","7890.00","11","672.71","261","7148.54","1","80.00","312","15791.25",".00","672.71","80.00","9378.86","10131.57",".00",".00",".00",".00",".00","","{0927EABA-C5A3-996C-BAC6-8193E8A2A8C2}"
"107832","120078","71","9258.00","7","1474.12","404","8734.18","0",".00","482","19466.30",".00","1474.12",".00","17882.27","19356.39",".00",".00",".00",".00",".00","","{095EC0E6-A5D0-6F39-16C1-ED737AFB9185}"
"107834","120080","40","8090.00","11","672.71","261","7148.54","1","80.00","313","15991.25",".00","672.71","80.00","9378.86","10131.57",".00",".00",".00",".00",".00","","{0927EABA-C5A3-996C-BAC6-8193E8A2A8C2}"
"107835","120081","74","9508.00","7","1474.12","405","8834.18","1","50.00","487","19866.30",".00","1474.12","50.00","17882.27","19406.39",".00",".00",".00",".00",".00","","{095EC0E6-A5D0-6F39-16C1-ED737AFB9185}"
"107837","120083","74","9508.00","7","1474.12","405","8834.18","1","50.00","487","19866.30",".00","1474.12","50.00","17882.27","19406.39",".00",".00",".00",".00",".00","","{095EC0E6-A5D0-6F39-16C1-ED737AFB9185}"
"107840","120086","24","2556.50","0",".00","62","1625.14","0",".00","86","4181.64",".00",".00",".00","14517.02","14517.02",".00",".00",".00",".00",".00","","{64170FA1-1A38-5286-B799-F8A66F175CC4}"
"107843","120090","8","3655.32","1","206.00","14","755.00","0",".00","23","4616.32",".00","206.00",".00","2889.10","3095.10","1000.00","1128.56","2128.56",".00","2128.56","","{625A93EB-8644-65F1-760D-D8DE5827AC0D}"
"107844","120091","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{A37F175E-3B28-46AA-3868-BCB5665099B9}"
"107845","120093","11","5355.32","1","206.00","15","830.00","0",".00","27","6391.32",".00","206.00",".00","2889.10","3095.10","1000.00","1128.56","2128.56",".00","2128.56","","{625A93EB-8644-65F1-760D-D8DE5827AC0D}"
"107852","120101","5","525.00","1","500.00","19","1115.00","0",".00","25","2140.00",".00","500.00",".00","548.80","1048.80",".00",".00",".00",".00",".00","","{DA1FE2E0-709E-1FD4-B8F9-AB70D9EB3442}"
"107853","120102","5","1744.63","1","500.00","50","1235.56","0",".00","56","3480.19",".00","500.00",".00","1605.20","2105.20",".00",".00",".00",".00",".00","","{C27418AF-06AB-661A-0CC0-3A75531D90A0}"
"107858","120111","6","1894.63","1","500.00","50","1235.56","0",".00","57","3630.19",".00","500.00",".00","1609.85","2109.85",".00",".00",".00",".00",".00","","{C27418AF-06AB-661A-0CC0-3A75531D90A0}"
"107859","120113","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{503BF38D-18AC-E102-7B7C-57272D4E4B72}"
