"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"110972","119791","8554.13","805.00",".00",".00","805.00","9359.13","9359.13",".00",".00","9359.13",".00",".00",".00","89871.80","805.00","90676.80","90676.80","81317.67","9359.13","90676.80",".00","","{E353D529-1629-9E9F-93A8-DA1C66B6805B}"
"111166","120002",".00","670.00",".00",".00","670.00","670.00","24.38",".00",".00","24.38","645.62",".00",".00",".00","670.00","670.00","670.00",".00","24.38","24.38","645.62","","{A86D3350-7BC8-916A-AD17-25B9607825F6}"
"111181","120022","38.05","621.48","1356.41",".00","1977.89","2015.94","35.00","1980.94",".00","2015.94",".00",".00","740.05",".00","1977.89","1977.89","2717.94","702.00","2015.94","2717.94",".00","","{A0C9F10A-DC9E-C838-CC70-F8D43D931B6C}"
"111185","120026",".00",".00",".00","500.00","500.00","500.00",".00",".00",".00",".00","500.00","500.00",".00",".00","500.00","500.00","500.00",".00",".00",".00","500.00","","{4C5CC550-C3B3-0F36-2E08-FE54C0E97FB7}"
"111194","120036","500.00",".00",".00",".00",".00","500.00","166.37",".00",".00","166.37","333.63","500.00",".00","500.00",".00","500.00","500.00",".00","166.37","166.37","333.63","","{3A8F0BF7-B9D8-6AB0-4C37-9B45421EE6E3}"
"111198","120045","214.28",".00",".00",".00",".00","214.28","214.28",".00",".00","214.28",".00",".00","214.28",".00",".00",".00","214.28",".00","214.28","214.28",".00","","{CD6447CA-7E88-4B9F-6F4B-A794848D6539}"
"111222","120077","4060.72","15791.25",".00",".00","15791.25","19851.97","10131.57",".00",".00","10131.57","9720.40",".00",".00","5268.64","15791.25","21059.89","21059.89","1207.92","10131.57","11339.49","9720.40","","{0927EABA-C5A3-996C-BAC6-8193E8A2A8C2}"
"111223","120078","9720.40","19466.30",".00",".00","19466.30","29186.70","19356.39",".00",".00","19356.39","9830.31",".00",".00","21059.89","19466.30","40526.19","40526.19","11339.49","19356.39","30695.88","9830.31","","{095EC0E6-A5D0-6F39-16C1-ED737AFB9185}"
"111225","120080","4060.72","15991.25",".00",".00","15991.25","20051.97","10131.57",".00",".00","10131.57","9920.40",".00",".00","5268.64","15991.25","21259.89","21259.89","1207.92","10131.57","11339.49","9920.40","","{0927EABA-C5A3-996C-BAC6-8193E8A2A8C2}"
"111226","120081","9920.40","19866.30",".00",".00","19866.30","29786.70","19406.39",".00",".00","19406.39","10380.31",".00",".00","21259.89","19866.30","41126.19","41126.19","11339.49","19406.39","30745.88","10380.31","","{095EC0E6-A5D0-6F39-16C1-ED737AFB9185}"
"111228","120083","9920.40","19866.30",".00",".00","19866.30","29786.70","19406.39",".00",".00","19406.39","10380.31",".00",".00","21259.89","19866.30","41126.19","41126.19","11339.49","19406.39","30745.88","10380.31","","{095EC0E6-A5D0-6F39-16C1-ED737AFB9185}"
"111231","120086","10380.31","4181.64",".00",".00","4181.64","14561.95","14517.02",".00",".00","14517.02","44.93",".00",".00","41126.19","4181.64","45307.83","45307.83","30745.88","14517.02","45262.90","44.93","","{64170FA1-1A38-5286-B799-F8A66F175CC4}"
"111234","120090","590.42","4616.32",".00","1128.56","5744.88","6335.30","3095.10",".00",".00","3095.10","3240.20","2128.56",".00","3675.00","5744.88","9419.88","9419.88","3084.58","3095.10","6179.68","3240.20","","{625A93EB-8644-65F1-760D-D8DE5827AC0D}"
"111235","120091",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{A37F175E-3B28-46AA-3868-BCB5665099B9}"
"111236","120093","590.42","6391.32",".00","1128.56","7519.88","8110.30","3095.10",".00",".00","3095.10","5015.20","2128.56",".00","3675.00","7519.88","11194.88","11194.88","3084.58","3095.10","6179.68","5015.20","","{625A93EB-8644-65F1-760D-D8DE5827AC0D}"
"111243","120101","249.86","2140.00",".00",".00","2140.00","2389.86","1048.80",".00",".00","1048.80","1341.06",".00",".00","21608.45","2140.00","23748.45","23748.45","21358.59","1048.80","22407.39","1341.06","","{DA1FE2E0-709E-1FD4-B8F9-AB70D9EB3442}"
"111244","120102","1341.06","3480.19",".00",".00","3480.19","4821.25","2105.20",".00",".00","2105.20","2716.05",".00","1341.06",".00","3480.19","3480.19","4821.25",".00","2105.20","2105.20","2716.05","","{C27418AF-06AB-661A-0CC0-3A75531D90A0}"
"111249","120111","1341.06","3630.19",".00",".00","3630.19","4971.25","2109.85",".00",".00","2109.85","2861.40",".00","1341.06",".00","3630.19","3630.19","4971.25",".00","2109.85","2109.85","2861.40","","{C27418AF-06AB-661A-0CC0-3A75531D90A0}"
"111250","120113","11739.55",".00",".00",".00",".00","11739.55",".00",".00",".00",".00","11739.55",".00","26746.89","65770.00",".00","65770.00","92516.89","80777.34",".00","80777.34","11739.55","","{503BF38D-18AC-E102-7B7C-57272D4E4B72}"
"111253","120118","9026.55","508.00",".00",".00","508.00","9534.55","1.58",".00",".00","1.58","9532.97",".00","55.67","9939.00","508.00","10447.00","10502.67","968.12","1.58","969.70","9532.97","","{E1C58E27-5D0A-F584-40B6-4E540979AB38}"
"111264","120126","3109.57","7080.47",".00",".00","7080.47","10190.04","190.04","10000.00",".00","10190.04",".00",".00",".00","15969.95","7080.47","23050.42","23050.42","12860.38","10190.04","23050.42",".00","","{A2071B92-5F49-A533-3954-D4EDD12E40B3}"
"111267","120129","590.42","6391.32",".00","1128.56","7519.88","8110.30","3095.10",".00",".00","3095.10","5015.20","2128.56",".00","3675.00","7519.88","11194.88","11194.88","3084.58","3095.10","6179.68","5015.20","","{625A93EB-8644-65F1-760D-D8DE5827AC0D}"
"111268","120130","1580.47","100.00",".00",".00","100.00","1680.47","538.97","504.81",".00","1043.78","636.69",".00",".00","30887.15","100.00","30987.15","30987.15","29306.68","1043.78","30350.46","636.69","","{016BD3DE-6432-3201-6D97-97BE8777948C}"
"111270","120133","1580.47",".00",".00",".00",".00","1580.47","84.00",".00",".00","84.00","1496.47",".00","1580.47",".00",".00",".00","1580.47",".00","84.00","84.00","1496.47","","{BD0DEC66-A683-07D0-4CC8-5FA63F73D8A8}"
"111271","120134","1496.47",".00",".00",".00",".00","1496.47","84.00",".00",".00","84.00","1412.47",".00","1580.47",".00",".00",".00","1580.47","84.00","84.00","168.00","1412.47","","{F36D5FDA-F0FF-B903-B768-6F9F03469A61}"
"111272","120135","1412.47",".00",".00",".00",".00","1412.47","84.00",".00",".00","84.00","1328.47",".00","1580.47",".00",".00",".00","1580.47","168.00","84.00","252.00","1328.47","","{50A0B735-8C6E-1A8E-C0A9-19949024260D}"
"111274","120137","636.69",".00",".00",".00",".00","636.69","84.00",".00",".00","84.00","552.69","504.81","636.69",".00",".00",".00","636.69",".00","84.00","84.00","552.69","","{BD0DEC66-A683-07D0-4CC8-5FA63F73D8A8}"
"111275","120138","552.69",".00",".00",".00",".00","552.69","84.00",".00",".00","84.00","468.69","504.81","636.69",".00",".00",".00","636.69","84.00","84.00","168.00","468.69","","{F36D5FDA-F0FF-B903-B768-6F9F03469A61}"
"111276","120139","468.69",".00",".00",".00",".00","468.69","84.00",".00",".00","84.00","384.69","504.81","636.69",".00",".00",".00","636.69","168.00","84.00","252.00","384.69","","{50A0B735-8C6E-1A8E-C0A9-19949024260D}"
"111279","120142","384.69","134.12",".00",".00","134.12","518.81","14.00","504.81",".00","518.81",".00",".00","636.69",".00","134.12","134.12","770.81","252.00","518.81","770.81",".00","","{62AE40DE-AD17-50F4-E450-92FD69DA1AD5}"
"111281","120145","19087.22","12979.76","212.47",".00","13192.23","32279.45","3849.69",".00",".00","3849.69","28429.76",".00","11122.69","44905.75","13192.23","58097.98","69220.67","36941.22","3849.69","40790.91","28429.76","","{E960AD90-D6BD-01D0-2232-4BF528AB094E}"
"111285","120149","9290.53","6186.00",".00",".00","6186.00","15476.53","11042.68",".00",".00","11042.68","4433.85","3000.00",".00","51151.55","6186.00","57337.55","57337.55","41861.02","11042.68","52903.70","4433.85","","{DF9CE95B-A5D1-459B-578B-5E1A62F8AD63}"
"111286","120150","15950.73","16067.96",".00",".00","16067.96","32018.69","24680.34",".00",".00","24680.34","7338.35","3000.00",".00","35267.59","16067.96","51335.55","51335.55","19316.86","24680.34","43997.20","7338.35","","{03711721-6BF1-9F58-A9D5-A23B65E34F3B}"
"111287","120151","15950.73","16067.96",".00",".00","16067.96","32018.69","24680.34",".00",".00","24680.34","7338.35","3000.00",".00","35267.59","16067.96","51335.55","51335.55","19316.86","24680.34","43997.20","7338.35","","{03711721-6BF1-9F58-A9D5-A23B65E34F3B}"
"111293","120158",".00","500.00",".00",".00","500.00","500.00",".00",".00",".00",".00","500.00",".00",".00",".00","500.00","500.00","500.00",".00",".00",".00","500.00","","{5150EA59-1634-1F97-B4A3-9854936822E0}"
"111298","120162","1645.28","2020.00",".00",".00","2020.00","3665.28","2512.50",".00",".00","2512.50","1152.78",".00",".00","9100.00","2020.00","11120.00","11120.00","7454.72","2512.50","9967.22","1152.78","","{0A0DCF45-9BC5-2D5E-05C9-4846988213AB}"
"111299","120163","590.42","6391.32",".00","1128.56","7519.88","8110.30","3095.10",".00",".00","3095.10","5015.20","2128.56",".00","3675.00","7519.88","11194.88","11194.88","3084.58","3095.10","6179.68","5015.20","","{625A93EB-8644-65F1-760D-D8DE5827AC0D}"
"111308","120173",".00","3562.00",".00",".00","3562.00","3562.00","3562.00",".00",".00","3562.00",".00",".00",".00",".00","3562.00","3562.00","3562.00",".00","3562.00","3562.00",".00","","{557000BC-9EC6-6233-D763-4D1F255CB361}"
"111312","120177",".00","2500.00",".00",".00","2500.00","2500.00","2500.00",".00",".00","2500.00",".00",".00",".00","6004.45","2500.00","8504.45","8504.45","6004.45","2500.00","8504.45",".00","","{E71EAD5C-5C4D-A214-B12B-88E2172357FE}"
"111313","120178","2035575.80","508776.31",".00",".00","508776.31","2544352.11","73563.37",".00",".00","73563.37","2470788.74",".00","210047.76","2094294.28","508776.31","2603070.59","2813118.35","268766.24","73563.37","342329.61","2470788.74","","{D556327B-848B-4EDC-F00E-A758FD63ACCF}"
