"Committee Code","Committee Name","Report Year","Report Due Date","Report Code","Report Start Date","Report Ending Date","Fling Source Type","Filing Type","Amended Count","Date Received","Filing Status","Election Year","Officer Position","Last Name","First Name","Middle Name","SCHED_ID","Begin Cash Bal","Receips Line4 G","Receipts Line5 G","Receipts Line10 G","Tot Expend Funds","Exp Line8 G","Exp Line12 G","Surplus XFerred","Tot Surplus I","End Cash Bal","Tot Receipts To Date","Total Exp To Date","Debt Outstanding","Bal Start Cycle","Tot Receipts Line24 Last Rep","Tot Receipts Elec Cycle","Tot Funds Available","Total Disb Last Rep","Total Disb Elec Cycle","Ending Balance"
"91-113","Portsmouth PAC","2011","04/15/2011","PAC2110001","01/01/2011","03/31/2011","E","R","0","04/06/2011","T","0","Treasurer","Pittman","Gail","C","H","3838.84","0.00","0.32","0.00","3839.16","0.00","0.00","","0.00","3839.16","0.32","0.00","0.00","3838.84","0.00","0.32","3839.16","0.00","0.00","3839.16"
"91-113","Portsmouth PAC","2011","04/15/2011","PAC2110001","01/01/2011","03/31/2011","E","A","1","04/12/2011","T","0","Treasurer","Pittman","Gail","C","H","3838.84","14.40","0.49","0.00","3853.73","0.00","0.00","","0.00","3853.73","14.89","0.00","0.00","3838.84","0.00","14.89","3853.73","0.00","0.00","3853.73"
"91-113","Portsmouth PAC","2011","09/01/2011","PAC2110002","04/01/2011","06/30/2011","E","R","0","07/12/2011","T","0","Treasurer","Pittman","Gail","C","H","3853.73","2979.50","200.43","0.00","7033.66","2088.40","0.00","","0.00","4945.26","3179.93","2088.40","0.00","3838.84","14.89","3194.82","7033.66","0.00","2088.40","4945.26"
"91-113","Portsmouth PAC","2011","12/01/2011","PAC2110003","07/01/2011","09/30/2011","E","R","0","10/04/2011","T","0","Treasurer","Pittman","Gail","C","H","4945.26","126.50","0.36","0.00","5072.12","1500.00","0.00","","0.00","3572.12","126.86","1500.00","0.00","3838.84","3194.82","3321.68","7160.52","2088.40","3588.40","3572.12"
"91-113","Portsmouth PAC","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","R","0","01/06/2012","T","0","Treasurer","Pittman","Gail","C","H","3572.12","0.00","0.60","0.00","3572.72","0.00","0.00","","0.00","3572.72","0.60","0.00","0.00","3838.84","3321.68","3322.28","7161.12","3588.40","3588.40","3572.72"
"91-122","The Virginia Education Association Fund for Children and Public Education","2011","04/15/2011","PAC2110001","01/01/2011","03/31/2011","E","R","0","04/13/2011","T","0","Treasurer","Gray","Roger","","H","68845.03","19579.92","3.61","0.00","88428.56","30847.38","0.00","","0.00","57581.18","19583.53","30847.38","0.00","68845.03","0.00","19583.53","88428.56","0.00","30847.38","57581.18"
"91-122","The Virginia Education Association Fund for Children and Public Education","2011","09/01/2011","PAC2110002","04/01/2011","06/30/2011","E","R","0","07/13/2011","T","0","Treasurer","Gray","Roger","","H","57581.18","69662.43","2238.79","0.00","129482.40","17869.80","0.00","","0.00","111612.60","71901.22","17869.80","0.00","68845.03","19583.53","91484.75","160329.78","30847.38","48717.18","111612.60"
"91-122","The Virginia Education Association Fund for Children and Public Education","2011","12/01/2011","PAC2110003","07/01/2011","09/30/2011","E","R","0","10/17/2011","T","0","Treasurer","Gray","Roger","","H","111612.60","62831.32","9.17","0.00","174453.09","100429.21","0.00","","0.00","74023.88","62840.49","100429.21","0.00","68845.03","91484.75","154325.24","223170.27","48717.18","149146.39","74023.88"
"91-122","The Virginia Education Association Fund for Children and Public Education","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","R","0","01/13/2012","T","0","Treasurer","Gray","Roger","","H","74023.88","96795.22","3.00","0.00","170822.10","60635.25","0.00","","0.00","110186.85","96798.22","60635.25","0.00","68845.03","154325.24","251123.46","319968.49","149146.39","209781.64","110186.85"
"91-123","Acre Virginia (Virginia Action Committee For Rural Electrification)","2011","04/15/2011","PAC2110001","01/01/2011","03/31/2011","E","R","0","04/01/2011","T","0","Treas","Garber","Manley","","H","54240.37","7550.00","0.00","0.00","61790.37","14050.00","0.00","","0.00","47740.37","7550.00","14050.00","0.00","0.00","322238.85","329788.85","329788.85","267998.48","282048.48","47740.37"
"91-123","Acre Virginia (Virginia Action Committee For Rural Electrification)","2011","09/01/2011","PAC2110002","04/01/2011","06/30/2011","E","R","0","07/06/2011","T","0","Treas","Garber","Manley","","H","47740.37","9135.99","0.00","0.00","56876.36","12474.79","0.00","","0.00","44401.57","9135.99","12474.79","0.00","0.00","329788.85","338924.84","338924.84","282048.48","294523.27","44401.57"
"91-123","Acre Virginia (Virginia Action Committee For Rural Electrification)","2011","12/01/2011","PAC2110003","07/01/2011","09/30/2011","E","R","0","10/03/2011","T","0","Treas","Garber","Manley","","H","44401.57","6100.00","0.00","0.00","50501.57","26550.00","0.00","","0.00","23951.57","6100.00","26550.00","0.00","0.00","338924.84","345024.84","345024.84","294523.27","321073.27","23951.57"
"91-123","Acre Virginia (Virginia Action Committee For Rural Electrification)","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","R","0","01/04/2012","T","0","Treas","Garber","Manley","","H","23951.57","12352.34","0.00","0.00","36303.91","10200.00","0.00","","0.00","26103.91","12352.34","10200.00","0.00","0.00","345024.84","357377.18","357377.18","321073.27","331273.27","26103.91"
"91-125","HBAV Home Builders Association of Virginia","2011","04/15/2011","PAC2110001","01/01/2011","03/31/2011","E","R","0","04/08/2011","T","0","Treasurer","Toalson","Michael","","H","119571.78","29487.50","0.00","0.00","149059.28","31623.73","0.00","","0.00","117435.55","29487.50","31623.73","0.00","119571.78","0.00","29487.50","149059.28","0.00","31623.73","117435.55"
"91-125","HBAV Home Builders Association of Virginia","2011","09/01/2011","PAC2110002","04/01/2011","06/30/2011","E","R","0","07/12/2011","T","0","Treasurer","Toalson","Michael","","H","117435.55","19227.50","0.00","0.00","136663.05","47555.41","0.00","","0.00","89107.64","19227.50","47555.41","0.00","119571.78","29487.50","48715.00","168286.78","31623.73","79179.14","89107.64"
"91-125","HBAV Home Builders Association of Virginia","2011","12/01/2011","PAC2110003","07/01/2011","09/30/2011","E","R","0","10/06/2011","T","0","Treasurer","Toalson","Michael","","H","89107.64","14162.50","0.00","0.00","103270.14","40740.99","0.00","","0.00","62529.15","14162.50","40740.99","0.00","119571.78","48715.00","62877.50","182449.28","79179.14","119920.13","62529.15"
"91-125","HBAV Home Builders Association of Virginia","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","R","0","01/04/2012","T","0","Treasurer","Toalson","Michael","","H","62529.15","7395.00","0.00","0.00","69924.15","26402.01","0.00","","0.00","43522.14","7395.00","26402.01","0.00","119571.78","62877.50","70272.50","189844.28","119920.13","146322.14","43522.14"
"91-126","Truckers PAC of Virginia","2011","04/15/2011","PAC2110001","01/01/2011","03/31/2011","E","R","0","04/05/2011","T","0","Treasurer","Bennett","P. Dale","","H","14803.10","300.00","0.00","0.00","15103.10","11700.00","0.00","","0.00","3403.10","300.00","11700.00","0.00","14803.10","0.00","300.00","15103.10","0.00","11700.00","3403.10"
"91-126","Truckers PAC of Virginia","2011","09/01/2011","PAC2110002","04/01/2011","06/30/2011","E","R","0","07/06/2011","T","0","Treasurer","Bennett","P. Dale","","H","3403.10","4814.00","250.00","0.00","8467.10","250.00","0.00","","0.00","8217.10","5064.00","250.00","0.00","14803.10","300.00","5364.00","20167.10","11700.00","11950.00","8217.10"
"91-126","Truckers PAC of Virginia","2011","12/01/2011","PAC2110003","07/01/2011","09/30/2011","E","R","0","10/06/2011","T","0","Treasurer","Bennett","P. Dale","","H","8217.10","6600.00","0.00","0.00","14817.10","2750.00","0.00","","0.00","12067.10","6600.00","2750.00","0.00","14803.10","5364.00","11964.00","26767.10","11950.00","14700.00","12067.10"
"91-126","Truckers PAC of Virginia","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","R","0","01/06/2012","T","0","Treasurer","Bennett","P. Dale","","H","12067.10","5700.00","0.00","0.00","17767.10","11500.00","0.00","","0.00","6267.10","5700.00","11500.00","0.00","14803.10","11964.00","17664.00","32467.10","14700.00","26200.00","6267.10"
"91-127","Virginia Hospitality and Travel Industry Association PAC Inc","2011","04/15/2011","PAC2110001","01/01/2011","03/31/2011","E","R","0","04/15/2011","T","0","Treasurer","Hawkins","Barry","","H","46531.68","450.00","0.00","0.00","46981.68","1500.00","0.00","","0.00","45481.68","450.00","1500.00","0.00","46531.68","0.00","450.00","46981.68","0.00","1500.00","45481.68"
"91-127","Virginia Hospitality and Travel Industry Association PAC Inc","2011","09/01/2011","PAC2110002","04/01/2011","06/30/2011","E","R","0","07/15/2011","T","0","Treasurer","Hawkins","Barry","","H","45481.68","525.00","0.00","0.00","46006.68","9129.18","0.00","","0.00","36877.50","525.00","9129.18","0.00","46531.68","450.00","975.00","47506.68","1500.00","10629.18","36877.50"
"91-127","Virginia Hospitality and Travel Industry Association PAC Inc","2011","12/01/2011","PAC2110003","07/01/2011","09/30/2011","E","R","0","10/17/2011","T","0","Treasurer","Hawkins","Barry","","H","36877.50","8088.85","0.00","0.00","44966.35","1000.00","0.00","","0.00","43966.35","8088.85","1000.00","0.00","46531.68","975.00","9063.85","55595.53","10629.18","11629.18","43966.35"
"91-127","Virginia Hospitality and Travel Industry Association PAC Inc","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","R","0","01/17/2012","T","0","Treasurer","Hawkins","Barry","","H","43966.35","900.00","0.00","0.00","44866.35","13500.00","0.00","","0.00","31366.35","900.00","13500.00","0.00","46531.68","9063.85","9963.85","56495.53","11629.18","25129.18","31366.35"
"91-129","National Federation of Independent Business","2011","04/15/2011","PAC2110001","01/01/2011","03/31/2011","E","R","0","04/08/2011","T","0","Treasurer","Michael","Maloney","","H","26352.27","1466.72","0.00","0.00","27818.99","0.00","0.00","","0.00","27818.99","1466.72","0.00","0.00","26352.27","0.00","1466.72","27818.99","0.00","0.00","27818.99"
"91-129","National Federation of Independent Business","2011","09/01/2011","PAC2110002","04/01/2011","06/30/2011","E","R","0","07/13/2011","T","0","Treasurer","Michael","Maloney","","H","27818.99","2685.08","0.00","0.00","30504.07","0.00","0.00","","0.00","30504.07","2685.08","0.00","0.00","26352.27","1466.72","4151.80","30504.07","0.00","0.00","30504.07"
"91-129","National Federation of Independent Business","2011","12/01/2011","PAC2110003","07/01/2011","09/30/2011","E","R","0","10/14/2011","T","0","Treasurer","Michael","Maloney","","H","30504.07","1050.08","0.00","0.00","31554.15","0.00","0.00","","0.00","31554.15","1050.08","0.00","0.00","26352.27","4151.80","5201.88","31554.15","0.00","0.00","31554.15"
"91-129","National Federation of Independent Business","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","R","0","01/12/2012","T","0","Treasurer","Michael","Maloney","","H","31554.15","6638.44","0.00","0.00","38192.59","27174.00","0.00","","0.00","11018.59","6638.44","27174.00","0.00","26352.27","5201.88","11840.32","38192.59","0.00","27174.00","11018.59"
"91-132","Dominion Political Action Committee - Virginia","2011","04/15/2011","PAC2110001","01/01/2011","03/31/2011","E","R","0","04/07/2011","T","0","Treasurer","Applewhite","Hunter","","H","844385.93","0.00","500.00","0.00","844885.93","265950.00","0.00","","0.00","578935.93","500.00","265950.00","0.00","844385.93","0.00","500.00","844885.93","0.00","265950.00","578935.93"
"91-132","Dominion Political Action Committee - Virginia","2011","09/01/2011","PAC2110002","04/01/2011","06/30/2011","E","R","0","07/11/2011","T","0","Treasurer","Applewhite","Hunter","","H","578935.93","0.00","2000.00","0.00","580935.93","155750.00","0.00","","0.00","425185.93","2000.00","155750.00","0.00","844385.93","500.00","2500.00","846885.93","265950.00","421700.00","425185.93"
"91-132","Dominion Political Action Committee - Virginia","2011","12/01/2011","PAC2110003","07/01/2011","09/30/2011","E","R","0","10/06/2011","T","0","Treasurer","Applewhite","Hunter","","H","425185.93","0.00","1500.00","0.00","426685.93","194000.00","0.00","","0.00","232685.93","1500.00","194000.00","0.00","844385.93","2500.00","4000.00","848385.93","421700.00","615700.00","232685.93"
"91-132","Dominion Political Action Committee - Virginia","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","R","0","01/09/2012","T","0","Treasurer","Applewhite","Hunter","","H","232685.93","0.00","0.00","0.00","232685.93","68700.00","0.00","","0.00","163985.93","0.00","68700.00","0.00","844385.93","4000.00","4000.00","848385.93","615700.00","684400.00","163985.93"
"91-138","Home Builders Association of Richmond Builders PAC","2011","04/15/2011","PAC2110001","01/01/2011","03/31/2011","E","R","0","04/15/2011","T","0","Treas","Sprigg","Susan","R","H","94917.52","0.00","199.41","0.00","95116.93","250.00","0.00","","0.00","94866.93","199.41","250.00","0.00","94917.52","0.00","199.41","95116.93","0.00","250.00","94866.93"
"91-138","Home Builders Association of Richmond Builders PAC","2011","09/01/2011","PAC2110002","04/01/2011","06/30/2011","E","R","0","07/01/2011","T","0","Treas","Sprigg","Susan","R","H","94866.93","0.00","177.56","0.00","95044.49","0.00","0.00","","0.00","95044.49","177.56","0.00","0.00","94917.52","199.41","376.97","95294.49","250.00","250.00","95044.49"
"91-138","Home Builders Association of Richmond Builders PAC","2011","12/01/2011","PAC2110003","07/01/2011","09/30/2011","E","R","0","10/06/2011","T","0","Treas","Sprigg","Susan","R","H","95044.49","112.30","0.00","0.00","95156.79","8750.00","0.00","","0.00","86406.79","112.30","8750.00","0.00","94917.52","376.97","489.27","95406.79","250.00","9000.00","86406.79"
"91-138","Home Builders Association of Richmond Builders PAC","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","R","0","01/02/2012","T","0","Treas","Sprigg","Susan","R","H","86406.79","331.52","0.00","0.00","86738.31","6317.27","0.00","","0.00","80421.04","331.52","6317.27","0.00","94917.52","489.27","820.79","95738.31","9000.00","15317.27","80421.04"
"91-140","Virginia Bankers Association PAC","2011","04/15/2011","PAC2110001","01/01/2011","03/31/2011","E","R","0","04/15/2011","T","0","Treasurer","Ayers","Walter","C","H","31667.15","79076.82","871.50","0.00","111615.47","97986.19","0.00","","0.00","13629.28","79948.32","97986.19","0.00","31667.15","0.00","79948.32","111615.47","0.00","97986.19","13629.28"
"91-140","Virginia Bankers Association PAC","2011","09/01/2011","PAC2110002","04/01/2011","06/30/2011","E","R","0","07/08/2011","T","0","Treasurer","Ayers","Walter","C","H","13629.28","195443.43","5011.26","0.00","214083.97","106420.45","0.00","","0.00","107663.52","200454.69","106420.45","0.00","31667.15","79948.32","280403.01","312070.16","97986.19","204406.64","107663.52"
"91-140","Virginia Bankers Association PAC","2011","09/01/2011","PAC2110002","04/01/2011","06/30/2011","E","A","1","07/08/2011","T","0","Treasurer","Ayers","Walter","C","H","13629.28","195443.43","5011.26","0.00","214083.97","107575.39","0.00","","0.00","106508.58","200454.69","107575.39","0.00","31667.15","79948.32","280403.01","312070.16","97986.19","205561.58","106508.58"
"91-140","Virginia Bankers Association PAC","2011","12/01/2011","PAC2110003","07/01/2011","09/30/2011","E","R","0","10/07/2011","T","0","Treasurer","Ayers","Walter","C","H","106508.58","24444.82","1442.82","0.00","132396.22","68279.57","0.00","","0.00","64116.65","25887.64","68279.57","0.00","31667.15","280403.01","306290.65","337957.80","205561.58","273841.15","64116.65"
"91-140","Virginia Bankers Association PAC","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","R","0","01/17/2012","T","0","Treasurer","Ayers","Walter","C","H","64116.65","104938.98","458.00","0.00","169513.63","110868.81","0.00","","0.00","58644.82","105396.98","110868.81","0.00","31667.15","306290.65","411687.63","443354.78","273841.15","384709.96","58644.82"
"91-141","The Greater Washington Board of Trade  Virginia PAC","2011","04/15/2011","PAC2110001","01/01/2011","03/31/2011","E","R","0","04/15/2011","T","0","Treasurer","Thomas","Alexander","","H","22916.97","0.00","0.00","0.00","22916.97","0.00","0.00","","0.00","22916.97","0.00","0.00","0.00","22916.97","0.00","0.00","22916.97","0.00","0.00","22916.97"
"91-141","The Greater Washington Board of Trade  Virginia PAC","2011","04/15/2011","PAC2110001","01/01/2011","03/31/2011","E","R","0","04/15/2011","T","0","Cust of Books","Grow","Bob","","H","22916.97","0.00","0.00","0.00","22916.97","0.00","0.00","","0.00","22916.97","0.00","0.00","0.00","22916.97","0.00","0.00","22916.97","0.00","0.00","22916.97"
"91-141","The Greater Washington Board of Trade  Virginia PAC","2011","09/01/2011","PAC2110002","04/01/2011","06/30/2011","E","R","0","07/12/2011","T","0","Cust of Books","Grow","Bob","","H","22916.97","0.00","0.00","0.00","22916.97","112.50","0.00","","0.00","22804.47","0.00","112.50","0.00","22916.97","0.00","0.00","22916.97","0.00","112.50","22804.47"
"91-141","The Greater Washington Board of Trade  Virginia PAC","2011","09/01/2011","PAC2110002","04/01/2011","06/30/2011","E","R","0","07/12/2011","T","0","Treasurer","Thomas","Alexander","","H","22916.97","0.00","0.00","0.00","22916.97","112.50","0.00","","0.00","22804.47","0.00","112.50","0.00","22916.97","0.00","0.00","22916.97","0.00","112.50","22804.47"
"91-141","The Greater Washington Board of Trade  Virginia PAC","2011","12/01/2011","PAC2110003","07/01/2011","09/30/2011","E","R","0","10/14/2011","T","0","Treasurer","Thomas","Alexander","","H","22804.47","0.00","0.00","0.00","22804.47","0.00","0.00","","0.00","22804.47","0.00","0.00","0.00","22916.97","0.00","0.00","22916.97","112.50","112.50","22804.47"
"91-141","The Greater Washington Board of Trade  Virginia PAC","2011","12/01/2011","PAC2110003","07/01/2011","09/30/2011","E","R","0","10/14/2011","T","0","Cust of Books","Grow","Bob","","H","22804.47","0.00","0.00","0.00","22804.47","0.00","0.00","","0.00","22804.47","0.00","0.00","0.00","22916.97","0.00","0.00","22916.97","112.50","112.50","22804.47"
"91-141","The Greater Washington Board of Trade  Virginia PAC","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","R","0","01/17/2012","T","0","Cust of Books","Grow","Bob","","H","22804.47","0.00","0.00","0.00","22804.47","90.50","0.00","","0.00","22713.97","0.00","90.50","0.00","22916.97","0.00","0.00","22916.97","112.50","203.00","22713.97"
"91-141","The Greater Washington Board of Trade  Virginia PAC","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","R","0","01/17/2012","T","0","Treasurer","Thomas","Alexander","","H","22804.47","0.00","0.00","0.00","22804.47","90.50","0.00","","0.00","22713.97","0.00","90.50","0.00","22916.97","0.00","0.00","22916.97","112.50","203.00","22713.97"
"91-146","Virginia Coal Association PAC (The)","2011","04/15/2011","PAC2110001","01/01/2011","03/31/2011","E","R","0","04/14/2011","T","0","Secretary/Treas","Hudson","W","T","H","133658.54","19272.00","0.00","0.00","152930.54","15250.00","0.00","","0.00","137680.54","19272.00","15250.00","0.00","133658.54","0.00","19272.00","152930.54","0.00","15250.00","137680.54"
"91-146","Virginia Coal Association PAC (The)","2011","09/01/2011","PAC2110002","04/01/2011","06/30/2011","E","R","0","07/14/2011","T","0","Secretary/Treas","Hudson","W","T","H","137680.54","16736.00","0.00","0.00","154416.54","19500.00","0.00","","0.00","134916.54","16736.00","19500.00","0.00","133658.54","19272.00","36008.00","169666.54","15250.00","34750.00","134916.54"
"91-146","Virginia Coal Association PAC (The)","2011","12/01/2011","PAC2110003","07/01/2011","09/30/2011","E","R","0","10/17/2011","T","0","Secretary/Treas","Hudson","W","T","H","134916.54","18260.00","0.00","0.00","153176.54","17491.36","0.00","","0.00","135685.18","18260.00","17491.36","0.00","133658.54","36008.00","54268.00","187926.54","34750.00","52241.36","135685.18"
"91-146","Virginia Coal Association PAC (The)","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","R","0","01/17/2012","T","0","Secretary/Treas","Hudson","W","T","H","135685.18","11966.00","0.00","0.00","147651.18","57500.00","0.00","","0.00","90151.18","11966.00","57500.00","0.00","133658.54","54268.00","66234.00","199892.54","52241.36","109741.36","90151.18"
"91-147","PAC of The Tidewater Builders Association","2011","04/15/2011","PAC2110001","01/01/2011","03/31/2011","E","R","0","04/12/2011","T","0","Treasurer","Latham","Randy","","H","177669.08","0.00","590.18","0.00","178259.26","4325.00","0.00","","0.00","173934.26","590.18","4325.00","0.00","177669.08","0.00","590.18","178259.26","0.00","4325.00","173934.26"
"91-147","PAC of The Tidewater Builders Association","2011","09/01/2011","PAC2110002","04/01/2011","06/30/2011","E","R","0","07/11/2011","T","0","Treasurer","Latham","Randy","","H","173934.26","0.00","0.00","0.00","173934.26","5685.00","0.00","","0.00","168249.26","0.00","5685.00","0.00","177669.08","590.18","590.18","178259.26","4325.00","10010.00","168249.26"
"91-147","PAC of The Tidewater Builders Association","2011","12/01/2011","PAC2110003","07/01/2011","09/30/2011","E","R","0","10/11/2011","T","0","Treasurer","Latham","Randy","","H","168249.26","12450.00","0.00","0.00","180699.26","4555.00","0.00","","0.00","176144.26","12450.00","4555.00","0.00","177669.08","590.18","13040.18","190709.26","10010.00","14565.00","176144.26"
"91-147","PAC of The Tidewater Builders Association","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","R","0","01/13/2012","T","0","Treasurer","Latham","Randy","","H","176144.26","0.00","1333.20","0.00","177477.46","9855.00","0.00","","0.00","167622.46","1333.20","9855.00","0.00","177669.08","13040.18","14373.38","192042.46","14565.00","24420.00","167622.46"
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2011","04/15/2011","PAC2110001","01/01/2011","03/31/2011","E","R","0","04/05/2011","T","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","H","3687.07","1475.75","0.00","0.00","5162.82","1975.75","0.00","","0.00","3187.07","1475.75","1975.75","0.00","3687.07","0.00","1475.75","5162.82","0.00","1975.75","3187.07"
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2011","09/01/2011","PAC2110002","04/01/2011","06/30/2011","E","R","0","07/05/2011","T","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","H","3187.07","3962.78","0.00","0.00","7149.85","2915.78","0.00","","0.00","4234.07","3962.78","2915.78","0.00","3687.07","1475.75","5438.53","9125.60","1975.75","4891.53","4234.07"
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2011","12/01/2011","PAC2110003","07/01/2011","09/30/2011","E","R","0","10/04/2011","T","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","H","4234.07","413.48","0.00","0.00","4647.55","2443.48","0.00","","0.00","2204.07","413.48","2443.48","0.00","3687.07","5438.53","5852.01","9539.08","4891.53","7335.01","2204.07"
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2011","12/01/2011","PAC2110003","07/01/2011","09/30/2011","E","A","1","10/06/2011","T","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","H","4234.07","120.00","0.00","0.00","4354.07","2443.48","0.00","","0.00","1910.59","120.00","2443.48","0.00","3687.07","5438.53","5558.53","9245.60","4891.53","7335.01","1910.59"
