"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"120556","135264","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","10000.00",".00","10000.00",".00","10000.00","","{3425D264-8562-0A71-B6D6-2DD33091A510}"
"120810","135541","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","5000.00",".00","5000.00",".00","5000.00","","{0460B3F9-35B6-650D-2EDF-758A277CDBB1}"
"120811","135542","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","5000.00",".00","5000.00",".00","5000.00","","{3CE593AD-5ECB-CDF1-C6A4-0E0F42B1F2C2}"
"120812","135543","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","5000.00",".00","5000.00",".00","5000.00","","{3CEB777A-C37D-18C2-ACBA-B99E8C05FE42}"
"120814","135545","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","5000.00",".00","5000.00",".00","5000.00","","{C8C299E6-58D5-146E-D36C-D8928CDF5B05}"
"120853","135588","37","12475.00","0",".00","15","1099.00","0",".00","52","13574.00",".00",".00",".00","11632.34","11632.34",".00",".00",".00",".00",".00","","{2F6825B7-8C71-7C4C-D55E-D37D23A33980}"
"120856","135591","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{8D9615FD-71D7-092C-5419-7E5ED94DC798}"
"120859","135594","5","1850.00","0",".00","0",".00","0",".00","5","1850.00",".00",".00",".00","2671.57","2671.57",".00",".00",".00",".00",".00","","{7AC6209A-9B00-1833-057E-FA7A6E8CC949}"
"120871","135606","72","23900.00","1","100.00","79","5955.00","0",".00","152","29955.00",".00","100.00",".00","19188.69","19288.69",".00",".00",".00",".00",".00","","{47020DC9-77B4-8DF7-5845-71C804F22630}"
"120872","135607","11","6250.00","1","100.00","2","175.00","0",".00","14","6525.00",".00","100.00",".00","5657.50","5757.50",".00",".00",".00",".00",".00","","{5BFC33AF-7163-D9B8-C8E6-D8AEE3D53CD4}"
"120875","135610","0",".00","0",".00","0",".00","0",".00","0",".00","107.62",".00",".00","3372.61","3372.61",".00",".00",".00",".00",".00","","{11511B42-077C-5F18-535C-B514658553EC}"
"120876","135611","15","8940.00","1","100.00","1","25.00","0",".00","17","9065.00",".00","100.00",".00","6397.58","6497.58",".00",".00",".00",".00",".00","","{D844A056-1719-2BA1-1D4C-5A6D0F40198C}"
"120877","135612","8","2500.00","0",".00","2","200.00","0",".00","10","2700.00",".00",".00",".00","6562.70","6562.70",".00",".00",".00",".00",".00","","{359D229B-13D2-F039-B451-277B7E420FA6}"
"120878","135613","4","1550.00","1","100.00","2","200.00","0",".00","7","1850.00",".00","100.00",".00","5052.40","5152.40",".00",".00",".00",".00",".00","","{E8AEE678-F091-CC65-2660-ECDC165C1F90}"
"120892","135630","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","52.31","52.31",".00",".00",".00",".00",".00","","{B8C6EA1C-421A-D458-4347-10DD91735286}"
