"Committee Code","Committee Name","Report Year","Report Due Date","Report Code","Report Start Date","Report Ending Date","Fling Source Type","Filing Type","Amended Count","Date Received","Filing Status","Election Year","Officer Position","Last Name","First Name","Middle Name","SCHED_ID","Begin Cash Bal","Receips Line4 G","Receipts Line5 G","Receipts Line10 G","Tot Expend Funds","Exp Line8 G","Exp Line12 G","Surplus XFerred","Tot Surplus I","End Cash Bal","Tot Receipts To Date","Total Exp To Date","Debt Outstanding","Bal Start Cycle","Tot Receipts Line24 Last Rep","Tot Receipts Elec Cycle","Tot Funds Available","Total Disb Last Rep","Total Disb Elec Cycle","Ending Balance"
"91-362","Virginia Cable PAC","2005","07/15/2005","JULP15_05","04/01/2005","06/30/2005","E","R","0","07/14/2005","T","0","Treasurer","Hargrove","Terry","","H","59054.65","42597.00","0.00","0.00","101651.65","70950.00","0.00","","0.00","30701.65","42597.00","70950.00","0.00","59054.51","0.00","42597.00","101651.51","0.00","70950.00","30701.51"
"91-362","Virginia Cable PAC","2005","07/15/2005","JULP15_05","04/01/2005","06/30/2005","E","A","1","09/23/2005","T","0","Treasurer","Hargrove","Terry","","H","59054.51","42597.00","0.00","0.00","101651.51","70950.00","0.00","","0.00","30701.51","42597.00","70950.00","0.00","59054.51","0.00","42597.00","101651.51","0.00","70950.00","30701.51"
"91-362","Virginia Cable PAC","2005","04/15/2005","APRP15_05","01/01/2005","03/31/2005","E","A","2","09/23/2005","T","0","Treasurer","Hargrove","Terry","","H","43656.88","20735.00","0.00","0.00","64391.88","25200.00","0.00","","0.00","39191.88","20735.00","25200.00","0.00","43656.88","0.00","20735.00","64391.88","0.00","25200.00","39191.88"
"91-362","Virginia Cable PAC","2005","10/17/2005","OCTP17_05","07/01/2005","09/30/2005","E","R","0","10/14/2005","T","0","Treasurer","Hargrove","Terry","","H","30701.51","776.70","2.96","80000.00","111481.17","45050.00","0.00","","0.00","66431.17","80779.66","45050.00","0.00","59054.51","42597.00","123376.66","182431.17","70950.00","116000.00","66431.17"
"91-362","Virginia Cable PAC","2005","10/17/2005","OCTP17_05","07/01/2005","09/30/2005","E","A","1","12/29/2005","T","0","Treasurer","Hargrove","Terry","","H","18797.53","1251.70","1.87","80000.00","100051.10","54550.00","0.00","","0.00","45501.10","81253.57","54550.00","0.00","37108.63","85280.20","166533.77","203642.40","103591.30","158141.30","45501.10"
"91-362","Virginia Cable PAC","2005","04/15/2005","APRP15_05","01/01/2005","03/31/2005","E","A","3","12/29/2005","T","0","Treasurer","Hargrove","Terry","","H","37108.63","21380.00","0.73","0.00","58489.36","25950.00","0.00","","0.00","32539.36","21380.73","25950.00","0.00","37108.63","0.00","21380.73","58489.36","0.00","25950.00","32539.36"
"91-362","Virginia Cable PAC","2005","07/15/2005","JULP15_05","04/01/2005","06/30/2005","E","A","2","12/29/2005","T","0","Treasurer","Hargrove","Terry","","H","32539.36","63898.50","0.97","0.00","96438.83","77641.30","0.00","","0.00","18797.53","63899.47","77641.30","0.00","37108.63","21380.73","85280.20","122388.83","25950.00","103591.30","18797.53"
"91-362","Virginia Cable PAC","2005","01/17/2006","JANP17_06","10/01/2005","12/31/2005","E","R","0","01/10/2006","T","0","Treasurer","Hargrove","Terry","","H","45501.10","16076.00","1.24","0.00","61578.34","42687.12","0.00","","0.00","18891.22","16077.24","42687.12","0.00","37108.63","166533.77","182611.01","219719.64","158141.30","200828.42","18891.22"
"91-362","Virginia Cable PAC","2005","10/17/2005","OCTP17_05","07/01/2005","09/30/2005","E","A","2","05/31/2006","T","0","Treasurer","Hargrove","Terry","","H","3081.05","776.70","1.87","80000.00","83859.62","54550.00","0.00","","0.00","29309.62","80778.57","54550.00","0.00","21392.15","85280.20","166058.77","187450.92","103591.30","158141.30","29309.62"
"91-362","Virginia Cable PAC","2005","04/15/2005","APRP15_05","01/01/2005","03/31/2005","E","A","4","05/31/2006","T","0","Treasurer","Hargrove","Terry","","H","21392.15","21380.00","0.73","0.00","42772.88","25950.00","0.00","","0.00","16822.88","21380.73","25950.00","0.00","21392.15","0.00","21380.73","42772.88","0.00","25950.00","16822.88"
"91-362","Virginia Cable PAC","2005","04/15/2005","APRP15_05","01/01/2005","03/31/2005","E","A","5","04/22/2008","T","0","Treasurer","Hargrove","Terry","","H","20892.15","21380.00","0.73","0.00","42272.88","25950.00","0.00","","0.00","16322.88","21380.73","25950.00","66502.00","20892.15","0.00","21380.73","42272.88","0.00","25950.00","16322.88"
"91-362","Virginia Cable PAC","2005","07/15/2005","JULP15_05","04/01/2005","06/30/2005","E","A","3","04/22/2008","T","0","Treasurer","Hargrove","Terry","","H","16322.88","63898.50","0.97","0.00","80222.35","77641.30","0.00","","0.00","2581.05","63899.47","77641.30","66502.00","20892.15","21380.73","85280.20","106172.35","25950.00","103591.30","2581.05"
"91-362","Virginia Cable PAC","2005","10/17/2005","OCTP17_05","07/01/2005","09/30/2005","E","A","3","04/22/2008","T","0","Treasurer","Hargrove","Terry","","H","2581.05","776.70","1.87","80000.00","83359.62","54550.00","0.00","","0.00","28809.62","80778.57","54550.00","66502.00","20892.15","85280.20","166058.77","186950.92","103591.30","158141.30","28809.62"
"91-364","Council for Certified Virginia Interior Designers PAC","2005","04/15/2005","APRP15_05","01/01/2005","03/31/2005","E","R","0","04/15/2005","T","0","Treasurer","Schoenadel Thacker","J Kim","","H","119.47","0.00","0.00","0.00","119.47","0.00","0.00","","0.00","119.47","0.00","0.00","0.00","119.47","0.00","0.00","119.47","0.00","0.00","119.47"
"91-364","Council for Certified Virginia Interior Designers PAC","2005","07/15/2005","JULP15_05","04/01/2005","06/30/2005","E","R","0","07/08/2005","T","0","Treasurer","Schoenadel Thacker","J Kim","","H","119.47","0.00","0.00","0.00","119.47","0.00","0.00","","0.00","119.47","0.00","0.00","0.00","119.47","0.00","0.00","119.47","0.00","0.00","119.47"
"91-364","Council for Certified Virginia Interior Designers PAC","2005","10/17/2005","OCTP17_05","07/01/2005","09/30/2005","E","R","0","10/04/2005","T","0","Treasurer","Schoenadel Thacker","J Kim","","H","119.47","0.00","0.00","0.00","119.47","0.00","0.00","","0.00","119.47","0.00","0.00","0.00","119.47","0.00","0.00","119.47","0.00","0.00","119.47"
"91-364","Council for Certified Virginia Interior Designers PAC","2005","01/17/2006","JANP17_06","10/01/2005","12/31/2005","E","R","0","01/17/2006","T","0","Treasurer","Schoenadel Thacker","J Kim","","H","119.47","0.00","0.00","0.00","119.47","0.00","0.00","","0.00","119.47","0.00","0.00","0.00","119.47","0.00","0.00","119.47","0.00","0.00","119.47"
"91-367","Associated General Contractors of Virginia PAC  (AGVAPAC)","2005","04/15/2005","APRP15_05","01/01/2005","03/31/2005","E","R","0","04/15/2005","T","0","Treasurer","Hudgins","Virginia","","H","33075.34","9050.00","7.62","0.00","42132.96","14010.00","0.00","","0.00","28122.96","9057.62","14010.00","0.00","33075.34","0.00","9057.62","42132.96","0.00","14010.00","28122.96"
"91-367","Associated General Contractors of Virginia PAC  (AGVAPAC)","2005","07/15/2005","JULP15_05","04/01/2005","06/30/2005","E","R","0","07/08/2005","T","0","Treasurer","Hudgins","Virginia","","H","28122.96","23635.00","6.57","0.00","51764.53","10855.00","0.00","","0.00","40909.53","23641.57","10855.00","0.00","33075.34","9057.62","32699.19","65774.53","14010.00","24865.00","40909.53"
"91-367","Associated General Contractors of Virginia PAC  (AGVAPAC)","2005","10/17/2005","OCTP17_05","07/01/2005","09/30/2005","E","R","0","10/05/2005","T","0","Treasurer","Hudgins","Virginia","","H","40909.53","33885.00","11.91","0.00","74806.44","16250.00","0.00","","0.00","58556.44","33896.91","16250.00","0.00","33075.34","32699.19","66596.10","99671.44","24865.00","41115.00","58556.44"
"91-367","Associated General Contractors of Virginia PAC  (AGVAPAC)","2005","01/17/2006","JANP17_06","10/01/2005","12/31/2005","E","R","0","01/16/2006","T","0","Treasurer","Hudgins","Virginia","","H","58556.44","7469.43","6.20","0.00","66032.07","56412.00","0.00","","0.00","9620.07","7475.63","56412.00","0.00","33075.34","66596.10","74071.73","107147.07","41115.00","97527.00","9620.07"
"91-369","NRA Political Victory Fund","2005","04/15/2005","APRP15_05","01/01/2005","03/31/2005","E","R","0","04/15/2005","T","0","Treasurer","Adkins","Mary","R","H","0.00","500.00","0.00","0.00","500.00","500.00","0.00","","0.00","0.00","500.00","500.00","0.00","0.00","0.00","500.00","500.00","0.00","500.00","0.00"
"91-369","NRA Political Victory Fund","2005","07/15/2005","JULP15_05","04/01/2005","06/30/2005","E","R","0","07/07/2005","T","0","Treasurer","Adkins","Mary","R","H","0.00","14000.00","0.00","0.00","14000.00","14000.00","0.00","","0.00","0.00","14000.00","14000.00","0.00","0.00","500.00","14500.00","14500.00","500.00","14500.00","0.00"
"91-369","NRA Political Victory Fund","2005","10/17/2005","OCTP17_05","07/01/2005","09/30/2005","E","R","0","10/05/2005","T","0","Treasurer","Adkins","Mary","R","H","0.00","50117.65","0.00","0.00","50117.65","50117.65","0.00","","0.00","0.00","50117.65","50117.65","0.00","0.00","14500.00","64617.65","64617.65","14500.00","64617.65","0.00"
"91-369","NRA Political Victory Fund","2005","01/17/2006","JANP17_06","10/01/2005","12/31/2005","E","R","0","01/17/2006","T","0","Treasurer","Adkins","Mary","R","H","0.00","441745.48","0.00","0.00","441745.48","441745.48","0.00","","0.00","0.00","441745.48","441745.48","10393.09","0.00","64617.65","506363.13","506363.13","64617.65","506363.13","0.00"
"91-372","Friends of the Arlington Campus (GMU)","2005","04/15/2005","APRP15_05","01/01/2005","03/31/2005","E","R","0","04/15/2005","T","0","Treasurer","Hoff","Christian","","H","2497.95","0.00","0.00","0.00","2497.95","140.85","0.00","","0.00","2357.10","0.00","140.85","0.00","2497.95","0.00","0.00","2497.95","0.00","140.85","2357.10"
"91-372","Friends of the Arlington Campus (GMU)","2005","07/15/2005","JULP15_05","04/01/2005","06/30/2005","E","R","0","07/05/2005","T","0","Treasurer","Hoff","Christian","","H","2357.10","0.00","0.00","0.00","2357.10","0.00","0.00","","0.00","2357.10","0.00","0.00","0.00","2497.95","0.00","0.00","2497.95","140.85","140.85","2357.10"
"91-372","Friends of the Arlington Campus (GMU)","2005","10/17/2005","OCTP17_05","07/01/2005","09/30/2005","E","R","0","10/17/2005","T","0","Treasurer","Hoff","Christian","","H","2357.10","0.00","0.00","0.00","2357.10","0.00","0.00","","0.00","2357.10","0.00","0.00","0.00","2497.95","0.00","0.00","2497.95","140.85","140.85","2357.10"
"91-372","Friends of the Arlington Campus (GMU)","2005","01/17/2006","JANP17_06","10/01/2005","12/31/2005","E","R","0","01/04/2006","T","0","Treasurer","Hoff","Christian","","H","2307.10","0.00","0.00","0.00","2307.10","58.00","0.00","","0.00","2249.10","0.00","58.00","0.00","2497.95","0.00","0.00","2497.95","190.85","248.85","2249.10"
"91-372","Friends of the Arlington Campus (GMU)","2005","01/17/2006","JANP17_06","10/01/2005","12/31/2005","E","A","1","04/17/2006","T","0","Treasurer","Hoff","Christian","","H","2307.10","0.00","0.00","0.00","2307.10","58.00","0.00","","0.00","2249.10","0.00","58.00","0.00","2497.95","0.00","0.00","2497.95","190.85","248.85","2249.10"
"91-379","Fairfax County Chamber PAC","2005","04/15/2005","APRP15_05","01/01/2005","03/31/2005","E","R","0","04/21/2005","L","0","Treasurer","Adams","Julie","","H","23266.58","20200.00","0.00","0.00","43466.58","5865.23","0.00","","0.00","37601.35","20200.00","5865.23","0.00","23266.58","0.00","20200.00","43466.58","0.00","5865.23","37601.35"
"91-379","Fairfax County Chamber PAC","2005","07/15/2005","JULP15_05","04/01/2005","06/30/2005","E","R","0","07/14/2005","T","0","Treasurer","Adams","Julie","","H","37601.35","1500.00","0.00","0.00","39101.35","7603.08","0.00","","0.00","31498.27","1500.00","7603.08","0.00","23266.58","20200.00","21700.00","44966.58","5865.23","13468.31","31498.27"
"91-379","Fairfax County Chamber PAC","2005","10/17/2005","OCTP17_05","07/01/2005","09/30/2005","E","R","0","10/17/2005","T","0","Treasurer","Adams","Julie","","H","31498.27","0.00","0.00","0.00","31498.27","3790.35","0.00","","0.00","27707.92","0.00","3790.35","0.00","23266.58","21700.00","21700.00","44966.58","13468.31","17258.66","27707.92"
"91-379","Fairfax County Chamber PAC","2005","01/17/2006","JANP17_06","10/01/2005","12/31/2005","E","R","0","01/17/2006","T","0","Treasurer","Adams","Julie","","H","27707.92","2000.00","0.00","0.00","29707.92","18350.43","0.00","","0.00","11357.49","2000.00","18350.43","0.00","23266.58","21700.00","23700.00","46966.58","17258.66","35609.09","11357.49"
"91-379","Fairfax County Chamber PAC","2005","01/17/2006","JANP17_06","10/01/2005","12/31/2005","E","A","1","04/18/2006","T","0","Treasurer","Adams","Julie","","H","11357.49","3500.00","0.00","0.00","14857.49","0.00","0.00","","0.00","14857.49","3500.00","0.00","0.00","11357.49","0.00","3500.00","14857.49","0.00","0.00","14857.49"
"91-392","Alexandria PAC for Education","2005","04/15/2005","APRP15_05","01/01/2005","03/31/2005","E","R","0","04/14/2005","T","0","Treas","Chase","Francis","M","H","1678.24","180.80","0.01","0.00","1859.05","0.00","0.00","","0.00","1859.05","180.81","0.00","0.00","1678.24","0.00","180.81","1859.05","0.00","0.00","1859.05"
"91-392","Alexandria PAC for Education","2005","07/15/2005","JULP15_05","04/01/2005","06/30/2005","E","R","0","07/05/2005","T","0","Treas","Chase","Francis","M","H","1859.05","911.00","0.00","0.00","2770.05","130.84","0.00","","0.00","2639.21","911.00","130.84","0.00","1678.24","180.81","1091.81","2770.05","0.00","130.84","2639.21"
"91-392","Alexandria PAC for Education","2005","10/17/2005","OCTP17_05","07/01/2005","09/30/2005","E","R","0","10/07/2005","T","0","Treas","Chase","Francis","M","H","2639.21","0.00","0.00","0.00","2639.21","0.00","0.00","","0.00","2639.21","0.00","0.00","0.00","1678.24","1091.81","1091.81","2770.05","130.84","130.84","2639.21"
"91-392","Alexandria PAC for Education","2005","01/17/2006","JANP17_06","10/01/2005","12/31/2005","E","R","0","01/10/2006","T","0","Treas","Chase","Francis","M","H","2639.21","0.00","0.00","0.00","2639.21","0.00","0.00","","0.00","2639.21","0.00","0.00","0.00","1678.24","1091.81","1091.81","2770.05","130.84","130.84","2639.21"
"91-393","Virginia Oil & Gas Association PAC","2005","04/15/2005","APRP15_05","01/01/2005","03/31/2005","E","R","0","04/14/2005","T","0","Treasurer","Clear","William","","H","8793.88","250.00","0.00","0.00","9043.88","0.00","0.00","","0.00","9043.88","250.00","0.00","0.00","8793.88","0.00","250.00","9043.88","0.00","0.00","9043.88"
"91-393","Virginia Oil & Gas Association PAC","2005","07/15/2005","JULP15_05","04/01/2005","06/30/2005","E","R","0","07/19/2005","L","0","Treasurer","Clear","William","","H","9043.88","7435.00","0.00","0.00","16478.88","3750.00","0.00","","0.00","12728.88","7435.00","3750.00","0.00","8793.88","250.00","7685.00","16478.88","0.00","3750.00","12728.88"
"91-393","Virginia Oil & Gas Association PAC","2005","10/17/2005","OCTP17_05","07/01/2005","09/30/2005","E","R","0","10/17/2005","L","0","Treasurer","Clear","William","","H","12728.88","13677.99","0.00","0.00","26406.87","16866.00","0.00","","0.00","9540.87","13677.99","16866.00","0.00","8793.88","7685.00","21362.99","30156.87","3750.00","20616.00","9540.87"
"91-393","Virginia Oil & Gas Association PAC","2005","01/17/2006","JANP17_06","10/01/2005","12/31/2005","E","R","0","01/17/2006","T","0","Treasurer","Clear","William","","H","9540.87","896.99","0.00","0.00","10437.86","3386.99","0.00","","0.00","7050.87","896.99","3386.99","0.00","8793.88","21362.99","22259.98","31053.86","20616.00","24002.99","7050.87"
"91-394","Shaw Pittman Political Action Committee","2005","07/15/2005","JULP15_05","04/01/2005","06/30/2005","E","R","0","07/15/2005","T","0","","Moore","Steve","","H","11782.78","0.00","3.82","0.00","11786.60","3129.58","0.00","","8657.02","0.00","3.82","11786.60","0.00","620026.79","8.49","12.31","620039.10","608252.50","620039.10","0.00"
"91-394","Shaw Pittman Political Action Committee","2005","04/15/2005","APRP15_05","01/01/2005","03/31/2005","E","R","0","07/15/2005","L","0","","Moore","Steve","","H","620026.79","0.00","8.49","0.00","620035.28","608252.50","0.00","","0.00","11782.78","8.49","608252.50","0.00","620026.79","0.00","8.49","620035.28","0.00","608252.50","11782.78"
"91-401","Commonwealth Sportsmen Alliance","2005","04/15/2005","APRP15_05","01/01/2005","03/31/2005","E","R","0","04/18/2005","T","0","Chairman","Burch","H","","H","32.15","210.00","0.00","0.00","242.15","39.54","0.00","","0.00","202.61","210.00","39.54","0.00","32.15","0.00","210.00","242.15","0.00","39.54","202.61"
"91-401","Commonwealth Sportsmen Alliance","2005","07/15/2005","JULP15_05","04/01/2005","06/30/2005","E","R","0","07/15/2005","T","0","Chairman","Burch","H","","H","202.61","0.00","26.66","0.00","229.27","0.00","0.00","","0.00","229.27","26.66","0.00","0.00","32.15","210.00","236.66","268.81","39.54","39.54","229.27"
"91-401","Commonwealth Sportsmen Alliance","2005","10/17/2005","OCTP17_05","07/01/2005","09/30/2005","E","R","0","10/17/2005","L","0","Chairman","Burch","H","","H","229.27","950.00","0.00","0.00","1179.27","943.68","0.00","","0.00","235.59","950.00","943.68","0.00","32.15","236.66","1186.66","1218.81","39.54","983.22","235.59"
"91-401","Commonwealth Sportsmen Alliance","2005","01/17/2006","JANP17_06","10/01/2005","12/31/2005","E","R","0","10/12/2006","L","0","Chairman","Burch","H","","H","235.59","0.00","0.00","0.00","235.59","36.00","0.00","","0.00","199.59","0.00","36.00","0.00","235.59","0.00","0.00","235.59","0.00","36.00","199.59"
"91-406","Loudoun Education Association PAC","2005","04/15/2005","APRP15_05","01/01/2005","03/31/2005","E","R","0","04/15/2005","T","0","Treasurer","Dilbeck","Pamela","","H","7530.12","813.60","0.00","0.00","8343.72","0.00","0.00","","0.00","8343.72","813.60","0.00","0.00","7530.12","0.00","813.60","8343.72","0.00","0.00","8343.72"
"91-406","Loudoun Education Association PAC","2005","04/15/2005","APRP15_05","01/01/2005","03/31/2005","E","A","1","05/17/2005","T","0","Treasurer","Dilbeck","Pamela","","H","5235.54","0.00","0.00","0.00","5235.54","0.00","0.00","","0.00","5235.54","0.00","0.00","0.00","5235.54","0.00","0.00","5235.54","0.00","0.00","5235.54"
"91-406","Loudoun Education Association PAC","2005","07/15/2005","JULP15_05","04/01/2005","06/30/2005","E","R","0","07/05/2005","T","0","Treasurer","Dilbeck","Pamela","","H","5235.54","1679.60","0.00","0.00","6915.14","322.63","0.00","","0.00","6592.51","1679.60","322.63","0.00","5235.54","0.00","1679.60","6915.14","0.00","322.63","6592.51"
"91-406","Loudoun Education Association PAC","2005","10/17/2005","OCTP17_05","07/01/2005","09/30/2005","E","R","0","10/07/2005","T","0","Treasurer","Dilbeck","Pamela","","H","6592.51","0.00","0.00","0.00","6592.51","121.80","0.00","","0.00","6470.71","0.00","121.80","0.00","5235.54","1679.60","1679.60","6915.14","322.63","444.43","6470.71"
"91-406","Loudoun Education Association PAC","2005","01/17/2006","JANP17_06","10/01/2005","12/31/2005","E","R","0","01/06/2006","T","0","Treasurer","Dilbeck","Pamela","","H","6470.71","0.00","0.00","0.00","6470.71","1000.00","0.00","","0.00","5470.71","0.00","1000.00","0.00","5235.54","1679.60","1679.60","6915.14","444.43","1444.43","5470.71"
"91-439","Vulcan Materials Company PAC","2005","04/15/2005","APRP15_05","01/01/2005","03/31/2005","E","R","0","04/15/2005","T","0","Treasurer","Perkins","Jerry","","H","192553.44","35715.86","769.85","0.00","229039.15","23759.00","0.00","","0.00","205280.15","36485.71","23759.00","0.00","192553.44","0.00","36485.71","229039.15","0.00","23759.00","205280.15"
"91-439","Vulcan Materials Company PAC","2005","07/15/2005","JULP15_05","04/01/2005","06/30/2005","E","R","0","07/18/2005","T","0","Treasurer","Perkins","Jerry","","H","205280.15","34874.73","4210.28","0.00","244365.16","45035.00","0.00","","0.00","199330.16","39085.01","45035.00","0.00","192553.44","36485.71","75570.72","268124.16","23759.00","68794.00","199330.16"
"91-439","Vulcan Materials Company PAC","2005","04/15/2005","APRP15_05","01/01/2005","03/31/2005","E","A","1","08/01/2005","T","0","Treasurer","Perkins","Jerry","","H","192553.44","35715.86","3519.85","0.00","231789.15","26509.00","0.00","","0.00","205280.15","39235.71","26509.00","0.00","192553.44","0.00","39235.71","231789.15","0.00","26509.00","205280.15"
"91-439","Vulcan Materials Company PAC","2005","10/17/2005","OCTP17_05","07/01/2005","09/30/2005","E","R","0","10/17/2005","L","0","Treasurer","Perkins","Jerry","","H","199330.16","33048.32","6155.94","0.00","238534.42","27990.00","0.00","","0.00","210544.42","39204.26","27990.00","0.00","192553.44","75570.72","114774.98","307328.42","68794.00","96784.00","210544.42"
"91-439","Vulcan Materials Company PAC","2005","01/17/2006","JANP17_06","10/01/2005","12/31/2005","E","R","0","01/17/2006","T","0","Treasurer","Perkins","Jerry","","H","0.00","600.00","0.00","0.00","600.00","600.00","0.00","","0.00","0.00","600.00","600.00","0.00","0.00","0.00","600.00","600.00","0.00","600.00","0.00"
"91-439","Vulcan Materials Company PAC","2005","01/17/2006","JANP17_06","10/01/2005","12/31/2005","E","A","1","03/30/2006","T","0","Treasurer","Perkins","Jerry","","H","210544.42","32244.42","6278.08","0.00","249066.92","57050.00","0.00","","0.00","192016.92","38522.50","57050.00","0.00","192553.44","114774.98","153297.48","345850.92","96784.00","153834.00","192016.92"
"91-440","FirePAC Local 2068","2005","04/15/2005","APRP15_05","01/01/2005","03/31/2005","E","R","0","04/15/2005","T","0","","Niemiec","John","","H","38848.54","12290.80","0.00","0.00","51139.34","36583.66","0.00","","0.00","14555.68","12290.80","36583.66","0.00","38848.54","0.00","12290.80","51139.34","0.00","36583.66","14555.68"
"91-440","FirePAC Local 2068","2005","07/15/2005","JULP15_05","04/01/2005","06/30/2005","E","R","0","07/13/2005","T","0","","Niemiec","John","","H","14555.68","61530.00","0.00","0.00","76085.68","42923.84","0.00","","0.00","33161.84","61530.00","42923.84","0.00","38848.54","12290.80","73820.80","112669.34","36583.66","79507.50","33161.84"
"91-440","FirePAC Local 2068","2005","10/17/2005","OCTP17_05","07/01/2005","09/30/2005","E","R","0","10/13/2005","T","0","","Niemiec","John","","H","33161.84","42338.27","0.00","0.00","75500.11","50041.59","0.00","","0.00","25458.52","42338.27","50041.59","0.00","38848.54","73820.80","116159.07","155007.61","79507.50","129549.09","25458.52"
"91-440","FirePAC Local 2068","2005","01/17/2006","JANP17_06","10/01/2005","12/31/2005","E","R","0","01/18/2006","T","0","","Niemiec","John","","H","25458.52","43047.40","0.00","0.00","68505.92","58506.42","0.00","","0.00","9999.50","43047.40","58506.42","0.00","38848.54","116159.07","159206.47","198055.01","129549.09","188055.51","9999.50"
"91-442","Virginia Professional Fire Fighters","2005","04/15/2005","APRP15_05","01/01/2005","03/31/2005","E","R","0","04/15/2005","T","0","Treasurer","Hanks","Michael","","H","2740.56","7910.00","500.00","0.00","11150.56","1500.00","0.00","","0.00","9650.56","8410.00","1500.00","0.00","2740.56","0.00","8410.00","11150.56","0.00","1500.00","9650.56"
"91-442","Virginia Professional Fire Fighters","2005","07/15/2005","JULP15_05","04/01/2005","06/30/2005","E","R","0","07/05/2005","T","0","Treasurer","Hanks","Michael","","H","9650.56","5644.00","250.00","0.00","15544.56","10194.00","0.00","","0.00","5350.56","5894.00","10194.00","0.00","2740.56","8660.00","14554.00","17294.56","1750.00","11944.00","5350.56"
"91-442","Virginia Professional Fire Fighters","2005","10/17/2005","OCTP17_05","07/01/2005","09/30/2005","E","R","0","10/04/2005","T","0","Treasurer","Hanks","Michael","","H","5350.56","0.00","0.00","0.00","5350.56","1100.00","0.00","","0.00","4250.56","0.00","1100.00","0.00","2740.56","14554.00","14554.00","17294.56","11944.00","13044.00","4250.56"
"91-442","Virginia Professional Fire Fighters","2005","01/17/2006","JANP17_06","10/01/2005","12/31/2005","E","R","0","01/03/2006","T","0","Treasurer","Hanks","Michael","","H","4250.56","27950.00","0.00","0.00","32200.56","32065.90","0.00","","0.00","134.66","27950.00","32065.90","0.00","2740.56","14554.00","42504.00","45244.56","13044.00","45109.90","134.66"
"91-447","Associated Builders and Contractors-PAC","2005","04/15/2005","APRP15_05","01/01/2005","03/31/2005","E","R","0","04/12/2005","T","0","Treasurer","Dean","Patrick","","H","39833.45","10800.00","0.00","0.00","50633.45","1500.00","0.00","","0.00","49133.45","10800.00","1500.00","0.00","39833.45","0.00","10800.00","50633.45","0.00","1500.00","49133.45"
"91-447","Associated Builders and Contractors-PAC","2005","04/15/2005","APRP15_05","01/01/2005","03/31/2005","E","A","1","04/14/2005","T","0","Treasurer","Dean","Patrick","","H","39833.45","10800.00","0.00","0.00","50633.45","1500.00","0.00","","0.00","49133.45","10800.00","1500.00","0.00","39833.45","0.00","10800.00","50633.45","0.00","1500.00","49133.45"
"91-447","Associated Builders and Contractors-PAC","2005","07/15/2005","JULP15_05","04/01/2005","06/30/2005","E","R","0","07/05/2005","T","0","Treasurer","Dean","Patrick","","H","49133.45","9600.00","0.00","0.00","58733.45","11017.18","0.00","","0.00","47716.27","9600.00","11017.18","0.00","39833.45","10800.00","20400.00","60233.45","1500.00","12517.18","47716.27"
"91-447","Associated Builders and Contractors-PAC","2005","10/17/2005","OCTP17_05","07/01/2005","09/30/2005","E","R","0","10/17/2005","T","0","Treasurer","Dean","Patrick","","H","47716.27","29150.00","0.00","0.00","76866.27","31500.00","0.00","","0.00","45366.27","29150.00","31500.00","0.00","39833.45","20400.00","49550.00","89383.45","12517.18","44017.18","45366.27"
"91-447","Associated Builders and Contractors-PAC","2005","01/17/2006","JANP17_06","10/01/2005","12/31/2005","E","R","0","01/16/2006","T","0","Treasurer","Dean","Patrick","","H","45366.27","0.00","0.00","0.00","45366.27","29111.50","0.00","","0.00","16254.77","0.00","29111.50","0.00","39833.45","49550.00","49550.00","89383.45","44017.18","73128.68","16254.77"
"91-471","Equitable Resources Inc. Political Involvement Committee","2005","04/15/2005","APRP15_05","01/01/2005","03/31/2005","E","R","0","04/15/2005","T","0","Treasurer","Engel","Tobhiyah","","H","5265.87","2435.50","0.00","0.00","7701.37","2000.00","0.00","","0.00","5701.37","2435.50","2000.00","0.00","5265.87","0.00","2435.50","7701.37","0.00","2000.00","5701.37"
"91-471","Equitable Resources Inc. Political Involvement Committee","2005","07/15/2005","JULP15_05","04/01/2005","06/30/2005","E","R","0","07/13/2005","T","0","Treasurer","Engel","Tobhiyah","","H","5701.37","1427.50","0.00","0.00","7128.87","5050.00","0.00","","0.00","2078.87","1427.50","5050.00","0.00","5265.87","2435.50","3863.00","9128.87","2000.00","7050.00","2078.87"
"91-471","Equitable Resources Inc. Political Involvement Committee","2005","10/17/2005","OCTP17_05","07/01/2005","09/30/2005","E","R","0","10/04/2005","T","0","Treasurer","Engel","Tobhiyah","","H","2078.87","1411.50","0.00","0.00","3490.37","550.00","0.00","","0.00","2940.37","1411.50","550.00","0.00","5265.87","3863.00","5274.50","10540.37","7050.00","7600.00","2940.37"
"91-471","Equitable Resources Inc. Political Involvement Committee","2005","01/17/2006","JANP17_06","10/01/2005","12/31/2005","E","R","0","01/16/2006","T","0","Treasurer","Engel","Tobhiyah","","H","2940.37","1804.68","0.00","0.00","4745.05","1050.00","0.00","","0.00","3695.05","1804.68","1050.00","0.00","5265.87","5274.50","7079.18","12345.05","7600.00","8650.00","3695.05"
"91-482","Virginia Poultry Federation PAC","2005","10/17/2005","OCTP17_05","07/01/2005","09/30/2005","E","R","0","10/17/2005","T","0","Treasurer.","Branner","Robert","","H","971.45","5000.00","0.00","0.00","5971.45","1802.38","0.00","","0.00","4169.07","5000.00","1802.38","0.00","4586.45","4335.00","9335.00","13921.45","7950.00","9752.38","4169.07"
