"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"131039","142181","3195.76","490.90",".00",".00","490.90","3686.66","490.46",".00",".00","490.46","3196.20",".00","3029.09","237.90","490.90","728.80","3757.89","71.23","490.46","561.69","3196.20","","{8521B86E-A5C1-2104-8E05-DF42BBA307B6}"
"133287","144419","250.00","250.00",".00",".00","250.00","500.00",".00",".00",".00",".00","500.00",".00","250.00",".00","250.00","250.00","500.00",".00",".00",".00","500.00","","{F7E27D35-D9C8-CA33-F34A-FE54A02C773E}"
"134964","146136","15604.18","895.00","70.00","9000.00","9965.00","25569.18","11377.88",".00",".00","11377.88","14191.30","29000.00",".00","20000.00","9965.00","29965.00","29965.00","4395.82","11377.88","15773.70","14191.30","","{A3AAE0B8-F480-512F-DE48-659AB28AF081}"
"135009","146234",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{E5D78B5D-530F-63BA-C944-0CEA3E1BC5EE}"
"135011","146236","8170.16",".00",".15",".00",".15","8170.31",".00",".00",".00",".00","8170.31",".00","8169.86",".30",".15",".45","8170.31",".00",".00",".00","8170.31","","{1F732134-5A8A-954A-4A04-66CA3916781E}"
"135012","146237","2141.57","77.30",".00",".00","77.30","2218.87",".00",".00",".00",".00","2218.87",".00","1986.67","194.90","77.30","272.20","2258.87","40.00",".00","40.00","2218.87","","{3C258BD8-62E7-BE8F-8F30-CAEADF27E185}"
"135013","146238",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{0D6ABDD4-B2F2-7BF4-DFEB-4E32958FEE1D}"
"135015","146240","434.30",".00",".00",".00",".00","434.30",".00",".00",".00",".00","434.30","800.00",".00","1140.00",".00","1140.00","1140.00","705.70",".00","705.70","434.30","","{A1DA057C-E38E-36E3-BE2C-4E42CC213EFD}"
"135016","146241","33691.16","1154.92",".00",".00","1154.92","34846.08","577.46",".00",".00","577.46","34268.62",".00","32443.34","2511.48","1154.92","3666.40","36109.74","1263.66","577.46","1841.12","34268.62","","{BDFDD3BF-A982-CBC5-E806-A7D185187E12}"
"135019","146244","78523.12","23480.00","1.79",".00","23481.79","102004.91","10250.01",".00",".00","10250.01","91754.90",".00","88871.27","8501.87","23481.79","31983.66","120854.93","18850.02","10250.01","29100.03","91754.90","","{6FDE9023-D065-A998-35AF-6A2B211151CD}"
"135020","146245","11515.25","34799.00","500.00",".00","35299.00","46814.25","32546.14",".00",".00","32546.14","14268.11",".00","12651.92","7248.00","35299.00","42547.00","55198.92","8384.67","32546.14","40930.81","14268.11","","{3E4F8AEF-5286-385B-DD36-700D4345CD7F}"
"135023","146248","9267.68","247.32",".00",".00","247.32","9515.00",".00",".00",".00",".00","9515.00",".00","8414.73","1079.45","247.32","1326.77","9741.50","226.50",".00","226.50","9515.00","","{FE449ABB-8783-238A-6D62-1234A2DA062A}"
"135024","146249","103444.72",".00",".00",".00",".00","103444.72","2013.21",".00",".00","2013.21","101431.51",".00","108543.61",".00",".00",".00","108543.61","5098.89","2013.21","7112.10","101431.51","","{90A9FC3D-0824-369D-5738-D3D74559D542}"
"135029","146254",".00","13412.62",".00",".00","13412.62","13412.62","7151.74",".00",".00","7151.74","6260.88",".00",".00",".00","13412.62","13412.62","13412.62",".00","7151.74","7151.74","6260.88","","{5A131FF7-2B48-EAB4-E2F1-8533990E499E}"
"135030","146255","6480.72",".00",".00",".00",".00","6480.72",".00",".00",".00",".00","6480.72",".00","6480.72",".00",".00",".00","6480.72",".00",".00",".00","6480.72","","{6422FA1F-2588-A071-0000-3E22C2C9FDCA}"
"135031","146252","27010.30","4220.00",".00",".00","4220.00","31230.30","170.63",".00",".00","170.63","31059.67",".00","17239.29","10135.00","4220.00","14355.00","31594.29","363.99","170.63","534.62","31059.67","","{8E258180-7088-875B-737C-EC503541D823}"
"135033","146257","846.11",".00",".00",".00",".00","846.11",".00",".00",".00",".00","846.11",".00","846.11",".00",".00",".00","846.11",".00",".00",".00","846.11","","{522848D9-B869-61AA-427F-A1C5EB69EBDE}"
"135035","146259","8783.44",".00",".00",".00",".00","8783.44","500.00",".00",".00","500.00","8283.44",".00","8783.44",".00",".00",".00","8783.44",".00","500.00","500.00","8283.44","","{18E40EB2-7E7C-F908-4E10-8CBF630EAE46}"
"135037","146262",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{54C07D5C-C6B3-D66B-98CD-1A80BE54E827}"
"135039","146263","2067.95",".00",".00",".00",".00","2067.95","250.00",".00",".00","250.00","1817.95",".00","2067.95",".00",".00",".00","2067.95",".00","250.00","250.00","1817.95","","{78D518BC-C46B-5665-2DF1-08B063304796}"
"135043","146267","154329.48","13473.68",".00",".00","13473.68","167803.16",".00",".00",".00",".00","167803.16",".00","125307.46","29037.02","13473.68","42510.70","167818.16","15.00",".00","15.00","167803.16","","{96057545-5F83-D0DA-919A-48AAC96D1DD5}"
"135046","146270","4138.88","250.00",".00",".00","250.00","4388.88",".00",".00",".00",".00","4388.88",".00","778.88","3360.00","250.00","3610.00","4388.88",".00",".00",".00","4388.88","","{B89777A6-3D8A-6D0B-983E-0320E523A3CC}"
"135048","146272","2019.33",".00",".00",".00",".00","2019.33","125.00",".00",".00","125.00","1894.33",".00","786.16","2325.00",".00","2325.00","3111.16","1091.83","125.00","1216.83","1894.33","","{49DE0112-5475-1E27-7C2D-0E845AC4A5A3}"
"135049","146269","136806.16","16515.05","677.07",".00","17192.12","153998.28","23061.81",".00",".00","23061.81","130936.47",".00","93085.11","79336.53","17192.12","96528.65","189613.76","35615.48","23061.81","58677.29","130936.47","","{2DCEB420-E188-AD7E-1D74-28D8B28832BF}"
"135053","146276","10372.35","280.00",".00",".00","280.00","10652.35","462.34",".00",".00","462.34","10190.01",".00","7414.95","4449.00","280.00","4729.00","12143.95","1491.60","462.34","1953.94","10190.01","","{97CF71E0-7A18-9C4C-D1A4-4FAABB725271}"
"135057","146279",".00","5010.00",".00",".00","5010.00","5010.00",".00",".00",".00",".00","5010.00",".00",".00",".00","5010.00","5010.00","5010.00",".00",".00",".00","5010.00","","{FE00E7EC-2C51-233C-BEF0-F0CD1DB4DE1D}"
"135061","146284",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","1285.44",".00",".00",".00","1285.44","1285.44",".00","1285.44",".00","","{8860E8E2-5F28-D3D5-F492-DEFB23A45D1F}"
"135064","146287","14613.86","335.10",".00",".00","335.10","14948.96",".00",".00",".00",".00","14948.96",".00","13926.66","687.20","335.10","1022.30","14948.96",".00",".00",".00","14948.96","","{CF47557B-710B-D8FB-35CA-058686E9B9F5}"
"135070","146293","1553.84","3757.41",".01",".00","3757.42","5311.26","4110.52",".00",".00","4110.52","1200.74",".00",".00","11065.29","3757.42","14822.71","14822.71","9511.45","4110.52","13621.97","1200.74","","{1601D7E4-B7DB-E23D-90F2-1D0E9B756076}"
"135075","146297","261460.00",".00",".00",".00",".00","261460.00",".00",".00",".00",".00","261460.00",".00","161460.00","110000.00",".00","110000.00","271460.00","10000.00",".00","10000.00","261460.00","","{075859D6-B3A0-54C8-01EE-17161155CCCB}"
"135076","146298","9826.80",".00",".00",".00",".00","9826.80",".00",".00",".00",".00","9826.80",".00","10876.80",".00",".00",".00","10876.80","1050.00",".00","1050.00","9826.80","","{094ED8F1-2F89-CDC9-E9F4-207AAD264D4D}"
