"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"126938","142181","0",".00","1","200.00","22","290.90","0",".00","23","490.90",".00","200.00",".00","290.46","490.46",".00",".00",".00",".00",".00","","{8521B86E-A5C1-2104-8E05-DF42BBA307B6}"
"129119","144419","1","250.00","0",".00","0",".00","0",".00","1","250.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{F7E27D35-D9C8-CA33-F34A-FE54A02C773E}"
"130718","146136","1","250.00","0",".00","9","125.00","13","520.00","23","895.00","70.00",".00","520.00","10857.88","11377.88","20000.00","9000.00","29000.00",".00","29000.00","","{A3AAE0B8-F480-512F-DE48-659AB28AF081}"
"130806","146234","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{E5D78B5D-530F-63BA-C944-0CEA3E1BC5EE}"
"130808","146236","0",".00","0",".00","0",".00","0",".00","0",".00",".15",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{1F732134-5A8A-954A-4A04-66CA3916781E}"
"130809","146237","0",".00","0",".00","23","77.30","0",".00","23","77.30",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{3C258BD8-62E7-BE8F-8F30-CAEADF27E185}"
"130810","146238","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{0D6ABDD4-B2F2-7BF4-DFEB-4E32958FEE1D}"
"130812","146240","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","800.00",".00","800.00",".00","800.00","","{A1DA057C-E38E-36E3-BE2C-4E42CC213EFD}"
"130813","146241","3","1154.92","0",".00","0",".00","0",".00","3","1154.92",".00",".00",".00","577.46","577.46",".00",".00",".00",".00",".00","","{BDFDD3BF-A982-CBC5-E806-A7D185187E12}"
"130816","146244","27","23480.00","0",".00","0",".00","0",".00","27","23480.00","1.79",".00",".00","10250.01","10250.01",".00",".00",".00",".00",".00","","{6FDE9023-D065-A998-35AF-6A2B211151CD}"
"130817","146245","136","27959.00","0",".00","107","6840.00","0",".00","243","34799.00","500.00",".00",".00","32546.14","32546.14",".00",".00",".00",".00",".00","","{3E4F8AEF-5286-385B-DD36-700D4345CD7F}"
"130820","146248","2","10.67","0",".00","41","236.65","0",".00","43","247.32",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{FE449ABB-8783-238A-6D62-1234A2DA062A}"
"130821","146249","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","2013.21","2013.21",".00",".00",".00",".00",".00","","{90A9FC3D-0824-369D-5738-D3D74559D542}"
"130824","146252","65","4045.00","0",".00","10","175.00","0",".00","75","4220.00",".00",".00",".00","170.63","170.63",".00",".00",".00",".00",".00","","{8E258180-7088-875B-737C-EC503541D823}"
"130826","146254","37","9350.00","4","561.44","49","3421.00","1","80.18","91","13412.62",".00","561.44","80.18","6510.12","7151.74",".00",".00",".00",".00",".00","","{5A131FF7-2B48-EAB4-E2F1-8533990E499E}"
"130827","146255","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{6422FA1F-2588-A071-0000-3E22C2C9FDCA}"
"130829","146257","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{522848D9-B869-61AA-427F-A1C5EB69EBDE}"
"130831","146259","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","500.00","500.00",".00",".00",".00",".00",".00","","{18E40EB2-7E7C-F908-4E10-8CBF630EAE46}"
"130833","146262","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{54C07D5C-C6B3-D66B-98CD-1A80BE54E827}"
"130835","146263","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","250.00","250.00",".00",".00",".00",".00",".00","","{78D518BC-C46B-5665-2DF1-08B063304796}"
