"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"6706","6783","0",".00","0",".00","3","300.00","0",".00","3","300.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{211448F0-5232-2193-E710-996E5B5FB92E}"
"25575","27534","70","76650.00","10","4144.22","0",".00","1","57.45","81","80851.67",".00","4144.22","57.45","25752.57","29954.24","2801.41",".00","2801.41",".00","2801.41","","{70F9734D-6D7B-5B51-FB88-AA24BC34B971}"
"27023","29394","27","15000.00","7","4803.75","3","250.00","0",".00","37","20053.75",".00","4803.75",".00","23809.39","28613.14","2801.41",".00","2801.41",".00","2801.41","","{CA2CE99B-239F-1AFC-E3F7-DDF6DD626DC0}"
"27507","30517","18","8429.00","0",".00","20","980.00","0",".00","38","9409.00",".00",".00",".00","11977.83","11977.83",".00",".00",".00",".00",".00","","{C0F48A15-D7B1-4790-2EBB-776C13A45579}"
"36009","40502","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","6068.80","6068.80","1474.50","6468.80","7943.30",".00","7943.30","","{F2E7781E-E7AB-B203-0720-75B465E19F3E}"
"36641","41207","1","200.00","0",".00","14","820.00","0",".00","15","1020.00","11.26",".00",".00","493.72","493.72","1247.21",".00","1247.21",".00","1247.21","","{4351FEB3-3780-2EC2-9430-045AB8F3D6AD}"
"36650","41216","0",".00","0",".00","23","11650.00","1","375.29","24","12025.29","325.00",".00","375.29","13768.45","14143.74",".00",".00",".00",".00",".00","","{8E23EDCA-AE81-3A01-32D9-A72A9617053B}"
"36651","41217","0",".00","0",".00","51","15500.00","0",".00","51","15500.00",".00",".00",".00","13403.89","13403.89",".00",".00",".00",".00",".00","","{2AC4F613-706C-B1C4-B223-1D46859D47DA}"
"36652","41218","20","7650.00","1","339.40","16","1080.00","1","40.00","38","9109.40","120.00","339.40","40.00","12067.56","12446.96",".00",".00",".00",".00",".00","","{1A0E4F4E-0E34-B75F-8A62-64E644D68670}"
"36653","41219","2","350.00","0",".00","1","100.00","0",".00","3","450.00","427.80",".00",".00","9064.30","9064.30",".00",".00",".00",".00",".00","","{CB963A94-45CA-8819-EEB1-EBBED1279983}"
"36654","41220","24","7050.00","2","173.34","17","1135.00","3","152.07","46","8510.41",".00","173.34","152.07","7588.82","7914.23",".00",".00",".00",".00",".00","","{A9B5761A-8F62-35D9-6354-E2E9B675EE43}"
"36655","41221","23","14550.00","0",".00","1","50.00","0",".00","24","14600.00","600.00",".00",".00","5997.55","5997.55",".00",".00",".00",".00",".00","","{6CA5C10B-651D-E5F9-E972-1240F735F4EB}"
"36656","41222","33","15850.00","1","798.68","5","450.00","0",".00","39","17098.68",".00","798.68",".00","6467.36","7266.04",".00",".00",".00",".00",".00","","{90846FAE-6651-2E83-339C-961BC47F987B}"
"36657","41223","23","7550.00","0",".00","14","875.00","2","25.81","39","8450.81",".00",".00","25.81","14808.40","14834.21",".00",".00",".00",".00",".00","","{E950E898-6136-6574-D590-C08867BFE915}"
"36658","41224","11","4500.00","0",".00","1","100.00","0",".00","12","4600.00",".00",".00",".00","7090.01","7090.01",".00",".00",".00",".00",".00","","{7699EF23-9657-E101-25F6-8771D75B395F}"
"36659","41225","2","500.00","0",".00","0",".00","0",".00","2","500.00",".00",".00",".00","770.56","770.56",".00",".00",".00",".00",".00","","{AC9F64F6-C4FE-2150-209F-40C4ECA3C638}"
"36785","41360","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","6124.56","6124.56",".00",".00",".00",".00",".00","","{5FA65954-04AE-0ACF-658C-4B047644874C}"
"36787","41362","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","450.00","450.00",".00",".00",".00",".00",".00","","{7B0FB20D-1677-452B-7924-626C776285CC}"
"36789","41364","0",".00","0",".00","2","3.61","0",".00","2","3.61",".00",".00",".00","1519.70","1519.70",".00",".00",".00",".00",".00","","{4B87E114-2C6E-160E-A18A-FE2D394570A5}"
