"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"22427","23068","20952.79","23035.00",".00",".00","23035.00","43987.79","20452.47",".00",".00","20452.47","23535.32",".00",".00","38563.08","23035.00","61598.08","61598.08","17610.29","20452.47","38062.76","23535.32","","{522915C4-4E27-5178-EF7C-22B13734F125}"
"22432","23073",".00","450.00",".00",".00","450.00","450.00","400.00",".00",".00","400.00","50.00",".00",".00",".00","450.00","450.00","450.00",".00","400.00","400.00","50.00","","{84C2987F-9AF6-F464-C1E7-7581ED31CC87}"
"22434","23075",".00","450.00",".00",".00","450.00","450.00","400.00",".00",".00","400.00","50.00",".00",".00",".00","450.00","450.00","450.00",".00","400.00","400.00","50.00","","{84C2987F-9AF6-F464-C1E7-7581ED31CC87}"
"22435","23076",".00","11500.00",".00",".00","11500.00","11500.00","5000.00",".00",".00","5000.00","6500.00",".00",".00",".00","11500.00","11500.00","11500.00",".00","5000.00","5000.00","6500.00","","{D3C48304-EF83-4094-7431-7118823796FD}"
"22443","23085","31089.43","24395.00",".00",".00","24395.00","55484.43","11608.95",".00",".00","11608.95","43875.48","30000.00","622.23","204624.52","24395.00","229019.52","229641.75","174157.32","11608.95","185766.27","43875.48","","{8FDB926F-DAF5-C2C8-5BAE-78DB6BBA8BF9}"
"22451","23093","92698.94","22839.79","2.01",".00","22841.80","115540.74","20896.15",".00",".00","20896.15","94644.59",".00",".00","112547.83","22841.80","135389.63","135389.63","19848.89","20896.15","40745.04","94644.59","","{715D8B04-F2BE-5148-C495-25DE98C13DDC}"
"22452","23097","5473.16","36873.25",".00","20000.00","56873.25","62346.41","25248.79",".00",".00","25248.79","37097.62","40814.82",".00","59602.27","56873.25","116475.52","116475.52","54129.11","25248.79","79377.90","37097.62","","{12BEB29C-69B3-2BF5-E17F-A27A6518E86E}"
"22480","23137","17272.04","2075.00",".00",".00","2075.00","19347.04","810.00",".00",".00","810.00","18537.04",".00","19743.00","61408.45","2075.00","63483.45","83226.45","63879.41","810.00","64689.41","18537.04","","{17707162-74EB-7D91-4199-967DDFC72547}"
"22481","23138",".00","14.95",".00",".00","14.95","14.95","14.95",".00",".00","14.95",".00",".00",".00",".00","14.95","14.95","14.95",".00","14.95","14.95",".00","","{D081E0F2-3C67-0E52-B40E-B1D748B21BD9}"
"22482","23139",".00","8507.64",".00","200.00","8707.64","8707.64","8414.68",".00",".00","8414.68","292.96","200.00",".00","14.95","8707.64","8722.59","8722.59","14.95","8414.68","8429.63","292.96","","{676F4F6F-647D-8A88-F5FA-4BBAE138ED4E}"
"22483","23140",".00","8507.64",".00","200.00","8707.64","8707.64","8414.68",".00",".00","8414.68","292.96","200.00",".00","14.95","8707.64","8722.59","8722.59","14.95","8414.68","8429.63","292.96","","{676F4F6F-647D-8A88-F5FA-4BBAE138ED4E}"
"22484","23141","292.96","1918.21",".00",".00","1918.21","2211.17","1561.91",".00",".00","1561.91","649.26","200.00",".00","8722.59","1918.21","10640.80","10640.80","8429.63","1561.91","9991.54","649.26","","{BC847460-5D5B-CB4D-A9C9-384CB6CF2ECA}"
"22486","23143",".00","8507.64",".00","200.00","8707.64","8707.64","8414.68",".00",".00","8414.68","292.96","200.00",".00","14.95","8707.64","8722.59","8722.59","14.95","8414.68","8429.63","292.96","","{676F4F6F-647D-8A88-F5FA-4BBAE138ED4E}"
"22487","23144","649.26","2016.26",".00",".00","2016.26","2665.52","2029.72",".00",".00","2029.72","635.80","200.00",".00","10640.80","2016.26","12657.06","12657.06","9991.54","2029.72","12021.26","635.80","","{368A6A27-80C6-81A6-EF0B-EC5251ED5919}"
"22488","23145","292.96","1918.21",".00",".00","1918.21","2211.17","1561.91",".00",".00","1561.91","649.26","200.00",".00","8722.59","1918.21","10640.80","10640.80","8429.63","1561.91","9991.54","649.26","","{BC847460-5D5B-CB4D-A9C9-384CB6CF2ECA}"
"22510","23175","2603.26","4003.26",".00",".00","4003.26","6606.52","1913.13",".00",".00","1913.13","4693.39",".00",".00","7535.00","4003.26","11538.26","11538.26","4931.74","1913.13","6844.87","4693.39","","{1FEB293E-AC7F-3B1F-D4C2-2BB47A34E439}"
"22511","23176","4693.39","1650.00",".00",".00","1650.00","6343.39","1452.78",".00",".00","1452.78","4890.61",".00",".00","11538.26","1650.00","13188.26","13188.26","6844.87","1452.78","8297.65","4890.61","","{310E9882-8C7B-169C-BEFA-3E00092B959C}"
"22514","23179","4890.61","1050.00",".00",".00","1050.00","5940.61","3254.60",".00",".00","3254.60","2686.01",".00",".00","13188.26","1050.00","14238.26","14238.26","8297.65","3254.60","11552.25","2686.01","","{EF49B803-BB06-38E3-33E5-8607731CE458}"
"22518","23184","68585.27","25959.60",".00",".00","25959.60","94544.87","44281.02",".00",".00","44281.02","50263.85",".00",".00","181359.13","25959.60","207318.73","207318.73","112773.86","44281.02","157054.88","50263.85","","{AB637FA5-F6F0-00CE-10D3-15D455EA511E}"
"22519","23185","2686.01",".00",".00",".00",".00","2686.01",".00",".00",".00",".00","2686.01",".00",".00","14238.26",".00","14238.26","14238.26","11552.25",".00","11552.25","2686.01","","{ADC38756-BC2A-337F-8664-75EE513B57AC}"
"22522","23188","190.08",".00",".00",".00",".00","190.08",".00",".00",".00",".00","190.08","52700.00","190.08",".00",".00",".00","190.08",".00",".00",".00","190.08","","{D8D5534F-34D0-765B-754F-5998036FC3DC}"
"22531","23197","23002.55","18770.00",".00","75000.00","93770.00","116772.55","17068.51","4000.00",".00","21068.51","95704.04","108920.01","622.23","88631.32","93770.00","182401.32","183023.55","66251.00","21068.51","87319.51","95704.04","","{B4259261-8BF1-DF02-58A3-C7889CF84B38}"
"22532","23198","190.08",".00",".00",".00",".00","190.08",".00",".00",".00",".00","190.08","52700.00","190.08",".00",".00",".00","190.08",".00",".00",".00","190.08","","{D8D5534F-34D0-765B-754F-5998036FC3DC}"
"22533","23199","190.08",".00",".00",".00",".00","190.08",".00",".00",".00",".00","190.08","52700.00","190.08",".00",".00",".00","190.08",".00",".00",".00","190.08","","{BB6B7F76-A5AC-C0A8-BBA2-7374A54E9F0D}"
"22534","23200","190.08",".00",".00",".00",".00","190.08",".00",".00",".00",".00","190.08","52700.00","190.08",".00",".00",".00","190.08",".00",".00",".00","190.08","","{FB0C8730-20B2-EEF6-3C06-C6A068B9184B}"
"22536","23207","95704.04","21930.40","352.80",".00","22283.20","117987.24","11837.81","75000.00",".00","86837.81","31149.43","30000.00","622.23","182401.32","22283.20","204684.52","205306.75","87319.51","86837.81","174157.32","31149.43","","{7176A204-33AA-BF2B-6D73-A6EB074231F7}"
"22545","23217","31235.19","94017.26","225.50","25000.00","119242.76","150477.95","112647.81",".00",".00","112647.81","37830.14","25500.00",".00","140848.00","119242.76","260090.76","260090.76","109612.81","112647.81","222260.62","37830.14","","{747E0BF5-F52E-BB90-1731-4EE6E6BD33F3}"
