"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"128147","139218",".00","2300.00",".00",".00","2300.00","2300.00","181.28",".00",".00","181.28","2118.72",".00",".00",".00","2300.00","2300.00","2300.00",".00","181.28","181.28","2118.72","","{22462386-728A-0D00-DC77-10B5EF6A8602}"
"128149","139220","2118.72","950.00",".00",".00","950.00","3068.72","1008.46",".00",".00","1008.46","2060.26",".00",".00","2300.00","950.00","3250.00","3250.00","181.28","1008.46","1189.74","2060.26","","{8A52266C-67B6-C808-9551-1F87CB65DCCC}"
"133844","145033",".00","1169.00",".00",".00","1169.00","1169.00","373.68",".00",".00","373.68","795.32",".00",".00",".00","1169.00","1169.00","1169.00",".00","373.68","373.68","795.32","","{CF44A9B7-AECF-D607-3057-906DBAC9ED44}"
"133915","145120","3144.81",".00",".00",".00",".00","3144.81",".00",".00",".00",".00","3144.81",".00","3144.81",".00",".00",".00","3144.81",".00",".00",".00","3144.81","","{804DAF33-F6FC-2BED-0789-B047FB58A1AB}"
"133926","145131","1002.26",".00",".00",".00",".00","1002.26",".00",".00",".00",".00","1002.26","40000.00","1237.16","20.00",".00","20.00","1257.16","254.90",".00","254.90","1002.26","","{0C35C6E3-774F-62AA-C6D3-426DBC9452E2}"
"133927","145132","3566.35","5770.00",".00",".00","5770.00","9336.35","7782.51",".00",".00","7782.51","1553.84",".00",".00","5295.29","5770.00","11065.29","11065.29","1728.94","7782.51","9511.45","1553.84","","{D95F077D-41B9-CDA5-1E81-45CDF55252C0}"
"133929","145134","2787.30",".00",".00",".00",".00","2787.30",".00",".00",".00",".00","2787.30",".00",".00","97547.04",".00","97547.04","97547.04","94759.74",".00","94759.74","2787.30","","{A0E6A8D3-057B-AAAF-AB78-EA9045C4A429}"
"133936","145141","745.14","400.00",".00",".00","400.00","1145.14","841.98",".00",".00","841.98","303.16",".00",".00","898.87","400.00","1298.87","1298.87","153.73","841.98","995.71","303.16","","{AC5B7FA2-37C7-A0B1-CABE-71D441ABE48C}"
"133938","145143","275.70","121.18",".09","5750.00","5871.27","6146.97","258.15",".00",".00","258.15","5888.82","25934.26","553.45","350.42","5871.27","6221.69","6775.14","628.17","258.15","886.32","5888.82","","{7E486DE4-BDCC-D822-1D47-12A22DF866C5}"
"133945","145150","2632.95","846.80","1643.83","2000.00","4490.63","7123.58","4158.10",".00",".00","4158.10","2965.48","4000.00",".00","4310.82","4490.63","8801.45","8801.45","1677.87","4158.10","5835.97","2965.48","","{89C70E5D-54EA-C0C5-476B-DDBADA67999E}"
"133952","145157",".00","160.00",".00",".00","160.00","160.00",".00",".00",".00",".00","160.00",".00",".00",".00","160.00","160.00","160.00",".00",".00",".00","160.00","","{724937F1-DB6D-2A80-E973-882288CC9F6A}"
"133959","145164","60.00",".00",".00",".00",".00","60.00",".00",".00",".00",".00","60.00",".00",".00","60.00",".00","60.00","60.00",".00",".00",".00","60.00","","{A789BB38-EA10-B706-07BF-330CF889FCF3}"
"133963","145168","2596.05","1850.00",".00",".00","1850.00","4446.05","1942.18",".00",".00","1942.18","2503.87","2000.00",".00","2850.00","1850.00","4700.00","4700.00","253.95","1942.18","2196.13","2503.87","","{18377DBA-10F0-14DF-96DF-2AE7927CA22D}"
