"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"99803","108076","5.06","300.00",".00",".00","300.00","305.06","150.00",".00",".00","150.00","155.06",".00",".00","260.00","300.00","560.00","560.00","254.94","150.00","404.94","155.06","","{E69465CF-D02A-9E65-26E9-8C1ED88956AB}"
"99804","108077","5.06","300.00",".00",".00","300.00","305.06","150.00",".00",".00","150.00","155.06",".00",".00","260.00","300.00","560.00","560.00","254.94","150.00","404.94","155.06","","{E69465CF-D02A-9E65-26E9-8C1ED88956AB}"
"99812","108085","170.87","1050.00",".00",".00","1050.00","1220.87","823.89",".00",".00","823.89","396.98",".00",".00","3532.32","1050.00","4582.32","4582.32","3361.45","823.89","4185.34","396.98","","{7CD71579-533E-CF04-FECF-28E6796B4D2F}"
"99813","108086","396.98","135.00",".00",".00","135.00","531.98","100.00",".00",".00","100.00","431.98",".00",".00","4582.32","135.00","4717.32","4717.32","4185.34","100.00","4285.34","431.98","","{586AEBDB-9AE4-E175-57F6-2EC76BCE093D}"
"99814","108087","155.06","2972.32",".00",".00","2972.32","3127.38","2956.51",".00",".00","2956.51","170.87",".00",".00","560.00","2972.32","3532.32","3532.32","404.94","2956.51","3361.45","170.87","","{2390806B-F34F-4298-57CA-C761971ADB02}"
"99815","108088","155.06","2972.32",".00",".00","2972.32","3127.38","2956.51",".00",".00","2956.51","170.87",".00",".00","560.00","2972.32","3532.32","3532.32","404.94","2956.51","3361.45","170.87","","{2390806B-F34F-4298-57CA-C761971ADB02}"
"99816","108089","396.98","135.00",".00",".00","135.00","531.98","100.00",".00",".00","100.00","431.98",".00",".00","4582.32","135.00","4717.32","4717.32","4185.34","100.00","4285.34","431.98","","{586AEBDB-9AE4-E175-57F6-2EC76BCE093D}"
"99819","108092",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{8875612C-121A-0BC1-9FD4-3794A9827149}"
"99839","108114","3292.16","10865.97",".00",".00","10865.97","14158.13","3729.33",".00",".00","3729.33","10428.80","46500.00","4382.16",".00","10865.97","10865.97","15248.13","1090.00","3729.33","4819.33","10428.80","","{0FEEAA49-DEF9-E45C-D604-C2BDBE416625}"
"99840","108115","58950.69",".00",".00",".00",".00","58950.69",".00",".00",".00",".00","58950.69",".00","58950.69",".00",".00",".00","58950.69",".00",".00",".00","58950.69","","{17CA00E9-4F11-D9FA-E67A-B954735B0CAF}"
"99841","108116","116853.09","22962.50",".00",".00","22962.50","139815.59","29304.00",".00",".00","29304.00","110511.59","2801.41",".00","121832.01","22962.50","144794.51","144794.51","4978.92","29304.00","34282.92","110511.59","","{888C8908-CD18-77D5-50F0-0A31B5911532}"
"99842","108117","100.00","117325.00","352.80","2701.41","120379.21","120479.21","4626.12",".00",".00","4626.12","115853.09","2801.41",".00","452.80","120379.21","120832.01","120832.01","352.80","4626.12","4978.92","115853.09","","{446CF3C2-DFB3-7CEA-1647-CE47960ABBF6}"
