"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"64954","69774",".00","900.00",".00",".00","900.00","900.00","848.30",".00",".00","848.30","51.70",".00",".00",".00","900.00","900.00","900.00",".00","848.30","848.30","51.70","","{E1CE852A-4737-8F7D-5E98-47400A069B2F}"
"65924","70747","10.00",".00",".00",".00",".00","10.00",".00",".00",".00",".00","10.00",".00",".00","10.00",".00","10.00","10.00",".00",".00",".00","10.00","","{343E8F55-39E8-057C-29A5-3D59A31DAC4E}"
"66322","71244","136.16","1545.47",".00",".00","1545.47","1681.63","1681.63",".00",".00","1681.63",".00",".00","136.16",".00","1545.47","1545.47","1681.63",".00","1681.63","1681.63",".00","","{52E68C3A-57D0-15B1-1C11-664D420995F6}"
"66437","71380","149.53",".00",".00",".00",".00","149.53",".00",".00",".00",".00","149.53",".00","149.53","7.50",".00","7.50","157.03","7.50",".00","7.50","149.53","","{A64D6566-65CC-5C9B-F559-E3A9123955D4}"
"66440","71383","225.39","270.00",".00",".00","270.00","495.39","120.17",".00",".00","120.17","375.22",".00",".00","6424.00","270.00","6694.00","6694.00","6198.61","120.17","6318.78","375.22","","{2287D24E-1AC3-4B49-4790-EAC7BF2C7038}"
"66441","71384","8029.88",".00",".00",".00",".00","8029.88","2500.00",".00",".00","2500.00","5529.88",".00","1679.88","10600.00",".00","10600.00","12279.88","4250.00","2500.00","6750.00","5529.88","","{621CB431-1991-1B4B-5DBA-019071665AB9}"
"66442","71385","2905.44",".00",".00",".00",".00","2905.44","12.00",".00",".00","12.00","2893.44",".00","2929.44",".00",".00",".00","2929.44","24.00","12.00","36.00","2893.44","","{5863BEAD-6B59-7629-7DB0-33F58EC44955}"
"66444","71387","132.39",".00",".00",".00",".00","132.39",".00",".00",".00",".00","132.39",".00","115.50","14095.76",".00","14095.76","14211.26","14078.87",".00","14078.87","132.39","","{ADA1EE53-A9EC-B050-3954-730137D5EBD9}"
"66446","71389","97.02",".00",".00",".00",".00","97.02",".00",".00",".00",".00","97.02",".00","97.02",".00",".00",".00","97.02",".00",".00",".00","97.02","","{15B8A344-04BF-5ABD-F614-BDFB902EEC90}"
"66448","71393","413.17",".00",".00",".00",".00","413.17","36.00",".00",".00","36.00","377.17",".00","485.17",".00",".00",".00","485.17","72.00","36.00","108.00","377.17","","{F70E4840-D9B1-50A3-AC8A-2C2C7D62F799}"
