"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"54612","58704",".00","280.06",".00",".00","280.06","280.06","223.41",".00",".00","223.41","56.65",".00",".00",".00","280.06","280.06","280.06",".00","223.41","223.41","56.65","","{05739DE2-E551-8892-AAB2-890631A300E8}"
"81819","89246",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{B97CEA5A-CA7D-A773-BF6F-A46310DE6EBD}"
"81823","89250","3000.00",".00",".00",".00",".00","3000.00","100.00",".00",".00","100.00","2900.00","3000.00",".00","3000.00",".00","3000.00","3000.00",".00","100.00","100.00","2900.00","","{520086AF-0ECC-F31A-CFF7-3330084ED997}"
"81825","89252","2900.00",".00",".00",".00",".00","2900.00",".00",".00",".00",".00","2900.00","3000.00",".00","3000.00",".00","3000.00","3000.00","100.00",".00","100.00","2900.00","","{F06EBF8B-84BC-F6E4-ED66-0BFD9D6A2729}"
"81827","89254","2900.00",".00",".00",".00",".00","2900.00",".00",".00",".00",".00","2900.00","3000.00",".00","3000.00",".00","3000.00","3000.00","100.00",".00","100.00","2900.00","","{31ABA8F0-FFC1-57E7-E76C-747899A71C74}"
"81828","89255","2900.00",".00",".00",".00",".00","2900.00",".00",".00",".00",".00","2900.00","3000.00",".00","3000.00",".00","3000.00","3000.00","100.00",".00","100.00","2900.00","","{30D67E29-48D9-F0B7-E984-3D21C8A5F308}"
"81834","89261","2900.00",".00",".00",".00",".00","2900.00",".00",".00",".00",".00","2900.00","3000.00",".00","3000.00",".00","3000.00","3000.00","100.00",".00","100.00","2900.00","","{30D67E29-48D9-F0B7-E984-3D21C8A5F308}"
"81844","89271","2900.00","3000.00",".00",".00","3000.00","5900.00",".00","3000.00","2900.00","5900.00",".00",".00",".00","3000.00","3000.00","6000.00","6000.00","100.00","5900.00","6000.00",".00","","{E0533D0E-2819-11BF-B12B-D8CE86A1BE08}"
"81894","89324","18161.63",".00",".00",".00",".00","18161.63","3418.76",".00",".00","3418.76","14742.87",".00","26039.37",".00",".00",".00","26039.37","7877.74","3418.76","11296.50","14742.87","","{D8F20AB8-FF14-B412-D039-86D9711131CC}"
"81895","89325","14742.87",".00",".00",".00",".00","14742.87","3225.00",".00",".00","3225.00","11517.87",".00","26039.37",".00",".00",".00","26039.37","11296.50","3225.00","14521.50","11517.87","","{C4AF946D-9758-98BC-720C-C1527DB99303}"
"81897","89327","11517.87",".00",".00",".00",".00","11517.87","1670.00",".00",".00","1670.00","9847.87",".00","26039.37",".00",".00",".00","26039.37","14521.50","1670.00","16191.50","9847.87","","{EF69C815-9B8E-A8F5-19D5-AB5B326E8FE1}"
"81910","89340","373.04","126.96",".00",".00","126.96","500.00",".00","500.00",".00","500.00",".00",".00","373.04",".00","126.96","126.96","500.00",".00","500.00","500.00",".00","","{27C0783B-0A6F-8BFA-8D96-5EA352CE50AF}"
"81914","89344","609.91",".00",".00",".00",".00","609.91","609.91",".00",".00","609.91",".00",".00","609.91",".00",".00",".00","609.91",".00","609.91","609.91",".00","","{09E0D76A-6D0A-730D-77F0-027C2563149B}"
"81982","89420","36141.54","31455.75","200.00",".00","31655.75","67797.29","42203.61",".00",".00","42203.61","25593.68","71100.00","18458.76","175211.09","31655.75","206866.84","225325.60","157528.31","42203.61","199731.92","25593.68","","{B880EC37-845D-6A51-A4CA-2207C2E9B3C0}"
"81983","89421","25593.68","32195.00","150.00","3000.00","35345.00","60938.68","51136.76",".00",".00","51136.76","9801.92","74100.00","18458.76","206866.84","35345.00","242211.84","260670.60","199731.92","51136.76","250868.68","9801.92","","{5C7C273A-8C87-D7BE-4084-ED00B9B54E3A}"
