"Committee Code","Committee Name","Report Year","Report Due Date","Report Code","Report Start Date","Report Ending Date","Fling Source Type","Filing Type","Amended Count","Date Received","Filing Status","Election Year","Officer Position","Last Name","First Name","Middle Name","SCHED_ID","Begin Cash Bal","Receips Line4 G","Receipts Line5 G","Receipts Line10 G","Tot Expend Funds","Exp Line8 G","Exp Line12 G","Surplus XFerred","Tot Surplus I","End Cash Bal","Tot Receipts To Date","Total Exp To Date","Debt Outstanding","Bal Start Cycle","Tot Receipts Line24 Last Rep","Tot Receipts Elec Cycle","Tot Funds Available","Total Disb Last Rep","Total Disb Elec Cycle","Ending Balance"
"91-109","Chesterfield Education Association PAC","2006","10/16/2006","OCTP17_06","07/01/2006","09/30/2006","E","R","0","10/16/2006","T","0","Treasurer","Anzelmo","Sarah","","H","6085.08","0.00","6.26","0.00","6091.34","55.52","0.00","","0.00","6035.82","6.26","55.52","0.00","4067.01","2018.07","2024.33","6091.34","0.00","55.52","6035.82"
"91-109","Chesterfield Education Association PAC","2006","01/16/2007","JANP16_07","10/01/2006","12/31/2006","E","R","0","01/09/2007","T","0","Treasurer","Anzelmo","Sarah","","H","6035.82","35.00","5.02","0.00","6075.84","1364.36","0.00","","0.00","4711.48","40.02","1364.36","0.00","4067.01","2024.33","2064.35","6131.36","55.52","1419.88","4711.48"
"91-122","The Virginia Education Association Fund for Children and Public Education","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","R","0","04/04/2006","T","0","Treasurer","Gray","Roger","","H","30940.88","22592.15","8.49","0.00","53541.52","26310.78","0.00","","0.00","27230.74","22600.64","26310.78","0.00","30940.88","0.00","22600.64","53541.52","0.00","26310.78","27230.74"
"91-122","The Virginia Education Association Fund for Children and Public Education","2006","07/17/2006","JULP17_06","04/01/2006","06/30/2006","E","R","0","07/11/2006","T","0","Treasurer","Gray","Roger","","H","27230.74","64522.67","12.38","0.00","91765.79","56154.04","0.00","","0.00","35611.75","64535.05","56154.04","0.00","30940.88","22600.64","87135.69","118076.57","26310.78","82464.82","35611.75"
"91-122","The Virginia Education Association Fund for Children and Public Education","2006","10/16/2006","OCTP17_06","07/01/2006","09/30/2006","E","R","0","10/02/2006","T","0","Treasurer","Gray","Roger","","H","35611.75","16012.75","13.99","0.00","51638.49","21257.61","0.00","","0.00","30380.88","16026.74","21257.61","0.00","30940.88","87135.69","103162.43","134103.31","82464.82","103722.43","30380.88"
"91-122","The Virginia Education Association Fund for Children and Public Education","2006","01/16/2007","JANP16_07","10/01/2006","12/31/2006","E","R","0","01/04/2007","T","0","Treasurer","Gray","Roger","","H","30380.88","24365.05","8.72","0.00","54754.65","28381.24","0.00","","0.00","26373.41","24373.77","28381.24","0.00","30940.88","103162.43","127536.20","158477.08","103722.43","132103.67","26373.41"
"91-123","Acre Virginia (Virginia Action Committee For Rural Electrification)","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","R","0","04/03/2006","T","0","Treas","Garber","Manley","","H","61293.33","0.00","0.00","0.00","61293.33","1000.00","0.00","","0.00","60293.33","0.00","1000.00","0.00","0.00","118614.50","118614.50","118614.50","57321.17","58321.17","60293.33"
"91-123","Acre Virginia (Virginia Action Committee For Rural Electrification)","2006","07/17/2006","JULP17_06","04/01/2006","06/30/2006","E","R","0","07/18/2006","T","0","Treas","Garber","Manley","","H","60293.33","14373.50","0.00","0.00","74666.83","5250.00","0.00","","0.00","69416.83","14373.50","5250.00","0.00","0.00","118614.50","132988.00","132988.00","58321.17","63571.17","69416.83"
"91-123","Acre Virginia (Virginia Action Committee For Rural Electrification)","2006","10/16/2006","OCTP17_06","07/01/2006","09/30/2006","E","R","0","10/10/2006","T","0","Treas","Garber","Manley","","H","69416.83","0.00","0.00","0.00","69416.83","5165.00","0.00","","0.00","64251.83","0.00","5165.00","0.00","0.00","132988.00","132988.00","132988.00","63571.17","68736.17","64251.83"
"91-123","Acre Virginia (Virginia Action Committee For Rural Electrification)","2006","01/16/2007","JANP16_07","10/01/2006","12/31/2006","E","R","0","01/04/2007","T","0","Treas","Garber","Manley","","H","64251.83","23384.00","0.00","0.00","87635.83","6502.52","0.00","","0.00","81133.31","23384.00","6502.52","0.00","0.00","132988.00","156372.00","156372.00","68736.17","75238.69","81133.31"
"91-124","Amalgamated Transit Union Committee on Political Education in Virginia","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","R","0","04/03/2006","T","0","Treasurer","Mathieu","Jacques","C","H","8254.32","0.00","0.00","0.00","8254.32","0.00","0.00","","0.00","8254.32","0.00","0.00","0.00","8254.32","0.00","0.00","8254.32","0.00","0.00","8254.32"
"91-124","Amalgamated Transit Union Committee on Political Education in Virginia","2006","07/17/2006","JULP17_06","04/01/2006","06/30/2006","E","R","0","07/10/2006","T","0","Treasurer","Mathieu","Jacques","C","H","8254.32","0.00","0.00","0.00","8254.32","0.00","0.00","","0.00","8254.32","0.00","0.00","0.00","8254.32","0.00","0.00","8254.32","0.00","0.00","8254.32"
"91-124","Amalgamated Transit Union Committee on Political Education in Virginia","2006","01/01/2006","FINAL_06","01/01/2006","12/31/2006","E","R","0","10/06/2006","L","0","Treasurer","Mathieu","Jacques","C","H","8254.32","0.00","0.00","0.00","8254.32","0.00","0.00","","8254.32","0.00","0.00","8254.32","0.00","8254.32","0.00","0.00","8254.32","0.00","8254.32","0.00"
"91-125","HBAV Home Builders Association of Virginia","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","R","0","04/14/2006","T","0","Treasurer","Toalson","Michael","","H","86654.60","67975.00","0.00","0.00","154629.60","33325.58","0.00","","0.00","121304.02","67975.00","33325.58","0.00","86654.60","0.00","67975.00","154629.60","0.00","33325.58","121304.02"
"91-125","HBAV Home Builders Association of Virginia","2006","07/17/2006","JULP17_06","04/01/2006","06/30/2006","E","R","0","07/12/2006","T","0","Treasurer","Toalson","Michael","","H","121304.02","37623.00","0.00","0.00","158927.02","13487.84","0.00","","0.00","145439.18","37623.00","13487.84","0.00","86654.60","67975.00","105598.00","192252.60","33325.58","46813.42","145439.18"
"91-125","HBAV Home Builders Association of Virginia","2006","10/16/2006","OCTP17_06","07/01/2006","09/30/2006","E","R","0","10/06/2006","T","0","Treasurer","Toalson","Michael","","H","145439.18","30877.50","0.00","0.00","176316.68","15271.91","0.00","","0.00","161044.77","30877.50","15271.91","0.00","86654.60","105598.00","136475.50","223130.10","46813.42","62085.33","161044.77"
"91-125","HBAV Home Builders Association of Virginia","2006","01/16/2007","JANP16_07","10/01/2006","12/31/2006","E","R","0","01/11/2007","T","0","Treasurer","Toalson","Michael","","H","161044.77","30353.00","0.00","0.00","191397.77","24843.09","0.00","","0.00","166554.68","30353.00","24843.09","0.00","86654.60","136475.50","166828.50","253483.10","62085.33","86928.42","166554.68"
"91-126","Truckers PAC of Virginia","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","R","0","04/14/2006","T","0","Treasurer","Bennett","P. Dale","","H","5942.28","0.00","0.00","0.00","5942.28","0.00","0.00","","0.00","5942.28","0.00","0.00","0.00","5942.28","0.00","0.00","5942.28","0.00","0.00","5942.28"
"91-126","Truckers PAC of Virginia","2006","07/17/2006","JULP17_06","04/01/2006","06/30/2006","E","R","0","07/12/2006","T","0","Treasurer","Bennett","P. Dale","","H","5942.28","0.00","0.00","0.00","5942.28","1500.00","0.00","","0.00","4442.28","0.00","1500.00","0.00","5942.28","0.00","0.00","5942.28","0.00","1500.00","4442.28"
"91-126","Truckers PAC of Virginia","2006","10/16/2006","OCTP17_06","07/01/2006","09/30/2006","E","R","0","10/12/2006","T","0","Treasurer","Bennett","P. Dale","","H","4442.28","15586.00","0.00","0.00","20028.28","1282.75","0.00","","0.00","18745.53","15586.00","1282.75","0.00","5942.28","0.00","15586.00","21528.28","1500.00","2782.75","18745.53"
"91-126","Truckers PAC of Virginia","2006","01/16/2007","JANP16_07","10/01/2006","12/31/2006","E","R","0","01/15/2007","T","0","Treasurer","Bennett","P. Dale","","H","18745.53","1500.00","0.00","0.00","20245.53","13000.00","0.00","","0.00","7245.53","1500.00","13000.00","0.00","5942.28","15586.00","17086.00","23028.28","2782.75","15782.75","7245.53"
"91-127","Virginia Hospitality and Travel Industry Association PAC Inc","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","R","0","04/17/2006","T","0","Treasurer","Hawkins","Barry","","H","42687.59","3325.00","0.00","0.00","46012.59","1250.00","0.00","","0.00","44762.59","3325.00","1250.00","0.00","42687.59","0.00","3325.00","46012.59","0.00","1250.00","44762.59"
"91-127","Virginia Hospitality and Travel Industry Association PAC Inc","2006","07/17/2006","JULP17_06","04/01/2006","06/30/2006","E","R","0","07/17/2006","T","0","Treasurer","Hawkins","Barry","","H","44762.59","5375.00","0.00","0.00","50137.59","2500.00","0.00","","0.00","47637.59","5375.00","2500.00","0.00","42687.59","3325.00","8700.00","51387.59","1250.00","3750.00","47637.59"
"91-127","Virginia Hospitality and Travel Industry Association PAC Inc","2006","10/16/2006","OCTP17_06","07/01/2006","09/30/2006","E","R","0","10/16/2006","T","0","Treasurer","Hawkins","Barry","","H","47637.59","3075.00","0.00","0.00","50712.59","608.41","0.00","","0.00","50104.18","3075.00","608.41","0.00","42687.59","8700.00","11775.00","54462.59","3750.00","4358.41","50104.18"
"91-127","Virginia Hospitality and Travel Industry Association PAC Inc","2006","01/16/2007","JANP16_07","10/01/2006","12/31/2006","E","R","0","01/15/2007","T","0","Treasurer","Hawkins","Barry","","H","50104.18","600.00","0.00","0.00","50704.18","0.00","0.00","","0.00","50704.18","600.00","0.00","0.00","42687.59","11775.00","12375.00","55062.59","4358.41","4358.41","50704.18"
"91-129","National Federation of Independent Business","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","R","0","04/17/2006","T","0","Treasurer","Michael","Maloney","","H","15131.28","0.00","0.00","0.00","15131.28","1250.00","0.00","","0.00","13881.28","0.00","1250.00","0.00","15131.28","0.00","0.00","15131.28","0.00","1250.00","13881.28"
"91-129","National Federation of Independent Business","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","A","1","04/26/2006","T","0","Treasurer","Michael","Maloney","","H","15131.28","1450.04","0.00","0.00","16581.32","1250.00","0.00","","0.00","15331.32","1450.04","1250.00","0.00","15131.28","0.00","1450.04","16581.32","0.00","1250.00","15331.32"
"91-129","National Federation of Independent Business","2006","07/17/2006","JULP17_06","04/01/2006","06/30/2006","E","R","0","07/14/2006","T","0","Treasurer","Michael","Maloney","","H","15331.32","6406.71","0.00","0.00","21738.03","0.00","0.00","","0.00","21738.03","6406.71","0.00","0.00","15131.28","1450.04","7856.75","22988.03","1250.00","1250.00","21738.03"
"91-129","National Federation of Independent Business","2006","07/17/2006","JULP17_06","04/01/2006","06/30/2006","E","A","1","09/11/2006","T","0","Treasurer","Michael","Maloney","","H","15331.42","6406.71","0.00","0.00","21738.13","0.00","0.00","","0.00","21738.13","6406.71","0.00","0.00","15131.28","1450.04","7856.75","22988.03","1250.00","1250.00","21738.03"
"91-129","National Federation of Independent Business","2006","10/16/2006","OCTP17_06","07/01/2006","09/30/2006","E","R","0","10/16/2006","T","0","Treasurer","Michael","Maloney","","H","21738.03","2272.52","0.00","0.00","24010.55","500.00","0.00","","0.00","23510.55","2272.52","500.00","0.00","15131.28","7856.75","10129.27","25260.55","1250.00","1750.00","23510.55"
"91-129","National Federation of Independent Business","2006","01/16/2007","JANP16_07","10/01/2006","12/31/2006","E","R","0","01/12/2007","T","0","Treasurer","Michael","Maloney","","H","23510.55","4000.05","0.00","0.00","27510.60","0.00","0.00","","0.00","27510.60","4000.05","0.00","0.00","15131.28","10129.27","14129.32","29260.60","1750.00","1750.00","27510.60"
"91-129","National Federation of Independent Business","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","A","2","09/25/2007","T","0","Treasurer","Michael","Maloney","","H","15131.28","1450.04","0.00","0.00","16581.32","1250.00","0.00","","0.00","15331.32","1450.04","1250.00","0.00","15131.28","0.00","1450.04","16581.32","0.00","1250.00","15331.32"
"91-129","National Federation of Independent Business","2006","01/16/2007","JANP16_07","10/01/2006","12/31/2006","E","A","1","09/25/2007","T","0","Treasurer","Michael","Maloney","","H","23510.55","4000.05","0.00","0.00","27510.60","0.00","0.00","","0.00","27510.60","4000.05","0.00","0.00","15131.28","10129.27","14129.32","29260.60","1750.00","1750.00","27510.60"
"91-132","Dominion Political Action Committee - Virginia","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","R","0","05/17/2006","T","0","Treasurer","Applewhite","Hunter","","H","4130.82","15250.00","250.00","0.00","19630.82","19000.00","0.00","","0.00","630.82","15500.00","19000.00","0.00","4130.82","0.00","15500.00","19630.82","0.00","19000.00","630.82"
"91-132","Dominion Political Action Committee - Virginia","2006","07/17/2006","JULP17_06","04/01/2006","06/30/2006","E","R","0","07/14/2006","T","0","Treasurer","Applewhite","Hunter","","H","630.82","150000.00","0.00","0.00","150630.82","148600.00","0.00","","0.00","2030.82","150000.00","148600.00","0.00","4130.82","15500.00","165500.00","169630.82","19000.00","167600.00","2030.82"
"91-132","Dominion Political Action Committee - Virginia","2006","10/16/2006","OCTP17_06","07/01/2006","09/30/2006","E","R","0","10/10/2006","T","0","Treasurer","Applewhite","Hunter","","H","2030.82","300000.00","1000.00","0.00","303030.82","172150.00","0.00","","0.00","130880.82","301000.00","172150.00","0.00","4130.82","165500.00","466500.00","470630.82","167600.00","339750.00","130880.82"
"91-132","Dominion Political Action Committee - Virginia","2006","01/16/2007","JANP16_07","10/01/2006","12/31/2006","E","R","0","01/12/2007","T","0","Treasurer","Applewhite","Hunter","","H","130880.82","15000.00","0.00","0.00","145880.82","136950.00","0.00","","0.00","8930.82","15000.00","136950.00","0.00","4130.82","470630.82","485630.82","489761.64","339750.00","476700.00","8930.82"
"91-138","Home Builders Association of Richmond Builders PAC","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","R","0","04/18/2006","T","0","Treas","Sprigg","Susan","R","H","69061.12","16230.00","422.59","0.00","85713.71","1500.00","0.00","","0.00","84213.71","16652.59","1500.00","0.00","69061.12","0.00","16652.59","85713.71","0.00","1500.00","84213.71"
"91-138","Home Builders Association of Richmond Builders PAC","2006","07/17/2006","JULP17_06","04/01/2006","06/30/2006","E","R","0","07/19/2006","L","0","Treas","Sprigg","Susan","R","H","84213.71","14880.00","524.82","0.00","99618.53","523.23","0.00","","0.00","99095.30","15404.82","523.23","0.00","69061.12","16652.59","32057.41","101118.53","1500.00","2023.23","99095.30"
"91-138","Home Builders Association of Richmond Builders PAC","2006","10/16/2006","OCTP17_06","07/01/2006","09/30/2006","E","R","0","10/16/2006","T","0","Treas","Sprigg","Susan","R","H","99095.30","6140.00","692.96","0.00","105928.26","5969.85","0.00","","0.00","99958.41","6832.96","5969.85","0.00","69061.12","32057.41","38890.37","107951.49","2023.23","7993.08","99958.41"
"91-138","Home Builders Association of Richmond Builders PAC","2006","10/16/2006","OCTP17_06","07/01/2006","09/30/2006","E","A","1","10/23/2006","T","0","Treas","Sprigg","Susan","R","H","99095.30","6390.00","692.96","0.00","106178.26","5969.85","0.00","","0.00","100208.41","7082.96","5969.85","0.00","69061.12","32057.41","39140.37","108201.49","2023.23","7993.08","100208.41"
"91-138","Home Builders Association of Richmond Builders PAC","2006","01/16/2007","JANP16_07","10/01/2006","12/31/2006","E","R","0","01/16/2007","T","0","Treas","Sprigg","Susan","R","H","100208.41","8480.00","749.13","0.00","109437.54","404.96","0.00","","0.00","109032.58","9229.13","404.96","0.00","69061.12","39140.37","48369.50","117430.62","7993.08","8398.04","109032.58"
"91-138","Home Builders Association of Richmond Builders PAC","2006","01/16/2007","JANP16_07","10/01/2006","12/31/2006","E","A","1","04/16/2007","T","0","Treas","Sprigg","Susan","R","H","100208.41","8480.00","749.13","0.00","109437.54","2904.96","0.00","","0.00","106532.58","9229.13","2904.96","0.00","69061.12","39140.37","48369.50","117430.62","7993.08","10898.04","106532.58"
"91-140","Virginia Bankers Association PAC","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","R","0","04/19/2006","T","0","Treasurer","Ayers","Walter","C","H","374192.12","33264.15","2325.39","0.00","409781.66","11545.43","0.00","","0.00","398236.23","35589.54","11545.43","0.00","374192.12","0.00","35589.54","409781.66","0.00","11545.43","398236.23"
"91-140","Virginia Bankers Association PAC","2006","07/17/2006","JULP17_06","04/01/2006","06/30/2006","E","R","0","07/14/2006","T","0","Treasurer","Ayers","Walter","C","H","398236.23","310961.92","3905.39","0.00","713103.54","86194.23","0.00","","0.00","626909.31","314867.31","86194.23","0.00","374192.12","35589.54","350456.85","724648.97","11545.43","97739.66","626909.31"
"91-140","Virginia Bankers Association PAC","2006","10/16/2006","OCTP17_06","07/01/2006","09/30/2006","E","R","0","10/17/2006","T","0","Treasurer","Ayers","Walter","C","H","626909.31","14514.54","6545.14","0.00","647968.99","96294.97","0.00","","0.00","551674.02","21059.68","96294.97","0.00","374192.12","350456.85","371516.53","745708.65","97739.66","194034.63","551674.02"
"91-140","Virginia Bankers Association PAC","2006","01/16/2007","JANP16_07","10/01/2006","12/31/2006","E","R","0","01/16/2007","T","0","Treasurer","Ayers","Walter","C","H","551674.02","2461.20","4712.45","0.00","558847.67","58272.57","0.00","","0.00","500575.10","7173.65","58272.57","0.00","374192.12","371516.53","378690.18","752882.30","194034.63","252307.20","500575.10"
"91-140","Virginia Bankers Association PAC","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","R","0","04/17/2007","L","0","Treasurer","Ayers","Walter","C","H","500575.10","16226.61","5237.22","0.00","522038.93","79341.74","0.00","","0.00","442697.19","21463.83","79341.74","0.00","500575.10","0.00","21463.83","522038.93","0.00","79341.74","442697.19"
"91-141","The Greater Washington Board of Trade  Virginia PAC","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","R","0","04/11/2006","T","0","Treasurer","Thomas","Alexander","","H","23598.59","150.00","0.00","0.00","23748.59","0.00","0.00","","0.00","23748.59","150.00","0.00","0.00","23598.59","0.00","150.00","23748.59","0.00","0.00","23748.59"
"91-141","The Greater Washington Board of Trade  Virginia PAC","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","R","0","04/11/2006","T","0","Cust of Books","Grow","Bob","","H","23598.59","150.00","0.00","0.00","23748.59","0.00","0.00","","0.00","23748.59","150.00","0.00","0.00","23598.59","0.00","150.00","23748.59","0.00","0.00","23748.59"
"91-141","The Greater Washington Board of Trade  Virginia PAC","2006","07/17/2006","JULP17_06","04/01/2006","06/30/2006","E","R","0","07/14/2006","T","0","Treasurer","Thomas","Alexander","","H","23748.59","13900.00","0.00","0.00","37648.59","4291.91","0.00","","0.00","33356.68","13900.00","4291.91","0.00","23598.59","150.00","14050.00","37648.59","0.00","4291.91","33356.68"
"91-141","The Greater Washington Board of Trade  Virginia PAC","2006","07/17/2006","JULP17_06","04/01/2006","06/30/2006","E","R","0","07/14/2006","T","0","Cust of Books","Grow","Bob","","H","23748.59","13900.00","0.00","0.00","37648.59","4291.91","0.00","","0.00","33356.68","13900.00","4291.91","0.00","23598.59","150.00","14050.00","37648.59","0.00","4291.91","33356.68"
"91-141","The Greater Washington Board of Trade  Virginia PAC","2006","10/16/2006","OCTP17_06","07/01/2006","09/30/2006","E","R","0","10/13/2006","T","0","Treasurer","Thomas","Alexander","","H","33356.68","2500.00","0.00","0.00","35856.68","391.00","0.00","","0.00","35465.68","2500.00","391.00","0.00","23598.59","14050.00","16550.00","40148.59","4291.91","4682.91","35465.68"
"91-141","The Greater Washington Board of Trade  Virginia PAC","2006","10/16/2006","OCTP17_06","07/01/2006","09/30/2006","E","R","0","10/13/2006","T","0","Cust of Books","Grow","Bob","","H","33356.68","2500.00","0.00","0.00","35856.68","391.00","0.00","","0.00","35465.68","2500.00","391.00","0.00","23598.59","14050.00","16550.00","40148.59","4291.91","4682.91","35465.68"
"91-141","The Greater Washington Board of Trade  Virginia PAC","2006","01/16/2007","JANP16_07","10/01/2006","12/31/2006","E","R","0","01/16/2007","T","0","Cust of Books","Grow","Bob","","H","35465.68","5750.00","0.00","0.00","41215.68","3000.00","0.00","","0.00","38215.68","5750.00","3000.00","0.00","23598.59","16550.00","22300.00","45898.59","4682.91","7682.91","38215.68"
"91-141","The Greater Washington Board of Trade  Virginia PAC","2006","01/16/2007","JANP16_07","10/01/2006","12/31/2006","E","R","0","01/16/2007","T","0","Treasurer","Thomas","Alexander","","H","35465.68","5750.00","0.00","0.00","41215.68","3000.00","0.00","","0.00","38215.68","5750.00","3000.00","0.00","23598.59","16550.00","22300.00","45898.59","4682.91","7682.91","38215.68"
"91-143","CIGNA Corporation PAC","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","R","0","04/11/2006","T","0","","Newman","Mari","","H","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"91-143","CIGNA Corporation PAC","2006","07/17/2006","JULP17_06","04/01/2006","06/30/2006","E","R","0","07/06/2006","T","0","","Newman","Mari","","H","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"91-146","Virginia Coal Association PAC (The)","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","R","0","04/11/2006","T","0","Secretary/Treas","Hudson","W","T","H","47944.45","17986.00","0.00","0.00","65930.45","20000.00","0.00","","0.00","45930.45","17986.00","20000.00","0.00","47944.45","0.00","17986.00","65930.45","0.00","20000.00","45930.45"
"91-146","Virginia Coal Association PAC (The)","2006","07/17/2006","JULP17_06","04/01/2006","06/30/2006","E","R","0","07/17/2006","T","0","Secretary/Treas","Hudson","W","T","H","45930.45","13808.00","0.00","0.00","59738.45","0.00","0.00","","0.00","59738.45","13808.00","0.00","0.00","47944.45","17986.00","31794.00","79738.45","20000.00","20000.00","59738.45"
"91-146","Virginia Coal Association PAC (The)","2006","10/16/2006","OCTP17_06","07/01/2006","09/30/2006","E","R","0","10/16/2006","T","0","Secretary/Treas","Hudson","W","T","H","59738.45","17952.00","0.00","0.00","77690.45","0.00","0.00","","0.00","77690.45","17952.00","0.00","0.00","47944.45","31794.00","49746.00","97690.45","20000.00","20000.00","77690.45"
"91-146","Virginia Coal Association PAC (The)","2006","01/16/2007","JANP16_07","10/01/2006","12/31/2006","E","R","0","01/16/2007","T","0","Secretary/Treas","Hudson","W","T","H","77690.45","16899.00","0.00","0.00","94589.45","6109.88","0.00","","0.00","88479.57","16899.00","6109.88","0.00","47944.45","49746.00","66645.00","114589.45","20000.00","26109.88","88479.57"
"91-147","PAC of The Tidewater Builders Association","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","R","0","04/17/2006","T","0","Treasurer","Latham","Randy","","H","70026.15","150.00","1106.70","0.00","71282.85","8397.15","0.00","","0.00","62885.70","1256.70","8397.15","0.00","70026.15","0.00","1256.70","71282.85","0.00","8397.15","62885.70"
"91-147","PAC of The Tidewater Builders Association","2006","07/17/2006","JULP17_06","04/01/2006","06/30/2006","E","R","0","07/14/2006","T","0","Treasurer","Latham","Randy","","H","62885.70","43250.00","0.00","0.00","106135.70","50618.08","0.00","","0.00","55517.62","43250.00","50618.08","0.00","70026.15","1256.70","44506.70","114532.85","8397.15","59015.23","55517.62"
"91-147","PAC of The Tidewater Builders Association","2006","10/16/2006","OCTP17_06","07/01/2006","09/30/2006","E","R","0","10/16/2006","T","0","Treasurer","Latham","Randy","","H","55517.62","4300.00","0.00","0.00","59817.62","9341.11","0.00","","0.00","50476.51","4300.00","9341.11","0.00","70026.15","44506.70","48806.70","118832.85","59015.23","68356.34","50476.51"
