"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"54029","60068","2","14.38","0",".00","1","100.00","0",".00","3","114.38",".00",".00",".00","14.38","14.38",".00",".00",".00",".00",".00","","{F57FDB2A-368D-6720-5BA7-6D51F52CA5CC}"
"60314","67028","18","3517.02","1","49.00","11","534.00","0",".00","30","4100.02",".00","49.00",".00","28193.41","28242.41",".00",".00",".00",".00",".00","","{02BBCE82-215D-E973-AB56-25B7B07D44CB}"
"60995","67834","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{C60B89DA-553B-C94F-B6DE-A47234E74847}"
"61000","67839","6","2650.00","0",".00","6","550.00","0",".00","12","3200.00",".00",".00",".00","18336.98","18336.98",".00",".00",".00",".00",".00","","{4BF440A7-38F4-7A27-B5E4-B784427305E2}"
"61001","67840","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{E6218FD2-3C89-74B7-7B43-7AE27B3A3B36}"
"61002","67841","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","3000.00",".00","3000.00",".00","3000.00","","{F1D529A7-C078-7477-67AD-4F7F88635FCA}"
"61003","67842","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{4A1D2935-A03D-BF43-FF54-37CEE7C1475E}"
"61005","67844","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","10000.00",".00","10000.00",".00","10000.00","","{D74DBED7-0C4B-EB28-A663-9BEAF5F6588F}"
"61006","67845","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","69.80","69.80",".00",".00",".00",".00",".00","","{E731AC73-1821-BBEE-4F9F-A5E1F7377566}"
"61007","67846","2","1500.00","0",".00","3","239.00","0",".00","5","1739.00",".00",".00",".00","2063.55","2063.55",".00",".00",".00",".00",".00","","{4071021D-0C10-31F0-191F-C596D04979F3}"
"61008","67847","1","1000.00","0",".00","7","610.00","0",".00","8","1610.00",".00",".00",".00","3270.24","3270.24",".00",".00",".00",".00",".00","","{8560837B-684D-CCB6-C5AB-49B6118C8605}"
"61009","67848","1","505.00","0",".00","0",".00","1","94.34","2","599.34",".00",".00","94.34","298.00","392.34",".00",".00",".00",".00",".00","","{7CB81056-22DE-5611-34A0-5BA28AC59637}"
"61010","67849","15","12100.00","0",".00","0",".00","0",".00","15","12100.00",".00",".00",".00","1968.37","1968.37",".00",".00",".00",".00",".00","","{94DAA711-3B2B-4692-ABEC-D17D3EE4BDCE}"
"61011","67850","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","8864.98",".00","8864.98",".00","8864.98","","{F9E71F10-8D89-17A1-C1F2-2465F1C99647}"
"61012","67851","2","1300.00","0",".00","0",".00","0",".00","2","1300.00","95.11",".00",".00","1500.00","1500.00",".00",".00",".00",".00",".00","","{6E1C32F9-3999-C348-56BC-9F337A656FAF}"
"61013","67852","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","9011.46",".00","9011.46",".00","9011.46","","{D637DA1A-B522-6AF1-7539-A9A2355F492E}"
"61014","67853","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","2869.80",".00","2869.80",".00","2869.80","","{779763B9-DF27-D560-6EA7-38C342777EA4}"
"61017","67856","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","5500.00",".00","5500.00",".00","5500.00","","{27F45C13-B896-5A10-7C53-51A508911747}"
"61019","67858","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","52700.00",".00","52700.00",".00","52700.00","","{7E912729-320F-C5F1-C16D-044EB7D65F3D}"
"61021","67860","1","750.00","0",".00","10","990.00","0",".00","11","1740.00",".00",".00",".00","1120.75","1120.75",".00",".00",".00",".00",".00","","{B09F6C28-BFC6-809C-C02B-A75BCEBA5CEB}"
"61024","67864","51","67195.00","1","16600.05","145","9006.01","0",".00","197","92801.06",".00","16600.05",".00","579.45","17179.50",".00",".00",".00",".00",".00","","{8A2E0ED3-3E31-0338-868A-157599CFD7A6}"
"61025","67863","0",".00","0",".00","0",".00","0",".00","0",".00","400.00",".00",".00","1149.00","1149.00","14404.13",".00","14404.13",".00","14404.13","","{07F8B0AF-72CF-B7F8-8D81-3F766CF3C88F}"
"61028","67868","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","200.00",".00","200.00",".00","200.00","","{840580EA-A53C-11E1-A3F1-A907AF899C19}"
"61030","67869","0",".00","1","217.50","3","250.00","0",".00","4","467.50",".00","217.50",".00","744.85","962.35",".00","247.10","247.10",".00","247.10","","{F0767E9F-EAE5-AB39-E675-7BC6A468328E}"
"61032","67871","5","2450.00","0",".00","19","1425.00","0",".00","24","3875.00",".00",".00",".00","2907.50","2907.50",".00",".00",".00",".00",".00","","{C6CB3D05-3817-2F0F-7FB9-13B5550FD1A5}"
"61033","67872","79","60215.35","2","2120.50","88","5405.00","1","2.04","170","67742.89","130.00","2120.50","2.04","37875.66","39998.20",".00",".00",".00",".00",".00","","{1D1C39A1-872C-C914-DAC3-896A5084C1FC}"
"61035","67874","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{084EAEA4-4813-C7C7-E104-043AB72D03A7}"
"61036","67882","1","500.00","0",".00","0",".00","0",".00","1","500.00",".00",".00",".00","650.00","650.00",".00",".00",".00",".00",".00","","{FB202BF1-0FE6-4846-F878-1CEE1B37D8A1}"
"61039","67885","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{0B132517-67F3-D86D-AB50-B448C207A296}"
"61042","67889","30","18760.50","0",".00","4","325.00","0",".00","34","19085.50",".00",".00",".00","2348.61","2348.61","10378.56",".00","10378.56",".00","10378.56","","{672BCBCA-05BF-6102-A764-59862D83E7EA}"
"61045","67892","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","1626.00","1626.00",".00",".00",".00",".00",".00","","{D2A354A1-2061-296B-D919-0DF32369A924}"
"61046","67893","12","8050.00","0",".00","0",".00","0",".00","12","8050.00",".00",".00",".00","12714.89","12714.89",".00",".00",".00",".00",".00","","{98070686-4F8C-C17E-60CF-553AEAFCF818}"
"61049","67896","26","34500.00","1","124.34","1","50.00","0",".00","28","34674.34",".00","124.34",".00","39759.63","39883.97",".00",".00",".00",".00",".00","","{DEA92C35-0842-A7E8-F3C9-A691DE01CE6B}"
"61051","67898","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","564.59","564.59","1900.00","300.00","2200.00",".00","2200.00","","{081EA8B8-E2C9-ACAF-D598-31A5449947DC}"
"61061","67908","7","4048.00","0",".00","5","325.00","0",".00","12","4373.00",".00",".00",".00","1830.91","1830.91",".00",".00",".00",".00",".00","","{9273CEFC-CF93-BCD5-38F4-1AD252699710}"
"61063","67910","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{6D6C96C6-4900-FC5E-E2AB-C8E8A09BC36C}"
