"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"96303","107677","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00","100.00","100.00",".00","100.00","","{81D0D642-3105-527D-BD9B-F7E1E520048F}"
"96317","107697","97","106200.00","6","64951.02","40","3255.00","0",".00","143","174406.02",".00","64951.02",".00","82244.07","147195.09",".00",".00",".00",".00",".00","","{B36DCAA8-E1CF-4602-371F-19EB2DF124BE}"
"96318","107698","51","55350.00","1","4465.00","35","2435.00","0",".00","87","62250.00",".00","4465.00",".00","27025.89","31490.89",".00",".00",".00",".00",".00","","{E7157C5B-E737-D6BE-BD37-445DD9B3FFDA}"
"96319","107699","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","940.00",".00","940.00",".00","940.00","","{6B7D13F9-A16A-1B71-5311-E7D9152EF387}"
"96321","107701","9","4715.00","0",".00","19","1188.83","0",".00","28","5903.83",".00",".00",".00","6622.71","6622.71",".00",".00",".00",".00",".00","","{C3333D37-6908-85A6-609E-848C4481C17D}"
"96322","107702","9","4715.00","0",".00","19","1188.83","0",".00","28","5903.83",".00",".00",".00","6622.71","6622.71",".00",".00",".00",".00",".00","","{C3333D37-6908-85A6-609E-848C4481C17D}"
"96324","107704","1","250.00","0",".00","2","60.00","0",".00","3","310.00",".00",".00",".00","1330.00","1330.00","1500.00",".00","1500.00",".00","1500.00","","{8D10614D-7E81-B1F3-BA26-CCA48B3306F6}"
"96325","107705","1","1500.00","0",".00","1","78.19","0",".00","2","1578.19",".00",".00",".00","235.36","235.36","1500.00","1500.00","3000.00","1500.00","1500.00","","{87ACAFCC-4074-1412-4180-9B876FF446F0}"
"96328","107708","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","4419.54","4419.54",".00",".00",".00",".00",".00","","{81331E3B-5D14-5948-5C92-212757141489}"
"96330","107710","1","1500.00","0",".00","1","78.19","0",".00","2","1578.19",".00",".00",".00","235.36","235.36","1500.00","1500.00","3000.00","1500.00","1500.00","","{87ACAFCC-4074-1412-4180-9B876FF446F0}"
"96333","107713","1","1500.00","0",".00","0",".00","0",".00","1","1500.00",".00",".00",".00",".00",".00",".00",".00",".00","1500.00","-1500.00","","{DE72DC19-F1F8-4D65-8501-A4554189E33B}"
"96336","107716","1","2200.00","0",".00","13","620.00","0",".00","14","2820.00",".00",".00",".00","84.00","84.00","2200.00",".00","2200.00","2200.00",".00","","{181D4501-4250-A909-837E-D88C84BA9655}"
"96342","107727","0",".00","1","125.00","6","205.00","0",".00","7","330.00",".01","125.00",".00","53.45","178.45",".00",".00",".00",".00",".00","","{3427B5AB-0E88-86E4-DB90-4274E7A39773}"
"96344","107729","0",".00","0",".00","0",".00","0",".00","0",".00",".01",".00",".00","117.37","117.37",".00",".00",".00",".00",".00","","{799A310F-F2D0-3BC6-7B28-8EE0D399796E}"
"96345","107730","12","2350.00","0",".00","75","2670.00","0",".00","87","5020.00",".00",".00",".00","10530.49","10530.49","58000.00",".00","58000.00",".00","58000.00","","{33E487BB-524C-5325-7320-883A8E842E95}"
"96346","107731","1","700.00","0",".00","5","104.00","5","200.00","11","1004.00",".00",".00","200.00","714.00","914.00",".00","656.26","656.26",".00","656.26","","{2485E30F-9E4C-6F1F-16D2-0AB48CB06EA9}"
"96347","107732","0",".00","0",".00","13","620.00","0",".00","13","620.00","2200.00",".00",".00","84.00","84.00","2200.00",".00","2200.00","2200.00",".00","","{181D4501-4250-A909-837E-D88C84BA9655}"
"96349","107735","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{2D7C829B-D9F5-37B6-F5C7-A5F4D3ABFA02}"
"96350","107736","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{117F4E9E-47D7-1E95-873A-021FB075CEAD}"
"96352","107743","20","7600.00","3","2047.12","44","2697.00","1","60.00","68","12404.12",".00","2047.12","60.00","5183.56","7290.68",".00","789.17","789.17",".00","789.17","","{F440E0DE-3C04-20EE-F3D3-F0695468BFE8}"
"96356","107747","13","5450.00","0",".00","19","1440.00","0",".00","32","6890.00",".00",".00",".00","56081.77","56081.77","50000.00",".00","50000.00",".00","50000.00","","{ADE710D8-0E97-727C-1DBA-6404AD88C5F5}"
"96358","107750","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{882F6A8D-3DF9-E776-8C7F-74ACA075B5DD}"
"96359","107751","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","125.00","125.00",".00",".00",".00",".00",".00","","{50854053-11B2-3A7E-9532-34C80C46E5D6}"
"96363","107755","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","175.00","175.00",".00",".00",".00",".00",".00","","{23547735-8BF1-5043-D865-C9C7A4F7B5D8}"
"96365","107757","26","18149.50","1","9840.00","76","4373.00","0",".00","103","32362.50",".00","9840.00",".00","9820.65","19660.65",".00",".00",".00",".00",".00","","{ABED40FA-B6DE-AA33-3520-0B6BEA7875FD}"
"96366","107759","35","20500.00","0",".00","107","4627.00","0",".00","142","25127.00",".00",".00",".00","5776.37","5776.37",".00",".00",".00",".00",".00","","{D71A2C21-FFFA-831C-F9B6-899370E00586}"
"96367","107760","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{A5277CA3-689C-C707-6F09-8BD801A56813}"
"96370","107763","0",".00","0",".00","1","55.00","0",".00","1","55.00",".00",".00",".00","30.00","30.00",".00",".00",".00",".00",".00","","{A102EB65-3FE0-C53A-BC7E-68153FB45D77}"
