"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"99432","107677",".00",".00",".00","100.00","100.00","100.00",".00",".00",".00",".00","100.00","100.00",".00",".00","100.00","100.00","100.00",".00",".00",".00","100.00","","{81D0D642-3105-527D-BD9B-F7E1E520048F}"
"99447","107697","25775.00","174406.02",".00",".00","174406.02","200181.02","147195.09",".00",".00","147195.09","52985.93",".00",".00","26475.00","174406.02","200881.02","200881.02","700.00","147195.09","147895.09","52985.93","","{B36DCAA8-E1CF-4602-371F-19EB2DF124BE}"
"99448","107698","52985.93","62250.00",".00",".00","62250.00","115235.93","31490.89",".00",".00","31490.89","83745.04",".00",".00","200881.02","62250.00","263131.02","263131.02","147895.09","31490.89","179385.98","83745.04","","{E7157C5B-E737-D6BE-BD37-445DD9B3FFDA}"
"99449","107699","999.97",".00",".00",".00",".00","999.97",".00",".00",".00",".00","999.97",".00",".00","1992.66",".00","1992.66","1992.66","992.69",".00","992.69","999.97","","{6B7D13F9-A16A-1B71-5311-E7D9152EF387}"
"99451","107701","2289.57","5903.83",".00",".00","5903.83","8193.40","6622.71",".00",".00","6622.71","1570.69",".00",".00","3754.90","5903.83","9658.73","9658.73","1465.33","6622.71","8088.04","1570.69","","{C3333D37-6908-85A6-609E-848C4481C17D}"
"99452","107702","2289.57","5903.83",".00",".00","5903.83","8193.40","6622.71",".00",".00","6622.71","1570.69",".00",".00","3754.90","5903.83","9658.73","9658.73","1465.33","6622.71","8088.04","1570.69","","{C3333D37-6908-85A6-609E-848C4481C17D}"
"99454","107704","1177.17","310.00",".00",".00","310.00","1487.17","1330.00",".00",".00","1330.00","157.17",".00",".00","13190.21","310.00","13500.21","13500.21","12013.04","1330.00","13343.04","157.17","","{8D10614D-7E81-B1F3-BA26-CCA48B3306F6}"
"99455","107705","157.17","1578.19",".00","1500.00","3078.19","3235.36","235.36","1500.00",".00","1735.36","1500.00",".00",".00","13500.21","3078.19","16578.40","16578.40","13343.04","1735.36","15078.40","1500.00","","{87ACAFCC-4074-1412-4180-9B876FF446F0}"
"99458","107708","17296.96",".00",".00",".00",".00","17296.96","4419.54",".00",".00","4419.54","12877.42",".00","12066.15","23269.13",".00","23269.13","35335.28","18038.32","4419.54","22457.86","12877.42","","{81331E3B-5D14-5948-5C92-212757141489}"
"99460","107710","157.17","1578.19",".00","1500.00","3078.19","3235.36","235.36","1500.00",".00","1735.36","1500.00",".00",".00","13500.21","3078.19","16578.40","16578.40","13343.04","1735.36","15078.40","1500.00","","{87ACAFCC-4074-1412-4180-9B876FF446F0}"
